osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,bridge
"[888425953, 983696130, 983696129]",False,,,tertiary,True,399.343,,"LINESTRING (120.9832048 28.1173373, 120.9830895 28.117096, 120.9827916 28.1164985, 120.9824364 28.1158351, 120.9820729 28.1152011, 120.9816593 28.1145183, 120.981509 28.1142937, 120.981397 28.1141224)",yes
408917652,True,2,旭阳路,secondary,False,298.642,,"LINESTRING (120.981397 28.1141224, 120.9787594 28.1154645)",
"[983696129, 983696130, 888425953]",False,,,tertiary,False,399.343,,"LINESTRING (120.981397 28.1141224, 120.981509 28.1142937, 120.9816593 28.1145183, 120.9820729 28.1152011, 120.9824364 28.1158351, 120.9827916 28.1164985, 120.9830895 28.117096, 120.9832048 28.1173373)",yes
408917644,True,3,良港路,secondary,False,133.864,,"LINESTRING (120.9754873 28.1185537, 120.9749233 28.1174684, 120.9749177 28.1174597)",
408918601,False,,晨曦路,tertiary,False,58.475,,"LINESTRING (120.9780617 28.1193213, 120.9786104 28.1191155)",
"[408918601, 983696114, 983696113]",False,,晨曦路,tertiary,True,178.20499999999998,,"LINESTRING (120.9780617 28.1193213, 120.977921 28.1193739, 120.9776087 28.1194907, 120.9763887 28.1199468)",yes
976140220,False,,,residential,False,181.36599999999999,,"LINESTRING (120.9780617 28.1193213, 120.9783582 28.1197721, 120.9786057 28.1202828, 120.9788813 28.1207812)",
976140221,False,,,residential,True,45.598,,"LINESTRING (120.9788813 28.1207812, 120.9792689 28.1205547)",
976140220,False,,,residential,True,181.36599999999999,,"LINESTRING (120.9788813 28.1207812, 120.9786057 28.1202828, 120.9783582 28.1197721, 120.9780617 28.1193213)",
976140221,False,,,residential,False,66.499,,"LINESTRING (120.9788813 28.1207812, 120.9786338 28.1209336, 120.9787941 28.1212338)",
976140221,False,,,residential,False,45.598,,"LINESTRING (120.9792689 28.1205547, 120.9788813 28.1207812)",
976140221,False,,,residential,True,99.89699999999999,,"LINESTRING (120.9793982 28.1219522, 120.9793296 28.1218933, 120.9788626 28.1213619, 120.9787941 28.1212338)",
976140221,False,,,residential,False,99.89699999999999,,"LINESTRING (120.9787941 28.1212338, 120.9788626 28.1213619, 120.9793296 28.1218933, 120.9793982 28.1219522)",
976140221,False,,,residential,True,66.499,,"LINESTRING (120.9787941 28.1212338, 120.9786338 28.1209336, 120.9788813 28.1207812)",
976140223,False,,,residential,True,162.663,,"LINESTRING (120.9787941 28.1212338, 120.9786197 28.1217203, 120.9783909 28.1216791, 120.9781901 28.1216873, 120.9781015 28.1222513)",
976140223,False,,,residential,False,162.663,,"LINESTRING (120.9781015 28.1222513, 120.9781901 28.1216873, 120.9783909 28.1216791, 120.9786197 28.1217203, 120.9787941 28.1212338)",
408917644,True,3,良港路,secondary,False,178.583,,"LINESTRING (120.9763162 28.1199837, 120.9754873 28.1185537)",
983696113,False,,晨曦路,tertiary,False,8.209,,"LINESTRING (120.9763162 28.1199837, 120.9763887 28.1199468)",
"[888425952, 983696128, 983696127]",False,,,tertiary,False,68.476,,"LINESTRING (120.9799708 28.1138014, 120.9800721 28.1139354, 120.9802297 28.1141349, 120.9803617 28.1143116)",yes
1189217229,False,,,residential,False,198.991,,"LINESTRING (120.9808102 28.1196759, 120.9826936 28.1190101)",
1189217229,False,,,residential,True,198.991,,"LINESTRING (120.9826936 28.1190101, 120.9808102 28.1196759)",
1189217230,False,,,residential,False,102.174,,"LINESTRING (120.9826936 28.1190101, 120.9831192 28.1198488)",
1189217230,False,,,residential,True,149.435,,"LINESTRING (120.9826936 28.1190101, 120.9820548 28.11779)",
408918601,False,,晨曦路,tertiary,False,123.507,,"LINESTRING (120.9820548 28.11779, 120.9832048 28.1173373)",
408918601,False,,晨曦路,tertiary,True,187.595,,"LINESTRING (120.9820548 28.11779, 120.980308 28.1184775)",
1189217230,False,,,residential,False,149.435,,"LINESTRING (120.9820548 28.11779, 120.9826936 28.1190101)",
1189217230,False,,,residential,True,102.174,,"LINESTRING (120.9831192 28.1198488, 120.9826936 28.1190101)",
408918601,False,,晨曦路,tertiary,False,170.517,,"LINESTRING (120.9786104 28.1191155, 120.9802105 28.1185155)",
408918601,False,,晨曦路,tertiary,True,58.475,,"LINESTRING (120.9786104 28.1191155, 120.9780617 28.1193213)",
1189217233,False,,,residential,False,181.721,,"LINESTRING (120.9786104 28.1191155, 120.9783807 28.1186512, 120.9781861 28.1181392, 120.9780362 28.1177369, 120.9780031 28.1175753)",
1189217233,False,,,residential,True,98.849,,"LINESTRING (120.9777141 28.1167289, 120.977919 28.1171657, 120.9779756 28.1174415, 120.9780031 28.1175753)",
1189217233,False,,,residential,False,98.849,,"LINESTRING (120.9780031 28.1175753, 120.9779756 28.1174415, 120.977919 28.1171657, 120.9777141 28.1167289)",
1189217233,False,,,residential,True,181.721,,"LINESTRING (120.9780031 28.1175753, 120.9780362 28.1177369, 120.9781861 28.1181392, 120.9783807 28.1186512, 120.9786104 28.1191155)",
1189217234,False,,,residential,False,153.575,,"LINESTRING (120.9780031 28.1175753, 120.9784031 28.1174245, 120.9794257 28.1169985)",
555247521,True,,伯乐西路,primary,False,181.054,,"LINESTRING (120.9794257 28.1169985, 120.9787494 28.1156914, 120.9786561 28.1155185)",
1189217234,False,,,residential,True,153.575,,"LINESTRING (120.9794257 28.1169985, 120.9784031 28.1174245, 120.9780031 28.1175753)",
