osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,maxspeed
354505024,浍河路,secondary,False,False,174.697,,"LINESTRING (117.3124457 33.317381, 117.3142569 33.3169596)",,
354505024,浍河路,secondary,False,True,138.747,,"LINESTRING (117.3124457 33.317381, 117.3110161 33.3177413)",,
241781989,黄园路,secondary,False,True,447.91200000000003,X012,"LINESTRING (117.3124457 33.317381, 117.312717 33.3181311, 117.3132345 33.3213467)",,
247201637,胜利路,tertiary,False,True,326.815,,"LINESTRING (117.3060001 33.3189175, 117.3062498 33.3218492)",2,40
354505024,浍河路,secondary,False,False,225.883,,"LINESTRING (117.3060001 33.3189175, 117.3060824 33.3188983, 117.3083417 33.3183717)",,
241781990,谷阳路,secondary,False,True,148.048,,"LINESTRING (117.3132345 33.3213467, 117.311647 33.3214609)",2,40
241781989,黄园路,secondary,False,False,447.91200000000003,X012,"LINESTRING (117.3132345 33.3213467, 117.312717 33.3181311, 117.3124457 33.317381)",,
241781990,谷阳路,secondary,False,False,120.791,,"LINESTRING (117.3132345 33.3213467, 117.3133213 33.3213404, 117.3145287 33.321244)",2,40
241781990,谷阳路,secondary,False,False,205.942,,"LINESTRING (117.3062498 33.3218492, 117.3084581 33.3216903)",2,40
247201637,胜利路,tertiary,False,False,326.815,,"LINESTRING (117.3062498 33.3218492, 117.3060001 33.3189175)",2,40
498459588,,residential,False,False,477.073,,"LINESTRING (117.3145287 33.321244, 117.3142569 33.3169596)",,
241781990,谷阳路,secondary,False,True,120.791,,"LINESTRING (117.3145287 33.321244, 117.3133213 33.3213404, 117.3132345 33.3213467)",2,40
354505024,浍河路,secondary,False,True,174.697,,"LINESTRING (117.3142569 33.3169596, 117.3124457 33.317381)",,
498459588,,residential,False,True,477.073,,"LINESTRING (117.3142569 33.3169596, 117.3145287 33.321244)",,
241781990,谷阳路,secondary,False,False,14.325,,"LINESTRING (117.3084581 33.3216903, 117.3086117 33.3216792)",2,40
241781990,谷阳路,secondary,False,True,205.942,,"LINESTRING (117.3084581 33.3216903, 117.3062498 33.3218492)",2,40
241781990,谷阳路,secondary,False,False,148.048,,"LINESTRING (117.311647 33.3214609, 117.3132345 33.3213467)",2,40
241781990,谷阳路,secondary,False,True,77.255,,"LINESTRING (117.311647 33.3214609, 117.3108186 33.3215205)",2,40
241781990,谷阳路,secondary,False,False,205.811,,"LINESTRING (117.3086117 33.3216792, 117.3108186 33.3215205)",2,40
241781990,谷阳路,secondary,False,True,14.325,,"LINESTRING (117.3086117 33.3216792, 117.3084581 33.3216903)",2,40
498459608,土产巷,residential,False,False,368.632,,"LINESTRING (117.3086117 33.3216792, 117.3083417 33.3183717)",,
498459608,土产巷,residential,False,True,368.632,,"LINESTRING (117.3083417 33.3183717, 117.3086117 33.3216792)",,
354505024,浍河路,secondary,False,False,258.205,,"LINESTRING (117.3083417 33.3183717, 117.3106497 33.3178337, 117.3110161 33.3177413)",,
354505024,浍河路,secondary,False,True,225.883,,"LINESTRING (117.3083417 33.3183717, 117.3060824 33.3188983, 117.3060001 33.3189175)",,
241781990,谷阳路,secondary,False,False,77.255,,"LINESTRING (117.3108186 33.3215205, 117.311647 33.3214609)",2,40
241781990,谷阳路,secondary,False,True,205.811,,"LINESTRING (117.3108186 33.3215205, 117.3086117 33.3216792)",2,40
498459611,绘河路,residential,False,False,420.629,,"LINESTRING (117.3108186 33.3215205, 117.3110161 33.3177413)",,
354505024,浍河路,secondary,False,False,138.747,,"LINESTRING (117.3110161 33.3177413, 117.3124457 33.317381)",,
498459611,绘河路,residential,False,True,420.629,,"LINESTRING (117.3110161 33.3177413, 117.3108186 33.3215205)",,
354505024,浍河路,secondary,False,True,258.205,,"LINESTRING (117.3110161 33.3177413, 117.3106497 33.3178337, 117.3083417 33.3183717)",,
