osmid,highway,oneway,reversed,length,ref,name,geometry,bridge
135949618,tertiary,False,False,120.589,,,"LINESTRING (129.4955851 42.8087476, 129.4970367 42.8089526)",
1195178669,secondary,False,False,147.176,X168,延德线,"LINESTRING (129.4955851 42.8087476, 129.4938117 42.8085042)",
1191325227,secondary,False,True,261.194,X168,延德线,"LINESTRING (129.4955851 42.8087476, 129.4967216 42.8069277, 129.4968277 42.8067141, 129.4968745 42.8065993)",
1195178670,residential,False,True,133.505,,,"LINESTRING (129.4955851 42.8087476, 129.4952572 42.8092442, 129.4951339 42.8094528, 129.4951213 42.8094956, 129.4951152 42.8095269, 129.4950888 42.8095642, 129.4948631 42.8098192)",
276153763,secondary,False,False,93.935,X168,延德线,"LINESTRING (129.4999913 42.8067001, 129.4989336 42.8063662)",
276153763,secondary,False,True,28.366,X168,延德线,"LINESTRING (129.4999913 42.8067001, 129.5003121 42.8067985)",
"[1204824568, 1204824569, 1204824567]",residential,False,True,11.213000000000001,,,"LINESTRING (129.4999913 42.8067001, 129.4999731 42.8067266, 129.4999447 42.8067716, 129.4999324 42.8067912)",yes
135949618,tertiary,False,False,4.803,,,"LINESTRING (129.5021949 42.8095821, 129.5022523 42.8095917)",
135949618,tertiary,False,True,165.122,,,"LINESTRING (129.5021949 42.8095821, 129.5001962 42.8093472)",
1007177505,residential,False,True,72.097,,,"LINESTRING (129.5021949 42.8095821, 129.5024817 42.8089688)",
276153763,secondary,False,True,94.617,X168,延德线,"LINESTRING (129.4971892 42.8058278, 129.4982583 42.8061577)",
1191325227,secondary,False,False,10.922,X168,延德线,"LINESTRING (129.4971892 42.8058278, 129.4971508 42.8059219)",
276153763,secondary,False,False,245.479,X168,延德线,"LINESTRING (129.5031512 42.807523, 129.5027256 42.8074434, 129.5023217 42.8073544, 129.5008083 42.8069514, 129.5003121 42.8067985)",
"[1195431088, 1007177505, 1195431087]",residential,False,False,15.189000000000002,,,"LINESTRING (129.5031512 42.807523, 129.5031367 42.8075587, 129.5031175 42.8076061, 129.5031089 42.8076274, 129.5030967 42.8076536)",yes
135949618,tertiary,False,False,89.151,,,"LINESTRING (129.4991171 42.8092203, 129.5001962 42.8093472)",
135949618,tertiary,False,True,172.30200000000002,,,"LINESTRING (129.4991171 42.8092203, 129.4988438 42.8091853, 129.4971528 42.808969, 129.4970367 42.8089526)",
1195178670,residential,False,False,133.505,,,"LINESTRING (129.4948631 42.8098192, 129.4950888 42.8095642, 129.4951152 42.8095269, 129.4951213 42.8094956, 129.4951339 42.8094528, 129.4952572 42.8092442, 129.4955851 42.8087476)",
1204824558,residential,False,False,66.807,,,"LINESTRING (129.49322 42.8084174, 129.4935682 42.8078736)",
1195178669,secondary,False,True,49.236999999999995,X168,延德线,"LINESTRING (129.49322 42.8084174, 129.493283 42.8084298, 129.4934893 42.80846, 129.4938117 42.8085042)",
1204824558,residential,False,True,66.807,,,"LINESTRING (129.4935682 42.8078736, 129.49322 42.8084174)",
1195178669,secondary,False,True,147.176,X168,延德线,"LINESTRING (129.4938117 42.8085042, 129.4955851 42.8087476)",
1204824559,residential,False,False,151.028,,,"LINESTRING (129.4938117 42.8085042, 129.4945489 42.8072583)",
1195178669,secondary,False,False,49.236999999999995,X168,延德线,"LINESTRING (129.4938117 42.8085042, 129.4934893 42.80846, 129.493283 42.8084298, 129.49322 42.8084174)",
1204824559,residential,False,True,151.028,,,"LINESTRING (129.4945489 42.8072583, 129.4938117 42.8085042)",
1191325227,secondary,False,False,73.365,X168,延德线,"LINESTRING (129.4971323 42.8059672, 129.4968745 42.8065993)",
1191325227,secondary,False,True,5.258,X168,延德线,"LINESTRING (129.4971323 42.8059672, 129.4971508 42.8059219)",
1204824560,residential,False,False,93.041,,,"LINESTRING (129.4971323 42.8059672, 129.4974889 42.8060596, 129.4976794 42.8061091, 129.4982023 42.8062566)",
1204824560,residential,False,False,59.88,,,"LINESTRING (129.4982023 42.8062566, 129.4988887 42.8064474)",
1204824560,residential,False,True,93.041,,,"LINESTRING (129.4982023 42.8062566, 129.4976794 42.8061091, 129.4974889 42.8060596, 129.4971323 42.8059672)",
"[1204824561, 1204824562, 1204824563]",residential,False,False,11.908000000000001,,,"LINESTRING (129.4982023 42.8062566, 129.4982146 42.8062349, 129.4982405 42.8061891, 129.4982583 42.8061577)",yes
1204824560,residential,False,True,59.88,,,"LINESTRING (129.4988887 42.8064474, 129.4982023 42.8062566)",
1204824560,residential,False,False,93.33200000000001,,,"LINESTRING (129.4988887 42.8064474, 129.4990577 42.8065025, 129.4999324 42.8067912)",
"[1204824564, 1204824565, 1204824566]",residential,False,False,9.744,,,"LINESTRING (129.4988887 42.8064474, 129.4988979 42.8064308, 129.4989233 42.8063848, 129.4989336 42.8063662)",yes
276153763,secondary,False,False,94.617,X168,延德线,"LINESTRING (129.4982583 42.8061577, 129.4971892 42.8058278)",
276153763,secondary,False,True,59.77,X168,延德线,"LINESTRING (129.4982583 42.8061577, 129.4989336 42.8063662)",
"[1204824561, 1204824562, 1204824563]",residential,False,True,11.908,,,"LINESTRING (129.4982583 42.8061577, 129.4982405 42.8061891, 129.4982146 42.8062349, 129.4982023 42.8062566)",yes
276153763,secondary,False,False,59.77,X168,延德线,"LINESTRING (129.4989336 42.8063662, 129.4982583 42.8061577)",
276153763,secondary,False,True,93.935,X168,延德线,"LINESTRING (129.4989336 42.8063662, 129.4999913 42.8067001)",
"[1204824564, 1204824565, 1204824566]",residential,False,True,9.744,,,"LINESTRING (129.4989336 42.8063662, 129.4989233 42.8063848, 129.4988979 42.8064308, 129.4988887 42.8064474)",yes
"[1204824560, 1204824570, 1204824571, 1204824572]",residential,False,False,41.461,,,"LINESTRING (129.4999324 42.8067912, 129.5002617 42.8068999, 129.5002731 42.8068775, 129.5002969 42.8068311, 129.5003121 42.8067985)",yes
1204824560,residential,False,True,93.33200000000001,,,"LINESTRING (129.4999324 42.8067912, 129.4990577 42.8065025, 129.4988887 42.8064474)",
"[1204824568, 1204824569, 1204824567]",residential,False,False,11.213000000000001,,,"LINESTRING (129.4999324 42.8067912, 129.4999447 42.8067716, 129.4999731 42.8067266, 129.4999913 42.8067001)",yes
276153763,secondary,False,False,28.366,X168,延德线,"LINESTRING (129.5003121 42.8067985, 129.4999913 42.8067001)",
276153763,secondary,False,True,245.47899999999998,X168,延德线,"LINESTRING (129.5003121 42.8067985, 129.5008083 42.8069514, 129.5023217 42.8073544, 129.5027256 42.8074434, 129.5031512 42.807523)",
"[1204824560, 1204824570, 1204824571, 1204824572]",residential,False,True,41.461,,,"LINESTRING (129.5003121 42.8067985, 129.5002969 42.8068311, 129.5002731 42.8068775, 129.5002617 42.8068999, 129.4999324 42.8067912)",yes
1204824575,residential,False,False,37.247,,,"LINESTRING (129.4953405 42.8064915, 129.4954876 42.8064467, 129.4957409 42.8063325)",
1191325227,secondary,False,False,5.258,X168,延德线,"LINESTRING (129.4971508 42.8059219, 129.4971323 42.8059672)",
1191325227,secondary,False,True,10.922,X168,延德线,"LINESTRING (129.4971508 42.8059219, 129.4971892 42.8058278)",
1204824575,residential,False,True,129.099,,,"LINESTRING (129.4971508 42.8059219, 129.4969775 42.8058872, 129.4968983 42.8058829, 129.4967604 42.8058937, 129.4966666 42.8059152, 129.4957409 42.8063325)",
1204824576,residential,False,False,49.795,,,"LINESTRING (129.4947141 42.8062979, 129.4951131 42.805959)",
1204824576,residential,False,True,117.542,,,"LINESTRING (129.4960424 42.8051514, 129.4958182 42.8053587, 129.4951131 42.805959)",
1204824576,residential,False,True,49.795,,,"LINESTRING (129.4951131 42.805959, 129.4947141 42.8062979)",
1204824577,residential,False,False,65.938,,,"LINESTRING (129.4951131 42.805959, 129.4957409 42.8063325)",
