osmid,lanes,ref,highway,oneway,reversed,length,geometry,name
80190678,2,G216,trunk,False,False,242.72400000000002,"LINESTRING (89.5380817 46.3287757, 89.5383371 46.3293059, 89.5392035 46.3308158)",
190831361,,X645,secondary,False,False,355.716,"LINESTRING (89.5380817 46.3287757, 89.5415375 46.3281737, 89.5425674 46.3279767)",
300039571,,,secondary,False,True,46.376,"LINESTRING (89.5436108 46.3295878, 89.5430507 46.3297439)",
300039574,,,secondary,False,False,315.17400000000004,"LINESTRING (89.5361617 46.3328787, 89.5397423 46.3325826, 89.5402338 46.3325236)",团结西路
80190678,2,G216,trunk,False,False,205.716,"LINESTRING (89.5392035 46.3308158, 89.5402338 46.3325236)",
300039571,,,secondary,False,False,318.529,"LINESTRING (89.5392035 46.3308158, 89.5430507 46.3297439)",
80190678,2,G216,trunk,False,True,242.72400000000002,"LINESTRING (89.5392035 46.3308158, 89.5383371 46.3293059, 89.5380817 46.3287757)",
80190678,2,G216,trunk,False,True,205.716,"LINESTRING (89.5402338 46.3325236, 89.5392035 46.3308158)",
300039574,,,secondary,False,True,315.17400000000004,"LINESTRING (89.5402338 46.3325236, 89.5397423 46.3325826, 89.5361617 46.3328787)",团结西路
615106435,,,secondary,False,False,539.8009999999999,"LINESTRING (89.5402338 46.3325236, 89.5406983 46.3324679, 89.5437485 46.3320828, 89.5430507 46.3297439)",团结东路
615106435,,,secondary,False,True,199.977,"LINESTRING (89.5425674 46.3279767, 89.5430507 46.3297439)",团结东路
190831361,,X645,secondary,False,True,355.716,"LINESTRING (89.5425674 46.3279767, 89.5415375 46.3281737, 89.5380817 46.3287757)",
300039571,,,secondary,False,False,46.376,"LINESTRING (89.5430507 46.3297439, 89.5436108 46.3295878)",
300039571,,,secondary,False,True,318.529,"LINESTRING (89.5430507 46.3297439, 89.5392035 46.3308158)",
615106435,,,secondary,False,False,199.977,"LINESTRING (89.5430507 46.3297439, 89.5425674 46.3279767)",团结东路
615106435,,,secondary,False,True,539.801,"LINESTRING (89.5430507 46.3297439, 89.5437485 46.3320828, 89.5406983 46.3324679, 89.5402338 46.3325236)",团结东路
