osmid,oneway,lanes,ref,highway,reversed,length,name,geometry,tunnel,bridge
836315452,True,,,tertiary,False,24.366,惠民路,"LINESTRING (119.9716423 31.8114071, 119.9718959 31.8114468)",,
836316551,True,,,tertiary,False,16.93,惠民路,"LINESTRING (119.9718959 31.8114468, 119.9719417 31.8112996)",,
461258486,True,3,,tertiary,False,56.125,广场大道,"LINESTRING (119.9718959 31.8114468, 119.9716441 31.8114877, 119.971311 31.8115344)",,
836315452,True,,,tertiary,False,36.513999999999996,惠民路,"LINESTRING (119.9718959 31.8114468, 119.9720095 31.8115979, 119.9720502 31.8117429)",,
151975240,True,,,tertiary,False,6.652,惠国路,"LINESTRING (119.9662586 31.8121142, 119.9662695 31.8121733)",,
461258487,True,3,,tertiary,False,515.2890000000001,广场大道,"LINESTRING (119.9662586 31.8121142, 119.9663698 31.8120698, 119.9671255 31.8119942, 119.9679453 31.8118886, 119.9688708 31.8117612, 119.9692729 31.8117038, 119.9701897 31.8115921, 119.9703113 31.8115773, 119.9710266 31.8114897, 119.9716423 31.8114071)",,
461258486,True,3,,tertiary,False,10.915,广场大道,"LINESTRING (119.9662695 31.8121733, 119.9661549 31.812161)",,
151975240,True,,,tertiary,False,174.787,惠国路,"LINESTRING (119.9662695 31.8121733, 119.9662951 31.8123099, 119.9665194 31.8136632, 119.9665349 31.8137288)",,
461258499,True,,,tertiary,False,11.914,惠民路,"LINESTRING (119.9725469 31.8146098, 119.9725714 31.8147149)",,
745186166,True,,,secondary,False,10.665,龙锦路,"LINESTRING (119.9724354 31.8146247, 119.9725469 31.8146098)",,
"[836316552, 836316551, 998167287]",True,,,tertiary,False,301.323,惠民路,"LINESTRING (119.9724354 31.8146247, 119.9724056 31.8144935, 119.9723326 31.8140741, 119.9723105 31.8139317, 119.9722701 31.8136822, 119.9722594 31.8136177, 119.9722541 31.8135879, 119.9719833 31.8119424)",,yes
556410311,False,,,tertiary,True,11.048,惠山路,"LINESTRING (119.9706173 31.8148448, 119.9706343 31.8149431)",,
745186166,True,,,secondary,False,173.52700000000002,龙锦路,"LINESTRING (119.9706173 31.8148448, 119.9722749 31.8146462, 119.9724354 31.8146247)",,
558411808,False,,,residential,False,10.614,府河路,"LINESTRING (119.972708 31.8160865, 119.9728192 31.816073)",,
461258500,True,,,tertiary,False,152.685,惠民路,"LINESTRING (119.972708 31.8160865, 119.9724841 31.8148399, 119.9724606 31.8147296)",,
1008797418,True,,,secondary,False,10.357,,"LINESTRING (119.9668466 31.8154183, 119.9667385 31.8154337)",,
461258484,False,,,residential,True,10.355,惠泰路,"LINESTRING (119.9686858 31.815181, 119.9686704 31.8150888)",,
562140837,True,,,secondary,False,175.775,,"LINESTRING (119.9686858 31.815181, 119.9668466 31.8154183)",,
556410311,False,,,tertiary,False,11.048,惠山路,"LINESTRING (119.9706343 31.8149431, 119.9706173 31.8148448)",,
562140837,True,,,secondary,False,186.002,,"LINESTRING (119.9706343 31.8149431, 119.9697183 31.8150554, 119.9695737 31.8150722, 119.9686858 31.815181)",,
998167287,True,,,tertiary,False,11.905,惠民路,"LINESTRING (119.9724606 31.8147296, 119.9724354 31.8146247)",,
562140837,True,,,secondary,False,174.19,,"LINESTRING (119.9724606 31.8147296, 119.9716719 31.8148218, 119.9713925 31.8148545, 119.9706343 31.8149431)",,
998167288,True,,,secondary,False,172.724,,"LINESTRING (119.9743774 31.8144748, 119.9733609 31.8146099, 119.9731539 31.8146375, 119.9725714 31.8147149)",,
562404866,False,,,residential,True,7.371,文源路,"LINESTRING (119.9665349 31.8137288, 119.9664577 31.8137383)",,
"[151975240, 836334981, 836334982]",True,,,tertiary,False,178.18800000000002,惠国路,"LINESTRING (119.9665349 31.8137288, 119.9665637 31.8138459, 119.9666436 31.8142884, 119.9666585 31.8143824, 119.9667536 31.8149436, 119.9667852 31.8151281, 119.9668195 31.8153127)",,yes
745186161,True,,S357,primary,False,78.07,龙城大道,"LINESTRING (119.9644381 31.8103121, 119.9652141 31.8100711)",,
998167288,True,,,secondary,False,10.596,,"LINESTRING (119.9725714 31.8147149, 119.9724606 31.8147296)",,
461258499,True,,,tertiary,False,152.83100000000002,惠民路,"LINESTRING (119.9725714 31.8147149, 119.9725994 31.8148354, 119.972729 31.8155653, 119.9728192 31.816073)",,
1008797437,True,,,tertiary,False,12.012,,"LINESTRING (119.9667385 31.8154337, 119.96673 31.815386, 119.9667194 31.8153269)",,
1008797436,True,,,secondary,False,9.589,龙锦路,"LINESTRING (119.9667194 31.8153269, 119.9668195 31.8153127)",,
"[689050011, 962823467, 836346964]",True,,,tertiary,False,51.499,,"LINESTRING (119.9667194 31.8153269, 119.9666845 31.8151363, 119.9666521 31.8149501, 119.9666403 31.8148687)",,yes
745186161,True,,S357,primary,False,11.787,龙城大道,"LINESTRING (119.9658057 31.8098607, 119.9659178 31.8098142)",,
562404866,False,,,residential,False,7.371,文源路,"LINESTRING (119.9664577 31.8137383, 119.9665349 31.8137288)",,
689050011,True,,,tertiary,False,177.73600000000002,,"LINESTRING (119.9664577 31.8137383, 119.966442 31.813656, 119.9663166 31.8129555, 119.9662813 31.8127583, 119.9661959 31.8123225, 119.9661549 31.812161)",,
689050011,True,,,tertiary,False,38.327,,"LINESTRING (119.9658247 31.810205, 119.9658057 31.8098607)",,
957742068,True,2,S357,primary,False,55.512,,"LINESTRING (119.9658247 31.810205, 119.9656098 31.8102533, 119.9656009 31.8102553, 119.9652624 31.8103489)",,
689050017,True,,,primary_link,False,94.727,,"LINESTRING (119.9714537 31.8085128, 119.9713138 31.8082802, 119.9711833 31.8081955, 119.9710425 31.8081732, 119.9709886 31.8081769, 119.9708727 31.8081847, 119.9706743 31.80826)",,
1009239390,True,,,secondary,False,70.26,晋陵北路,"LINESTRING (119.9714537 31.8085128, 119.9712657 31.8080339, 119.9712509 31.8080047, 119.9712064 31.8079173)",,
"[53353123, 689050012, 689050013]",True,,S357,primary,False,498.306,龙城大道,"LINESTRING (119.9706743 31.80826, 119.9704132 31.8084458, 119.970116 31.8086454, 119.9693951 31.8090431, 119.9689814 31.8092329, 119.9686637 31.8093508, 119.9683246 31.8094704, 119.9679756 31.8095894, 119.9673656 31.8097806, 119.9662484 31.8101139, 119.9661879 31.8101272, 119.9659576 31.8101777)",yes,
461258487,True,3,,tertiary,False,11.095,广场大道,"LINESTRING (119.9661549 31.812161, 119.9662586 31.8121142)",,
689050011,True,,,tertiary,False,219.78,,"LINESTRING (119.9661549 31.812161, 119.9661129 31.8119931, 119.9660913 31.8118827, 119.9660124 31.8114175, 119.9659953 31.8113164, 119.9659457 31.8109991, 119.9658528 31.8103993, 119.9658459 31.8103517, 119.9658247 31.810205)",,
461258486,True,3,,tertiary,False,44.525000000000006,广场大道,"LINESTRING (119.9722606 31.8112115, 119.9720697 31.8113925, 119.9718959 31.8114468)",,
845600205,True,,,tertiary_link,False,62.989000000000004,,"LINESTRING (119.9722606 31.8112115, 119.9721551 31.8113804, 119.9721127 31.8114632, 119.9720886 31.8115421, 119.9720502 31.8117429)",,
"[461258499, 836315451, 836315452]",True,,,tertiary,False,322.25,惠民路,"LINESTRING (119.9720502 31.8117429, 119.9723855 31.813739, 119.972415 31.8139191, 119.9724358 31.8140581, 119.9725156 31.8144752, 119.9725469 31.8146098)",,yes
836316551,True,,,tertiary,False,55.729,惠民路,"LINESTRING (119.9719833 31.8119424, 119.9719281 31.8116076, 119.9718959 31.8114468)",,
845600206,True,,,tertiary_link,False,84.767,,"LINESTRING (119.9719833 31.8119424, 119.9718801 31.8117524, 119.9717769 31.811657, 119.9716303 31.8115791, 119.9714721 31.8115421, 119.971311 31.8115344)",,
461258486,True,3,,tertiary,False,481.793,广场大道,"LINESTRING (119.971311 31.8115344, 119.9703329 31.8116634, 119.9702633 31.8116712, 119.9701406 31.8116853, 119.9692865 31.8117908, 119.9688855 31.8118443, 119.9680259 31.8119624, 119.9678995 31.8119822, 119.967844 31.8119872, 119.9672607 31.8120672, 119.9663707 31.8121738, 119.9662695 31.8121733)",,
745186161,True,,S357,primary,False,60.69499999999999,龙城大道,"LINESTRING (119.9652141 31.8100711, 119.9655472 31.8099677, 119.9655721 31.80996, 119.9658057 31.8098607)",,
957742070,True,,,primary_link,False,47.228,,"LINESTRING (119.9652141 31.8100711, 119.9653728 31.8100979, 119.9653976 31.8101656, 119.9652624 31.8103489)",,
957742068,True,2,S357,primary,False,19.777,,"LINESTRING (119.9652624 31.8103489, 119.9650634 31.810404)",,
558411808,False,,,residential,True,10.614,府河路,"LINESTRING (119.9728192 31.816073, 119.972708 31.8160865)",,
689050011,True,,,tertiary,False,126.897,,"LINESTRING (119.9666403 31.8148687, 119.9665365 31.81415, 119.9664577 31.8137383)",,
962823468,False,,,residential,False,150.618,文江路,"LINESTRING (119.9666403 31.8148687, 119.9660145 31.8149597, 119.9650691 31.8150971)",,
962823468,False,,,residential,True,150.618,文江路,"LINESTRING (119.9650691 31.8150971, 119.9660145 31.8149597, 119.9666403 31.8148687)",,
"[962823472, 962823470, 962823471]",False,,,residential,True,50.887,,"LINESTRING (119.9650691 31.8150971, 119.9650813 31.8151637, 119.9651097 31.8153597, 119.9651375 31.815551)",,yes
714964178,True,,,secondary,False,151.534,龙锦路,"LINESTRING (119.9651375 31.815551, 119.9667194 31.8153269)",,
"[962823472, 962823470, 962823471]",False,,,residential,False,50.88699999999999,,"LINESTRING (119.9651375 31.815551, 119.9651097 31.8153597, 119.9650813 31.8151637, 119.9650691 31.8150971)",,yes
