osmid,highway,oneway,reversed,length,geometry,name,lanes,ref
368099877,tertiary_link,False,True,146.964,"LINESTRING (117.2455776 31.5132562, 117.2453091 31.5133289, 117.2441705 31.5138058)",,,
368099880,tertiary,False,False,370.341,"LINESTRING (117.2449625 31.5192105, 117.2463299 31.5192466, 117.2478614 31.5192871, 117.2488676 31.5193137)",王祠路,,
368099876,tertiary,False,False,143.782,"LINESTRING (117.2441705 31.5138058, 117.2427147 31.5134429)",英王路,,
368099876,tertiary,False,True,170.253,"LINESTRING (117.2441705 31.5138058, 117.2445272 31.5139543, 117.2447719 31.514202, 117.2448652 31.5145691, 117.2449293 31.514741, 117.2450358 31.5150404)",英王路,,
368099877,tertiary_link,False,False,146.964,"LINESTRING (117.2441705 31.5138058, 117.2453091 31.5133289, 117.2455776 31.5132562)",,,
368099879,tertiary,False,False,279.749,"LINESTRING (117.2507208 31.5193719, 117.250739 31.5187311, 117.2507924 31.5168568)",,,
368099880,tertiary,False,False,76.785,"LINESTRING (117.2507208 31.5193719, 117.2509708 31.5193773, 117.2515306 31.5193894)",王祠路,,
368099880,tertiary,False,True,111.924,"LINESTRING (117.2507208 31.5193719, 117.2497363 31.5193367, 117.249541 31.5193315)",王祠路,,
368099878,tertiary,False,False,81.5,"LINESTRING (117.2507924 31.5168568, 117.2516512 31.5168916)",振宁路,,
368099878,tertiary,False,True,91.188,"LINESTRING (117.2507924 31.5168568, 117.2498314 31.5168199)",振宁路,,
368099879,tertiary,False,False,149.813,"LINESTRING (117.2507924 31.5168568, 117.2508308 31.5155099)",,,
368099879,tertiary,False,True,279.749,"LINESTRING (117.2507924 31.5168568, 117.250739 31.5187311, 117.2507208 31.5193719)",,,
368099879,tertiary,False,True,149.813,"LINESTRING (117.2508308 31.5155099, 117.2507924 31.5168568)",,,
368099881,tertiary,False,True,88.73,"LINESTRING (117.2508308 31.5155099, 117.2498957 31.5154743)",富光路,,
368099883,residential,False,True,193.307,"LINESTRING (117.2428732 31.5162248, 117.2449121 31.5162574)",,,
368099883,residential,False,False,193.307,"LINESTRING (117.2449121 31.5162574, 117.2428732 31.5162248)",,,
772515100,primary,True,False,99.76,"LINESTRING (117.2449121 31.5162574, 117.2449443 31.5154082, 117.2449517 31.5153611)",老合铜路,,
368099881,tertiary,False,False,373.066,"LINESTRING (117.2451222 31.5153674, 117.2490564 31.5154555)",富光路,,
430144081,residential,False,False,16.178,"LINESTRING (117.2451222 31.5153674, 117.2449517 31.5153611)",富光路,,
517875616,primary,True,False,140.825,"LINESTRING (117.2451222 31.5153674, 117.2450873 31.5155758, 117.2450511 31.5166313)",老合铜路,2,
368099878,tertiary,False,False,375.855,"LINESTRING (117.2450511 31.5166313, 117.2490119 31.5167875)",振宁路,,
517875616,primary,True,False,219.404,"LINESTRING (117.2450511 31.5166313, 117.2449874 31.5186037)",老合铜路,2,
517875616,primary,True,False,9.141,"LINESTRING (117.2449874 31.5186037, 117.2449805 31.5186857)",老合铜路,2,
430146281,tertiary,False,False,70.256,"LINESTRING (117.2425067 31.519158, 117.2425217 31.5185263)",恒昌路,,
226604307,primary,True,False,8.329,"LINESTRING (117.2448215 31.5186784, 117.2448226 31.5186035)",老合铜路,2,
430147132,primary,True,False,218.666,"LINESTRING (117.2448215 31.5186784, 117.2446461 31.5186614, 117.2425217 31.5185263)",湖铁路,,S330
215623179,primary,True,False,15.621,"LINESTRING (117.2448226 31.5186035, 117.2449874 31.5186037)",湖铁路,,S330;X005
772515100,primary,True,False,261.013,"LINESTRING (117.2448226 31.5186035, 117.2449121 31.5162574)",老合铜路,,
368099876,tertiary,False,True,143.782,"LINESTRING (117.2427147 31.5134429, 117.2441705 31.5138058)",英王路,,
430146281,tertiary,False,True,202.193,"LINESTRING (117.2427147 31.5134429, 117.2425994 31.5152586)",恒昌路,,
368099876,tertiary,False,False,139.454,"LINESTRING (117.2427147 31.5134429, 117.2424416 31.5133806, 117.2412943 31.5131165)",英王路,,
226604311,primary,True,False,204.95999999999998,"LINESTRING (117.2450358 31.5150404, 117.2450867 31.5148361, 117.2455776 31.5132562)",老合铜路,,
368099876,tertiary,False,False,170.253,"LINESTRING (117.2450358 31.5150404, 117.2449293 31.514741, 117.2448652 31.5145691, 117.2447719 31.514202, 117.2445272 31.5139543, 117.2441705 31.5138058)",英王路,,
430144081,residential,False,True,16.178,"LINESTRING (117.2449517 31.5153611, 117.2451222 31.5153674)",富光路,,
772515100,primary,True,False,36.541,"LINESTRING (117.2449517 31.5153611, 117.2450358 31.5150404)",老合铜路,,
430144081,residential,False,False,223.28,"LINESTRING (117.2449517 31.5153611, 117.2439075 31.5153228, 117.2425994 31.5152586)",富光路,,
368099880,tertiary,False,False,58.409,"LINESTRING (117.2489251 31.5193152, 117.249541 31.5193315)",王祠路,,
368099880,tertiary,False,True,5.453,"LINESTRING (117.2489251 31.5193152, 117.2488676 31.5193137)",王祠路,,
697277705,residential,False,False,281.188,"LINESTRING (117.2489251 31.5193152, 117.2490119 31.5167875)",,,
368099878,tertiary,False,False,77.766,"LINESTRING (117.2490119 31.5167875, 117.2498314 31.5168199)",振宁路,,
368099878,tertiary,False,True,375.855,"LINESTRING (117.2490119 31.5167875, 117.2450511 31.5166313)",振宁路,,
697277705,residential,False,False,148.172,"LINESTRING (117.2490119 31.5167875, 117.2490564 31.5154555)",,,
697277705,residential,False,True,281.188,"LINESTRING (117.2490119 31.5167875, 117.2489251 31.5193152)",,,
368099881,tertiary,False,False,79.588,"LINESTRING (117.2490564 31.5154555, 117.2498957 31.5154743)",富光路,,
368099881,tertiary,False,True,373.066,"LINESTRING (117.2490564 31.5154555, 117.2451222 31.5153674)",富光路,,
697277705,residential,False,True,148.172,"LINESTRING (117.2490564 31.5154555, 117.2490119 31.5167875)",,,
697277706,residential,False,False,277.978,"LINESTRING (117.2515306 31.5193894, 117.2516512 31.5168916)",,,
368099880,tertiary,False,True,76.785,"LINESTRING (117.2515306 31.5193894, 117.2509708 31.5193773, 117.2507208 31.5193719)",王祠路,,
368099878,tertiary,False,True,81.5,"LINESTRING (117.2516512 31.5168916, 117.2507924 31.5168568)",振宁路,,
697277706,residential,False,True,277.978,"LINESTRING (117.2516512 31.5168916, 117.2515306 31.5193894)",,,
368099880,tertiary,False,True,58.409,"LINESTRING (117.249541 31.5193315, 117.2489251 31.5193152)",王祠路,,
368099880,tertiary,False,False,111.924,"LINESTRING (117.249541 31.5193315, 117.2497363 31.5193367, 117.2507208 31.5193719)",王祠路,,
