osmid,oneway,ref,name,highway,reversed,length,geometry,lanes
116908071,False,G228,建设大街,trunk,True,8.057,"LINESTRING (119.5891483 39.9409503, 119.5892428 39.9409512)",
116908071,False,G228,建设大街,trunk,False,235.06,"LINESTRING (119.5891483 39.9409503, 119.5885925 39.9409303, 119.5863928 39.9408779)",
116908074,False,,康乐路,residential,False,443.338,"LINESTRING (119.5867341 39.937892, 119.591915 39.9382333)",
116904601,False,,新闻路,residential,False,333.29,"LINESTRING (119.5867341 39.937892, 119.5864925 39.9400056, 119.5863928 39.9408779)",
116904601,False,,新闻路,residential,True,333.29,"LINESTRING (119.5863928 39.9408779, 119.5864925 39.9400056, 119.5867341 39.937892)",
116908071,False,G228,建设大街,trunk,True,235.06,"LINESTRING (119.5863928 39.9408779, 119.5885925 39.9409303, 119.5891483 39.9409503)",
116944408,False,,马坊街,residential,False,7.748,"LINESTRING (119.5887924 39.9435547, 119.5888824 39.9435644)",
116902835,True,,迎宾路,secondary,False,291.196,"LINESTRING (119.5887924 39.9435547, 119.5888035 39.9434866, 119.5889535 39.9424912, 119.5891117 39.9412734, 119.5891483 39.9409503)",4
116908074,False,,康乐路,residential,True,443.338,"LINESTRING (119.591915 39.9382333, 119.5867341 39.937892)",
116939938,False,,人民路,residential,False,309.677,"LINESTRING (119.591915 39.9382333, 119.5917408 39.94079, 119.5917255 39.9410145)",
116939938,False,,人民路,residential,True,233.716,"LINESTRING (119.591915 39.9382333, 119.5919571 39.9374872, 119.5920052 39.9368781, 119.5922048 39.936499, 119.5923923 39.9361953)",
116939938,False,,人民路,residential,False,233.716,"LINESTRING (119.5923923 39.9361953, 119.5922048 39.936499, 119.5920052 39.9368781, 119.5919571 39.9374872, 119.591915 39.9382333)",
116908071,False,G228,建设大街,trunk,False,211.813,"LINESTRING (119.5917255 39.9410145, 119.5898315 39.9409512, 119.5892428 39.9409512)",
116939938,False,,人民路,residential,True,309.677,"LINESTRING (119.5917255 39.9410145, 119.5917408 39.94079, 119.591915 39.9382333)",
116944408,False,,马坊街,residential,True,7.748,"LINESTRING (119.5888824 39.9435644, 119.5887924 39.9435547)",
116908071,False,G228,建设大街,trunk,False,8.057,"LINESTRING (119.5892428 39.9409512, 119.5891483 39.9409503)",
116908071,False,G228,建设大街,trunk,True,211.813,"LINESTRING (119.5892428 39.9409512, 119.5898315 39.9409512, 119.5917255 39.9410145)",
403660587,True,,迎宾路,secondary,False,292.206,"LINESTRING (119.5892428 39.9409512, 119.5892022 39.9412799, 119.5890438 39.9424987, 119.5888937 39.9434949, 119.5888824 39.9435644)",2
