osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,bridge
323812325,tertiary,False,True,177.149,"LINESTRING (114.3221055 29.8454023, 114.3203636 29.844897)",,,,
455168752,residential,False,False,145.142,"LINESTRING (114.3221055 29.8454023, 114.3220224 29.8467056)",,,,
323812325,tertiary,False,False,143.878,"LINESTRING (114.3190189 29.8443467, 114.3195564 29.8446239, 114.3203636 29.844897)",,,,
323812325,tertiary,False,True,87.005,"LINESTRING (114.3190189 29.8443467, 114.3185043 29.8440181, 114.3183145 29.8438601)",,,,
537512318,unclassified,False,False,263.987,"LINESTRING (114.3190189 29.8443467, 114.3181493 29.8453746, 114.3173886 29.8449091, 114.3175761 29.844667)",,,,
323812325,tertiary,False,False,67.849,"LINESTRING (114.3144207 29.8413099, 114.3150198 29.8416297)",,,,
323812325,tertiary,False,True,8.094,"LINESTRING (114.3144207 29.8413099, 114.3143512 29.8412691)",,,,
455099164,primary,True,False,442.615,"LINESTRING (114.316794 29.8395307, 114.3208506 29.8413916)",3,咸宁大道,60,
455168749,residential,False,True,23.482,"LINESTRING (114.316794 29.8395307, 114.3168811 29.8393335)",,,,
455168731,residential,False,False,108.317,"LINESTRING (114.3209025 29.8467789, 114.3220224 29.8467056)",,,,
455168731,residential,False,True,151.831,"LINESTRING (114.3209025 29.8467789, 114.3205666 29.8481129)",,,,
455168755,residential,False,False,158.329,"LINESTRING (114.3209025 29.8467789, 114.3198713 29.845671)",,,,
455168755,residential,False,True,158.329,"LINESTRING (114.3198713 29.845671, 114.3209025 29.8467789)",,,,
455168762,residential,False,False,98.968,"LINESTRING (114.3198713 29.845671, 114.3201199 29.8453854, 114.3203636 29.844897)",,,,
455168762,residential,False,True,77.443,"LINESTRING (114.3198713 29.845671, 114.3193478 29.8460124, 114.3192307 29.8460909)",,,,
455168749,residential,False,False,23.482,"LINESTRING (114.3168811 29.8393335, 114.316794 29.8395307)",,,,
455168748,residential,False,False,442.558,"LINESTRING (114.3168811 29.8393335, 114.3177921 29.839735, 114.3209351 29.8411972)",,,,
323812325,tertiary,False,False,102.248,"LINESTRING (114.317527 29.8432445, 114.3183145 29.8438601)",,,,
323812325,tertiary,False,True,87.82499999999999,"LINESTRING (114.317527 29.8432445, 114.3168808 29.8428143, 114.3168037 29.8427647)",,,,
"[625739257, 455168738, 625739250]",tertiary,False,False,126.203,"LINESTRING (114.317527 29.8432445, 114.3176074 29.8431481, 114.3181635 29.8424813, 114.3182939 29.8423249)",,,,yes
455168771,tertiary,False,False,23.102,"LINESTRING (114.3208506 29.8413916, 114.3209351 29.8411972)",,,,
455168771,tertiary,False,True,11.923,"LINESTRING (114.3208506 29.8413916, 114.3208063 29.8414917)",,,,
323812325,tertiary,False,False,177.149,"LINESTRING (114.3203636 29.844897, 114.3221055 29.8454023)",,,,
323812325,tertiary,False,True,143.878,"LINESTRING (114.3203636 29.844897, 114.3195564 29.8446239, 114.3190189 29.8443467)",,,,
455168762,residential,False,True,98.968,"LINESTRING (114.3203636 29.844897, 114.3201199 29.8453854, 114.3198713 29.845671)",,,,
455168731,residential,False,True,108.317,"LINESTRING (114.3220224 29.8467056, 114.3209025 29.8467789)",,,,
455168752,residential,False,True,145.142,"LINESTRING (114.3220224 29.8467056, 114.3221055 29.8454023)",,,,
455168771,tertiary,False,True,23.102,"LINESTRING (114.3209351 29.8411972, 114.3208506 29.8413916)",,,,
455168748,residential,False,True,442.558,"LINESTRING (114.3209351 29.8411972, 114.3177921 29.839735, 114.3168811 29.8393335)",,,,
"[537512316, 537512317]",tertiary,False,False,396.714,"LINESTRING (114.3182939 29.8423249, 114.3181744 29.8422376, 114.3162372 29.8407015, 114.3168759 29.8396874)",,,,
537512316,tertiary,False,True,339.491,"LINESTRING (114.3182939 29.8423249, 114.3188233 29.8426793, 114.3190788 29.8427587, 114.319344 29.8427921, 114.3196042 29.8427706, 114.3199536 29.8427049, 114.3202772 29.8425236, 114.3204138 29.8423563, 114.3208063 29.8414917)",,,,
"[625739257, 625739250, 455168738]",tertiary,False,True,126.203,"LINESTRING (114.3182939 29.8423249, 114.3181635 29.8424813, 114.3176074 29.8431481, 114.317527 29.8432445)",,,,yes
455099127,primary,True,False,428.912,"LINESTRING (114.3208063 29.8414917, 114.3168759 29.8396874)",3,咸宁大道,60,
455168771,tertiary,False,False,11.923,"LINESTRING (114.3208063 29.8414917, 114.3208506 29.8413916)",,,,
537512316,tertiary,False,False,339.491,"LINESTRING (114.3208063 29.8414917, 114.3204138 29.8423563, 114.3202772 29.8425236, 114.3199536 29.8427049, 114.3196042 29.8427706, 114.319344 29.8427921, 114.3190788 29.8427587, 114.3188233 29.8426793, 114.3182939 29.8423249)",,,,
"[537512316, 537512317]",tertiary,False,True,396.714,"LINESTRING (114.3168759 29.8396874, 114.3162372 29.8407015, 114.3181744 29.8422376, 114.3182939 29.8423249)",,,,
323812325,tertiary,False,True,102.248,"LINESTRING (114.3183145 29.8438601, 114.317527 29.8432445)",,,,
537512318,unclassified,False,True,37.498,"LINESTRING (114.3183145 29.8438601, 114.3180537 29.8441102)",,,,
323812325,tertiary,False,False,87.005,"LINESTRING (114.3183145 29.8438601, 114.3185043 29.8440181, 114.3190189 29.8443467)",,,,
537512318,unclassified,False,False,77.17,"LINESTRING (114.3175761 29.844667, 114.3180537 29.8441102)",,,,
537512319,unclassified,False,False,21.598,"LINESTRING (114.3175761 29.844667, 114.3174047 29.844542)",,,,
537512318,unclassified,False,True,263.98699999999997,"LINESTRING (114.3175761 29.844667, 114.3173886 29.8449091, 114.3181493 29.8453746, 114.3190189 29.8443467)",,,,
537512319,unclassified,False,False,147.138,"LINESTRING (114.3174047 29.844542, 114.3162023 29.8437276)",,,,
537512319,unclassified,False,True,21.598,"LINESTRING (114.3174047 29.844542, 114.3175761 29.844667)",,,,
537512322,unclassified,False,False,74.649,"LINESTRING (114.3174047 29.844542, 114.3178802 29.8440123)",,,,
537512319,unclassified,False,True,147.138,"LINESTRING (114.3162023 29.8437276, 114.3174047 29.844542)",,,,
