osmid,oneway,highway,reversed,length,lanes,name,geometry
477140113,True,tertiary,False,8.522,,,"LINESTRING (118.5715792 31.1211809, 118.5716676 31.121193)"
477140062,False,unclassified,False,8.415,,,"LINESTRING (118.5658613 31.127589, 118.5658504 31.1276641)"
477140062,False,unclassified,True,389.156,,,"LINESTRING (118.5658613 31.127589, 118.566403 31.1241201)"
735035636,True,secondary,False,422.105,2,南湖路,"LINESTRING (118.5658613 31.127589, 118.5660884 31.1275977, 118.5663592 31.1276284, 118.5702449 31.128155)"
477140062,False,unclassified,True,8.415,,,"LINESTRING (118.5658504 31.1276641, 118.5658613 31.127589)"
245960977,True,tertiary,False,383.957,,,"LINESTRING (118.5702449 31.128155, 118.5709145 31.1247499)"
735035636,True,secondary,False,8.783,2,南湖路,"LINESTRING (118.5702449 31.128155, 118.5703359 31.1281681)"
245960977,True,tertiary,False,12.663,,,"LINESTRING (118.5702228 31.1282673, 118.5702449 31.128155)"
825054964,True,secondary,False,421.74199999999996,2,南湖路,"LINESTRING (118.5702228 31.1282673, 118.5663612 31.1277016, 118.5661024 31.1276743, 118.5658504 31.1276641)"
825054964,True,secondary,False,8.783,2,南湖路,"LINESTRING (118.5703138 31.1282804, 118.5702228 31.1282673)"
392351115,True,tertiary,False,12.663,,,"LINESTRING (118.5703359 31.1281681, 118.5703138 31.1282804)"
735035636,True,secondary,False,339.84,2,南湖路,"LINESTRING (118.5703359 31.1281681, 118.5738573 31.1286724)"
477140114,True,tertiary,False,8.784,,,"LINESTRING (118.5716557 31.1212722, 118.5715646 31.1212596)"
392351115,True,tertiary,False,392.998,,,"LINESTRING (118.5716557 31.1212722, 118.5710526 31.1245228, 118.5710055 31.1247624)"
392351115,True,tertiary,False,8.879,,,"LINESTRING (118.5716676 31.121193, 118.5716557 31.1212722)"
245960977,True,tertiary,False,8.861,,,"LINESTRING (118.5715646 31.1212596, 118.5715792 31.1211809)"
392351115,True,tertiary,False,384.023,,,"LINESTRING (118.5710055 31.1247624, 118.5703359 31.1281681)"
477140165,False,unclassified,False,8.773,,,"LINESTRING (118.5710055 31.1247624, 118.5709145 31.1247499)"
477140165,False,unclassified,True,8.773,,,"LINESTRING (118.5709145 31.1247499, 118.5710055 31.1247624)"
245960977,True,tertiary,False,393.008,,,"LINESTRING (118.5709145 31.1247499, 118.5709616 31.1245101, 118.5715646 31.1212596)"
477140165,False,unclassified,False,435.151,,,"LINESTRING (118.5709145 31.1247499, 118.5665531 31.1241319, 118.566403 31.1241201)"
477140166,False,unclassified,False,10.686,,,"LINESTRING (118.5738389 31.1287672, 118.5738573 31.1286724)"
825054964,True,secondary,False,339.872,2,南湖路,"LINESTRING (118.5738389 31.1287672, 118.5703138 31.1282804)"
477140166,False,unclassified,True,10.686,,,"LINESTRING (118.5738573 31.1286724, 118.5738389 31.1287672)"
477140062,False,unclassified,False,389.156,,,"LINESTRING (118.566403 31.1241201, 118.5658613 31.127589)"
477140165,False,unclassified,True,435.151,,,"LINESTRING (118.566403 31.1241201, 118.5665531 31.1241319, 118.5709145 31.1247499)"
