osmid,oneway,lanes,highway,reversed,length,geometry,bridge,ref,name,tunnel
138630675,False,,residential,False,36.962,"LINESTRING (126.5478102 37.9732076, 126.5482304 37.9732354)",,,,
138630685,False,,residential,False,68.458,"LINESTRING (126.5478102 37.9732076, 126.547826 37.9729218, 126.5478589 37.9727891, 126.5479703 37.9726157)",,,,
60781561,False,,tertiary,False,84.514,"LINESTRING (126.5487269 37.973283, 126.5484132 37.9740017)",,,,
60781561,False,,tertiary,True,39.27,"LINESTRING (126.5487269 37.973283, 126.5488772 37.9729503)",,,,
138630675,False,,residential,True,43.841,"LINESTRING (126.5487269 37.973283, 126.5482304 37.9732354)",,,,
138630685,False,,residential,True,68.458,"LINESTRING (126.5479703 37.9726157, 126.5478589 37.9727891, 126.547826 37.9729218, 126.5478102 37.9732076)",,,,
139760275,False,,residential,False,52.188,"LINESTRING (126.5497681 37.9680062, 126.5503467 37.9678957)",,,,
139760291,False,,residential,False,37.635,"LINESTRING (126.5497681 37.9680062, 126.5497466 37.9679123, 126.5497284 37.9677559, 126.5496904 37.9676753)",,,,
139760291,False,,residential,True,163.582,"LINESTRING (126.5497681 37.9680062, 126.5498349 37.9684473, 126.549918 37.9686862, 126.5499748 37.9687826, 126.5500229 37.9689294, 126.5500119 37.9694506)",,,,
"[1121729177, 1121729178, 139760252]",False,,residential,True,42.359,"LINESTRING (126.5497681 37.9680062, 126.5497619 37.968007, 126.5497229 37.9680128, 126.549292 37.9680713)",yes,,,
139760291,False,,residential,False,46.411,"LINESTRING (126.5496904 37.9676753, 126.5496715 37.967555, 126.549652 37.9673981, 126.5497391 37.9672778)",,,,
139760291,False,,residential,True,37.635,"LINESTRING (126.5496904 37.9676753, 126.5497284 37.9677559, 126.5497466 37.9679123, 126.5497681 37.9680062)",,,,
"[1121729176, 139760276, 1121729175]",False,,residential,True,56.480000000000004,"LINESTRING (126.5496904 37.9676753, 126.5496769 37.9676722, 126.5496398 37.9676642, 126.5495964 37.9676502, 126.5495005 37.9676042, 126.5494103 37.9675611, 126.5492844 37.9674818, 126.549216 37.9674089, 126.5491857 37.9673766)",yes,,,
"[1121729177, 1121729178, 139760252]",False,,residential,False,42.359,"LINESTRING (126.549292 37.9680713, 126.5497229 37.9680128, 126.5497619 37.968007, 126.5497681 37.9680062)",yes,,,
1077996629,False,,residential,False,39.459999999999994,"LINESTRING (126.549292 37.9680713, 126.5492628 37.9677756, 126.5492481 37.9677505, 126.5492163 37.9677329)",,,,
1077996629,False,,residential,True,65.742,"LINESTRING (126.549292 37.9680713, 126.5493262 37.968257, 126.5493544 37.9683662, 126.5493753 37.9684522, 126.5493843 37.9686033, 126.5493646 37.9686543)",,,,
139760291,False,,residential,False,163.582,"LINESTRING (126.5500119 37.9694506, 126.5500229 37.9689294, 126.5499748 37.9687826, 126.549918 37.9686862, 126.5498349 37.9684473, 126.5497681 37.9680062)",,,,
1121729169,False,,residential,False,208.362,"LINESTRING (126.5500119 37.9694506, 126.5501329 37.9694459, 126.5504957 37.9692976, 126.55098 37.9691085, 126.5513047 37.9689361, 126.5518031 37.9686675, 126.5520483 37.9685161)",,,,
"[1121729169, 1121729170, 123820679]",False,,residential,True,48.49,"LINESTRING (126.5500119 37.9694506, 126.5500056 37.9694501, 126.5499486 37.9694466, 126.5494617 37.9694057)",yes,,,
139760275,False,,residential,True,52.188,"LINESTRING (126.5503467 37.9678957, 126.5497681 37.9680062)",,,,
"[1121729176, 139760276, 1121729175]",False,,residential,False,56.48,"LINESTRING (126.5491857 37.9673766, 126.549216 37.9674089, 126.5492844 37.9674818, 126.5494103 37.9675611, 126.5495005 37.9676042, 126.5495964 37.9676502, 126.5496398 37.9676642, 126.5496769 37.9676722, 126.5496904 37.9676753)",yes,,,
139760291,False,,residential,True,46.411,"LINESTRING (126.5497391 37.9672778, 126.549652 37.9673981, 126.5496715 37.967555, 126.5496904 37.9676753)",,,,
140485612,False,,residential,False,84.704,"LINESTRING (126.5513916 37.9718601, 126.5514983 37.971103)",,,,
140485622,False,,residential,False,28.923,"LINESTRING (126.5513916 37.9718601, 126.5510617 37.9718554)",,,,
140485622,False,,residential,True,164.584,"LINESTRING (126.5513916 37.9718601, 126.5532682 37.9719084)",,,,
140485621,False,,residential,False,93.772,"LINESTRING (126.5532634 37.9727517, 126.5532682 37.9719084)",,,,
140485623,False,,residential,False,28.002,"LINESTRING (126.5532634 37.9727517, 126.5533243 37.972755, 126.553461 37.9727618, 126.5535821 37.972769)",,,,
"[518510800, 518510801]",False,,residential,"[False, True]",140.174,"LINESTRING (126.5532634 37.9727517, 126.5532028 37.9727941, 126.5531423 37.9729208, 126.5531378 37.9732785, 126.5536181 37.9732949, 126.5536381 37.9729706)",,,,
140485620,False,,residential,True,94.901,"LINESTRING (126.5536032 37.9719157, 126.5535821 37.972769)",,,,
140485622,False,,residential,False,29.376,"LINESTRING (126.5536032 37.9719157, 126.5532682 37.9719084)",,,,
140485619,False,,residential,True,56.031000000000006,"LINESTRING (126.5536032 37.9719157, 126.5536019 37.9715457, 126.5536014 37.9714118)",,,,
123662056,False,,secondary,False,44.066,"LINESTRING (126.5540613 37.9749799, 126.5543408 37.9746505)",,,민속거리,
123662056,False,,secondary,True,63.444,"LINESTRING (126.5540613 37.9749799, 126.5536526 37.9754508)",,,민속거리,
140485614,False,,residential,True,21.0,"LINESTRING (126.5540613 37.9749799, 126.55387 37.9748662)",,,,
140485620,False,,residential,False,94.901,"LINESTRING (126.5535821 37.972769, 126.5536032 37.9719157)",,,,
140485623,False,,residential,True,28.002,"LINESTRING (126.5535821 37.972769, 126.553461 37.9727618, 126.5533243 37.972755, 126.5532634 37.9727517)",,,,
518510801,False,,residential,False,23.033,"LINESTRING (126.5535821 37.972769, 126.5536176 37.9728556, 126.5536381 37.9729706)",,,,
140485609,False,,residential,True,108.02499999999999,"LINESTRING (126.5512573 37.9749754, 126.5512558 37.9747671, 126.5512476 37.9746376, 126.5512645 37.974548, 126.5512905 37.9744265, 126.5513185 37.9743691, 126.5514105 37.9742064, 126.5514938 37.9740387)",,,,
140485615,False,,residential,False,47.817,"LINESTRING (126.5512573 37.9749754, 126.5514327 37.974995, 126.55178 37.9750918)",,,,
140485615,False,,residential,True,14.786,"LINESTRING (126.5512573 37.9749754, 126.5511905 37.9750071, 126.5511563 37.9750219, 126.5511048 37.9750255)",,,,
140485615,False,,residential,False,173.163,"LINESTRING (126.55178 37.9750918, 126.5521113 37.9751467, 126.5522602 37.9751341, 126.5523943 37.9751595, 126.5526544 37.9751997, 126.5529173 37.975225, 126.5531077 37.975206, 126.5533649 37.9753122, 126.5536526 37.9754508)",,,,
140485615,False,,residential,True,47.817,"LINESTRING (126.55178 37.9750918, 126.5514327 37.974995, 126.5512573 37.9749754)",,,,
140485618,False,,residential,False,50.638,"LINESTRING (126.55178 37.9750918, 126.55189 37.974737, 126.551941 37.9746563)",,,,
36020205,False,,secondary,False,9.988,"LINESTRING (126.5500135 37.9744493, 126.550016 37.9745391)",,,,
36020205,False,,secondary,True,302.413,"LINESTRING (126.5500135 37.9744493, 126.5497628 37.9736947, 126.5496031 37.9732576, 126.5495298 37.9720561, 126.549506 37.9719206, 126.5494004 37.9718018)",,,,
140485616,False,,residential,False,143.677,"LINESTRING (126.5500135 37.9744493, 126.5501737 37.974396, 126.5502918 37.9743537, 126.5505492 37.9743009, 126.5510669 37.9742544, 126.5511313 37.9742336, 126.5511608 37.9741634, 126.5512144 37.9741047, 126.5513764 37.9740537, 126.5514938 37.9740387)",,,,
140485618,False,,residential,True,50.638,"LINESTRING (126.551941 37.9746563, 126.55189 37.974737, 126.55178 37.9750918)",,,,
123662056,False,,secondary,False,63.444,"LINESTRING (126.5536526 37.9754508, 126.5540613 37.9749799)",,,민속거리,
140485615,False,,residential,True,173.163,"LINESTRING (126.5536526 37.9754508, 126.5533649 37.9753122, 126.5531077 37.975206, 126.5529173 37.975225, 126.5526544 37.9751997, 126.5523943 37.9751595, 126.5522602 37.9751341, 126.5521113 37.9751467, 126.55178 37.9750918)",,,,
140485609,False,,residential,False,108.025,"LINESTRING (126.5514938 37.9740387, 126.5514105 37.9742064, 126.5513185 37.9743691, 126.5512905 37.9744265, 126.5512645 37.974548, 126.5512476 37.9746376, 126.5512558 37.9747671, 126.5512573 37.9749754)",,,,
140485614,False,,residential,False,242.60999999999999,"LINESTRING (126.5514938 37.9740387, 126.5518028 37.9740643, 126.5519878 37.974071, 126.5521219 37.9740495, 126.5522775 37.9740389, 126.5523902 37.9740456, 126.552484 37.9740752, 126.5525725 37.9741467, 126.5527281 37.9743353, 126.5528998 37.9744829, 126.5532619 37.9746922, 126.553396 37.9747518, 126.55387 37.9748662)",,,,
140485616,False,,residential,True,143.677,"LINESTRING (126.5514938 37.9740387, 126.5513764 37.9740537, 126.5512144 37.9741047, 126.5511608 37.9741634, 126.5511313 37.9742336, 126.5510669 37.9742544, 126.5505492 37.9743009, 126.5502918 37.9743537, 126.5501737 37.974396, 126.5500135 37.9744493)",,,,
140485621,False,,residential,True,93.772,"LINESTRING (126.5532682 37.9719084, 126.5532634 37.9727517)",,,,
140485622,False,,residential,False,164.584,"LINESTRING (126.5532682 37.9719084, 126.5513916 37.9718601)",,,,
140485622,False,,residential,True,29.376,"LINESTRING (126.5532682 37.9719084, 126.5536032 37.9719157)",,,,
36020205,False,,secondary,True,71.126,"LINESTRING (126.5504322 37.9750882, 126.550016 37.9745391)",,,,
36020205,False,,secondary,False,62.69,"LINESTRING (126.5504322 37.9750882, 126.5505751 37.9752553, 126.5508355 37.9755538)",,,,
140485615,False,,residential,False,59.655,"LINESTRING (126.5504322 37.9750882, 126.5505703 37.9750561, 126.5508909 37.9750272, 126.5511048 37.9750255)",,,,
140485614,False,,residential,False,21.0,"LINESTRING (126.55387 37.9748662, 126.5540613 37.9749799)",,,,
976065483,False,,residential,False,162.644,"LINESTRING (126.55387 37.9748662, 126.554839 37.9736188)",,,,
140485614,False,,residential,True,242.61,"LINESTRING (126.55387 37.9748662, 126.553396 37.9747518, 126.5532619 37.9746922, 126.5528998 37.9744829, 126.5527281 37.9743353, 126.5525725 37.9741467, 126.552484 37.9740752, 126.5523902 37.9740456, 126.5522775 37.9740389, 126.5521219 37.9740495, 126.5519878 37.974071, 126.5518028 37.9740643, 126.5514938 37.9740387)",,,,
140563576,False,,residential,False,109.13799999999999,"LINESTRING (126.5568996 37.9732445, 126.5570359 37.9730096, 126.5572457 37.9724373, 126.5573099 37.9723203)",,,,
140563576,False,,residential,True,143.194,"LINESTRING (126.5568996 37.9732445, 126.5567608 37.97341, 126.5566127 37.9735487, 126.5562529 37.9738273, 126.5558055 37.9741964)",,,,
"[140563600, 217362818, 217362819]",False,,residential,True,72.93,"LINESTRING (126.5568996 37.9732445, 126.5568765 37.9732343, 126.5567828 37.9731979, 126.5565495 37.9731333, 126.5562522 37.9730444, 126.5561334 37.9729925)",yes,,,
140563600,False,,residential,False,31.548,"LINESTRING (126.5558361 37.9728326, 126.5561334 37.9729925)",,,,
123662056,False,,secondary,False,88.592,"LINESTRING (126.5558361 37.9728326, 126.5562132 37.9723884, 126.5562927 37.9722925, 126.5563754 37.97216)",,,민속거리,
123662056,False,,secondary,True,124.95,"LINESTRING (126.5558361 37.9728326, 126.5553308 37.9734814, 126.5550752 37.9737826)",,,민속거리,
140563605,False,,residential,False,34.693,"LINESTRING (126.5546334 37.9748606, 126.5543408 37.9746505)",,,,
140563589,False,,residential,False,121.291,"LINESTRING (126.5546334 37.9748606, 126.5551866 37.9741912, 126.55539 37.9739473)",,,,
"[140563605, 123762830]",False,,residential,"[False, True]",25.873,"LINESTRING (126.5546334 37.9748606, 126.554754 37.9749394, 126.5548599 37.9750098)",yes,,,
123662056,False,,secondary,True,44.066,"LINESTRING (126.5543408 37.9746505, 126.5540613 37.9749799)",,,민속거리,
140563605,False,,residential,True,34.693,"LINESTRING (126.5543408 37.9746505, 126.5546334 37.9748606)",,,,
123662056,False,,secondary,False,116.006,"LINESTRING (126.5543408 37.9746505, 126.5547509 37.9741658, 126.5550752 37.9737826)",,,민속거리,
140563581,False,,residential,False,33.118,"LINESTRING (126.55539 37.9739473, 126.5550752 37.9737826)",,,,
"[1097383004, 140563581, 123662054]",False,,residential,"[False, True]",45.928000000000004,"LINESTRING (126.55539 37.9739473, 126.5554728 37.9739881, 126.5557298 37.9741339, 126.5557913 37.9741829, 126.5558055 37.9741964)",yes,,,
140563589,False,,residential,False,124.89500000000001,"LINESTRING (126.55539 37.9739473, 126.5553943 37.9739174, 126.5561334 37.9729925)",,,,
140563589,False,,residential,True,121.291,"LINESTRING (126.55539 37.9739473, 126.5551866 37.9741912, 126.5546334 37.9748606)",,,,
140563600,False,,residential,True,31.548,"LINESTRING (126.5561334 37.9729925, 126.5558361 37.9728326)",,,,
140563589,False,,residential,True,124.89500000000001,"LINESTRING (126.5561334 37.9729925, 126.5553943 37.9739174, 126.55539 37.9739473)",,,,
"[140563600, 217362818, 217362819]",False,,residential,False,72.93,"LINESTRING (126.5561334 37.9729925, 126.5562522 37.9730444, 126.5565495 37.9731333, 126.5567828 37.9731979, 126.5568765 37.9732343, 126.5568996 37.9732445)",yes,,,
140563581,False,,residential,True,33.118,"LINESTRING (126.5550752 37.9737826, 126.55539 37.9739473)",,,,
123662056,False,,secondary,False,124.95,"LINESTRING (126.5550752 37.9737826, 126.5553308 37.9734814, 126.5558361 37.9728326)",,,민속거리,
123662056,False,,secondary,True,116.006,"LINESTRING (126.5550752 37.9737826, 126.5547509 37.9741658, 126.5543408 37.9746505)",,,민속거리,
976065484,False,,residential,False,28.953,"LINESTRING (126.5550752 37.9737826, 126.555016 37.9736899, 126.554839 37.9736188)",,,,
145635212,False,,residential,True,127.714,"LINESTRING (126.5475393 37.9682016, 126.5475259 37.9682375, 126.5475205 37.9683369, 126.547542 37.9684151, 126.5475795 37.9684595, 126.5477297 37.9685526, 126.547849 37.9686171, 126.5478806 37.9686422, 126.5478692 37.9686943, 126.5478297 37.9687616, 126.5477632 37.9688645, 126.5477485 37.9689544, 126.5477392 37.9691994)",,,,
123820679,False,,residential,False,133.147,"LINESTRING (126.5477392 37.9691994, 126.5487804 37.969348, 126.549235 37.9694073)",,,,
145635212,False,,residential,False,127.71400000000001,"LINESTRING (126.5477392 37.9691994, 126.5477485 37.9689544, 126.5477632 37.9688645, 126.5478297 37.9687616, 126.5478692 37.9686943, 126.5478806 37.9686422, 126.547849 37.9686171, 126.5477297 37.9685526, 126.5475795 37.9684595, 126.547542 37.9684151, 126.5475205 37.9683369, 126.5475259 37.9682375, 126.5475393 37.9682016)",,,,
36020205,False,,secondary,False,19.067,"LINESTRING (126.5508355 37.9755538, 126.5509717 37.9756875)",,,,
36020205,False,,secondary,True,62.69,"LINESTRING (126.5508355 37.9755538, 126.5505751 37.9752553, 126.5504322 37.9750882)",,,,
217362403,False,,residential,True,63.309,"LINESTRING (126.5508355 37.9755538, 126.5510496 37.9751345, 126.5511048 37.9750255)",,,,
157764660,False,,residential,False,16.782,"LINESTRING (126.555427 37.9693237, 126.5555852 37.9693089, 126.5556173 37.96931)",,,,
157764660,False,,residential,True,37.539,"LINESTRING (126.555427 37.9693237, 126.5553682 37.9693375, 126.555011 37.9694035)",,,,
157764694,False,,residential,True,70.80799999999999,"LINESTRING (126.555427 37.9693237, 126.5555771 37.9696752, 126.5555959 37.9697149, 126.5555933 37.9698861, 126.5555584 37.9699306)",,,,
157764682,False,,residential,True,61.037000000000006,"LINESTRING (126.5559098 37.9686619, 126.5559473 37.9687676, 126.5560507 37.9689591, 126.556178 37.9691672)",,,,
157764660,False,,residential,True,52.726,"LINESTRING (126.556178 37.9691672, 126.5559393 37.9692729, 126.5557113 37.9693131, 126.5556173 37.96931)",,,,
157764682,False,,residential,False,61.037,"LINESTRING (126.556178 37.9691672, 126.5560507 37.9689591, 126.5559473 37.9687676, 126.5559098 37.9686619)",,,,
157764682,False,,residential,True,104.27000000000001,"LINESTRING (126.556178 37.9691672, 126.5562558 37.969311, 126.5561753 37.9697001, 126.5560224 37.970068)",,,,
123762829,False,,residential,False,5.425,"LINESTRING (126.5546875 37.9702723, 126.5546268 37.9702628)",,,,
123762829,False,,residential,True,108.801,"LINESTRING (126.5546875 37.9702723, 126.5559109 37.9704374)",,,,
"[157764658, 157764683, 123820652]",False,,residential,"[False, True]",41.778999999999996,"LINESTRING (126.5546875 37.9702723, 126.5546947 37.9702414, 126.5547188 37.9701061, 126.554735 37.9698988)",yes,,,
157764649,False,,residential,True,65.714,"LINESTRING (126.555011 37.9694035, 126.5550434 37.9695859, 126.5550546 37.9699926)",,,,
157764660,False,,residential,False,37.539,"LINESTRING (126.555011 37.9694035, 126.5553682 37.9693375, 126.555427 37.9693237)",,,,
157764660,False,,residential,True,43.072,"LINESTRING (126.555011 37.9694035, 126.5547922 37.9694405, 126.5545445 37.9695203)",,,,
157764699,False,,residential,False,139.016,"LINESTRING (126.555011 37.9694035, 126.5549574 37.9690866, 126.5549022 37.9688992, 126.5548396 37.9685479, 126.5547289 37.9681746)",,,,
157764660,False,,residential,False,43.072,"LINESTRING (126.5545445 37.9695203, 126.5547922 37.9694405, 126.555011 37.9694035)",,,,
157764669,False,,residential,False,45.565,"LINESTRING (126.5545445 37.9695203, 126.5546428 37.9696574, 126.5546867 37.9697889, 126.554735 37.9698988)",,,,
157764669,False,,residential,True,140.368,"LINESTRING (126.5545445 37.9695203, 126.5545177 37.9693174, 126.5544792 37.9691287, 126.5544185 37.9689219, 126.5543755 37.9687824, 126.5543844 37.9687123, 126.5544109 37.9686465, 126.5542934 37.9682863)",,,,
157764662,False,,residential,False,8.469,"LINESTRING (126.548191 37.9747278, 126.5481204 37.9746758)",,,,
157764662,False,,residential,True,98.436,"LINESTRING (126.548191 37.9747278, 126.5483998 37.974831, 126.5485519 37.9748957, 126.5487962 37.9749995, 126.5491627 37.975171)",,,,
157764672,False,,residential,True,153.55,"LINESTRING (126.548191 37.9747278, 126.5481418 37.9750439, 126.548111 37.9754334, 126.5481125 37.9755107, 126.5481241 37.9761055)",,,,
"[157764658, 157764683, 123820652]",False,,residential,"[False, True]",41.779,"LINESTRING (126.554735 37.9698988, 126.5547188 37.9701061, 126.5546947 37.9702414, 126.5546875 37.9702723)",yes,,,
157764669,False,,residential,False,30.084,"LINESTRING (126.554735 37.9698988, 126.5548295 37.9699411, 126.5549925 37.9699813, 126.5550546 37.9699926)",,,,
157764669,False,,residential,True,45.565,"LINESTRING (126.554735 37.9698988, 126.5546867 37.9697889, 126.5546428 37.9696574, 126.5545445 37.9695203)",,,,
123762829,False,,residential,True,15.378,"LINESTRING (126.5570669 37.9705783, 126.5572416 37.9705909)",,,,
195909993,False,,residential,False,129.256,"LINESTRING (126.5570669 37.9705783, 126.5565491 37.9716667)",,,,
123762829,False,,residential,False,84.577,"LINESTRING (126.5570669 37.9705783, 126.5569472 37.9705547, 126.5568879 37.9705454, 126.5564274 37.9704926, 126.5561146 37.9704592)",,,,
123762829,False,,residential,False,108.801,"LINESTRING (126.5559109 37.9704374, 126.5546875 37.9702723)",,,,
123762829,False,,residential,True,18.02,"LINESTRING (126.5559109 37.9704374, 126.5561146 37.9704592)",,,,
"[157764680, 157764691, 123820667]",False,,residential,"[False, True]",42.474000000000004,"LINESTRING (126.5559109 37.9704374, 126.5559185 37.9703765, 126.5559402 37.9702512, 126.5560224 37.970068)",yes,,,
