osmid,ref,highway,width,oneway,reversed,length,geometry
1060428613,,residential,,False,True,119.71799999999999,"LINESTRING (68.2905558 27.8026624, 68.2905451 27.8027597, 68.2906574 27.8030576, 68.2906115 27.8033601, 68.2905179 27.8037101)"
219116731,,tertiary,,False,True,9.903,"LINESTRING (68.2864201 27.8038757, 68.2863904 27.8037906)"
219116731,,tertiary,,False,False,50.066,"LINESTRING (68.2864201 27.8038757, 68.2865833 27.8041529, 68.2866698 27.8042674)"
778710734,,residential,,False,False,78.16199999999999,"LINESTRING (68.2864201 27.8038757, 68.286705 27.8038358, 68.287043 27.8038179, 68.2872095 27.803835)"
219116731,,tertiary,,False,True,39.513,"LINESTRING (68.2860748 27.8027265, 68.286044 27.8023722)"
219116731,,tertiary,,False,False,58.625,"LINESTRING (68.2860748 27.8027265, 68.2861487 27.8030971, 68.286199 27.8032413)"
1060438368,,residential,,False,False,114.52799999999999,"LINESTRING (68.2860748 27.8027265, 68.2857809 27.8027727, 68.2854598 27.802827, 68.2852902 27.8028557, 68.2849257 27.8028877)"
778710724,,residential,,False,False,29.981,"LINESTRING (68.2835591 27.7974098, 68.2838265 27.7975392)"
778710725,,residential,,False,False,108.198,"LINESTRING (68.2835591 27.7974098, 68.2836194 27.7973397, 68.2838557 27.7971797, 68.2840899 27.7969179, 68.2843126 27.796708)"
778710725,,residential,,False,True,16.805,"LINESTRING (68.2835591 27.7974098, 68.2834768 27.7975054, 68.2834498 27.7975251)"
778710738,,residential,,False,True,28.552,"LINESTRING (68.2844487 27.7964812, 68.2843126 27.796708)"
778710733,,residential,,False,True,42.582,"LINESTRING (68.2912528 27.8013793, 68.291276 27.8017617)"
219116751,,residential,,False,False,49.575,"LINESTRING (68.2912528 27.8013793, 68.2911388 27.8014378, 68.2908092 27.8015908)"
219116751,,residential,,False,True,116.523,"LINESTRING (68.2912528 27.8013793, 68.2913265 27.8013002, 68.2918013 27.8004532)"
778710733,,residential,,False,False,157.791,"LINESTRING (68.2913621 27.8031787, 68.291276 27.8017617)"
1060428610,,residential,,False,True,49.267,"LINESTRING (68.2913621 27.8031787, 68.2914842 27.8036084)"
219116752,,residential,,False,True,98.319,"LINESTRING (68.2913621 27.8031787, 68.2909746 27.8029717, 68.2907022 27.8027919, 68.2905558 27.8026624)"
778710734,,residential,,False,True,81.638,"LINESTRING (68.2884251 27.8038478, 68.2881548 27.8038777, 68.2875972 27.8038747)"
778710734,,residential,,False,True,38.388,"LINESTRING (68.2875972 27.8038747, 68.2872095 27.803835)"
778710735,,residential,,False,True,25.465,"LINESTRING (68.2875972 27.8038747, 68.2876806 27.8040915)"
778710734,,residential,,False,False,81.638,"LINESTRING (68.2875972 27.8038747, 68.2881548 27.8038777, 68.2884251 27.8038478)"
778710735,,residential,,False,False,25.1,"LINESTRING (68.2877628 27.8043052, 68.2876806 27.8040915)"
778710735,,residential,,False,True,12.956,"LINESTRING (68.2877628 27.8043052, 68.2877916 27.8044189)"
1060428616,,residential,,False,False,181.268,"LINESTRING (68.2877628 27.8043052, 68.2881339 27.8042324, 68.2883433 27.8042165, 68.2885706 27.8042101, 68.2889567 27.804175, 68.2892166 27.8041781, 68.2895666 27.8040537)"
1060428611,,residential,,False,True,5.425,"LINESTRING (68.2903379 27.8045174, 68.2903924 27.8045099)"
778710736,,residential,,False,True,56.248,"LINESTRING (68.2903379 27.8045174, 68.2902737 27.8048014, 68.2902625 27.8050174)"
1060428618,,residential,,False,False,126.096,"LINESTRING (68.2903379 27.8045174, 68.2902234 27.804475, 68.2900682 27.8045069, 68.2898697 27.8043633, 68.289812 27.8042324, 68.2900935 27.8041335, 68.2901151 27.8041718, 68.2903427 27.804132)"
219116750,,secondary,,False,False,51.281,"LINESTRING (68.2927859 27.7980606, 68.292847 27.7985186)"
219116750,,secondary,,False,True,167.176,"LINESTRING (68.2927859 27.7980606, 68.2925868 27.7965675)"
778710737,,residential,,False,False,83.866,"LINESTRING (68.2927859 27.7980606, 68.2926035 27.7979986, 68.2919821 27.7978093)"
778710737,,residential,,False,False,29.509,"LINESTRING (68.2914482 27.7976046, 68.2911712 27.7975027)"
778710737,,residential,,False,True,57.276,"LINESTRING (68.2914482 27.7976046, 68.2918793 27.797778, 68.2919821 27.7978093)"
1268777063,,residential,,False,False,160.202,"LINESTRING (68.2914482 27.7976046, 68.2910495 27.7982378, 68.290711 27.7988881)"
778710737,,residential,,False,True,29.509,"LINESTRING (68.2911712 27.7975027, 68.2914482 27.7976046)"
778710737,,residential,,False,False,39.833,"LINESTRING (68.2911712 27.7975027, 68.2910264 27.7974624, 68.2908922 27.797441, 68.2907754 27.797441)"
"[1062255133, 1061868438]",,residential,,False,"[False, True]",298.401,"LINESTRING (68.2911712 27.7975027, 68.2909888 27.7978464, 68.2908183 27.79813, 68.2906219 27.7984521, 68.2904876 27.7987243, 68.2904657 27.7987913, 68.2904706 27.7988531, 68.2905122 27.7989022, 68.2905131 27.7989625, 68.2901117 27.799968)"
778710737,,residential,,False,False,83.179,"LINESTRING (68.2895565 27.797078, 68.289291 27.7969214, 68.2888001 27.796753)"
778710737,,residential,,False,True,66.184,"LINESTRING (68.2895565 27.797078, 68.2899669 27.7972702, 68.2901548 27.7973501)"
1060425520,,residential,,False,False,29.835,"LINESTRING (68.2895565 27.797078, 68.2896567 27.7968903, 68.2896705 27.7968308)"
778710737,,residential,,False,True,113.97800000000001,"LINESTRING (68.2877621 27.7963425, 68.2878882 27.7964659, 68.2881913 27.796594, 68.2888001 27.796753)"
778710737,,residential,,False,False,113.978,"LINESTRING (68.2888001 27.796753, 68.2881913 27.796594, 68.2878882 27.7964659, 68.2877621 27.7963425)"
778710737,,residential,,False,True,83.179,"LINESTRING (68.2888001 27.796753, 68.289291 27.7969214, 68.2895565 27.797078)"
"[1060428609, 778710740]",,residential,,False,"[False, True]",356.04200000000003,"LINESTRING (68.2888001 27.796753, 68.2886939 27.7969305, 68.288609 27.7970754, 68.288351 27.7970486, 68.2882964 27.7970781, 68.2882357 27.7973197, 68.2881403 27.7976712, 68.2879794 27.79816, 68.2878593 27.7995895)"
778710741,,residential,,False,True,34.163,"LINESTRING (68.2886921 27.8024997, 68.2887244 27.8021938)"
292243801,S11-017,secondary,,False,False,63.285,"LINESTRING (68.2847606 27.8021735, 68.2853917 27.8022843)"
292243801,S11-017,secondary,,False,True,47.31,"LINESTRING (68.2847606 27.8021735, 68.2842888 27.8020907)"
1060416428,,residential,,False,False,148.775,"LINESTRING (68.2847606 27.8021735, 68.2847496 27.8020092, 68.2846853 27.8018232, 68.2846295 27.8016676, 68.2845737 27.8015043, 68.2845479 27.8013563, 68.2845265 27.8011095, 68.2845007 27.8008628)"
1060438367,,residential,,False,True,81.914,"LINESTRING (68.2847606 27.8021735, 68.2847416 27.8022524, 68.2847958 27.8024663, 68.2848535 27.8026546, 68.2849257 27.8028877)"
1060416428,,residential,,False,False,15.223,"LINESTRING (68.2845007 27.8008628, 68.2844922 27.8007261)"
1060416428,,residential,,False,True,148.77499999999998,"LINESTRING (68.2845007 27.8008628, 68.2845265 27.8011095, 68.2845479 27.8013563, 68.2845737 27.8015043, 68.2846295 27.8016676, 68.2846853 27.8018232, 68.2847496 27.8020092, 68.2847606 27.8021735)"
1060416428,,residential,,False,True,15.223,"LINESTRING (68.2844922 27.8007261, 68.2845007 27.8008628)"
1060416428,,residential,,False,False,35.803000000000004,"LINESTRING (68.2844922 27.8007261, 68.2844707 27.8005591, 68.2844492 27.8004376, 68.2844481 27.8004067)"
1060421093,,residential,,False,False,173.798,"LINESTRING (68.2844922 27.8007261, 68.2847761 27.8007205, 68.2850644 27.8007159, 68.285363 27.8007137, 68.2853451 27.8005354, 68.2853094 27.8003458, 68.2855136 27.8003345, 68.2857768 27.8002746)"
1060416428,,residential,,False,False,71.344,"LINESTRING (68.2844481 27.8004067, 68.284445 27.8003199, 68.2844235 27.800206, 68.2843763 27.800096, 68.2843205 27.7999783, 68.2842261 27.7998644, 68.2841801 27.7998308)"
1060416428,,residential,,False,True,35.803,"LINESTRING (68.2844481 27.8004067, 68.2844492 27.8004376, 68.2844707 27.8005591, 68.2844922 27.8007261)"
1060416428,,residential,,False,False,34.474000000000004,"LINESTRING (68.2839601 27.7996378, 68.2839471 27.7995873, 68.2839214 27.7995265, 68.2838613 27.7995227, 68.2838613 27.7994772, 68.2837926 27.7994734, 68.2837847 27.7994405)"
1060416428,,residential,,False,True,31.261000000000003,"LINESTRING (68.2839601 27.7996378, 68.2839686 27.7996708, 68.2840072 27.7997125, 68.2840544 27.7997429, 68.2841531 27.7998112, 68.2841801 27.7998308)"
778710725,,residential,,False,False,16.805,"LINESTRING (68.2834498 27.7975251, 68.2834768 27.7975054, 68.2835591 27.7974098)"
778710724,,residential,,False,False,9.101,"LINESTRING (68.2852828 27.7976569, 68.2853616 27.797614)"
778710724,,residential,,False,True,90.08500000000001,"LINESTRING (68.2852828 27.7976569, 68.2851842 27.7977107, 68.284852 27.7977126, 68.2844412 27.7977145, 68.2843846 27.7977087)"
1060421074,,residential,,False,False,77.524,"LINESTRING (68.2852828 27.7976569, 68.2853247 27.7977992, 68.2853204 27.7979738, 68.2853548 27.7981637, 68.2853762 27.7983459)"
1060421081,,residential,,False,False,42.173,"LINESTRING (68.2853762 27.7983459, 68.2858033 27.7983791)"
1060421074,,residential,,False,False,43.293,"LINESTRING (68.2853762 27.7983459, 68.2853762 27.7985167, 68.2854063 27.7986913, 68.2854079 27.7987332)"
1060421074,,residential,,False,True,77.524,"LINESTRING (68.2853762 27.7983459, 68.2853548 27.7981637, 68.2853204 27.7979738, 68.2853247 27.7977992, 68.2852828 27.7976569)"
1060421074,,residential,,False,False,21.953,"LINESTRING (68.2854234 27.7991165, 68.2854381 27.7993135)"
1060421074,,residential,,False,True,16.545,"LINESTRING (68.2854234 27.7991165, 68.2854174 27.7989678)"
1060421078,,residential,,False,False,47.94,"LINESTRING (68.2854234 27.7991165, 68.2859047 27.7991844)"
1060421074,,residential,,False,False,18.736,"LINESTRING (68.2858182 27.7999859, 68.286006 27.8000141)"
1060421074,,residential,,False,True,57.935,"LINESTRING (68.2858182 27.7999859, 68.2855994 27.7999479, 68.2855079 27.7996344)"
1060421090,,residential,,False,True,45.557,"LINESTRING (68.2858182 27.7999859, 68.2856718 27.8000139, 68.2857126 27.8000997, 68.2857585 27.8002374, 68.2857768 27.8002746)"
1060421074,,residential,,False,False,64.322,"LINESTRING (68.2864748 27.8000997, 68.2867152 27.8001377, 68.2871197 27.8001954)"
1060421074,,residential,,False,True,47.089,"LINESTRING (68.2864748 27.8000997, 68.2862002 27.8000504, 68.2860457 27.80002, 68.286006 27.8000141)"
1060421075,,residential,,False,False,113.102,"LINESTRING (68.2864748 27.8000997, 68.2864405 27.7997847, 68.2864105 27.7995835, 68.2863847 27.7993481, 68.2863506 27.7990886)"
1060421091,,residential,,False,True,41.092,"LINESTRING (68.2864748 27.8000997, 68.2864781 27.8001674, 68.2865087 27.8003819, 68.2865149 27.8004673)"
292243801,S11-017,secondary,,False,False,110.199,"LINESTRING (68.2871197 27.8001954, 68.2871631 27.7992051)"
292243801,S11-017,secondary,,False,True,65.209,"LINESTRING (68.2871197 27.8001954, 68.287094 27.8007814)"
1060421074,,residential,,False,True,64.322,"LINESTRING (68.2871197 27.8001954, 68.2867152 27.8001377, 68.2864748 27.8000997)"
295936179,S11-012,secondary,5.5,False,True,71.34,"LINESTRING (68.286298 27.7984339, 68.2857825 27.7979826)"
295936179,S11-012,secondary,5.5,False,False,64.193,"LINESTRING (68.286298 27.7984339, 68.2866085 27.7987058, 68.2867597 27.7988419)"
1060421075,,residential,,False,True,47.67,"LINESTRING (68.286298 27.7984339, 68.2862817 27.7985775, 68.2862989 27.7987255, 68.2863184 27.79886)"
1060428606,,residential,,False,False,105.308,"LINESTRING (68.286298 27.7984339, 68.28643 27.7982354, 68.2866317 27.797909, 68.2868162 27.7976053)"
1060421074,,residential,,False,True,18.736,"LINESTRING (68.286006 27.8000141, 68.2858182 27.7999859)"
1060421076,,residential,,False,False,45.627,"LINESTRING (68.286006 27.8000141, 68.2859556 27.7996062)"
1060421074,,residential,,False,False,47.089,"LINESTRING (68.286006 27.8000141, 68.2860457 27.80002, 68.2862002 27.8000504, 68.2864748 27.8000997)"
1060421076,,residential,,False,True,45.627,"LINESTRING (68.2859556 27.7996062, 68.286006 27.8000141)"
1060421077,,residential,,False,True,47.474,"LINESTRING (68.2859556 27.7996062, 68.2854799 27.799534)"
1060421076,,residential,,False,False,47.169,"LINESTRING (68.2859556 27.7996062, 68.2859169 27.7992874, 68.2859047 27.7991844)"
295936179,S11-012,secondary,5.5,False,False,71.34,"LINESTRING (68.2857825 27.7979826, 68.286298 27.7984339)"
295936179,S11-012,secondary,5.5,False,True,58.258,"LINESTRING (68.2857825 27.7979826, 68.2853616 27.797614)"
1060421076,,residential,,False,True,44.248999999999995,"LINESTRING (68.2857825 27.7979826, 68.2857839 27.7982776, 68.2858033 27.7983791)"
1060421077,,residential,,False,False,47.474,"LINESTRING (68.2854799 27.799534, 68.2859556 27.7996062)"
1060421074,,residential,,False,False,11.499,"LINESTRING (68.2854799 27.799534, 68.2854964 27.7995948, 68.2855079 27.7996344)"
1060421074,,residential,,False,True,24.948,"LINESTRING (68.2854799 27.799534, 68.2854449 27.799405, 68.2854381 27.7993135)"
1060421078,,residential,,False,True,47.94,"LINESTRING (68.2859047 27.7991844, 68.2854234 27.7991165)"
1060421076,,residential,,False,False,42.972,"LINESTRING (68.2859047 27.7991844, 68.285874 27.7989267, 68.2858623 27.7987998)"
1060421076,,residential,,False,True,47.169,"LINESTRING (68.2859047 27.7991844, 68.2859169 27.7992874, 68.2859556 27.7996062)"
1060421074,,residential,,False,False,26.103,"LINESTRING (68.2854079 27.7987332, 68.2854174 27.7989678)"
1060421079,,residential,,False,False,45.305,"LINESTRING (68.2854079 27.7987332, 68.2858623 27.7987998)"
1060421074,,residential,,False,True,43.293,"LINESTRING (68.2854079 27.7987332, 68.2854063 27.7986913, 68.2853762 27.7985167, 68.2853762 27.7983459)"
1060421079,,residential,,False,True,45.305,"LINESTRING (68.2858623 27.7987998, 68.2854079 27.7987332)"
1060421080,,residential,,False,False,45.36,"LINESTRING (68.2858623 27.7987998, 68.2863184 27.79886)"
1060421076,,residential,,False,False,47.176,"LINESTRING (68.2858623 27.7987998, 68.2858569 27.7987407, 68.2858397 27.7985699, 68.2858033 27.7983791)"
1060421076,,residential,,False,True,42.972,"LINESTRING (68.2858623 27.7987998, 68.285874 27.7989267, 68.2859047 27.7991844)"
1060421080,,residential,,False,True,45.36,"LINESTRING (68.2863184 27.79886, 68.2858623 27.7987998)"
1060421075,,residential,,False,False,47.67,"LINESTRING (68.2863184 27.79886, 68.2862989 27.7987255, 68.2862817 27.7985775, 68.286298 27.7984339)"
1060421075,,residential,,False,True,25.616,"LINESTRING (68.2863184 27.79886, 68.2863418 27.7990216, 68.2863506 27.7990886)"
1060421081,,residential,,False,True,42.173,"LINESTRING (68.2858033 27.7983791, 68.2853762 27.7983459)"
1060421076,,residential,,False,False,44.248999999999995,"LINESTRING (68.2858033 27.7983791, 68.2857839 27.7982776, 68.2857825 27.7979826)"
1060421076,,residential,,False,True,47.176,"LINESTRING (68.2858033 27.7983791, 68.2858397 27.7985699, 68.2858569 27.7987407, 68.2858623 27.7987998)"
1060421082,,residential,,False,False,41.161,"LINESTRING (68.2863506 27.7990886, 68.2867667 27.7991279)"
1060421075,,residential,,False,False,25.616,"LINESTRING (68.2863506 27.7990886, 68.2863418 27.7990216, 68.2863184 27.79886)"
1060421075,,residential,,False,True,113.102,"LINESTRING (68.2863506 27.7990886, 68.2863847 27.7993481, 68.2864105 27.7995835, 68.2864405 27.7997847, 68.2864748 27.8000997)"
1060421082,,residential,,False,False,31.809,"LINESTRING (68.2867667 27.7991279, 68.2867597 27.7988419)"
1060421082,,residential,,False,True,41.161,"LINESTRING (68.2867667 27.7991279, 68.2863506 27.7990886)"
1060421083,,residential,,False,False,33.094,"LINESTRING (68.2867667 27.7991279, 68.2871022 27.7991503)"
295936179,S11-012,secondary,5.5,False,False,21.381,"LINESTRING (68.2867597 27.7988419, 68.286912 27.7989791)"
1060421082,,residential,,False,True,31.809,"LINESTRING (68.2867597 27.7988419, 68.2867667 27.7991279)"
295936179,S11-012,secondary,5.5,False,True,64.193,"LINESTRING (68.2867597 27.7988419, 68.2866085 27.7987058, 68.286298 27.7984339)"
295936179,S11-012,secondary,5.5,False,False,8.545,"LINESTRING (68.2871022 27.7991503, 68.2871631 27.7992051)"
295936179,S11-012,secondary,5.5,False,True,26.691,"LINESTRING (68.2871022 27.7991503, 68.286912 27.7989791)"
1060421083,,residential,,False,True,33.094,"LINESTRING (68.2871022 27.7991503, 68.2867667 27.7991279)"
292243801,S11-017,secondary,,False,True,8.387,"LINESTRING (68.2870858 27.8009487, 68.2870809 27.801024)"
292243801,S11-017,secondary,,False,False,18.621000000000002,"LINESTRING (68.2870858 27.8009487, 68.2870884 27.8009089, 68.287094 27.8007814)"
1060421084,,residential,,False,False,55.5,"LINESTRING (68.2870858 27.8009487, 68.2869655 27.8009146, 68.286866 27.8009078, 68.2867563 27.8008897, 68.2865368 27.8008401)"
1060421084,,residential,,False,False,45.959999999999994,"LINESTRING (68.2865368 27.8008401, 68.2864296 27.8008356, 68.2862867 27.8008288, 68.2861464 27.8008265, 68.2860699 27.8008251)"
1060421084,,residential,,False,True,55.5,"LINESTRING (68.2865368 27.8008401, 68.2867563 27.8008897, 68.286866 27.8009078, 68.2869655 27.8009146, 68.2870858 27.8009487)"
1060421091,,residential,,False,False,41.538000000000004,"LINESTRING (68.2865368 27.8008401, 68.2865368 27.8007159, 68.2865215 27.8005602, 68.2865149 27.8004673)"
1060421084,,residential,,False,True,58.56,"LINESTRING (68.2854115 27.8009101, 68.2856309 27.8009168, 68.2857228 27.8008965, 68.2858529 27.8008559, 68.2859601 27.8008265, 68.285991 27.8008255)"
292243801,S11-017,secondary,,False,False,34.951,"LINESTRING (68.2870423 27.801619, 68.2870627 27.8013052)"
1060421085,,residential,,False,False,91.279,"LINESTRING (68.2870423 27.801619, 68.2869374 27.8015827, 68.2868073 27.8015398, 68.2867614 27.8014066, 68.2867078 27.8012757, 68.2868099 27.8012735, 68.2869145 27.8013073, 68.2870627 27.8013052)"
292243801,S11-017,secondary,,False,True,15.894,"LINESTRING (68.2870423 27.801619, 68.287033 27.8017617)"
292243801,S11-017,secondary,,False,False,31.319,"LINESTRING (68.2870627 27.8013052, 68.2870809 27.801024)"
292243801,S11-017,secondary,,False,True,34.951,"LINESTRING (68.2870627 27.8013052, 68.2870423 27.801619)"
1060421085,,residential,,False,True,91.279,"LINESTRING (68.2870627 27.8013052, 68.2869145 27.8013073, 68.2868099 27.8012735, 68.2867078 27.8012757, 68.2867614 27.8014066, 68.2868073 27.8015398, 68.2869374 27.8015827, 68.2870423 27.801619)"
292243801,S11-017,secondary,,False,True,22.419,"LINESTRING (68.2862716 27.8023614, 68.286044 27.8023722)"
292243801,S11-017,secondary,,False,False,58.013000000000005,"LINESTRING (68.2862716 27.8023614, 68.2865616 27.8023476, 68.2868553 27.8022962)"
1060421086,,residential,,False,False,99.304,"LINESTRING (68.2862716 27.8023614, 68.2862306 27.8021064, 68.2862638 27.80191, 68.2862663 27.8016888, 68.286251 27.8016324, 68.2862408 27.801515, 68.2862296 27.8014763)"
1060421086,,residential,,False,False,42.39399999999999,"LINESTRING (68.2861668 27.8011832, 68.2861285 27.8010771, 68.2860749 27.8009868, 68.2860469 27.8008943, 68.2860699 27.8008251)"
1060421086,,residential,,False,True,33.454,"LINESTRING (68.2861668 27.8011832, 68.2861668 27.8012802, 68.2862102 27.8014089, 68.2862296 27.8014763)"
1060421087,,residential,,False,False,71.21699999999998,"LINESTRING (68.2861668 27.8011832, 68.2860571 27.8012148, 68.2859448 27.8012509, 68.2858912 27.8012735, 68.2858147 27.8013186, 68.2857279 27.801348, 68.2856131 27.8013908, 68.2855722 27.8014134, 68.2855008 27.8014224)"
1060421084,,residential,,False,False,7.761,"LINESTRING (68.2860699 27.8008251, 68.285991 27.8008255)"
1060421084,,residential,,False,True,45.959999999999994,"LINESTRING (68.2860699 27.8008251, 68.2861464 27.8008265, 68.2862867 27.8008288, 68.2864296 27.8008356, 68.2865368 27.8008401)"
1060421086,,residential,,False,True,42.394,"LINESTRING (68.2860699 27.8008251, 68.2860469 27.8008943, 68.2860749 27.8009868, 68.2861285 27.8010771, 68.2861668 27.8011832)"
1060421087,,residential,,False,False,47.36900000000001,"LINESTRING (68.2855008 27.8014224, 68.2854472 27.8013073, 68.2854345 27.8012058, 68.2853962 27.801129, 68.285386 27.8010139)"
1060421087,,residential,,False,True,71.217,"LINESTRING (68.2855008 27.8014224, 68.2855722 27.8014134, 68.2856131 27.8013908, 68.2857279 27.801348, 68.2858147 27.8013186, 68.2858912 27.8012735, 68.2859448 27.8012509, 68.2860571 27.8012148, 68.2861668 27.8011832)"
1060421089,,residential,,False,True,97.475,"LINESTRING (68.2855008 27.8014224, 68.2855212 27.801524, 68.285534 27.8016459, 68.2854931 27.8017994, 68.2854625 27.80198, 68.2853917 27.8022843)"
1060421087,,residential,,False,True,47.369,"LINESTRING (68.285386 27.8010139, 68.2853962 27.801129, 68.2854345 27.8012058, 68.2854472 27.8013073, 68.2855008 27.8014224)"
1060421086,,residential,,False,False,33.454,"LINESTRING (68.2862296 27.8014763, 68.2862102 27.8014089, 68.2861668 27.8012802, 68.2861668 27.8011832)"
1060421086,,residential,,False,True,99.304,"LINESTRING (68.2862296 27.8014763, 68.2862408 27.801515, 68.286251 27.8016324, 68.2862663 27.8016888, 68.2862638 27.80191, 68.2862306 27.8021064, 68.2862716 27.8023614)"
1060421088,,residential,,False,False,107.48599999999999,"LINESTRING (68.2862296 27.8014763, 68.2865036 27.8014473, 68.2865725 27.801682, 68.2867741 27.8016617, 68.2867792 27.8017362, 68.287033 27.8017617)"
292243801,S11-017,secondary,,False,False,15.894,"LINESTRING (68.287033 27.8017617, 68.2870423 27.801619)"
292243801,S11-017,secondary,,False,True,27.41,"LINESTRING (68.287033 27.8017617, 68.287017 27.8020078)"
