osmid,highway,oneway,reversed,length,geometry,name,lanes,maxspeed,junction
389061950,residential,False,True,89.011,"LINESTRING (74.4530147 31.1210273, 74.4529682 31.1218268)",,,,
389061949,residential,False,False,93.27499999999999,"LINESTRING (74.4530147 31.1210273, 74.4524257 31.1214353, 74.4522239 31.1215149)",,,,
801280743,secondary,False,False,13.323,"LINESTRING (74.4521563 31.1217648, 74.4520203 31.1217365)",Shahbaz Khan Road,2,60,
801280743,secondary,False,True,77.592,"LINESTRING (74.4521563 31.1217648, 74.4529682 31.1218268)",Shahbaz Khan Road,2,60,
801280744,secondary,True,False,28.523,"LINESTRING (74.4521563 31.1217648, 74.4522239 31.1215149)",سرکلر روڈ,2,60,
389061949,residential,False,True,93.27499999999999,"LINESTRING (74.4522239 31.1215149, 74.4524257 31.1214353, 74.4530147 31.1210273)",,,,
801280744,secondary,True,False,174.476,"LINESTRING (74.4522239 31.1215149, 74.4524227 31.1211078, 74.452819 31.120436, 74.4530151 31.1201004)",سرکلر روڈ,2,60,
512243999,secondary,False,False,36.893,"LINESTRING (74.4467899 31.1151123, 74.4467242 31.1151422, 74.4464649 31.1152925)",سرکلر روڈ,,,
512243999,secondary,False,True,11.613,"LINESTRING (74.4467899 31.1151123, 74.4468595 31.1150904, 74.4469073 31.1150888)",سرکلر روڈ,,,
512320647,tertiary,False,False,116.46799999999999,"LINESTRING (74.4467899 31.1151123, 74.4467383 31.1150286, 74.4467523 31.1149586, 74.446806 31.1148786, 74.446841 31.1148027, 74.4468551 31.1146987, 74.446834 31.1145848, 74.4468084 31.1145148, 74.4467467 31.1143816, 74.4467221 31.1142524, 74.4467356 31.1141899, 74.4467504 31.1141142)",Salamat Pura Road,,,
732438331,residential,False,False,103.893,"LINESTRING (74.4467504 31.1141142, 74.4477202 31.1145427)",,,,
512320647,tertiary,False,False,39.57,"LINESTRING (74.4467504 31.1141142, 74.4467772 31.1140602, 74.4468013 31.1140097, 74.4468295 31.1139396, 74.4468563 31.1138673, 74.4468925 31.11378)",Salamat Pura Road,,,
512320647,tertiary,False,True,116.468,"LINESTRING (74.4467504 31.1141142, 74.4467356 31.1141899, 74.4467221 31.1142524, 74.4467467 31.1143816, 74.4468084 31.1145148, 74.446834 31.1145848, 74.4468551 31.1146987, 74.446841 31.1148027, 74.446806 31.1148786, 74.4467523 31.1149586, 74.4467383 31.1150286, 74.4467899 31.1151123)",Salamat Pura Road,,,
732438333,residential,False,False,110.002,"LINESTRING (74.4468925 31.11378, 74.4479028 31.1142601)",,,,
512320647,tertiary,False,True,39.57,"LINESTRING (74.4468925 31.11378, 74.4468563 31.1138673, 74.4468295 31.1139396, 74.4468013 31.1140097, 74.4467772 31.1140602, 74.4467504 31.1141142)",Salamat Pura Road,,,
732438333,residential,False,True,165.04500000000002,"LINESTRING (74.4468925 31.11378, 74.4454999 31.1132187, 74.4453696 31.1130951)",,,,
512937253,secondary,False,False,21.367,"LINESTRING (74.4506522 31.1171536, 74.4507847 31.1169985)",سرکلر روڈ,,,
732438330,residential,False,False,30.568,"LINESTRING (74.4506522 31.1171536, 74.4504831 31.1173873)",,,,
512937253,secondary,False,True,150.376,"LINESTRING (74.4506522 31.1171536, 74.449405 31.1165152, 74.4493714 31.1164766, 74.4493485 31.1164197)",سرکلر روڈ,,,
513931330,secondary,False,True,29.679,"LINESTRING (74.4432768 31.1181489, 74.4435156 31.1183205)",Railway Road,,,
513931329,secondary,True,False,9.654000000000002,"LINESTRING (74.4432768 31.1181489, 74.4432843 31.1181417, 74.4432887 31.1181328, 74.4432894 31.1181232, 74.4432865 31.1181139, 74.4432802 31.1181059, 74.4432712 31.1181001, 74.4432604 31.1180971, 74.4432492 31.1180973, 74.4432386 31.1181006)",,,,roundabout
512243999,secondary,False,True,186.63400000000001,"LINESTRING (74.4432386 31.1181006, 74.4434078 31.1179145, 74.4435565 31.1176812, 74.4438022 31.1172483, 74.4439482 31.1170374, 74.4441493 31.1167845, 74.4441789 31.1166423)",سرکلر روڈ,,,
513931329,secondary,True,False,10.696000000000002,"LINESTRING (74.4432386 31.1181006, 74.4432299 31.1181066, 74.4432239 31.1181148, 74.4432213 31.1181241, 74.4432224 31.1181337, 74.4432271 31.1181425, 74.4432349 31.1181494, 74.4432448 31.1181539, 74.4432559 31.1181553, 74.443267 31.1181536, 74.4432768 31.1181489)",,,,roundabout
513942279,residential,False,False,225.03499999999997,"LINESTRING (74.447197 31.1181232, 74.4471118 31.1182068, 74.4470575 31.1182597, 74.44695 31.1183738, 74.4469241 31.1184467, 74.4468933 31.1185154, 74.4468599 31.1185704, 74.4467463 31.1188241, 74.4466403 31.1190703, 74.4465933 31.1191538, 74.4464217 31.1194286, 74.4463735 31.1195258, 74.4461115 31.1199044)",Naya Bazar,2,20,
513942279,residential,False,True,139.125,"LINESTRING (74.447197 31.1181232, 74.4474673 31.117895, 74.4475599 31.1178031, 74.447613 31.1177672, 74.4476797 31.1177196, 74.4478068 31.1176086, 74.4479229 31.1175093, 74.4480352 31.1174194, 74.4482142 31.1172873, 74.4482502 31.1172578)",Naya Bazar,2,20,
732438327,residential,False,False,72.71100000000001,"LINESTRING (74.447197 31.1181232, 74.4470815 31.1180404, 74.4469227 31.1179565, 74.4466016 31.1178321, 74.446534 31.1178061)",,,,
513931328,secondary,False,False,62.593,"LINESTRING (74.4461115 31.1199044, 74.4467188 31.1201202)",Railway Road,,,
513931328,secondary,False,True,53.762,"LINESTRING (74.4461115 31.1199044, 74.4455899 31.119719)",Railway Road,,,
513942279,residential,False,True,225.035,"LINESTRING (74.4461115 31.1199044, 74.4463735 31.1195258, 74.4464217 31.1194286, 74.4465933 31.1191538, 74.4466403 31.1190703, 74.4467463 31.1188241, 74.4468599 31.1185704, 74.4468933 31.1185154, 74.4469241 31.1184467, 74.44695 31.1183738, 74.4470575 31.1182597, 74.4471118 31.1182068, 74.447197 31.1181232)",Naya Bazar,2,20,
512243999,secondary,False,True,48.455,"LINESTRING (74.4460383 31.1155302, 74.4464649 31.1152925)",سرکلر روڈ,,,
324125307,unclassified,False,True,246.154,"LINESTRING (74.4460383 31.1155302, 74.4459266 31.1154324, 74.4457974 31.115346, 74.4457019 31.1153015, 74.4453418 31.1150936, 74.4451442 31.1148757, 74.4449589 31.1146247, 74.4446865 31.1141409, 74.4444754 31.1138275)",,,,
512243999,secondary,False,False,218.869,"LINESTRING (74.4460383 31.1155302, 74.4457024 31.1157324, 74.4454827 31.1158631, 74.4449968 31.116087, 74.4448383 31.1161445, 74.4446775 31.1162159, 74.4444094 31.1164015, 74.4442446 31.1165315, 74.4442086 31.1165707, 74.4441789 31.1166423)",سرکلر روڈ,,,
513942280,residential,False,False,38.792,"LINESTRING (74.4460383 31.1155302, 74.446138 31.1156453, 74.446181 31.115741, 74.4462024 31.1158183, 74.4462137 31.1158398)",Kot Usman Khan Bazar,2,20,
513942279,residential,False,False,139.125,"LINESTRING (74.4482502 31.1172578, 74.4482142 31.1172873, 74.4480352 31.1174194, 74.4479229 31.1175093, 74.4478068 31.1176086, 74.4476797 31.1177196, 74.447613 31.1177672, 74.4475599 31.1178031, 74.4474673 31.117895, 74.447197 31.1181232)",Naya Bazar,2,20,
513942279,residential,False,True,140.873,"LINESTRING (74.4482502 31.1172578, 74.4483661 31.1171626, 74.4485315 31.1170389, 74.4486784 31.1169269, 74.4487747 31.1168466, 74.4488908 31.1167346, 74.4490587 31.1166077, 74.4491401 31.1165211, 74.4492414 31.1164703, 74.4493485 31.1164197)",Naya Bazar,2,20,
513942280,residential,False,True,250.228,"LINESTRING (74.4482502 31.1172578, 74.4482078 31.1172279, 74.4481713 31.1172143, 74.4481211 31.1172008, 74.4480559 31.1171183, 74.4479793 31.1170673, 74.4478999 31.1170236, 74.4478148 31.116958, 74.4477184 31.1168827, 74.4476191 31.1168196, 74.4475198 31.1167516, 74.4473355 31.1166083, 74.4471852 31.1165088, 74.4471001 31.1164651, 74.447032 31.1164214, 74.4469611 31.116402, 74.4468703 31.1163388, 74.4468278 31.1163121, 74.4467569 31.116266, 74.4466832 31.1162344, 74.4465952 31.1161883, 74.4465442 31.1161543, 74.4464307 31.1160693, 74.4463821 31.1160324, 74.4463072 31.1159876, 74.4462604 31.1159459, 74.4462411 31.1158919, 74.4462287 31.1158683)",Kot Usman Khan Bazar,2,20,
292128556,residential,False,True,127.696,"LINESTRING (74.4491093 31.1219347, 74.4493985 31.1217072, 74.4498982 31.1212994, 74.4500706 31.1211347)",,,,
513931328,secondary,False,False,139.824,"LINESTRING (74.4487121 31.1206567, 74.448937 31.1207416, 74.4500706 31.1211347)",Railway Road,,,
513931328,secondary,False,True,200.695,"LINESTRING (74.4487121 31.1206567, 74.4475673 31.1202247, 74.4467188 31.1201202)",Railway Road,,,
546148315,residential,False,True,38.507,"LINESTRING (74.4463308 31.1174775, 74.446285 31.1175113, 74.4460583 31.1175814, 74.4459561 31.1175924)",,,,
546148315,residential,False,False,38.507,"LINESTRING (74.4459561 31.1175924, 74.4460583 31.1175814, 74.446285 31.1175113, 74.4463308 31.1174775)",,,,
546148316,residential,False,False,128.284,"LINESTRING (74.4459561 31.1175924, 74.4459007 31.1175076, 74.4457836 31.1174065, 74.4456431 31.1173281, 74.4454026 31.1171677, 74.4452267 31.1170606, 74.4451967 31.1170481, 74.4451739 31.1170573, 74.4449808 31.1172766)",,,,
546148317,residential,False,True,105.44800000000001,"LINESTRING (74.4459561 31.1175924, 74.4457954 31.1176671, 74.4455803 31.1178001, 74.445311 31.1179824, 74.445064 31.1181514)",,,,
324125306,unclassified,False,False,168.496,"LINESTRING (74.445064 31.1181514, 74.445089 31.1181957, 74.4453004 31.1185472, 74.4454183 31.1189545, 74.4453797 31.1196048)",,,,
324125306,unclassified,False,True,162.433,"LINESTRING (74.445064 31.1181514, 74.4448125 31.117705, 74.4446214 31.1172943, 74.4443256 31.1168366)",,,,
546148317,residential,False,False,105.448,"LINESTRING (74.445064 31.1181514, 74.445311 31.1179824, 74.4455803 31.1178001, 74.4457954 31.1176671, 74.4459561 31.1175924)",,,,
586681805,residential,False,True,107.163,"LINESTRING (74.443464 31.1207783, 74.4432881 31.1198264)",,,,
586681805,residential,False,False,107.163,"LINESTRING (74.4432881 31.1198264, 74.443464 31.1207783)",,,,
"[324125305, 586682013]",unclassified,False,False,244.47199999999998,"LINESTRING (74.4432881 31.1198264, 74.4430481 31.1198594, 74.4427757 31.1199011, 74.4427432 31.1196401, 74.442792 31.1194069, 74.4429546 31.1190763, 74.4435156 31.1183205)",,,,
324125305,unclassified,False,True,150.912,"LINESTRING (74.4432881 31.1198264, 74.44391 31.119741, 74.4442068 31.1197515, 74.44441 31.1198002, 74.4448328 31.1199255)",,,,
292128559,residential,False,False,62.574,"LINESTRING (74.4457216 31.1206515, 74.4458383 31.1212053)",,,,
292128559,residential,False,True,73.335,"LINESTRING (74.4457216 31.1206515, 74.4456812 31.1204598, 74.445557 31.1200074)",,,,
"[586681806, 586681807]",residential,False,"[False, True]",181.344,"LINESTRING (74.4457216 31.1206515, 74.444856 31.1207622, 74.4448104 31.1207554, 74.4447836 31.120737, 74.4448328 31.1199255)",,,,
586681808,residential,False,True,124.997,"LINESTRING (74.4445315 31.1210952, 74.4458383 31.1212053)",,,,
292128559,residential,False,False,16.271,"LINESTRING (74.4458383 31.1212053, 74.4458687 31.1213493)",,,,
292128559,residential,False,True,62.574,"LINESTRING (74.4458383 31.1212053, 74.4457216 31.1206515)",,,,
586681808,residential,False,False,124.997,"LINESTRING (74.4458383 31.1212053, 74.4445315 31.1210952)",,,,
168274989,residential,False,True,86.771,"LINESTRING (74.4446223 31.1130769, 74.4445018 31.1133439, 74.4444296 31.1136185, 74.4444754 31.1138275)",,,,
870458443,residential,False,False,78.671,"LINESTRING (74.4446223 31.1130769, 74.4447607 31.1131462, 74.4449587 31.113199, 74.4451546 31.11321, 74.4452695 31.1131826, 74.4453696 31.1130951)",,,,
732438326,residential,False,True,79.17500000000001,"LINESTRING (74.4456639 31.1165244, 74.4454746 31.1167385, 74.4454324 31.1167747, 74.4454036 31.1167805, 74.4453749 31.1167704, 74.4450823 31.1165398)",,,,
941536887,residential,False,True,79.235,"LINESTRING (74.4450823 31.1165398, 74.4443256 31.1168366)",,,,
732438326,residential,False,False,79.175,"LINESTRING (74.4450823 31.1165398, 74.4453749 31.1167704, 74.4454036 31.1167805, 74.4454324 31.1167747, 74.4454746 31.1167385, 74.4456639 31.1165244)",,,,
941536887,residential,False,False,141.04,"LINESTRING (74.4450823 31.1165398, 74.4453388 31.1164292, 74.4455641 31.1163213, 74.4457017 31.1162334, 74.4458106 31.1161324, 74.4459177 31.1160448, 74.4459299 31.1160378, 74.4459421 31.1160456, 74.4459909 31.1160822, 74.4460031 31.1160892, 74.4460143 31.1160874, 74.4460336 31.1160665, 74.4460824 31.1160074, 74.4461271 31.1159569, 74.4461749 31.1159099, 74.4462287 31.1158683)",,,,
546148316,residential,False,True,128.284,"LINESTRING (74.4449808 31.1172766, 74.4451739 31.1170573, 74.4451967 31.1170481, 74.4452267 31.1170606, 74.4454026 31.1171677, 74.4456431 31.1173281, 74.4457836 31.1174065, 74.4459007 31.1175076, 74.4459561 31.1175924)",,,,
732438327,residential,False,True,72.711,"LINESTRING (74.446534 31.1178061, 74.4466016 31.1178321, 74.4469227 31.1179565, 74.4470815 31.1180404, 74.447197 31.1181232)",,,,
732438333,residential,False,False,165.04500000000002,"LINESTRING (74.4453696 31.1130951, 74.4454999 31.1132187, 74.4468925 31.11378)",,,,
870458443,residential,False,True,78.67099999999999,"LINESTRING (74.4453696 31.1130951, 74.4452695 31.1131826, 74.4451546 31.11321, 74.4449587 31.113199, 74.4447607 31.1131462, 74.4446223 31.1130769)",,,,
732438330,residential,False,True,30.568,"LINESTRING (74.4504831 31.1173873, 74.4506522 31.1171536)",,,,
732438331,residential,False,True,227.872,"LINESTRING (74.4498615 31.1154586, 74.4477202 31.1145427)",,,,
324125309,unclassified,False,False,33.367999999999995,"LINESTRING (74.4498615 31.1154586, 74.4498984 31.1153487, 74.4499919 31.1151811)",,,,
324125309,unclassified,False,True,102.847,"LINESTRING (74.4498615 31.1154586, 74.4497805 31.1157002, 74.449617 31.1160407, 74.4496076 31.1161166, 74.4495841 31.1162051, 74.4495361 31.1163372)",,,,
732438331,residential,False,False,227.872,"LINESTRING (74.4477202 31.1145427, 74.4498615 31.1154586)",,,,
732438331,residential,False,True,103.893,"LINESTRING (74.4477202 31.1145427, 74.4467504 31.1141142)",,,,
732438334,residential,False,False,89.269,"LINESTRING (74.4477202 31.1145427, 74.4472661 31.1152451)",,,,
732438334,residential,False,True,35.911,"LINESTRING (74.4477202 31.1145427, 74.4479028 31.1142601)",,,,
732438332,residential,False,True,63.154,"LINESTRING (74.4489525 31.1140793, 74.4486738 31.1145947)",,,,
732438332,residential,False,False,63.154,"LINESTRING (74.4486738 31.1145947, 74.4489525 31.1140793)",,,,
732438333,residential,False,True,82.289,"LINESTRING (74.4486738 31.1145947, 74.4479028 31.1142601)",,,,
732438333,residential,False,False,141.411,"LINESTRING (74.4486738 31.1145947, 74.448763 31.1146334, 74.4499919 31.1151811)",,,,
324125309,unclassified,False,False,82.63,"LINESTRING (74.4499919 31.1151811, 74.4501586 31.1148823, 74.4503911 31.1145216)",,,,
324125309,unclassified,False,True,33.367999999999995,"LINESTRING (74.4499919 31.1151811, 74.4498984 31.1153487, 74.4498615 31.1154586)",,,,
732438333,residential,False,True,141.411,"LINESTRING (74.4499919 31.1151811, 74.448763 31.1146334, 74.4486738 31.1145947)",,,,
732438333,residential,False,False,82.289,"LINESTRING (74.4479028 31.1142601, 74.4486738 31.1145947)",,,,
732438333,residential,False,True,110.002,"LINESTRING (74.4479028 31.1142601, 74.4468925 31.11378)",,,,
732438334,residential,False,False,35.911,"LINESTRING (74.4479028 31.1142601, 74.4477202 31.1145427)",,,,
732438334,residential,False,True,32.247,"LINESTRING (74.4479028 31.1142601, 74.4480669 31.1140064)",,,,
512243999,secondary,False,True,86.56,"LINESTRING (74.4472661 31.1152451, 74.4480465 31.1156446)",سرکلر روڈ,,,
732438334,residential,False,True,89.269,"LINESTRING (74.4472661 31.1152451, 74.4477202 31.1145427)",,,,
512243999,secondary,False,False,38.721000000000004,"LINESTRING (74.4472661 31.1152451, 74.4469825 31.1150999, 74.4469073 31.1150888)",سرکلر روڈ,,,
732438334,residential,False,False,32.247,"LINESTRING (74.4480669 31.1140064, 74.4479028 31.1142601)",,,,
512941510,secondary,False,False,6.533,"LINESTRING (74.4505524 31.1213041, 74.4504897 31.1212802)",Shahbaz Khan Road,2,60,
512941510,secondary,False,True,37.557,"LINESTRING (74.4505524 31.1213041, 74.4509164 31.1214344)",Shahbaz Khan Road,2,60,
512243999,secondary,False,False,86.56,"LINESTRING (74.4480465 31.1156446, 74.4472661 31.1152451)",سرکلر روڈ,,,
512243999,secondary,False,True,151.214,"LINESTRING (74.4480465 31.1156446, 74.448201 31.1157237, 74.4485442 31.1159059, 74.4488139 31.1160561, 74.4490796 31.1162311, 74.4493485 31.1164197)",سرکلر روڈ,,,
912364501,residential,False,False,93.798,"LINESTRING (74.4480465 31.1156446, 74.4480891 31.1155827, 74.4481155 31.1155418, 74.4481368 31.1155061, 74.4481633 31.1154565, 74.4481948 31.1154017, 74.4482273 31.1153643, 74.4482456 31.1153504, 74.448269 31.1153312, 74.4482812 31.1153182, 74.4482994 31.115306, 74.4483177 31.1153025, 74.448332 31.1153034, 74.4483401 31.1152947, 74.4483834 31.1152371, 74.4483896 31.1152219, 74.4483996 31.1152048, 74.4484081 31.1151877, 74.4484242 31.1151652, 74.4484373 31.1151487, 74.4484491 31.1151272, 74.4484783 31.1151362, 74.4485069 31.1151492, 74.4485489 31.1151667, 74.448591 31.1151807, 74.4486423 31.1152017, 74.4486659 31.1152147)",Paradise Street,0,10,
