osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed
207364350,primary,False,False,21.82,"LINESTRING (72.4767933 32.2725436, 72.4768104 32.2727393)",,,
207364350,primary,False,True,57.934,"LINESTRING (72.4767933 32.2725436, 72.4767513 32.2720238)",,,
305893049,residential,False,False,123.638,"LINESTRING (72.473628 32.2728502, 72.4735435 32.2717406)",,,
305893050,secondary,False,False,237.525,"LINESTRING (72.473628 32.2728502, 72.4721017 32.2729634, 72.4711209 32.2731012)",,,
490435903,tertiary,False,False,235.678,"LINESTRING (72.4704937 32.2653155, 72.4705669 32.2663481, 72.4706581 32.2674304)",,,
1022173634,trunk,False,False,130.71599999999998,"LINESTRING (72.4704937 32.2653155, 72.4697184 32.2657556, 72.4694385 32.2659156, 72.4693403 32.2659718)",P-3,Sargodha - Khushab Road,80
305893050,secondary,False,True,237.525,"LINESTRING (72.4711209 32.2731012, 72.4721017 32.2729634, 72.473628 32.2728502)",,,
490435903,tertiary,False,True,375.623,"LINESTRING (72.4711209 32.2731012, 72.4710546 32.272284, 72.4709044 32.2704561, 72.4708468 32.2697311)",,,
490435903,tertiary,False,False,80.709,"LINESTRING (72.4707875 32.269007, 72.4708468 32.2697311)",,,
490435903,tertiary,False,True,105.412,"LINESTRING (72.4707875 32.269007, 72.4707113 32.2680612)",,,
490435905,residential,False,False,142.54,"LINESTRING (72.4707875 32.269007, 72.4723007 32.2689285)",,,
305893049,residential,False,False,98.164,"LINESTRING (72.4733231 32.2688755, 72.473251 32.2679948)",,,
490435905,residential,False,True,96.308,"LINESTRING (72.4733231 32.2688755, 72.4723007 32.2689285)",,,
305893049,residential,False,True,319.259,"LINESTRING (72.4733231 32.2688755, 72.473356 32.2692778, 72.4735435 32.2717406)",,,
305893049,residential,False,False,61.125,"LINESTRING (72.4732303 32.2677467, 72.4732044 32.2674424, 72.4731837 32.2671984)",,,
305893049,residential,False,True,27.656,"LINESTRING (72.4732303 32.2677467, 72.4732413 32.2678761, 72.473251 32.2679948)",,,
490435906,residential,False,False,305.625,"LINESTRING (72.4732303 32.2677467, 72.4736281 32.2677249, 72.4737704 32.2677352, 72.4739615 32.2678108, 72.4741566 32.267883, 72.474307 32.2679036, 72.4746485 32.267883, 72.4764347 32.267779)",,,
207364350,primary,False,False,472.939,"LINESTRING (72.4764347 32.267779, 72.4767513 32.2720238)",,,
207364350,primary,False,True,208.576,"LINESTRING (72.4764347 32.267779, 72.476287 32.2659074)",,,
