osmid,highway,oneway,reversed,length,name,maxspeed,lanes,geometry,ref
454977035,residential,False,True,65.903,,,,"LINESTRING (73.9843841 31.7060907, 73.9844465 31.706681)",
734622639,residential,False,True,143.733,,,,"LINESTRING (73.9843841 31.7060907, 73.9828826 31.7062884)",
454977035,residential,False,False,45.400000000000006,,,,"LINESTRING (73.9843841 31.7060907, 73.9843716 31.7059872, 73.9843605 31.705966, 73.9843427 31.7059544, 73.9842663 31.7059506, 73.9842515 31.7059406, 73.9842254 31.7057924, 73.9842113 31.7057639)",
233590880,tertiary,False,False,37.371,,,,"LINESTRING (73.9815885 31.7120085, 73.9815425 31.7116747)",
233590880,tertiary,False,True,37.371,,,,"LINESTRING (73.9815425 31.7116747, 73.9815885 31.7120085)",
233590880,tertiary,False,False,9.264,,,,"LINESTRING (73.9815425 31.7116747, 73.9815315 31.7116453, 73.9815201 31.7116174, 73.9815114 31.7115957)",
233590881,residential,False,False,39.908,,,,"LINESTRING (73.9815425 31.7116747, 73.9816364 31.7116719, 73.9817334 31.7116761, 73.9817987 31.711689, 73.9818919 31.7117107, 73.981954 31.7117324)",
233590881,residential,False,True,41.657,,,,"LINESTRING (73.9815425 31.7116747, 73.9814695 31.7116901, 73.9814031 31.7117101, 73.9813142 31.7117371, 73.9812308 31.7117957, 73.9811641 31.7118498)",
293216488,residential,False,False,56.766,,,,"LINESTRING (73.981954 31.7117324, 73.9823517 31.7113501)",
233590881,residential,False,False,31.313000000000002,,,,"LINESTRING (73.981954 31.7117324, 73.9820116 31.7117711, 73.9821055 31.7118555, 73.9821685 31.7119434)",
233590881,residential,False,True,39.908,,,,"LINESTRING (73.981954 31.7117324, 73.9818919 31.7117107, 73.9817987 31.711689, 73.9817334 31.7116761, 73.9816364 31.7116719, 73.9815425 31.7116747)",
186735718,primary,True,False,55.34,Sheikhupura - Sargodha Road,60,2,"LINESTRING (73.9821685 31.7119434, 73.9815885 31.7120085)",N-60
233590881,residential,False,True,31.313000000000002,,,,"LINESTRING (73.9821685 31.7119434, 73.9821055 31.7118555, 73.9820116 31.7117711, 73.981954 31.7117324)",
233590880,tertiary,False,False,91.913,,,,"LINESTRING (73.9815114 31.7115957, 73.9813549 31.7107799)",
233590880,tertiary,False,True,9.264,,,,"LINESTRING (73.9815114 31.7115957, 73.9815201 31.7116174, 73.9815315 31.7116453, 73.9815425 31.7116747)",
233590881,residential,False,False,41.657000000000004,,,,"LINESTRING (73.9811641 31.7118498, 73.9812308 31.7117957, 73.9813142 31.7117371, 73.9814031 31.7117101, 73.9814695 31.7116901, 73.9815425 31.7116747)",
233590885,unclassified,False,False,35.84,,,,"LINESTRING (73.9867546 31.7080854, 73.9867531 31.7081243, 73.9867945 31.7084055)",
293216483,unclassified,False,True,89.72999999999999,,,,"LINESTRING (73.9867546 31.7080854, 73.9867632 31.7080667, 73.9867793 31.7080508, 73.9868195 31.7080331, 73.9868597 31.7080228, 73.9870431 31.7080051, 73.9872372 31.7079583, 73.9874334 31.7078875, 73.9876382 31.707836)",
455152990,residential,False,True,25.304,,,,"LINESTRING (73.9867546 31.7080854, 73.9867498 31.7079558, 73.9867417 31.7079312, 73.986729 31.7079136, 73.9867135 31.7079004, 73.986678 31.707887)",
455154178,residential,False,True,127.469,,,,"LINESTRING (73.9867546 31.7080854, 73.9855751 31.7081422, 73.9855121 31.708144, 73.9854799 31.7081479, 73.985437 31.7081554, 73.985411 31.7081607)",
233590885,unclassified,False,False,124.252,,,,"LINESTRING (73.9868237 31.7087623, 73.9868084 31.7087727, 73.9867886 31.7087778, 73.9867581 31.7087829, 73.9855176 31.708837)",
233590885,unclassified,False,True,40.177,,,,"LINESTRING (73.9868237 31.7087623, 73.9868312 31.7087496, 73.9868363 31.708733, 73.9868389 31.7087074, 73.9867945 31.7084055)",
455140258,residential,False,True,162.58800000000005,,,,"LINESTRING (73.9868237 31.7087623, 73.9868708 31.7087831, 73.9868976 31.7088031, 73.9869077 31.7088156, 73.9869117 31.708827, 73.9869533 31.7090849, 73.9869751 31.7091781, 73.9869895 31.7092075, 73.9869969 31.7092161, 73.9870036 31.7092223, 73.9870119 31.709226, 73.987022 31.7092278, 73.9870337 31.7092276, 73.9872792 31.7091912, 73.9872892 31.7091904, 73.9872986 31.7091914, 73.9873063 31.709194, 73.9873122 31.7091975, 73.9873177 31.7092029, 73.9874742 31.7094633, 73.9875574 31.7095717, 73.9875674 31.7096025, 73.9875674 31.709629, 73.9875701 31.709718, 73.9875671 31.7098263)",
233590878,secondary,False,False,66.396,,60,2,"LINESTRING (73.9876382 31.707836, 73.9872193 31.7073569)",
233590878,secondary,False,True,34.534,,60,2,"LINESTRING (73.9876382 31.707836, 73.9878699 31.708076)",
293216483,unclassified,False,False,89.72999999999999,,,,"LINESTRING (73.9876382 31.707836, 73.9874334 31.7078875, 73.9872372 31.7079583, 73.9870431 31.7080051, 73.9868597 31.7080228, 73.9868195 31.7080331, 73.9867793 31.7080508, 73.9867632 31.7080667, 73.9867546 31.7080854)",
454977035,residential,False,False,7.851,,,,"LINESTRING (73.984451 31.7067515, 73.9844465 31.706681)",
454977035,residential,False,True,114.78,,,,"LINESTRING (73.984451 31.7067515, 73.9846447 31.7077705)",
293216484,tertiary,True,False,121.563,,,,"LINESTRING (73.984451 31.7067515, 73.9855749 31.7065993, 73.9856987 31.7065319)",
293216495,primary,True,False,58.518,Sheikhupura - Sargodha Road,60,2,"LINESTRING (73.9855434 31.7114839, 73.9861543 31.711401)",N-60
455139424,residential,False,False,48.952,,,,"LINESTRING (73.9855434 31.7114839, 73.9856362 31.711917)",
186735718,primary,True,False,59.035,Sheikhupura - Sargodha Road,60,2,"LINESTRING (73.98314 31.7117867, 73.9825274 31.7118881)",N-60
293216486,residential,False,False,75.118,,,,"LINESTRING (73.98314 31.7117867, 73.9830002 31.7111217)",
293216486,residential,False,True,75.118,,,,"LINESTRING (73.9830002 31.7111217, 73.98314 31.7117867)",
293216487,residential,False,True,32.269,,,,"LINESTRING (73.9830002 31.7111217, 73.9833277 31.7110405)",
293216488,residential,False,True,45.715,,,,"LINESTRING (73.9830002 31.7111217, 73.9825228 31.7111856)",
233590879,tertiary,False,False,9.584,,,,"LINESTRING (73.9852432 31.7107045, 73.9852238 31.7106199)",
233590879,tertiary,False,True,41.77,,,,"LINESTRING (73.9852432 31.7107045, 73.9853259 31.7110735)",
293216487,residential,False,False,185.008,,,,"LINESTRING (73.9852432 31.7107045, 73.9833277 31.7110405)",
293216488,residential,False,False,45.715,,,,"LINESTRING (73.9825228 31.7111856, 73.9830002 31.7111217)",
293216488,residential,False,True,5.822,,,,"LINESTRING (73.9825228 31.7111856, 73.982482 31.7112248)",
455140259,residential,False,False,89.063,,,,"LINESTRING (73.9825228 31.7111856, 73.982659 31.7110084, 73.9826925 31.7109776, 73.9827314 31.7109468, 73.9828119 31.7109091, 73.9829111 31.7108783, 73.9832966 31.7108147)",
186735718,primary,True,False,34.502,Sheikhupura - Sargodha Road,60,2,"LINESTRING (73.9825274 31.7118881, 73.9821685 31.7119434)",N-60
293216489,residential,False,False,73.881,,,,"LINESTRING (73.9825274 31.7118881, 73.982482 31.7112248)",
293216488,residential,False,False,5.822,,,,"LINESTRING (73.982482 31.7112248, 73.9825228 31.7111856)",
293216488,residential,False,True,18.602,,,,"LINESTRING (73.982482 31.7112248, 73.9823517 31.7113501)",
293216489,residential,False,True,73.881,,,,"LINESTRING (73.982482 31.7112248, 73.9825274 31.7118881)",
293216487,residential,False,False,32.269,,,,"LINESTRING (73.9833277 31.7110405, 73.9830002 31.7111217)",
293216487,residential,False,True,185.008,,,,"LINESTRING (73.9833277 31.7110405, 73.9852432 31.7107045)",
293216490,residential,False,False,25.28,,,,"LINESTRING (73.9833277 31.7110405, 73.9832966 31.7108147)",
233590885,unclassified,False,False,126.161,,,,"LINESTRING (73.9830641 31.709129, 73.9817446 31.709294)",
233590885,unclassified,False,True,98.596,,,,"LINESTRING (73.9830641 31.709129, 73.9840933 31.708989)",
293216490,residential,False,False,61.775,,,,"LINESTRING (73.9830641 31.709129, 73.9829575 31.7085809)",
293216490,residential,False,True,59.002,,,,"LINESTRING (73.9830641 31.709129, 73.9831089 31.7095466, 73.9830955 31.7096573)",
233590872,tertiary,False,False,96.951,,,,"LINESTRING (73.9828473 31.7080344, 73.9838561 31.7078806)",
233590872,tertiary,False,True,28.607,,,,"LINESTRING (73.9828473 31.7080344, 73.9825469 31.708064)",
293216490,residential,False,True,61.656,,,,"LINESTRING (73.9828473 31.7080344, 73.9829575 31.7085809)",
233590872,tertiary,False,False,28.607,,,,"LINESTRING (73.9825469 31.708064, 73.9828473 31.7080344)",
233590872,tertiary,False,True,96.905,,,,"LINESTRING (73.9825469 31.708064, 73.9815384 31.7082169)",
293216491,residential,False,False,110.924,,,,"LINESTRING (73.9825469 31.708064, 73.9823078 31.7070874)",
293216484,tertiary,True,False,206.156,,,,"LINESTRING (73.9823078 31.7070874, 73.984451 31.7067515)",
293216491,residential,False,False,8.453,,,,"LINESTRING (73.9823078 31.7070874, 73.9822889 31.7070131)",
293216491,residential,False,True,110.924,,,,"LINESTRING (73.9823078 31.7070874, 73.9825469 31.708064)",
233590885,unclassified,False,True,126.161,,,,"LINESTRING (73.9817446 31.709294, 73.9830641 31.709129)",
293216492,residential,False,False,60.184,,,,"LINESTRING (73.9817446 31.709294, 73.9816482 31.708759)",
455136616,residential,False,True,62.151,,,,"LINESTRING (73.9817446 31.709294, 73.9818401 31.709847)",
233590872,tertiary,False,False,96.905,,,,"LINESTRING (73.9815384 31.7082169, 73.9825469 31.708064)",
293216492,residential,False,True,61.167,,,,"LINESTRING (73.9815384 31.7082169, 73.9816482 31.708759)",
293216492,residential,False,False,61.167,,,,"LINESTRING (73.9816482 31.708759, 73.9815384 31.7082169)",
293216492,residential,False,True,60.184,,,,"LINESTRING (73.9816482 31.708759, 73.9817446 31.709294)",
293216493,residential,False,False,125.429,,,,"LINESTRING (73.9816482 31.708759, 73.9829575 31.7085809)",
293216490,residential,False,False,61.656,,,,"LINESTRING (73.9829575 31.7085809, 73.9828473 31.7080344)",
293216490,residential,False,True,61.775,,,,"LINESTRING (73.9829575 31.7085809, 73.9830641 31.709129)",
293216493,residential,False,False,97.155,,,,"LINESTRING (73.9829575 31.7085809, 73.9839717 31.7084432)",
293216493,residential,False,True,125.429,,,,"LINESTRING (73.9829575 31.7085809, 73.9816482 31.708759)",
293216495,primary,True,False,37.103,Sheikhupura - Sargodha Road,60,2,"LINESTRING (73.9830185 31.7119312, 73.9834027 31.711864)",N-60
293216495,primary,True,False,47.352,Sheikhupura - Sargodha Road,60,2,"LINESTRING (73.9871264 31.711276, 73.9876236 31.7112266)",N-60
293216504,tertiary,False,True,47.857,,,,"LINESTRING (73.9871264 31.711276, 73.9872159 31.7116996)",
293216504,tertiary,False,False,8.718,,,,"LINESTRING (73.9873968 31.7125547, 73.9873845 31.712477)",
293218837,tertiary,False,False,97.211,,,,"LINESTRING (73.9873968 31.7125547, 73.9863832 31.7126989)",
293218837,tertiary,False,False,8.494,,,,"LINESTRING (73.9849381 31.7128939, 73.9848497 31.7129073)",
293218837,tertiary,False,True,83.95,,,,"LINESTRING (73.9849381 31.7128939, 73.9858147 31.712776)",
320126585,tertiary,False,False,43.421,,,,"LINESTRING (73.9914168 31.710046, 73.9915407 31.710422)",
455148574,residential,False,False,8.086,,,,"LINESTRING (73.9914168 31.710046, 73.9913735 31.7099833)",
800535652,primary,False,True,11.354,شرقپور روڈ,60,,"LINESTRING (73.9887381 31.7089502, 73.98862 31.7089684)",
294600251,tertiary,False,False,134.707,,,,"LINESTRING (73.9887381 31.7089502, 73.9888665 31.7088116, 73.9889666 31.7087123, 73.9890368 31.7085868, 73.9892134 31.7081099, 73.9892313 31.7079941, 73.9892398 31.7078459)",
800535652,primary,False,False,152.155,شرقپور روڈ,60,,"LINESTRING (73.9887381 31.7089502, 73.9890872 31.7089143, 73.9891676 31.7088978, 73.9892158 31.7088738, 73.9892534 31.7088464, 73.9892842 31.7088111, 73.989311 31.7087568, 73.9893989 31.7084702, 73.9894278 31.7083762, 73.9895048 31.7082712, 73.9895558 31.7082126, 73.9896337 31.7081676, 73.989786 31.7081255)",
800535656,residential,False,False,107.08,,,,"LINESTRING (73.9910744 31.7080903, 73.9911185 31.7081647, 73.9911405 31.7082178, 73.991169 31.7083146, 73.99118 31.7086633, 73.9911922 31.708812, 73.9912613 31.7090299)",
800535656,residential,False,False,24.573,,,,"LINESTRING (73.9912613 31.7090299, 73.9913141 31.7091821, 73.9913182 31.7092443)",
800535656,residential,False,True,107.08000000000001,,,,"LINESTRING (73.9912613 31.7090299, 73.9911922 31.708812, 73.99118 31.7086633, 73.991169 31.7083146, 73.9911405 31.7082178, 73.9911185 31.7081647, 73.9910744 31.7080903)",
455148574,residential,False,True,75.19,,,,"LINESTRING (73.9913182 31.7092443, 73.9913078 31.7094231, 73.9913011 31.709584, 73.9913038 31.7096924, 73.9913185 31.7098338, 73.9913427 31.7099171)",
800535656,residential,False,True,24.573,,,,"LINESTRING (73.9913182 31.7092443, 73.9913141 31.7091821, 73.9912613 31.7090299)",
294600251,tertiary,False,False,79.15700000000001,,,,"LINESTRING (73.9892398 31.7078459, 73.9892777 31.7071789, 73.9892825 31.707135)",
294600251,tertiary,False,True,134.707,,,,"LINESTRING (73.9892398 31.7078459, 73.9892313 31.7079941, 73.9892134 31.7081099, 73.9890368 31.7085868, 73.9889666 31.7087123, 73.9888665 31.7088116, 73.9887381 31.7089502)",
455154177,unclassified,False,True,133.708,,,,"LINESTRING (73.9892398 31.7078459, 73.9892197 31.7078436, 73.9889054 31.7078464, 73.988774 31.707851, 73.9886908 31.7078669, 73.988605 31.7078897, 73.9885058 31.7079217, 73.9884038 31.7079468, 73.98831 31.7079605, 73.9882134 31.7079673, 73.9881383 31.707981, 73.9880525 31.7080061, 73.9878699 31.708076)",
800535657,unclassified,False,True,131.398,,,,"LINESTRING (73.9892398 31.7078459, 73.9892698 31.7078512, 73.9893114 31.7078523, 73.9906257 31.7077838)",
233590878,secondary,False,False,94.882,,60,2,"LINESTRING (73.9862588 31.7064271, 73.9855771 31.7058012)",
233590878,secondary,False,True,13.798,,60,2,"LINESTRING (73.9862588 31.7064271, 73.9863667 31.7065106)",
454977023,tertiary,False,True,54.251,,,,"LINESTRING (73.9862588 31.7064271, 73.9856987 31.7065319)",
454977023,tertiary,False,False,54.251,,,,"LINESTRING (73.9856987 31.7065319, 73.9862588 31.7064271)",
"[454977032, 454977022]",unclassified,False,"[False, True]",157.95600000000002,,,,"LINESTRING (73.9856987 31.7065319, 73.9858536 31.7075694, 73.9858499 31.7075857, 73.9858403 31.7075989, 73.9858224 31.7076094, 73.9857885 31.7076188, 73.9854476 31.7076654)",
1167775396,tertiary,True,False,119.905,,,,"LINESTRING (73.9856987 31.7065319, 73.9855782 31.706524, 73.9844465 31.706681)",
293218837,tertiary,False,False,33.568,,,,"LINESTRING (73.9861652 31.7127288, 73.9858147 31.712776)",
293218837,tertiary,False,True,20.888,,,,"LINESTRING (73.9861652 31.7127288, 73.9863832 31.7126989)",
1167857311,primary_link,False,False,12.663,,,,"LINESTRING (73.9889033 31.7111736, 73.9888939 31.71106)",
293216495,primary,True,False,83.392,Sheikhupura - Sargodha Road,60,2,"LINESTRING (73.9889033 31.7111736, 73.9894557 31.7111548, 73.9897839 31.711139)",N-60
455136616,residential,False,False,95.731,,,,"LINESTRING (73.9819871 31.7106988, 73.9818401 31.709847)",
455148578,residential,False,False,60.479,,,,"LINESTRING (73.9819871 31.7106988, 73.9813549 31.7107799)",
455136616,residential,False,True,84.589,,,,"LINESTRING (73.9819871 31.7106988, 73.9820743 31.7111038, 73.9820904 31.7111448, 73.9821092 31.7111768, 73.9821374 31.7112047, 73.9823517 31.7113501)",
455148578,residential,False,True,59.852999999999994,,,,"LINESTRING (73.9819871 31.7106988, 73.982087 31.7106881, 73.9821514 31.7106584, 73.9822292 31.71059, 73.9824657 31.7103741)",
293216488,residential,False,False,18.602,,,,"LINESTRING (73.9823517 31.7113501, 73.982482 31.7112248)",
293216488,residential,False,True,56.766,,,,"LINESTRING (73.9823517 31.7113501, 73.981954 31.7117324)",
455136616,residential,False,False,84.589,,,,"LINESTRING (73.9823517 31.7113501, 73.9821374 31.7112047, 73.9821092 31.7111768, 73.9820904 31.7111448, 73.9820743 31.7111038, 73.9819871 31.7106988)",
455136617,residential,False,True,46.742,,,,"LINESTRING (73.9834027 31.711864, 73.9834954 31.7122769)",
293216495,primary,True,False,206.865,Sheikhupura - Sargodha Road,60,2,"LINESTRING (73.9834027 31.711864, 73.9842707 31.711705, 73.9855434 31.7114839)",N-60
293216495,primary,True,False,43.41,Sheikhupura - Sargodha Road,60,2,"LINESTRING (73.9820833 31.7120798, 73.9825344 31.7120081)",N-60
455139420,residential,False,False,45.998,,,,"LINESTRING (73.985242 31.7124075, 73.9857234 31.7123491)",
455139420,residential,False,False,94.934,,,,"LINESTRING (73.986327 31.7122696, 73.9873144 31.7121168)",
455139420,residential,False,True,57.777,,,,"LINESTRING (73.986327 31.7122696, 73.9857234 31.7123491)",
455139427,residential,False,False,47.477,,,,"LINESTRING (73.986327 31.7122696, 73.9862679 31.7118456)",
455139427,residential,False,True,48.031,,,,"LINESTRING (73.986327 31.7122696, 73.9863832 31.7126989)",
455139421,residential,False,True,75.763,,,,"LINESTRING (73.9847709 31.712477, 73.9839813 31.7125912)",
455139423,residential,False,False,48.424,,,,"LINESTRING (73.9847709 31.712477, 73.9848497 31.7129073)",
455139423,residential,False,True,45.6,,,,"LINESTRING (73.9847709 31.712477, 73.9846909 31.7120726)",
455136617,residential,False,False,42.836,,,,"LINESTRING (73.9835654 31.7126575, 73.9834954 31.7122769)",
455139421,residential,False,False,40.026,,,,"LINESTRING (73.9835654 31.7126575, 73.9839813 31.7125912)",
455139421,residential,False,False,75.763,,,,"LINESTRING (73.9839813 31.7125912, 73.9847709 31.712477)",
455139421,residential,False,True,40.026,,,,"LINESTRING (73.9839813 31.7125912, 73.9835654 31.7126575)",
455139422,residential,False,True,43.327,,,,"LINESTRING (73.9839813 31.7125912, 73.9838977 31.7122081)",
455139422,residential,False,False,43.327,,,,"LINESTRING (73.9838977 31.7122081, 73.9839813 31.7125912)",
455139426,residential,False,False,76.529,,,,"LINESTRING (73.9838977 31.7122081, 73.9846909 31.7120726)",
455139426,residential,False,True,38.816,,,,"LINESTRING (73.9838977 31.7122081, 73.9834954 31.7122769)",
293218837,tertiary,False,True,8.494,,,,"LINESTRING (73.9848497 31.7129073, 73.9849381 31.7128939)",
455139423,residential,False,True,48.424,,,,"LINESTRING (73.9848497 31.7129073, 73.9847709 31.712477)",
455139423,residential,False,False,45.6,,,,"LINESTRING (73.9846909 31.7120726, 73.9847709 31.712477)",
455139426,residential,False,True,76.529,,,,"LINESTRING (73.9846909 31.7120726, 73.9838977 31.7122081)",
455139426,residential,False,False,91.10600000000001,,,,"LINESTRING (73.9846909 31.7120726, 73.9855652 31.7119232, 73.9856362 31.711917)",
293218837,tertiary,False,False,83.95,,,,"LINESTRING (73.9858147 31.712776, 73.9849381 31.7128939)",
293218837,tertiary,False,True,33.568,,,,"LINESTRING (73.9858147 31.712776, 73.9861652 31.7127288)",
455139424,residential,False,True,48.571999999999996,,,,"LINESTRING (73.9858147 31.712776, 73.985761 31.7124246, 73.9857489 31.7123921, 73.9857355 31.7123744, 73.9857234 31.7123491)",
455139420,residential,False,False,57.777,,,,"LINESTRING (73.9857234 31.7123491, 73.986327 31.7122696)",
455139420,residential,False,True,45.998,,,,"LINESTRING (73.9857234 31.7123491, 73.985242 31.7124075)",
455139424,residential,False,True,48.75,,,,"LINESTRING (73.9857234 31.7123491, 73.9856362 31.711917)",
455139424,residential,False,False,48.572,,,,"LINESTRING (73.9857234 31.7123491, 73.9857355 31.7123744, 73.9857489 31.7123921, 73.985761 31.7124246, 73.9858147 31.712776)",
455139425,residential,False,False,50.426,,,,"LINESTRING (73.9861543 31.711401, 73.9862308 31.7118498)",
293216495,primary,True,False,93.002,Sheikhupura - Sargodha Road,60,2,"LINESTRING (73.9861543 31.711401, 73.9868188 31.7113126, 73.9871264 31.711276)",N-60
455139425,residential,False,True,50.426,,,,"LINESTRING (73.9862308 31.7118498, 73.9861543 31.711401)",
455139426,residential,False,False,3.54,,,,"LINESTRING (73.9862308 31.7118498, 73.9862679 31.7118456)",
455139426,residential,False,True,56.74,,,,"LINESTRING (73.9862308 31.7118498, 73.9856362 31.711917)",
293216504,tertiary,False,False,47.857,,,,"LINESTRING (73.9872159 31.7116996, 73.9871264 31.711276)",
293216504,tertiary,False,True,47.331999999999994,,,,"LINESTRING (73.9872159 31.7116996, 73.9873009 31.7120388, 73.9873144 31.7121168)",
455139426,residential,False,True,91.133,,,,"LINESTRING (73.9872159 31.7116996, 73.9866314 31.7117886, 73.9862679 31.7118456)",
455139424,residential,False,False,48.75,,,,"LINESTRING (73.9856362 31.711917, 73.9857234 31.7123491)",
455139424,residential,False,True,48.952,,,,"LINESTRING (73.9856362 31.711917, 73.9855434 31.7114839)",
455139426,residential,False,False,56.74,,,,"LINESTRING (73.9856362 31.711917, 73.9862308 31.7118498)",
455139426,residential,False,True,91.10600000000001,,,,"LINESTRING (73.9856362 31.711917, 73.9855652 31.7119232, 73.9846909 31.7120726)",
455136617,residential,False,False,46.742,,,,"LINESTRING (73.9834954 31.7122769, 73.9834027 31.711864)",
455136617,residential,False,True,42.836,,,,"LINESTRING (73.9834954 31.7122769, 73.9835654 31.7126575)",
455139426,residential,False,False,38.816,,,,"LINESTRING (73.9834954 31.7122769, 73.9838977 31.7122081)",
455139426,residential,False,True,3.54,,,,"LINESTRING (73.9862679 31.7118456, 73.9862308 31.7118498)",
455139427,residential,False,True,47.477,,,,"LINESTRING (73.9862679 31.7118456, 73.986327 31.7122696)",
455139426,residential,False,False,91.133,,,,"LINESTRING (73.9862679 31.7118456, 73.9866314 31.7117886, 73.9872159 31.7116996)",
293218837,tertiary,False,False,20.888,,,,"LINESTRING (73.9863832 31.7126989, 73.9861652 31.7127288)",
293218837,tertiary,False,True,97.211,,,,"LINESTRING (73.9863832 31.7126989, 73.9873968 31.7125547)",
455139427,residential,False,False,48.031,,,,"LINESTRING (73.9863832 31.7126989, 73.986327 31.7122696)",
455139428,residential,False,True,45.172,,,,"LINESTRING (73.9877865 31.7120557, 73.9873144 31.7121168)",
455139435,residential,False,False,41.707,,,,"LINESTRING (73.9877865 31.7120557, 73.9878574 31.7124259)",
455139435,residential,False,True,31.24,,,,"LINESTRING (73.9877865 31.7120557, 73.987732 31.7117786)",
293216504,tertiary,False,True,40.598,,,,"LINESTRING (73.9873144 31.7121168, 73.9873845 31.712477)",
455139420,residential,False,True,94.934,,,,"LINESTRING (73.9873144 31.7121168, 73.986327 31.7122696)",
455139428,residential,False,False,45.172,,,,"LINESTRING (73.9873144 31.7121168, 73.9877865 31.7120557)",
293216504,tertiary,False,False,47.331999999999994,,,,"LINESTRING (73.9873144 31.7121168, 73.9873009 31.7120388, 73.9872159 31.7116996)",
293216495,primary,True,False,82.122,Sheikhupura - Sargodha Road,60,2,"LINESTRING (73.9897839 31.711139, 73.989934 31.7111412, 73.9901681 31.7111583, 73.9903462 31.711186, 73.9906194 31.7112955)",N-60
455139429,residential,False,True,237.673,,,,"LINESTRING (73.9897839 31.711139, 73.9897467 31.7115137, 73.9897374 31.711541, 73.9897253 31.711557, 73.9897025 31.7115673, 73.9896783 31.7115741, 73.9892948 31.7116312, 73.9892009 31.7116391, 73.9891124 31.7116357, 73.9890601 31.7116346, 73.987732 31.7117786)",
455139435,residential,False,False,31.24,,,,"LINESTRING (73.987732 31.7117786, 73.9877865 31.7120557)",
455139435,residential,False,True,62.23,,,,"LINESTRING (73.987732 31.7117786, 73.9876236 31.7112266)",
455139429,residential,False,False,237.673,,,,"LINESTRING (73.987732 31.7117786, 73.9890601 31.7116346, 73.9891124 31.7116357, 73.9892009 31.7116391, 73.9892948 31.7116312, 73.9896783 31.7115741, 73.9897025 31.7115673, 73.9897253 31.711557, 73.9897374 31.711541, 73.9897467 31.7115137, 73.9897839 31.711139)",
455139430,residential,False,False,41.199,,,,"LINESTRING (73.9906194 31.7112955, 73.9906302 31.7116659)",
455139430,residential,False,True,41.199,,,,"LINESTRING (73.9906302 31.7116659, 73.9906194 31.7112955)",
455139431,residential,False,True,140.31,,,,"LINESTRING (73.9906302 31.7116659, 73.9892841 31.7121959)",
455139430,residential,False,False,46.93899999999999,,,,"LINESTRING (73.9906302 31.7116659, 73.9906305 31.711962, 73.9906238 31.7120879)",
455139431,residential,False,False,140.31,,,,"LINESTRING (73.9892841 31.7121959, 73.9906302 31.7116659)",
455139434,residential,False,True,139.024,,,,"LINESTRING (73.9892841 31.7121959, 73.9891553 31.7122495, 73.9891097 31.7122655, 73.9890628 31.7122837, 73.9889823 31.7123026, 73.9887597 31.7123665, 73.9886014 31.7123916, 73.9883332 31.7124189, 73.9878574 31.7124259)",
455139433,residential,False,True,45.093,,,,"LINESTRING (73.9878574 31.7124259, 73.9873845 31.712477)",
455139435,residential,False,True,41.707,,,,"LINESTRING (73.9878574 31.7124259, 73.9877865 31.7120557)",
