osmid,highway,oneway,reversed,length,lanes,name,access,geometry,junction
700183236,residential,False,False,59.136,,,,"LINESTRING (72.7539321 33.7749675, 72.754338 33.7745564)",
234780622,tertiary,False,True,134.03300000000002,,,,"LINESTRING (72.7539321 33.7749675, 72.7538225 33.7748891, 72.7536386 33.7747272, 72.7534738 33.7745146, 72.7531129 33.7739839)",
44491115,tertiary,False,False,47.326,,,,"LINESTRING (72.7507719 33.7698207, 72.7503294 33.7700348)",
44491115,tertiary,False,True,56.139,,,,"LINESTRING (72.7507719 33.7698207, 72.7513022 33.7695746)",
81241294,living_street,False,False,35.675,,,,"LINESTRING (72.7507719 33.7698207, 72.7509564 33.7701025)",
81241294,living_street,False,False,56.902,,,,"LINESTRING (72.7517171 33.7712648, 72.7520183 33.7717111)",
81241294,living_street,False,True,42.709,,,,"LINESTRING (72.7517171 33.7712648, 72.7514963 33.7709274)",
81241303,living_street,False,True,49.835,,,,"LINESTRING (72.7517171 33.7712648, 72.7512439 33.7714796)",
81241303,living_street,False,False,107.933,,,,"LINESTRING (72.7517171 33.7712648, 72.751817 33.7712172, 72.7527299 33.7707817)",
81241294,living_street,False,True,28.247,,,,"LINESTRING (72.752164 33.7719344, 72.7520183 33.7717111)",
44491369,tertiary,False,False,31.569,,,,"LINESTRING (72.7546391 33.7671382, 72.7546853 33.7674195)",
44491369,tertiary,False,True,46.900000000000006,,,,"LINESTRING (72.7546391 33.7671382, 72.754601 33.7669058, 72.754585 33.7668086, 72.7545705 33.7667203)",
682935627,residential,False,False,45.553000000000004,,,,"LINESTRING (72.7546391 33.7671382, 72.7548431 33.7670882, 72.7550175 33.7670028, 72.7550787 33.766963)",
44491115,tertiary,False,False,71.285,,,,"LINESTRING (72.7503294 33.7700348, 72.7496588 33.7703514)",
44491115,tertiary,False,True,47.326,,,,"LINESTRING (72.7503294 33.7700348, 72.7507719 33.7698207)",
81241301,living_street,False,False,34.706,,,,"LINESTRING (72.7503294 33.7700348, 72.7501461 33.7697624)",
81241301,living_street,False,True,22.299,,,,"LINESTRING (72.7490196 33.7680885, 72.7491374 33.7682635)",
237686572,secondary,False,False,7.169,1,Fatima Jinnah Avenue,yes,"LINESTRING (72.7490196 33.7680885, 72.749087 33.7680566)",
237686572,secondary,False,True,72.013,1,Fatima Jinnah Avenue,yes,"LINESTRING (72.7490196 33.7680885, 72.7485866 33.7682897, 72.7483387 33.7684032)",
44491115,tertiary,False,False,25.786,,,,"LINESTRING (72.7496588 33.7703514, 72.7494142 33.7704629)",
44491115,tertiary,False,True,71.285,,,,"LINESTRING (72.7496588 33.7703514, 72.7503294 33.7700348)",
81241302,living_street,False,False,35.566,,,,"LINESTRING (72.7496588 33.7703514, 72.74947 33.7700727)",
81241302,living_street,False,True,90.188,,,,"LINESTRING (72.7483387 33.7684032, 72.7488175 33.7691099)",
237686572,secondary,False,True,4.767,1,Fatima Jinnah Avenue,yes,"LINESTRING (72.7483387 33.7684032, 72.7482936 33.768424)",
237686572,secondary,False,False,72.013,1,Fatima Jinnah Avenue,yes,"LINESTRING (72.7483387 33.7684032, 72.7485866 33.7682897, 72.7490196 33.7680885)",
81241303,living_street,False,False,56.34,,,,"LINESTRING (72.7494465 33.7723588, 72.7499718 33.7721018)",
259066052,living_street,False,True,56.962,,,,"LINESTRING (72.7494465 33.7723588, 72.7489074 33.772607)",
262781369,tertiary,False,False,45.841,,,,"LINESTRING (72.7494465 33.7723588, 72.7492057 33.7719984)",
262781369,tertiary,False,True,26.353,,,,"LINESTRING (72.7494465 33.7723588, 72.7495725 33.7725714)",
44491172,tertiary,False,False,41.972,,,,"LINESTRING (72.7527299 33.7707817, 72.7525099 33.7704515)",
44491172,tertiary,False,True,56.457,,,,"LINESTRING (72.7527299 33.7707817, 72.7530171 33.7712298)",
81241303,living_street,False,False,76.114,,,,"LINESTRING (72.7527299 33.7707817, 72.7534482 33.770447)",
81241303,living_street,False,True,107.933,,,,"LINESTRING (72.7527299 33.7707817, 72.751817 33.7712172, 72.7517171 33.7712648)",
44491112,tertiary,False,False,74.273,,,,"LINESTRING (72.7556806 33.7694288, 72.755293 33.7688437)",
44491112,tertiary,False,True,52.803,,,,"LINESTRING (72.7556806 33.7694288, 72.7559492 33.7698479)",
81241303,living_street,False,True,167.371,,,,"LINESTRING (72.7556806 33.7694288, 72.7540914 33.7701502)",
44491369,tertiary,False,False,59.033,,,,"LINESTRING (72.7546853 33.7674195, 72.7547718 33.7679455)",
44491369,tertiary,False,True,31.569,,,,"LINESTRING (72.7546853 33.7674195, 72.7546391 33.7671382)",
"[226356711, 235878759]",residential,False,True,113.315,,,,"LINESTRING (72.7546853 33.7674195, 72.7543014 33.7673869, 72.7538335 33.7673217, 72.7535181 33.7671681)",
81241312,living_street,False,False,54.846,,,,"LINESTRING (72.7495725 33.7725714, 72.74906 33.77282)",
262781369,tertiary,False,False,26.353,,,,"LINESTRING (72.7495725 33.7725714, 72.7494465 33.7723588)",
262781369,tertiary,False,True,28.407,,,,"LINESTRING (72.7495725 33.7725714, 72.7497248 33.7727933)",
81241313,living_street,False,False,77.706,,,,"LINESTRING (72.7498468 33.7729711, 72.7491146 33.7733145)",
262781369,tertiary,False,False,22.76,,,,"LINESTRING (72.7498468 33.7729711, 72.7497248 33.7727933)",
262781369,tertiary,False,True,42.688,,,,"LINESTRING (72.7498468 33.7729711, 72.7500932 33.7732958)",
81241313,living_street,False,True,65.539,,,,"LINESTRING (72.7466751 33.7744389, 72.7473062 33.7741702)",
81241315,living_street,False,True,48.104,,,,"LINESTRING (72.7466751 33.7744389, 72.7469701 33.7747953)",
81241314,living_street,False,False,79.776,,,,"LINESTRING (72.7500932 33.7732958, 72.749344 33.773652)",
262781369,tertiary,False,False,42.688,,,,"LINESTRING (72.7500932 33.7732958, 72.7498468 33.7729711)",
262781369,tertiary,False,True,5.709,,,,"LINESTRING (72.7500932 33.7732958, 72.750126 33.7733393)",
81241314,living_street,False,True,60.626,,,,"LINESTRING (72.7469701 33.7747953, 72.7475376 33.7745219)",
81241315,living_street,False,False,48.104,,,,"LINESTRING (72.7469701 33.7747953, 72.7466751 33.7744389)",
81241315,living_street,False,True,25.589,,,,"LINESTRING (72.7469701 33.7747953, 72.7470749 33.7750083)",
44491390,residential,False,False,63.303,,,,"LINESTRING (72.7470749 33.7750083, 72.7476629 33.7747164)",
81241315,living_street,False,False,25.589,,,,"LINESTRING (72.7470749 33.7750083, 72.7469701 33.7747953)",
44491115,tertiary,False,True,40.861,,,,"LINESTRING (72.7486037 33.7708456, 72.7487346 33.7707774, 72.7489853 33.7706603)",
259066053,secondary,True,False,20.315,,,,"LINESTRING (72.7486037 33.7708456, 72.7485763 33.770817, 72.7485397 33.7707968, 72.7484974 33.7707869, 72.7484535 33.7707883, 72.7484122 33.7708009)",roundabout
226363508,primary,True,False,33.339,4,جناح ایونیو,yes,"LINESTRING (72.7553532 33.7714383, 72.7556655 33.7712883)",
44552325,primary_link,True,False,55.416,,,,"LINESTRING (72.7553532 33.7714383, 72.7555861 33.7714414, 72.7557724 33.7714979, 72.7559172 33.7715692)",
44491390,residential,False,False,42.269,,,,"LINESTRING (72.7500805 33.7735724, 72.7504946 33.7734111)",
44491390,residential,False,True,62.927,,,,"LINESTRING (72.7500805 33.7735724, 72.7495068 33.7738771)",
44491391,tertiary,True,False,31.286,,,,"LINESTRING (72.7500805 33.7735724, 72.7500349 33.7738512)",
44491390,residential,False,False,47.82,,,,"LINESTRING (72.749052 33.7740821, 72.7495068 33.7738771)",
44491390,residential,False,True,12.388,,,,"LINESTRING (72.749052 33.7740821, 72.7489265 33.7741212)",
234780622,tertiary,False,False,26.023,,,,"LINESTRING (72.7523428 33.7728866, 72.7524898 33.7730862)",
226363508,primary,True,False,321.499,4,جناح ایونیو,yes,"LINESTRING (72.7523428 33.7728866, 72.7539277 33.7721234, 72.7553532 33.7714383)",
234780611,residential,True,False,15.974,,,,"LINESTRING (72.7488838 33.7744008, 72.7488734 33.7745442)",
226363526,primary,True,False,110.826,4,جناح ایونیو,yes,"LINESTRING (72.7500349 33.7738512, 72.7489999 33.7743544)",
234780622,tertiary,False,False,12.073,,,,"LINESTRING (72.7524898 33.7730862, 72.7525566 33.7731795)",
234780622,tertiary,False,True,26.023,,,,"LINESTRING (72.7524898 33.7730862, 72.7523428 33.7728866)",
81064412,residential,False,False,133.174,,,,"LINESTRING (72.7524898 33.7730862, 72.7516935 33.7734732, 72.7513856 33.7736213, 72.7512441 33.773688)",
81064412,residential,False,True,57.393,,,,"LINESTRING (72.7483079 33.7750219, 72.7488592 33.7747844)",
226363508,primary,True,False,12.637,4,جناح ایونیو,yes,"LINESTRING (72.7488734 33.7745442, 72.7489883 33.7744826)",
234780611,residential,True,False,26.741,,,,"LINESTRING (72.7488734 33.7745442, 72.7488592 33.7747844)",
234780598,residential,True,False,14.295,,,,"LINESTRING (72.7489883 33.7744826, 72.7489999 33.7743544)",
226363508,primary,True,False,357.294,4,جناح ایونیو,yes,"LINESTRING (72.7489883 33.7744826, 72.7491645 33.774398, 72.7503649 33.7738161, 72.7509416 33.7735362, 72.7517587 33.7731434, 72.7523428 33.7728866)",
81064412,residential,False,False,57.393,,,,"LINESTRING (72.7488592 33.7747844, 72.7483079 33.7750219)",
81064412,residential,False,True,9.314,,,,"LINESTRING (72.7488592 33.7747844, 72.7489514 33.7747506)",
81064412,residential,False,False,9.314,,,,"LINESTRING (72.7489514 33.7747506, 72.7488592 33.7747844)",
234780598,residential,True,False,29.995,,,,"LINESTRING (72.7489514 33.7747506, 72.7489883 33.7744826)",
81064412,residential,False,True,242.642,,,,"LINESTRING (72.7489514 33.7747506, 72.7490811 33.7746929, 72.7501157 33.7742247, 72.7507063 33.7739416, 72.7512441 33.773688)",
44491388,tertiary,True,False,29.632,,,,"LINESTRING (72.7508004 33.7734911, 72.7504946 33.7734111)",
226363526,primary,True,False,81.299,4,جناح ایونیو,yes,"LINESTRING (72.7508004 33.7734911, 72.7500349 33.7738512)",
226363526,primary,True,False,11.907,4,جناح ایونیو,yes,"LINESTRING (72.7489999 33.7743544, 72.7488838 33.7744008)",
234780598,residential,True,False,30.659,,,,"LINESTRING (72.7489999 33.7743544, 72.749052 33.7740821)",
44491390,residential,False,False,12.388,,,,"LINESTRING (72.7489265 33.7741212, 72.749052 33.7740821)",
44491390,residential,False,True,6.67,,,,"LINESTRING (72.7489265 33.7741212, 72.748863 33.7741497)",
234780611,residential,True,False,31.34,,,,"LINESTRING (72.7489265 33.7741212, 72.7488838 33.7744008)",
44491390,residential,False,False,62.927,,,,"LINESTRING (72.7495068 33.7738771, 72.7500805 33.7735724)",
44491390,residential,False,True,47.82,,,,"LINESTRING (72.7495068 33.7738771, 72.749052 33.7740821)",
234782786,living_street,False,False,29.205,,,,"LINESTRING (72.7495068 33.7738771, 72.749344 33.773652)",
81241314,living_street,False,False,66.209,,,,"LINESTRING (72.749344 33.773652, 72.7487242 33.7739505)",
81241314,living_street,False,True,79.776,,,,"LINESTRING (72.749344 33.773652, 72.7500932 33.7732958)",
234782786,living_street,False,False,43.104,,,,"LINESTRING (72.749344 33.773652, 72.7491146 33.7733145)",
234782786,living_street,False,True,29.205,,,,"LINESTRING (72.749344 33.773652, 72.7495068 33.7738771)",
81241314,living_street,False,False,60.626,,,,"LINESTRING (72.7475376 33.7745219, 72.7469701 33.7747953)",
81241314,living_street,False,True,63.066,,,,"LINESTRING (72.7475376 33.7745219, 72.748128 33.7742376)",
234782794,living_street,False,False,24.533,,,,"LINESTRING (72.7475376 33.7745219, 72.7476629 33.7747164)",
234782794,living_street,False,True,44.574,,,,"LINESTRING (72.7475376 33.7745219, 72.7473062 33.7741702)",
81241312,living_street,False,False,63.993,,,,"LINESTRING (72.7476503 33.7734958, 72.7470502 33.7737828)",
81241312,living_street,False,True,13.064,,,,"LINESTRING (72.7476503 33.7734958, 72.7477728 33.7734372)",
234782789,living_street,False,True,48.252,,,,"LINESTRING (72.7476503 33.7734958, 72.7478867 33.7738827)",
81241313,living_street,False,False,63.7,,,,"LINESTRING (72.7484787 33.7735894, 72.7478867 33.7738827)",
81241313,living_street,False,True,66.25,,,,"LINESTRING (72.7484787 33.7735894, 72.7491146 33.7733145)",
234782783,living_street,False,False,47.208,,,,"LINESTRING (72.7484787 33.7735894, 72.7482291 33.773219)",
234782783,living_street,False,True,46.121,,,,"LINESTRING (72.7484787 33.7735894, 72.7487242 33.7739505)",
81241313,living_street,False,False,65.539,,,,"LINESTRING (72.7473062 33.7741702, 72.7466751 33.7744389)",
81241313,living_street,False,True,62.457,,,,"LINESTRING (72.7473062 33.7741702, 72.7478867 33.7738827)",
234782794,living_street,False,False,44.574,,,,"LINESTRING (72.7473062 33.7741702, 72.7475376 33.7745219)",
234782794,living_street,False,True,49.148,,,,"LINESTRING (72.7473062 33.7741702, 72.7470502 33.7737828)",
81241312,living_street,False,False,48.657,,,,"LINESTRING (72.7482291 33.773219, 72.7477728 33.7734372)",
81241312,living_street,False,True,63.316,,,,"LINESTRING (72.7482291 33.773219, 72.7488229 33.7729351)",
234782783,living_street,False,True,47.208,,,,"LINESTRING (72.7482291 33.773219, 72.7484787 33.7735894)",
259066055,living_street,False,True,29.954,,,,"LINESTRING (72.7482291 33.773219, 72.7481439 33.773164, 72.748037 33.7730078)",
234780622,tertiary,False,True,12.073,,,,"LINESTRING (72.7525566 33.7731795, 72.7524898 33.7730862)",
234780622,tertiary,False,False,103.17699999999999,,,,"LINESTRING (72.7525566 33.7731795, 72.7527481 33.7734474, 72.7531129 33.7739839)",
234782792,residential,False,False,358.598,,,,"LINESTRING (72.7525566 33.7731795, 72.7540445 33.7724638, 72.7547402 33.7721283, 72.7554559 33.7718079, 72.7559172 33.7715692)",
81241312,living_street,False,False,63.316,,,,"LINESTRING (72.7488229 33.7729351, 72.7482291 33.773219)",
81241312,living_street,False,True,25.379,,,,"LINESTRING (72.7488229 33.7729351, 72.74906 33.77282)",
234782786,living_street,False,True,50.067,,,,"LINESTRING (72.7488229 33.7729351, 72.7491146 33.7733145)",
81241314,living_street,False,False,63.066,,,,"LINESTRING (72.748128 33.7742376, 72.7475376 33.7745219)",
81241314,living_street,False,True,63.686,,,,"LINESTRING (72.748128 33.7742376, 72.7487242 33.7739505)",
234782789,living_street,False,False,45.33,,,,"LINESTRING (72.748128 33.7742376, 72.7478867 33.7738827)",
234782789,living_street,False,True,23.692,,,,"LINESTRING (72.748128 33.7742376, 72.7482513 33.7744244)",
81241312,living_street,False,False,19.78,,,,"LINESTRING (72.7470502 33.7737828, 72.7468647 33.7738715)",
81241312,living_street,False,True,63.993,,,,"LINESTRING (72.7470502 33.7737828, 72.7476503 33.7734958)",
234782794,living_street,False,False,49.148,,,,"LINESTRING (72.7470502 33.7737828, 72.7473062 33.7741702)",
44491390,residential,False,False,6.67,,,,"LINESTRING (72.748863 33.7741497, 72.7489265 33.7741212)",
44491390,residential,False,True,64.262,,,,"LINESTRING (72.748863 33.7741497, 72.7482513 33.7744244)",
234782783,living_street,False,False,25.597,,,,"LINESTRING (72.748863 33.7741497, 72.7487242 33.7739505)",
81241314,living_street,False,False,63.686,,,,"LINESTRING (72.7487242 33.7739505, 72.748128 33.7742376)",
81241314,living_street,False,True,66.209,,,,"LINESTRING (72.7487242 33.7739505, 72.749344 33.773652)",
234782783,living_street,False,False,46.121,,,,"LINESTRING (72.7487242 33.7739505, 72.7484787 33.7735894)",
234782783,living_street,False,True,25.597,,,,"LINESTRING (72.7487242 33.7739505, 72.748863 33.7741497)",
81241313,living_street,False,False,66.25,,,,"LINESTRING (72.7491146 33.7733145, 72.7484787 33.7735894)",
81241313,living_street,False,True,77.706,,,,"LINESTRING (72.7491146 33.7733145, 72.7498468 33.7729711)",
234782786,living_street,False,False,50.067,,,,"LINESTRING (72.7491146 33.7733145, 72.7488229 33.7729351)",
234782786,living_street,False,True,43.104,,,,"LINESTRING (72.7491146 33.7733145, 72.749344 33.773652)",
44491390,residential,False,False,63.34,,,,"LINESTRING (72.7476629 33.7747164, 72.7482513 33.7744244)",
44491390,residential,False,True,63.303,,,,"LINESTRING (72.7476629 33.7747164, 72.7470749 33.7750083)",
234782794,living_street,False,True,24.533,,,,"LINESTRING (72.7476629 33.7747164, 72.7475376 33.7745219)",
44491390,residential,False,False,64.262,,,,"LINESTRING (72.7482513 33.7744244, 72.748863 33.7741497)",
44491390,residential,False,True,63.34,,,,"LINESTRING (72.7482513 33.7744244, 72.7476629 33.7747164)",
234782789,living_street,False,False,23.692,,,,"LINESTRING (72.7482513 33.7744244, 72.748128 33.7742376)",
44491112,tertiary,False,False,104.628,,,,"LINESTRING (72.7564813 33.7706784, 72.7559492 33.7698479)",
44491112,tertiary,False,True,12.194,,,,"LINESTRING (72.7564813 33.7706784, 72.7565433 33.7707752)",
44491390,residential,False,True,104.557,,,,"LINESTRING (72.7564813 33.7706784, 72.7559897 33.7709093, 72.7558288 33.7709517, 72.755626 33.7710079, 72.7555305 33.7710471, 72.7554633 33.7710791)",
81241313,living_street,False,False,62.457,,,,"LINESTRING (72.7478867 33.7738827, 72.7473062 33.7741702)",
81241313,living_street,False,True,63.7,,,,"LINESTRING (72.7478867 33.7738827, 72.7484787 33.7735894)",
234782789,living_street,False,False,48.252,,,,"LINESTRING (72.7478867 33.7738827, 72.7476503 33.7734958)",
234782789,living_street,False,True,45.33,,,,"LINESTRING (72.7478867 33.7738827, 72.748128 33.7742376)",
237686570,living_street,False,False,76.308,,,,"LINESTRING (72.7498899 33.7665045, 72.7491627 33.7668293)",
700183226,living_street,False,True,38.223,,,,"LINESTRING (72.7498899 33.7665045, 72.7500874 33.7668065)",
237686570,living_street,False,True,66.869,,,,"LINESTRING (72.7485255 33.767114, 72.7491627 33.7668293)",
262781369,tertiary,False,True,39.734,,,,"LINESTRING (72.7485443 33.7710083, 72.748753 33.7713207)",
259066053,secondary,True,False,21.076,,,,"LINESTRING (72.7485443 33.7710083, 72.7485756 33.7709904, 72.7486001 33.7709662, 72.7486159 33.7709375, 72.748622 33.7709063, 72.7486178 33.7708749, 72.7486037 33.7708456)",roundabout
237820341,living_street,False,False,71.411,,,,"LINESTRING (72.7478501 33.7699645, 72.7471778 33.7702809)",
259068951,living_street,False,True,74.219,,,,"LINESTRING (72.7478501 33.7699645, 72.7485556 33.7696458)",
682926163,secondary,False,False,40.722,1,Fatima Jinnah Avenue,yes,"LINESTRING (72.7478501 33.7699645, 72.7476352 33.7696448)",
682926163,secondary,False,True,41.576,1,Fatima Jinnah Avenue,yes,"LINESTRING (72.7478501 33.7699645, 72.7480695 33.7702909)",
44491115,tertiary,False,False,18.509,,,,"LINESTRING (72.7491599 33.7705788, 72.7489853 33.7706603)",
44491115,tertiary,False,True,26.807,,,,"LINESTRING (72.7491599 33.7705788, 72.7494142 33.7704629)",
237820343,living_street,False,False,34.893,,,,"LINESTRING (72.7491599 33.7705788, 72.7489848 33.7703008)",
237686572,secondary,False,False,46.087,1,Fatima Jinnah Avenue,yes,"LINESTRING (72.7478577 33.7686252, 72.7482936 33.768424)",
237686572,secondary,False,True,73.249,1,Fatima Jinnah Avenue,yes,"LINESTRING (72.7478577 33.7686252, 72.7471676 33.768949)",
237820343,living_street,False,True,89.764,,,,"LINESTRING (72.7478577 33.7686252, 72.7483376 33.769327)",
44491172,tertiary,False,False,41.364,,,,"LINESTRING (72.7509364 33.7680891, 72.7507189 33.767764)",
44491172,tertiary,False,True,41.648,,,,"LINESTRING (72.7509364 33.7680891, 72.7511546 33.7684168)",
237820345,living_street,False,False,47.512,,,,"LINESTRING (72.7509364 33.7680891, 72.7504957 33.768309)",
237820345,living_street,False,True,69.9,,,,"LINESTRING (72.7509364 33.7680891, 72.7515946 33.7677796)",
237820345,living_street,False,True,47.512,,,,"LINESTRING (72.7504957 33.768309, 72.7509364 33.7680891)",
81241303,living_street,False,False,167.371,,,,"LINESTRING (72.7540914 33.7701502, 72.7556806 33.7694288)",
81241303,living_street,False,True,67.999,,,,"LINESTRING (72.7540914 33.7701502, 72.7534482 33.770447)",
237820347,living_street,False,False,42.382,,,,"LINESTRING (72.7540914 33.7701502, 72.7538679 33.7698174)",
237820347,living_street,False,True,2.461,,,,"LINESTRING (72.7540914 33.7701502, 72.754104 33.7701697)",
44491115,tertiary,False,False,73.118,,,,"LINESTRING (72.7531352 33.7687266, 72.7524431 33.769045)",
44491115,tertiary,False,True,61.518,,,,"LINESTRING (72.7531352 33.7687266, 72.7537148 33.7684547)",
237820347,living_street,False,True,32.705,,,,"LINESTRING (72.7531352 33.7687266, 72.7533077 33.7689834)",
237820347,living_street,False,False,35.342,,,,"LINESTRING (72.7531352 33.7687266, 72.7530606 33.7686653, 72.7529177 33.7684676)",
44491172,tertiary,False,False,56.457,,,,"LINESTRING (72.7530171 33.7712298, 72.7527299 33.7707817)",
44491172,tertiary,False,True,98.153,,,,"LINESTRING (72.7530171 33.7712298, 72.7535252 33.7720049)",
237820548,living_street,False,True,143.499,,,,"LINESTRING (72.7530171 33.7712298, 72.7543676 33.7705933)",
1126015745,living_street,False,True,106.712,,,,"LINESTRING (72.7530171 33.7712298, 72.7520183 33.7717111)",
81241294,living_street,False,False,28.247,,,,"LINESTRING (72.7520183 33.7717111, 72.752164 33.7719344)",
81241294,living_street,False,True,56.902,,,,"LINESTRING (72.7520183 33.7717111, 72.7517171 33.7712648)",
1126015745,living_street,False,False,106.712,,,,"LINESTRING (72.7520183 33.7717111, 72.7530171 33.7712298)",
1126015745,living_street,False,True,52.182,,,,"LINESTRING (72.7520183 33.7717111, 72.7515273 33.7719427)",
44491172,tertiary,False,False,60.713,,,,"LINESTRING (72.7522819 33.7701092, 72.7519638 33.7696315)",
44491172,tertiary,False,True,41.739,,,,"LINESTRING (72.7522819 33.7701092, 72.7525006 33.7704376)",
237821344,living_street,False,False,107.281,,,,"LINESTRING (72.7522819 33.7701092, 72.7512714 33.7705838)",
237821344,living_street,False,True,72.88,,,,"LINESTRING (72.7522819 33.7701092, 72.7529698 33.7697889)",
81241294,living_street,False,False,43.496,,,,"LINESTRING (72.7512714 33.7705838, 72.7514963 33.7709274)",
81241294,living_street,False,True,60.926,,,,"LINESTRING (72.7512714 33.7705838, 72.7509564 33.7701025)",
