osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,name
236289396,2,secondary,60,False,False,45.367,"LINESTRING (72.6812798 30.1600181, 72.681409 30.1596257)",
236289396,2,secondary,60,False,True,45.186,"LINESTRING (72.6812798 30.1600181, 72.6811607 30.1604112)",
236291244,,residential,,False,True,99.138,"LINESTRING (72.6812798 30.1600181, 72.6822685 30.1602713)",
236291244,,residential,,False,False,85.922,"LINESTRING (72.6812798 30.1600181, 72.6811372 30.1599773, 72.6804316 30.1597747)",
236289396,2,secondary,60,False,False,11.228,"LINESTRING (72.681409 30.1596257, 72.6814476 30.1595304)",
236289396,2,secondary,60,False,True,45.367,"LINESTRING (72.681409 30.1596257, 72.6812798 30.1600181)",
236291238,,residential,,False,False,85.999,"LINESTRING (72.681409 30.1596257, 72.6805494 30.1594118)",
236291238,,residential,,False,True,100.482,"LINESTRING (72.681409 30.1596257, 72.6824049 30.1598998)",
236289396,2,secondary,60,False,False,45.937,"LINESTRING (72.6814476 30.1595304, 72.6818775 30.1593501)",
236289396,2,secondary,60,False,True,11.228,"LINESTRING (72.6814476 30.1595304, 72.681409 30.1596257)",
236289397,2,secondary,60,False,True,45.102,"LINESTRING (72.6814476 30.1595304, 72.6812326 30.1591699)",
236289396,2,secondary,60,False,False,84.129,"LINESTRING (72.6818775 30.1593501, 72.6827231 30.1595447)",
236289396,2,secondary,60,False,True,45.937,"LINESTRING (72.6818775 30.1593501, 72.6814476 30.1595304)",
236289399,,secondary,,False,True,49.291,"LINESTRING (72.6818775 30.1593501, 72.681643 30.1589559)",
236289397,2,secondary,60,False,False,45.05,"LINESTRING (72.6787865 30.1585587, 72.6792327 30.1586824)",
236289397,2,secondary,60,False,True,133.528,"LINESTRING (72.6787865 30.1585587, 72.6774707 30.158943)",
294216253,,residential,,False,False,40.539,"LINESTRING (72.6787865 30.1585587, 72.6786638 30.1589075)",
294216253,,residential,,False,True,153.002,"LINESTRING (72.6787865 30.1585587, 72.6792497 30.1572423)",
236289397,2,secondary,60,False,False,45.102,"LINESTRING (72.6812326 30.1591699, 72.6814476 30.1595304)",
236289397,2,secondary,60,False,True,13.904,"LINESTRING (72.6812326 30.1591699, 72.6810916 30.1591421)",
523609927,,secondary,,False,True,46.077,"LINESTRING (72.6812326 30.1591699, 72.681643 30.1589559)",
236289398,,residential,,False,False,157.108,"LINESTRING (72.682113 30.1576027, 72.681643 30.1589559)",
294216331,,residential,,False,False,29.463,"LINESTRING (72.682113 30.1576027, 72.6824089 30.1576716)",
294216331,,residential,,False,True,31.263,"LINESTRING (72.682113 30.1576027, 72.6818011 30.1575232)",
236289398,,residential,,False,True,157.108,"LINESTRING (72.681643 30.1589559, 72.682113 30.1576027)",
236289399,,secondary,,False,False,49.291,"LINESTRING (72.681643 30.1589559, 72.6818775 30.1593501)",
523609927,,secondary,,False,False,46.077,"LINESTRING (72.681643 30.1589559, 72.6812326 30.1591699)",
236291231,,residential,,False,True,76.128,"LINESTRING (72.6751776 30.1601564, 72.6759147 30.1599063)",
294216260,,residential,,False,False,66.688,"LINESTRING (72.6751776 30.1601564, 72.6758431 30.1603255)",
506770940,,residential,,False,False,61.81,"LINESTRING (72.6751776 30.1601564, 72.6746008 30.1604019)",
236289396,2,secondary,60,False,True,122.05,"LINESTRING (72.6807734 30.1615786, 72.6804247 30.162634)",
294216260,,residential,,False,False,179.34,"LINESTRING (72.6807734 30.1615786, 72.6825631 30.1620334)",
294216260,,residential,,False,True,85.459,"LINESTRING (72.6807734 30.1615786, 72.6799206 30.1613618)",
236289396,2,secondary,60,False,False,135.046,"LINESTRING (72.6807734 30.1615786, 72.6810047 30.1608932, 72.6811607 30.1604112)",
294216260,,residential,,False,True,71.438,"LINESTRING (72.683276 30.1622146, 72.6825631 30.1620334)",
294216261,,residential,,False,False,43.541,"LINESTRING (72.683276 30.1622146, 72.6834142 30.1618417)",
686912319,,residential,,False,True,111.432,"LINESTRING (72.683276 30.1622146, 72.6839575 30.1630252)",
294216261,,residential,,False,False,38.415,"LINESTRING (72.6839475 30.1602482, 72.6840428 30.1599127)",
294216261,,residential,,False,True,44.769,"LINESTRING (72.6839475 30.1602482, 72.6838236 30.1606363)",
1162621477,,residential,,False,False,71.217,"LINESTRING (72.6839475 30.1602482, 72.6832313 30.1600847)",
686913947,2,secondary,60,False,False,54.64,"LINESTRING (72.6839475 30.1602482, 72.6840008 30.1603188, 72.684254 30.160662)",
"[686913947, 236289396]",2,secondary,60,False,True,151.999,"LINESTRING (72.6839475 30.1602482, 72.6835905 30.1597444, 72.6827231 30.1595447)",
294216259,,residential,,False,False,48.561,"LINESTRING (72.684834 30.1575511, 72.6843481 30.1574319)",
294216261,,residential,,False,True,37.638,"LINESTRING (72.684834 30.1575511, 72.6847254 30.1578763)",
294216253,,residential,,False,True,43.907,"LINESTRING (72.6779745 30.1608671, 72.6781073 30.1604893)",
294216260,,residential,,False,False,98.649,"LINESTRING (72.6779745 30.1608671, 72.6789589 30.1611174)",
294216260,,residential,,False,True,14.054,"LINESTRING (72.6779745 30.1608671, 72.6778342 30.1608316)",
236291231,,residential,,False,False,79.743,"LINESTRING (72.6776096 30.1593386, 72.6768371 30.1595997)",
236291232,,residential,,False,True,102.056,"LINESTRING (72.6776096 30.1593386, 72.6786154 30.1590452)",
