osmid,oneway,lanes,name,highway,maxspeed,reversed,length,tunnel,geometry,junction,access
240494960,True,2,Hyderabad Road,secondary,60,False,11.833,,"LINESTRING (69.0061968 25.5275751, 69.006083 25.5275472)",,
240543642,False,,,residential,,False,246.956,,"LINESTRING (69.0085638 25.5234351, 69.0109953 25.5237786)",,
"[240494937, 240494947, 240494941]",False,,,tertiary,,"[False, True]",91.993,yes,"LINESTRING (69.0085638 25.5234351, 69.0085566 25.523742, 69.008547 25.5238251, 69.0085111 25.5242607)",,
240494953,False,,,secondary,,True,132.763,,"LINESTRING (69.0109953 25.5237786, 69.0122987 25.5239838)",,
240543642,False,,,residential,,True,246.956,,"LINESTRING (69.0109953 25.5237786, 69.0085638 25.5234351)",,
240494953,False,,,secondary,,False,62.754999999999995,,"LINESTRING (69.0109953 25.5237786, 69.010913 25.5241199, 69.0108586 25.5243293)",,
240494953,False,,,secondary,,False,132.763,,"LINESTRING (69.0122987 25.5239838, 69.0109953 25.5237786)",,
719999915,False,,,secondary,,True,100.39,,"LINESTRING (69.0122987 25.5239838, 69.0132881 25.5241177)",,
719999915,False,,,secondary,,False,100.39,,"LINESTRING (69.0132881 25.5241177, 69.0122987 25.5239838)",,
504527189,False,,,tertiary,,True,51.933,,"LINESTRING (69.0132881 25.5241177, 69.0134734 25.5240905, 69.0136278 25.5238275)",,
719999917,True,,,secondary,,False,272.9,,"LINESTRING (69.0132881 25.5241177, 69.0133278 25.5240221, 69.0133426 25.5239749, 69.0133479 25.5239314, 69.0133399 25.5238854, 69.0129322 25.5232101, 69.0121731 25.5219392)",,
1038371838,False,,,secondary,,True,72.93,,"LINESTRING (69.0085111 25.5242607, 69.0080828 25.5247906)",,
"[240494937, 240494947, 240494941]",False,,,tertiary,,"[False, True]",91.993,yes,"LINESTRING (69.0085111 25.5242607, 69.008547 25.5238251, 69.0085566 25.523742, 69.0085638 25.5234351)",,
240543647,False,,,residential,,True,98.395,,"LINESTRING (69.0085111 25.5242607, 69.0079733 25.5239269, 69.0078235 25.5238726, 69.0076585 25.523853)",,
1038371838,False,,,secondary,,False,241.99,,"LINESTRING (69.0085111 25.5242607, 69.0091831 25.5240565, 69.0108586 25.5243293)",,
240494953,False,,,secondary,,True,62.754999999999995,,"LINESTRING (69.0108586 25.5243293, 69.010913 25.5241199, 69.0109953 25.5237786)",,
1038371838,False,,,secondary,,False,331.245,,"LINESTRING (69.0108586 25.5243293, 69.0132458 25.5246852, 69.0133065 25.5247016, 69.0134016 25.5247674, 69.0134724 25.5248422, 69.0135048 25.5249262, 69.013558 25.5253665)",,
1038371838,False,,,secondary,,True,241.99,,"LINESTRING (69.0108586 25.5243293, 69.0091831 25.5240565, 69.0085111 25.5242607)",,
240442395,False,,,residential,,True,8.098,,"LINESTRING (69.013558 25.5253665, 69.0135667 25.5254389)",,
1038371838,False,,,secondary,,False,177.51,,"LINESTRING (69.013558 25.5253665, 69.0153075 25.5256032)",,
1038371838,False,,,secondary,,True,331.245,,"LINESTRING (69.013558 25.5253665, 69.0135048 25.5249262, 69.0134724 25.5248422, 69.0134016 25.5247674, 69.0133065 25.5247016, 69.0132458 25.5246852, 69.0108586 25.5243293)",,
240494952,False,,,secondary,,False,30.014,,"LINESTRING (69.0153075 25.5256032, 69.0156026 25.5256473)",,
1038371838,False,,,secondary,,False,48.299,,"LINESTRING (69.0153075 25.5256032, 69.015228 25.5260316)",,
1038371838,False,,,secondary,,True,177.51,,"LINESTRING (69.0153075 25.5256032, 69.013558 25.5253665)",,
720016363,False,,,residential,,True,37.181,,"LINESTRING (69.0083092 25.5269038, 69.0083422 25.5268528, 69.0085971 25.5267015)",,
720016364,True,,,secondary,,False,218.52700000000004,,"LINESTRING (69.0083092 25.5269038, 69.0081424 25.5266249, 69.0079254 25.52615, 69.0077048 25.5254957, 69.0076876 25.525409, 69.0076898 25.5253389, 69.0077139 25.5252643, 69.0077766 25.5251608, 69.007841 25.5250833)",,
720016365,False,,,secondary,,True,114.756,,"LINESTRING (69.0083092 25.5269038, 69.0084516 25.5269961, 69.0084563 25.5270732, 69.0082503 25.5278478)",,
240442395,False,,,residential,,False,7.478,,"LINESTRING (69.013919 25.5278079, 69.0139072 25.5277415)",,
240442395,False,,,residential,,True,3.859,,"LINESTRING (69.013919 25.5278079, 69.0139403 25.5278368)",,
720014255,True,2,Hyderabad Road,secondary,60,False,128.851,,"LINESTRING (69.013919 25.5278079, 69.0148627 25.5272529, 69.0150167 25.5272222)",,
720016365,False,,,secondary,,True,10.576,,"LINESTRING (69.0082503 25.5278478, 69.0082159 25.5279377)",,
240494960,True,2,Hyderabad Road,secondary,60,False,209.01999999999998,,"LINESTRING (69.0082503 25.5278478, 69.0073877 25.5278126, 69.0061968 25.5275751)",,
720016365,False,,,secondary,,False,114.756,,"LINESTRING (69.0082503 25.5278478, 69.0084563 25.5270732, 69.0084516 25.5269961, 69.0083092 25.5269038)",,
240442395,False,,,residential,,False,51.068,,"LINESTRING (69.0143743 25.5280767, 69.0139403 25.5278368)",,
240543651,False,,,residential,,False,111.919,,"LINESTRING (69.0143743 25.5280767, 69.0154774 25.5282258)",,
1128136074,False,,,living_street,,False,55.373,,"LINESTRING (69.0143743 25.5280767, 69.0138558 25.5279062)",,
240442395,False,,,residential,,True,39.512,,"LINESTRING (69.0143743 25.5280767, 69.0143442 25.5283647, 69.0143519 25.5284304)",,
240442395,False,,,residential,,False,18.079,,"LINESTRING (69.0144783 25.5295151, 69.0144595 25.5293534)",,
240442395,False,,,residential,,True,80.159,,"LINESTRING (69.0144783 25.5295151, 69.015218 25.5297874)",,
240543632,False,,,residential,,True,63.163,,"LINESTRING (69.0144783 25.5295151, 69.0139278 25.5292396)",,
240543652,False,,,residential,,True,125.392,,"LINESTRING (69.0144783 25.5295151, 69.0148141 25.5306013)",,
240543647,False,,,residential,,False,98.39500000000001,,"LINESTRING (69.0076585 25.523853, 69.0078235 25.5238726, 69.0079733 25.5239269, 69.0085111 25.5242607)",,
720016315,False,,,residential,,False,229.693,,"LINESTRING (69.0076585 25.523853, 69.0074229 25.5242025, 69.0071547 25.5246381, 69.0065807 25.5256741)",,
240543636,True,,,secondary,,False,11.949,,"LINESTRING (69.006083 25.5275472, 69.0061098 25.5276519)",,
240543639,False,,,residential,,False,40.607,,"LINESTRING (69.0154774 25.5282258, 69.0154163 25.5285868)",,
240543651,False,,,residential,,False,44.672,,"LINESTRING (69.0154774 25.5282258, 69.0159177 25.5282853)",,
240543651,False,,,residential,,True,111.919,,"LINESTRING (69.0154774 25.5282258, 69.0143743 25.5280767)",,
240543651,False,,,residential,,True,44.672,,"LINESTRING (69.0159177 25.5282853, 69.0154774 25.5282258)",,
240543632,False,,,residential,,False,12.039,,"LINESTRING (69.0130663 25.5285542, 69.013073 25.5286623)",,
240543632,False,,,residential,,True,38.949,,"LINESTRING (69.0130663 25.5285542, 69.0126897 25.5286391)",,
549285120,False,,,living_street,,False,107.086,,"LINESTRING (69.0130663 25.5285542, 69.0138558 25.5279062)",,
240543632,False,,,residential,,False,38.949,,"LINESTRING (69.0126897 25.5286391, 69.0130663 25.5285542)",,
240543632,False,,,residential,,True,14.502,,"LINESTRING (69.0126897 25.5286391, 69.0125495 25.5286708)",,
240543633,False,,,residential,,True,44.074,,"LINESTRING (69.0126897 25.5286391, 69.0130825 25.5288165)",,
240543632,False,,,residential,,False,14.502,,"LINESTRING (69.0125495 25.5286708, 69.0126897 25.5286391)",,
240543632,False,,,residential,,True,42.32,,"LINESTRING (69.0125495 25.5286708, 69.012524 25.5290507)",,
720016382,False,,,residential,,True,54.971,,"LINESTRING (69.0125495 25.5286708, 69.0123635 25.5282058)",,
837992039,False,,,residential,,True,189.178,,"LINESTRING (69.0125495 25.5286708, 69.0119251 25.5288066, 69.0113051 25.5289652, 69.0107222 25.5290884)",,
240543632,False,,,residential,,False,46.676,,"LINESTRING (69.0130825 25.5288165, 69.0134893 25.5290201)",,
240543632,False,,,residential,,True,17.173,,"LINESTRING (69.0130825 25.5288165, 69.013073 25.5286623)",,
240543633,False,,,residential,,False,44.074,,"LINESTRING (69.0130825 25.5288165, 69.0126897 25.5286391)",,
240543632,False,,,residential,,False,42.32,,"LINESTRING (69.012524 25.5290507, 69.0125495 25.5286708)",,
972692052,False,,,residential,,False,81.572,,"LINESTRING (69.012524 25.5290507, 69.0117308 25.5292115)",,
511823523,True,,,primary,,False,6.479,,"LINESTRING (69.0067491 25.529582, 69.0066887 25.5295614)",roundabout,
720016365,False,,,secondary,,False,74.453,,"LINESTRING (69.0067491 25.529582, 69.0072489 25.5290871)",,
511823523,True,,,primary,,False,15.440000000000001,,"LINESTRING (69.0066029 25.5295784, 69.0065652 25.5296098, 69.0065432 25.5296516, 69.0065402 25.5296978)",roundabout,
511823523,True,,,primary,,False,26.124999999999996,,"LINESTRING (69.0065402 25.5296978, 69.0065572 25.5297422, 69.0065916 25.5297775, 69.0066383 25.5297983, 69.0066903 25.5298014, 69.0067396 25.5297864)",roundabout,
240442395,False,,,residential,,False,80.159,,"LINESTRING (69.015218 25.5297874, 69.0144783 25.5295151)",,
240442395,False,,,residential,,True,56.633,,"LINESTRING (69.015218 25.5297874, 69.0157406 25.5299798)",,
240543639,False,,,residential,,True,7.152,,"LINESTRING (69.015218 25.5297874, 69.0152286 25.5297238)",,
511823525,False,,,secondary,,True,58.086,,"LINESTRING (69.0067396 25.5297864, 69.0072644 25.5300069)",,
511823523,True,,,primary,,False,26.835,,"LINESTRING (69.0067396 25.5297864, 69.0067875 25.5297443, 69.0068069 25.5296865, 69.0067929 25.5296275, 69.0067491 25.529582)",roundabout,
240543650,False,,,tertiary,,True,77.236,,"LINESTRING (69.0072644 25.5300069, 69.0075484 25.5306525)",,
511823525,False,,,secondary,,False,58.086,,"LINESTRING (69.0072644 25.5300069, 69.0067396 25.5297864)",,
511823522,False,,,residential,,False,126.668,,"LINESTRING (69.0072644 25.5300069, 69.0074363 25.5300307, 69.0076643 25.5300574, 69.0078987 25.5300514, 69.0081283 25.5300017, 69.0082955 25.5299792, 69.0085077 25.5299306)",,
240543652,False,,,residential,,False,125.392,,"LINESTRING (69.0148141 25.5306013, 69.0144783 25.5295151)",,
240442395,False,,,residential,,False,42.981,,"LINESTRING (69.0136127 25.5258232, 69.0135667 25.5254389)",,
240442395,False,,,residential,,True,46.046,,"LINESTRING (69.0136127 25.5258232, 69.013662 25.5262349)",,
308166302,False,,,tertiary,,False,163.73,,"LINESTRING (69.0136127 25.5258232, 69.015228 25.5260316)",,
308166302,False,,,tertiary,,True,163.73,,"LINESTRING (69.015228 25.5260316, 69.0136127 25.5258232)",,
1038371838,False,,,secondary,,False,46.517,,"LINESTRING (69.015228 25.5260316, 69.0151515 25.5264442)",,
1038371838,False,,,secondary,,True,48.299,,"LINESTRING (69.015228 25.5260316, 69.0153075 25.5256032)",,
240442395,False,,,residential,,False,46.046,,"LINESTRING (69.013662 25.5262349, 69.0136127 25.5258232)",,
240442395,False,,,residential,,True,42.489,,"LINESTRING (69.013662 25.5262349, 69.0137075 25.5266148)",,
308166304,False,,,residential,,True,151.259,,"LINESTRING (69.013662 25.5262349, 69.0151515 25.5264442)",,
308166304,False,,,residential,,False,151.259,,"LINESTRING (69.0151515 25.5264442, 69.013662 25.5262349)",,
1038371838,False,,,secondary,,False,14.419,,"LINESTRING (69.0151515 25.5264442, 69.0151278 25.5265721)",,
1038371838,False,,,secondary,,True,46.517,,"LINESTRING (69.0151515 25.5264442, 69.015228 25.5260316)",,
240442395,False,,,residential,,False,42.489,,"LINESTRING (69.0137075 25.5266148, 69.013662 25.5262349)",,
240442395,False,,,residential,,True,126.876,,"LINESTRING (69.0137075 25.5266148, 69.0139072 25.5277415)",,
308166306,False,,,residential,,False,139.781,,"LINESTRING (69.0137075 25.5266148, 69.0150834 25.5268115)",,
308166306,False,,,residential,,True,139.781,,"LINESTRING (69.0150834 25.5268115, 69.0137075 25.5266148)",,
1038371838,False,,,secondary,,True,26.99,,"LINESTRING (69.0150834 25.5268115, 69.0151278 25.5265721)",,
1038371838,False,,,secondary,,False,26.838,,"LINESTRING (69.0150834 25.5268115, 69.0150648 25.5269082, 69.0150545 25.5269556, 69.0150776 25.5270482)",,
240543639,False,,,residential,,False,32.469,,"LINESTRING (69.0154163 25.5285868, 69.0153678 25.5288755)",,
