osmid,oneway,highway,reversed,length,geometry,name,maxspeed,junction,bridge
696256047,True,secondary,False,145.863,"LINESTRING (74.2106179 31.2400424, 74.210486 31.240022, 74.2101848 31.239986, 74.2090957 31.2398805)",Pattoki-Raiwind Road,80,,
594757951,True,primary,False,30.154999999999998,"LINESTRING (74.2141774 31.2441469, 74.214176 31.2441166, 74.2141683 31.2440867, 74.2141548 31.2440557, 74.2141328 31.2440342, 74.2141063 31.2440158, 74.2140734 31.2440038, 74.2140353 31.2439956, 74.2139883 31.2439924, 74.213971 31.2439946)",,,roundabout,
647838665,True,primary,False,33.997,"LINESTRING (74.2141774 31.2441469, 74.2141944 31.2441164, 74.2142062 31.2440763, 74.2142168 31.2440299, 74.2142232 31.2439798, 74.214297 31.2438628)",Kasur Raiwind Road,,,
594757951,True,primary,False,41.982,"LINESTRING (74.2137881 31.2447336, 74.2138151 31.2446995, 74.2140354 31.2444208)",,,roundabout,
790663452,False,living_street,True,180.892,"LINESTRING (74.2137881 31.2447336, 74.213901 31.2448722, 74.2147547 31.2459204, 74.214869 31.2460723)",,,,
594757951,True,primary,False,22.865000000000002,"LINESTRING (74.213971 31.2439946, 74.2139494 31.244001, 74.2139021 31.2440259, 74.2138379 31.2440718, 74.213784 31.2441205)",,,roundabout,
232451929,False,secondary,False,158.745,"LINESTRING (74.2146296 31.2440711, 74.2152259 31.2444833, 74.215921 31.2449761)",رائے ونڈ روڈ,,,
232451929,False,secondary,True,39.265,"LINESTRING (74.2146296 31.2440711, 74.2144918 31.2439719, 74.214297 31.2438628)",رائے ونڈ روڈ,,,
594757949,False,primary,True,8.606,"LINESTRING (74.2135093 31.2447744, 74.2135779 31.2447239)",مانگہ رائے ونڈ روڈ,60,,
594757949,False,primary,False,329.144,"LINESTRING (74.2135093 31.2447744, 74.2133659 31.2448684, 74.2132162 31.2449431, 74.2130668 31.2450215, 74.2129079 31.2450793, 74.2125875 31.2451728, 74.2119488 31.245316, 74.2102281 31.2456378)",مانگہ رائے ونڈ روڈ,60,,
647838669,True,primary_link,False,26.357999999999997,"LINESTRING (74.2135093 31.2447744, 74.2135538 31.2448335, 74.2136142 31.2449156, 74.2136542 31.2449764)",,,,
647838664,True,primary,False,14.557,"LINESTRING (74.214297 31.2438628, 74.2141586 31.2439188)",Kasur Raiwind Road,,,
232451929,False,secondary,False,39.265,"LINESTRING (74.214297 31.2438628, 74.2144918 31.2439719, 74.2146296 31.2440711)",رائے ونڈ روڈ,,,
232451938,False,primary,True,209.171,"LINESTRING (74.214297 31.2438628, 74.2144497 31.2436678, 74.2147092 31.2433682, 74.2155987 31.2424863, 74.2157125 31.2424369)",Kasur Raiwind Road,,,
647840462,False,residential,False,41.478,"LINESTRING (74.209688 31.2435171, 74.210087 31.2433662)",,,,
647840463,False,residential,True,50.703,"LINESTRING (74.2099921 31.2431973, 74.2094976 31.2433681)",,,,
647840480,False,residential,True,60.542,"LINESTRING (74.2099921 31.2431973, 74.2096823 31.2427216)",,,,
647840480,False,residential,False,20.849999999999998,"LINESTRING (74.2099921 31.2431973, 74.210022 31.2432432, 74.210087 31.2433662)",,,,
647840463,False,residential,False,50.703,"LINESTRING (74.2094976 31.2433681, 74.2099921 31.2431973)",,,,
647840464,False,residential,True,104.263,"LINESTRING (74.2097953 31.2447027, 74.2099102 31.2437702)",,,,
647840465,False,residential,True,85.217,"LINESTRING (74.2110452 31.2448472, 74.2101876 31.2446242)",,,,
647840466,False,residential,True,61.596,"LINESTRING (74.210903 31.2443977, 74.2102572 31.244353)",,,,
647840466,False,residential,False,61.596,"LINESTRING (74.2102572 31.244353, 74.210903 31.2443977)",,,,
647840480,False,residential,False,30.886,"LINESTRING (74.2102572 31.244353, 74.2102484 31.2444017, 74.2101876 31.2446242)",,,,
647840480,False,residential,True,32.388999999999996,"LINESTRING (74.2102572 31.244353, 74.2102737 31.2442616, 74.2102839 31.2441099, 74.2102796 31.2440632)",,,,
647840467,False,residential,True,42.965,"LINESTRING (74.2107314 31.2440537, 74.2102796 31.2440632)",,,,
647840467,False,residential,False,42.965,"LINESTRING (74.2102796 31.2440632, 74.2107314 31.2440537)",,,,
647840480,False,residential,False,32.389,"LINESTRING (74.2102796 31.2440632, 74.2102839 31.2441099, 74.2102737 31.2442616, 74.2102572 31.244353)",,,,
647840480,False,residential,True,45.817,"LINESTRING (74.2102796 31.2440632, 74.2102619 31.2438701, 74.2102142 31.2436556)",,,,
647840468,False,residential,True,31.037,"LINESTRING (74.2104042 31.2427833, 74.2106198 31.2429929)",,,,
647840468,False,residential,False,31.037,"LINESTRING (74.2106198 31.2429929, 74.2104042 31.2427833)",,,,
647840470,False,residential,False,24.719,"LINESTRING (74.2106198 31.2429929, 74.2108253 31.2428567)",,,,
647840470,False,residential,True,15.365,"LINESTRING (74.2106198 31.2429929, 74.2104921 31.2430776)",,,,
647840469,False,residential,True,31.151,"LINESTRING (74.2106992 31.2432947, 74.2104921 31.2430776)",,,,
647840469,False,residential,False,31.151,"LINESTRING (74.2104921 31.2430776, 74.2106992 31.2432947)",,,,
647840470,False,residential,False,15.365,"LINESTRING (74.2104921 31.2430776, 74.2106198 31.2429929)",,,,
647840470,False,residential,True,50.13,"LINESTRING (74.2104921 31.2430776, 74.210087 31.2433662)",,,,
647840470,False,residential,True,24.719,"LINESTRING (74.2108253 31.2428567, 74.2106198 31.2429929)",,,,
647840462,False,residential,True,41.478,"LINESTRING (74.210087 31.2433662, 74.209688 31.2435171)",,,,
647840470,False,residential,False,50.13,"LINESTRING (74.210087 31.2433662, 74.2104921 31.2430776)",,,,
647840480,False,residential,False,34.397,"LINESTRING (74.210087 31.2433662, 74.2101183 31.2434252, 74.2102142 31.2436556)",,,,
647840480,False,residential,True,20.849999999999998,"LINESTRING (74.210087 31.2433662, 74.210022 31.2432432, 74.2099921 31.2431973)",,,,
647840472,False,residential,True,64.568,"LINESTRING (74.2124057 31.245616, 74.2119453 31.2460429)",,,,
647840472,False,residential,False,29.784,"LINESTRING (74.21177 31.2462649, 74.2119453 31.2460429)",,,,
647840473,False,residential,True,49.223,"LINESTRING (74.2125741 31.2458034, 74.2122844 31.2461703)",,,,
647840473,False,residential,False,49.223,"LINESTRING (74.2122844 31.2461703, 74.2125741 31.2458034)",,,,
647840474,False,residential,False,35.212,"LINESTRING (74.2122844 31.2461703, 74.2119453 31.2460429)",,,,
647840474,False,residential,True,61.908,"LINESTRING (74.2122844 31.2461703, 74.212842 31.2464579)",,,,
647840472,False,residential,False,64.568,"LINESTRING (74.2119453 31.2460429, 74.2124057 31.245616)",,,,
647840472,False,residential,True,29.784,"LINESTRING (74.2119453 31.2460429, 74.21177 31.2462649)",,,,
647840474,False,residential,True,35.212,"LINESTRING (74.2119453 31.2460429, 74.2122844 31.2461703)",,,,
647840474,False,residential,False,61.908,"LINESTRING (74.212842 31.2464579, 74.2122844 31.2461703)",,,,
973083039,False,secondary,False,11.407,"LINESTRING (74.212842 31.2464579, 74.2127911 31.2465508)",سندر روڈ,80,,
973083039,False,secondary,True,142.796,"LINESTRING (74.212842 31.2464579, 74.2134795 31.2452951)",سندر روڈ,80,,
647840475,False,residential,False,80.875,"LINESTRING (74.2116206 31.2471173, 74.2122845 31.2475721)",,,,
"[647840475, 647840477]",False,residential,True,191.71799999999996,"LINESTRING (74.2116206 31.2471173, 74.2109299 31.2467642, 74.2102137 31.2463859, 74.2100984 31.246418, 74.2100447 31.2464111, 74.2098512 31.246428)",,,,
"[647840476, 790663407]",False,"['residential', 'living_street']",True,215.05899999999997,"LINESTRING (74.2116206 31.2471173, 74.2114288 31.2473994, 74.2101735 31.2467642, 74.2097846 31.2466244)",,,,
647840475,False,residential,True,80.875,"LINESTRING (74.2122845 31.2475721, 74.2116206 31.2471173)",,,,
973083039,False,secondary,True,26.855,"LINESTRING (74.2122845 31.2475721, 74.2124073 31.2473546)",سندر روڈ,80,,
647840477,False,residential,True,99.845,"LINESTRING (74.2098512 31.246428, 74.2088057 31.2465135)",,,,
"[647840475, 647840477]",False,residential,False,191.718,"LINESTRING (74.2098512 31.246428, 74.2100447 31.2464111, 74.2100984 31.246418, 74.2102137 31.2463859, 74.2109299 31.2467642, 74.2116206 31.2471173)",,,,
647840478,False,living_street,False,22.738,"LINESTRING (74.2098512 31.246428, 74.2098221 31.2465143, 74.2097846 31.2466244)",,,,
647840478,False,living_street,True,74.818,"LINESTRING (74.2098512 31.246428, 74.2098194 31.2463102, 74.2096371 31.2457807)",,,,
647840477,False,residential,False,14.354,"LINESTRING (74.2086554 31.2465258, 74.2088057 31.2465135)",,,,
647840478,False,living_street,False,256.007,"LINESTRING (74.2097846 31.2466244, 74.2097444 31.2467574, 74.2096505 31.2470142, 74.2094144 31.2474775, 74.2092776 31.2474889, 74.2092454 31.2480667, 74.2091811 31.2483557, 74.2096209 31.2484933)",,,,
647840478,False,living_street,True,22.738,"LINESTRING (74.2097846 31.2466244, 74.2098221 31.2465143, 74.2098512 31.246428)",,,,
"[647840476, 790663407]",False,"['living_street', 'residential']",False,215.05899999999997,"LINESTRING (74.2097846 31.2466244, 74.2101735 31.2467642, 74.2114288 31.2473994, 74.2116206 31.2471173)",,,,
594757949,False,primary,False,90.415,"LINESTRING (74.2096371 31.2457807, 74.2087235 31.2460067)",مانگہ رائے ونڈ روڈ,60,,
594757949,False,primary,True,7.43,"LINESTRING (74.2096371 31.2457807, 74.2097123 31.2457625)",مانگہ رائے ونڈ روڈ,60,,
647840478,False,living_street,False,74.818,"LINESTRING (74.2096371 31.2457807, 74.2098194 31.2463102, 74.2098512 31.246428)",,,,
647840480,False,residential,True,17.882,"LINESTRING (74.2101419 31.2447802, 74.2101876 31.2446242)",,,,
647840465,False,residential,False,85.217,"LINESTRING (74.2101876 31.2446242, 74.2110452 31.2448472)",,,,
647840480,False,residential,False,17.882,"LINESTRING (74.2101876 31.2446242, 74.2101419 31.2447802)",,,,
647840480,False,residential,True,30.886,"LINESTRING (74.2101876 31.2446242, 74.2102484 31.2444017, 74.2102572 31.244353)",,,,
647840484,False,residential,False,37.091,"LINESTRING (74.2102142 31.2436556, 74.2105694 31.2435176)",,,,
647840480,False,residential,False,45.817,"LINESTRING (74.2102142 31.2436556, 74.2102619 31.2438701, 74.2102796 31.2440632)",,,,
647840480,False,residential,True,34.397,"LINESTRING (74.2102142 31.2436556, 74.2101183 31.2434252, 74.210087 31.2433662)",,,,
647840484,False,residential,True,31.596,"LINESTRING (74.2102142 31.2436556, 74.2099594 31.2437546, 74.2099102 31.2437702)",,,,
647840480,False,residential,False,60.542,"LINESTRING (74.2096823 31.2427216, 74.2099921 31.2431973)",,,,
647840481,False,residential,True,92.932,"LINESTRING (74.2090447 31.2437332, 74.2089473 31.2445648)",,,,
647840484,False,residential,False,3.761,"LINESTRING (74.2090447 31.2437332, 74.2090842 31.2437314)",,,,
647840481,False,residential,False,92.932,"LINESTRING (74.2089473 31.2445648, 74.2090447 31.2437332)",,,,
647840482,False,residential,False,30.973,"LINESTRING (74.2089473 31.2445648, 74.2092731 31.2445643)",,,,
647840482,False,residential,True,30.973,"LINESTRING (74.2092731 31.2445643, 74.2089473 31.2445648)",,,,
647840486,False,residential,False,40.796,"LINESTRING (74.2092731 31.2445643, 74.2093528 31.2442038)",,,,
647840486,False,residential,True,33.667,"LINESTRING (74.2092731 31.2445643, 74.2092073 31.2448618)",,,,
"[1002637281, 1002637282, 647840483]",False,residential,"[False, True]",511.96,"LINESTRING (74.2089186 31.2430192, 74.2088662 31.242947, 74.2085942 31.2424804, 74.2092435 31.242157, 74.2093603 31.2422927, 74.2096872 31.2424924, 74.2103316 31.2423846, 74.2108827 31.2426561, 74.2124518 31.2435944, 74.2124705 31.2436942)",Kot Nihal Khan Road,,,
647840483,False,residential,True,81.63600000000001,"LINESTRING (74.2089186 31.2430192, 74.2089676 31.2430785, 74.2089913 31.2431377, 74.2090842 31.2437314)",,,,
647840484,False,residential,True,3.761,"LINESTRING (74.2090842 31.2437314, 74.2090447 31.2437332)",,,,
647840483,False,residential,False,81.636,"LINESTRING (74.2090842 31.2437314, 74.2089913 31.2431377, 74.2089676 31.2430785, 74.2089186 31.2430192)",,,,
647840484,False,residential,False,78.775,"LINESTRING (74.2090842 31.2437314, 74.209167 31.2437416, 74.2098023 31.2437777, 74.2099102 31.2437702)",,,,
647840464,False,residential,False,104.263,"LINESTRING (74.2099102 31.2437702, 74.2097953 31.2447027)",,,,
647840484,False,residential,False,31.596,"LINESTRING (74.2099102 31.2437702, 74.2099594 31.2437546, 74.2102142 31.2436556)",,,,
647840484,False,residential,True,78.775,"LINESTRING (74.2099102 31.2437702, 74.2098023 31.2437777, 74.209167 31.2437416, 74.2090842 31.2437314)",,,,
647840484,False,residential,True,37.091,"LINESTRING (74.2105694 31.2435176, 74.2102142 31.2436556)",,,,
647840486,False,residential,True,40.796,"LINESTRING (74.2093528 31.2442038, 74.2092731 31.2445643)",,,,
647840486,False,residential,False,33.667,"LINESTRING (74.2092073 31.2448618, 74.2092731 31.2445643)",,,,
647840486,False,residential,True,34.155,"LINESTRING (74.2092073 31.2448618, 74.2091568 31.2451414, 74.2091482 31.2451645)",,,,
647840487,False,residential,True,146.503,"LINESTRING (74.2092073 31.2448618, 74.2092379 31.244864, 74.2098108 31.2449998, 74.2099026 31.2450306, 74.2099831 31.2450663, 74.2100394 31.2451132, 74.2100828 31.2451602, 74.2101386 31.2453003, 74.2102281 31.2456378)",,,,
594757949,False,primary,False,50.958,"LINESTRING (74.2102281 31.2456378, 74.2097123 31.2457625)",مانگہ رائے ونڈ روڈ,60,,
594757949,False,primary,True,329.144,"LINESTRING (74.2102281 31.2456378, 74.2119488 31.245316, 74.2125875 31.2451728, 74.2129079 31.2450793, 74.2130668 31.2450215, 74.2132162 31.2449431, 74.2133659 31.2448684, 74.2135093 31.2447744)",مانگہ رائے ونڈ روڈ,60,,
647840487,False,residential,False,146.50300000000001,"LINESTRING (74.2102281 31.2456378, 74.2101386 31.2453003, 74.2100828 31.2451602, 74.2100394 31.2451132, 74.2099831 31.2450663, 74.2099026 31.2450306, 74.2098108 31.2449998, 74.2092379 31.244864, 74.2092073 31.2448618)",,,,
594757949,False,primary,True,10.442,"LINESTRING (74.2086138 31.2460114, 74.2087235 31.2460067)",مانگہ رائے ونڈ روڈ,60,,
695754059,False,residential,True,73.552,"LINESTRING (74.2171666 31.2476025, 74.2164617 31.2478752)",,,,
722052879,False,residential,True,36.621,"LINESTRING (74.2171666 31.2476025, 74.217419 31.2478513)",Main Bazar,,,
722052879,False,residential,False,53.433,"LINESTRING (74.2171666 31.2476025, 74.2170265 31.2473796, 74.2168765 31.2471917)",Main Bazar,,,
973083039,False,secondary,False,26.855,"LINESTRING (74.2124073 31.2473546, 74.2122845 31.2475721)",سندر روڈ,80,,
973083039,False,secondary,True,96.539,"LINESTRING (74.2124073 31.2473546, 74.2127911 31.2465508)",سندر روڈ,80,,
695754060,False,residential,True,165.59799999999998,"LINESTRING (74.2124073 31.2473546, 74.2126626 31.2474934, 74.2129254 31.2478604, 74.2134619 31.2485162)",,,,
696256048,False,secondary,False,61.724000000000004,"LINESTRING (74.2151446 31.2409842, 74.2152327 31.2410846, 74.2153962 31.2414908)",Pattoki-Raiwind Road,80,,
696256048,False,secondary,True,194.88100000000003,"LINESTRING (74.2151446 31.2409842, 74.2150396 31.2408644, 74.2147606 31.2407268, 74.2143958 31.2406076, 74.2136663 31.2404791, 74.2132539 31.2404245)",Pattoki-Raiwind Road,80,,
232451929,False,secondary,True,102.057,"LINESTRING (74.2185259 31.2473338, 74.2179331 31.2465686)",رائے ونڈ روڈ,,,
696251155,False,residential,True,60.267,"LINESTRING (74.2185259 31.2473338, 74.217976 31.2476035)",,,,
232451929,False,secondary,False,74.128,"LINESTRING (74.2185259 31.2473338, 74.218729 31.2475826, 74.2188468 31.2479316)",رائے ونڈ روڈ,,,
696251155,False,residential,False,60.267,"LINESTRING (74.217976 31.2476035, 74.2185259 31.2473338)",,,,
790663443,False,living_street,False,97.241,"LINESTRING (74.217976 31.2476035, 74.2173956 31.2468834)",,,,
696251155,False,residential,True,62.394999999999996,"LINESTRING (74.217976 31.2476035, 74.2175871 31.2477824, 74.2174155 31.2478191, 74.217419 31.2478513)",,,,
790663440,False,living_street,True,135.505,"LINESTRING (74.217976 31.2476035, 74.2183006 31.247975, 74.2175689 31.2483976)",,,,
696251155,False,residential,True,13.054,"LINESTRING (74.217419 31.2478513, 74.2174316 31.2479682)",,,,
722052879,False,residential,False,36.621,"LINESTRING (74.217419 31.2478513, 74.2171666 31.2476025)",Main Bazar,,,
696251155,False,residential,False,62.394999999999996,"LINESTRING (74.217419 31.2478513, 74.2174155 31.2478191, 74.2175871 31.2477824, 74.217976 31.2476035)",,,,
696251155,False,residential,False,13.054,"LINESTRING (74.2174316 31.2479682, 74.217419 31.2478513)",,,,
696251155,False,residential,True,30.904,"LINESTRING (74.2174316 31.2479682, 74.2175115 31.2482376)",,,,
790663442,False,living_street,True,122.025,"LINESTRING (74.2174316 31.2479682, 74.2168629 31.2481401, 74.2162353 31.2483648)",,,,
695754060,False,residential,False,32.196,"LINESTRING (74.2136801 31.2487354, 74.2135584 31.2485896, 74.2134619 31.2485162)",,,,
696256045,False,secondary,False,42.425,"LINESTRING (74.2109315 31.2401638, 74.2108597 31.2401739, 74.2107911 31.2401948, 74.2107279 31.2402257, 74.2106722 31.2402656, 74.2106255 31.2403134, 74.2105806 31.2403724)",,,,
696256049,True,secondary,False,36.204,"LINESTRING (74.2109315 31.2401638, 74.2109741 31.2401678, 74.211312 31.2401728)",,,,
696256049,True,secondary,False,42.598,"LINESTRING (74.2101607 31.2400628, 74.2106036 31.2401208)",,,,
696256046,False,secondary,False,54.63099999999999,"LINESTRING (74.2101607 31.2400628, 74.2102684 31.2400968, 74.2103677 31.2401459, 74.2104558 31.2402087, 74.2105302 31.2402834, 74.2105806 31.2403724)",,,,
696256047,True,secondary,False,67.564,"LINESTRING (74.211312 31.2401728, 74.2106179 31.2400424)",Pattoki-Raiwind Road,80,,
696256048,False,secondary,False,4.086,"LINESTRING (74.211312 31.2401728, 74.2113541 31.2401802)",Pattoki-Raiwind Road,80,,
594757955,False,secondary,False,8.823,"LINESTRING (74.2106036 31.2401208, 74.2106179 31.2400424)",,,,
696256049,True,secondary,False,31.539,"LINESTRING (74.2106036 31.2401208, 74.2109315 31.2401638)",,,,
594757955,False,secondary,True,28.084000000000003,"LINESTRING (74.2106036 31.2401208, 74.2105839 31.2402745, 74.2105806 31.2403724)",,,,
594757955,False,secondary,False,28.084000000000003,"LINESTRING (74.2105806 31.2403724, 74.2105839 31.2402745, 74.2106036 31.2401208)",,,,
"[594757953, 594757954, 594757955]",False,secondary,True,757.9960000000001,"LINESTRING (74.2105806 31.2403724, 74.21059 31.2404334, 74.2106276 31.2405026, 74.210667 31.2405588, 74.2107172 31.240596, 74.2114578 31.2410633, 74.2115256 31.2410861, 74.2116001 31.2410935, 74.2116667 31.2410777, 74.2117371 31.2410516, 74.2117863 31.2410185, 74.2118168 31.2409743, 74.2118441 31.2409294, 74.2118467 31.2408808, 74.21184 31.2408249, 74.21182 31.2407737, 74.2117609 31.2406948, 74.2116166 31.2405804, 74.2114406 31.2404766, 74.2113616 31.240448, 74.2112828 31.2404371, 74.2111911 31.2404291, 74.2111142 31.2404346, 74.2110339 31.2404517, 74.2109595 31.2404787, 74.2108134 31.2405816, 74.2107488 31.2406379, 74.2107017 31.2407065, 74.2106673 31.2408388, 74.2106931 31.2410519, 74.2110369 31.2421394, 74.2111658 31.2424334, 74.2113892 31.2427199, 74.2115697 31.2429036, 74.2119737 31.2431902, 74.2130864 31.2439046)",,,,yes
696256045,False,secondary,True,42.425000000000004,"LINESTRING (74.2105806 31.2403724, 74.2106255 31.2403134, 74.2106722 31.2402656, 74.2107279 31.2402257, 74.2107911 31.2401948, 74.2108597 31.2401739, 74.2109315 31.2401638)",,,,
696256046,False,secondary,True,54.631,"LINESTRING (74.2105806 31.2403724, 74.2105302 31.2402834, 74.2104558 31.2402087, 74.2103677 31.2401459, 74.2102684 31.2400968, 74.2101607 31.2400628)",,,,
790663454,False,living_street,False,61.998,"LINESTRING (74.2162861 31.2464766, 74.216725 31.2460642)",,,,
790663454,False,living_street,True,79.885,"LINESTRING (74.2162861 31.2464766, 74.2157206 31.247008)",,,,
1002637284,False,residential,True,116.785,"LINESTRING (74.2162861 31.2464766, 74.2154302 31.2457232)",Main Bazar,,,
722052879,False,residential,True,97.353,"LINESTRING (74.2162861 31.2464766, 74.2164874 31.2467046, 74.2168765 31.2471917)",Main Bazar,,,
1040993339,False,tertiary,True,22.63,"LINESTRING (74.2111771 31.2400447, 74.2112303 31.2400933, 74.2113541 31.2401802)",,60,,
647840477,False,residential,False,99.845,"LINESTRING (74.2088057 31.2465135, 74.2098512 31.246428)",,,,
647840477,False,residential,True,14.354,"LINESTRING (74.2088057 31.2465135, 74.2086554 31.2465258)",,,,
790663414,False,unclassified,True,56.893,"LINESTRING (74.2088057 31.2465135, 74.2087235 31.2460067)",,,,
594757949,False,primary,False,10.442,"LINESTRING (74.2087235 31.2460067, 74.2086138 31.2460114)",مانگہ رائے ونڈ روڈ,60,,
594757949,False,primary,True,90.415,"LINESTRING (74.2087235 31.2460067, 74.2096371 31.2457807)",مانگہ رائے ونڈ روڈ,60,,
790663414,False,unclassified,False,56.893,"LINESTRING (74.2087235 31.2460067, 74.2088057 31.2465135)",,,,
647840478,False,living_street,True,256.007,"LINESTRING (74.2096209 31.2484933, 74.2091811 31.2483557, 74.2092454 31.2480667, 74.2092776 31.2474889, 74.2094144 31.2474775, 74.2096505 31.2470142, 74.2097444 31.2467574, 74.2097846 31.2466244)",,,,
790663415,False,living_street,True,86.284,"LINESTRING (74.2138873 31.2482414, 74.2144812 31.2488282)",,,,
790663451,False,living_street,False,50.686,"LINESTRING (74.2138873 31.2482414, 74.2134619 31.2485162)",,,,
790663451,False,living_street,True,42.233000000000004,"LINESTRING (74.2138873 31.2482414, 74.2139447 31.2482043, 74.2142446 31.2480157)",,,,
695754059,False,residential,False,33.384,"LINESTRING (74.2144812 31.2488282, 74.2147705 31.248658)",,,,
790663415,False,living_street,False,86.284,"LINESTRING (74.2144812 31.2488282, 74.2138873 31.2482414)",,,,
695754059,False,residential,True,33.384,"LINESTRING (74.2147705 31.248658, 74.2144812 31.2488282)",,,,
695754059,False,residential,False,22.757,"LINESTRING (74.2147705 31.248658, 74.2148244 31.2486263, 74.2149738 31.2485501)",,,,
790663416,False,living_street,True,87.277,"LINESTRING (74.2147705 31.248658, 74.2144114 31.2482502, 74.2142446 31.2480157)",,,,
790663451,False,living_street,True,42.325,"LINESTRING (74.2142446 31.2480157, 74.2146032 31.2477901)",,,,
790663416,False,living_street,False,87.277,"LINESTRING (74.2142446 31.2480157, 74.2144114 31.2482502, 74.2147705 31.248658)",,,,
790663451,False,living_street,False,42.233000000000004,"LINESTRING (74.2142446 31.2480157, 74.2139447 31.2482043, 74.2138873 31.2482414)",,,,
790663417,False,living_street,True,91.209,"LINESTRING (74.2146032 31.2477901, 74.215184 31.248443)",,,,
790663451,False,living_street,False,42.325,"LINESTRING (74.2146032 31.2477901, 74.2142446 31.2480157)",,,,
790663451,False,living_street,True,33.378,"LINESTRING (74.2146032 31.2477901, 74.2146957 31.2477319, 74.2148774 31.2476028)",,,,
695754059,False,residential,False,27.373,"LINESTRING (74.215184 31.248443, 74.2154313 31.2483169)",,,,
695754059,False,residential,True,23.262,"LINESTRING (74.215184 31.248443, 74.2149738 31.2485501)",,,,
790663417,False,living_street,False,91.209,"LINESTRING (74.215184 31.248443, 74.2146032 31.2477901)",,,,
790663418,False,living_street,True,95.277,"LINESTRING (74.2148774 31.2476028, 74.2154313 31.2483169)",,,,
