osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width
245496255,True,1,N-35,شاہراہ قراقرم,trunk,40,False,24.26,"LINESTRING (73.2124714 34.1401755, 73.2125759 34.1403758)",
1056157321,False,2,N-35,شاہراہ قراقرم,trunk,80,True,41.008,"LINESTRING (73.2124714 34.1401755, 73.2121177 34.1399512)",
245496256,False,2,,جناح روڈ,secondary,50,True,44.209,"LINESTRING (73.2120205 34.1443627, 73.2121399 34.1447478)",
245496256,False,2,,جناح روڈ,secondary,50,False,64.069,"LINESTRING (73.2120205 34.1443627, 73.2119402 34.1439846, 73.2119052 34.1437945)",
303918475,False,2,,Kecheri Road,tertiary,50,False,96.894,"LINESTRING (73.2120205 34.1443627, 73.2118264 34.1444297, 73.211596 34.1445166, 73.211466 34.1446065, 73.2113874 34.1446672, 73.2111588 34.1448435)",
303918475,False,2,,Kecheri Road,tertiary,50,False,22.963,"LINESTRING (73.2111588 34.1448435, 73.2109723 34.1449807)",
303918475,False,2,,Kecheri Road,tertiary,50,True,96.894,"LINESTRING (73.2111588 34.1448435, 73.2113874 34.1446672, 73.211466 34.1446065, 73.211596 34.1445166, 73.2118264 34.1444297, 73.2120205 34.1443627)",
303919382,True,,,Main Bazar Road,unclassified,,False,99.212,"LINESTRING (73.2111588 34.1448435, 73.2112832 34.1452042, 73.211455 34.1457014)",
303911585,False,2,,Kunj Road,living_street,30,False,15.101,"LINESTRING (73.2167692 34.1432437, 73.2166206 34.1431861)",
303911585,False,2,,Kunj Road,living_street,30,True,15.697,"LINESTRING (73.2167692 34.1432437, 73.2168354 34.1433738)",
699694282,False,,,,residential,,False,63.372,"LINESTRING (73.2167692 34.1432437, 73.2169998 34.1432774, 73.2174531 34.1433041)",
303911585,False,2,,Kunj Road,living_street,30,False,50.682,"LINESTRING (73.2143271 34.1419366, 73.214101 34.141679, 73.2140029 34.1416032, 73.2139728 34.1415947)",
303911585,False,2,,Kunj Road,living_street,30,True,128.85899999999998,"LINESTRING (73.2143271 34.1419366, 73.2151338 34.1424205, 73.2154608 34.1426167)",
897791211,False,,,اسٹریٹ 2,living_street,,False,138.008,"LINESTRING (73.2143271 34.1419366, 73.2145265 34.1417837, 73.2146284 34.1416979, 73.2146785 34.1416683, 73.2148198 34.1416876, 73.2149539 34.1417245, 73.2151041 34.1418045, 73.2152257 34.1418577, 73.2153401 34.1419199, 73.2154206 34.1418711, 73.2155225 34.1418133, 73.2155787 34.141796)",
303918854,False,,,Police Lines Road,unclassified,,False,24.494,"LINESTRING (73.2103073 34.1433662, 73.2100985 34.1432296)",
304394522,False,2,,سرکلر روڈ,secondary,50,False,69.833,"LINESTRING (73.2103073 34.1433662, 73.2097472 34.1437899)",
304394523,True,2,,سرکلر روڈ,secondary,50,False,130.75,"LINESTRING (73.2103073 34.1433662, 73.210396 34.1433885, 73.2106423 34.143474, 73.21087 34.1435507, 73.2110792 34.1436033, 73.2113042 34.1436449, 73.2115187 34.1436669, 73.211667 34.1436844)",
1041058102,False,,,,residential,,False,106.18100000000001,"LINESTRING (73.2103073 34.1433662, 73.2103663 34.1437232, 73.210431 34.1440904, 73.2105732 34.1442804)",
245496256,False,2,,جناح روڈ,secondary,50,False,48.901,"LINESTRING (73.2125964 34.1460091, 73.21244 34.1455888)",
245496256,False,2,,جناح روڈ,secondary,50,True,117.37799999999999,"LINESTRING (73.2125964 34.1460091, 73.2127708 34.1465051, 73.2128923 34.1468502, 73.2129514 34.147023)",
303910358,True,1,,Eidgah Road,unclassified,30,False,87.37100000000001,"LINESTRING (73.2125964 34.1460091, 73.2130555 34.1458805, 73.2134957 34.1457572)",
331405647,True,2,N-35,شاہراہ قراقرم,trunk,70,False,107.93299999999999,"LINESTRING (73.2150662 34.1451405, 73.2153541 34.1460215, 73.2153733 34.1460773)",
245496256,False,2,,جناح روڈ,secondary,50,True,52.722,"LINESTRING (73.2129514 34.147023, 73.213095 34.147482)",
