osmid,highway,oneway,reversed,length,geometry,name,maxspeed
48138691,residential,False,False,37.243,"LINESTRING (72.5482992 29.6930063, 72.5484057 29.6926844)",,
48138691,residential,False,True,40.969,"LINESTRING (72.5482992 29.6930063, 72.5481865 29.6933615)",,
48138691,residential,False,True,37.243,"LINESTRING (72.5484057 29.6926844, 72.5482992 29.6930063)",,
371686363,residential,False,False,267.835,"LINESTRING (72.5484057 29.6926844, 72.548608 29.6919886, 72.5487367 29.6912617, 72.5487689 29.6905067, 72.5489727 29.6904135)",,
234147610,tertiary,False,False,47.162,"LINESTRING (72.555094 29.6931327, 72.5555822 29.6931269)",Club road,40
234148335,tertiary,False,True,137.627,"LINESTRING (72.555094 29.6931327, 72.5550105 29.6930456, 72.5548255 29.6930075, 72.55422 29.6929431, 72.554002 29.6928219, 72.553841 29.6926728)",,
234147610,tertiary,False,True,105.156,"LINESTRING (72.5572955 29.6931121, 72.5562741 29.6931187, 72.5562069 29.6931195)",Club road,40
234148221,residential,False,True,64.25,"LINESTRING (72.5503005 29.6923093, 72.5501207 29.6928656)",,
234148221,residential,False,False,217.54199999999997,"LINESTRING (72.5503005 29.6923093, 72.550322 29.6920297, 72.5503542 29.6916849, 72.5504722 29.6913587, 72.5505044 29.6911443, 72.5505044 29.6908274, 72.5504078 29.69038)",,
431244090,residential,False,False,92.63300000000001,"LINESTRING (72.5503005 29.6923093, 72.5508646 29.6923734, 72.5510788 29.6923643, 72.5512544 29.6923673)",,
234148221,residential,False,False,125.433,"LINESTRING (72.5504078 29.69038, 72.5503756 29.6892523)",,
371690796,residential,False,False,138.676,"LINESTRING (72.5504078 29.69038, 72.5489727 29.6904135)",,
234148221,residential,False,True,217.542,"LINESTRING (72.5504078 29.69038, 72.5505044 29.6908274, 72.5505044 29.6911443, 72.5504722 29.6913587, 72.5503542 29.6916849, 72.550322 29.6920297, 72.5503005 29.6923093)",,
371690796,residential,False,True,354.69500000000005,"LINESTRING (72.5504078 29.69038, 72.5538222 29.6903856, 72.5540797 29.6903856)",,
234148221,residential,False,True,125.433,"LINESTRING (72.5503756 29.6892523, 72.5504078 29.69038)",,
234148335,tertiary,False,False,137.627,"LINESTRING (72.553841 29.6926728, 72.554002 29.6928219, 72.55422 29.6929431, 72.5548255 29.6930075, 72.5550105 29.6930456, 72.555094 29.6931327)",,
234148335,tertiary,False,True,218.347,"LINESTRING (72.553841 29.6926728, 72.5517918 29.6922348, 72.5517506 29.6923602)",,
371686515,residential,False,False,258.393,"LINESTRING (72.553841 29.6926728, 72.5539423 29.6925733, 72.5540797 29.6903856)",,
371686358,residential,False,False,142.682,"LINESTRING (72.5560645 29.6892858, 72.5575415 29.6892731)",Satellite town road,
371686360,residential,False,True,68.985,"LINESTRING (72.5560645 29.6892858, 72.5560645 29.6886654)",Satellite town road,
371690796,residential,False,False,61.382,"LINESTRING (72.5560645 29.6892858, 72.5560591 29.6898378)",,
371686360,residential,False,False,107.203,"LINESTRING (72.5560645 29.6877013, 72.5560645 29.6886654)",Satellite town road,
371686515,residential,False,True,258.393,"LINESTRING (72.5540797 29.6903856, 72.5539423 29.6925733, 72.553841 29.6926728)",,
371690796,residential,False,False,354.69500000000005,"LINESTRING (72.5540797 29.6903856, 72.5538222 29.6903856, 72.5504078 29.69038)",,
371690796,residential,False,True,251.607,"LINESTRING (72.5540797 29.6903856, 72.5560538 29.6903856, 72.5560591 29.6898378)",,
234147610,tertiary,False,False,60.348,"LINESTRING (72.5555822 29.6931269, 72.5562069 29.6931195)",Club road,40
234147610,tertiary,False,True,47.162,"LINESTRING (72.5555822 29.6931269, 72.555094 29.6931327)",Club road,40
