osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
752932340,,residential,,False,True,36.556,"LINESTRING (67.0148688 24.941856, 67.0146797 24.9421365)",,
236577132,2,primary,60,False,True,43.589,"LINESTRING (67.0083591 24.9425807, 67.0079874 24.9427809)",Shahrah-e-Qaddafi,
236577140,,secondary,,False,False,68.464,"LINESTRING (67.0083591 24.9425807, 67.0087034 24.9431114)",Banaras Bazar Chowk Road,
236578386,2,secondary,40,False,True,40.436,"LINESTRING (67.0083591 24.9425807, 67.0081568 24.9422667)",Banaras Bazar Chowk Road,
239915026,,residential,,False,True,34.967,"LINESTRING (67.0139246 24.945487, 67.0136324 24.9456564)",,
691828576,,residential,,False,False,51.972,"LINESTRING (67.0139246 24.945487, 67.0143361 24.9457685)",,
691828577,,residential,,False,False,55.914,"LINESTRING (67.0139246 24.945487, 67.0141756 24.9450386)",,
156307706,2,residential,50,False,True,113.408,"LINESTRING (67.0149269 24.9469284, 67.0138369 24.9466765)",,
236592717,2,residential,40,False,False,27.682,"LINESTRING (67.0149269 24.9469284, 67.0150406 24.9467018)",,
236592717,2,residential,40,False,True,45.738,"LINESTRING (67.0149269 24.9469284, 67.0148207 24.9473283)",,
156307706,2,residential,50,False,False,184.327,"LINESTRING (67.0149269 24.9469284, 67.0157338 24.9471514, 67.0160586 24.947237, 67.0166928 24.9473507)",,
236592734,2,residential,40,False,True,33.412,"LINESTRING (67.0150299 24.9484954, 67.0147111 24.9485775)",,
689021797,,residential,,False,True,48.38,"LINESTRING (67.0150299 24.9484954, 67.0151572 24.9489149)",,
689021797,,residential,,False,False,81.165,"LINESTRING (67.0150299 24.9484954, 67.0150231 24.9482912, 67.0150216 24.9482449, 67.0150057 24.9477658)",,
236592717,2,residential,40,False,False,38.814,"LINESTRING (67.0147643 24.9476736, 67.0148207 24.9473283)",,
236592735,2,residential,40,False,False,26.409,"LINESTRING (67.0147643 24.9476736, 67.0150057 24.9477658)",,
236592735,2,residential,40,False,True,114.517,"LINESTRING (67.0147643 24.9476736, 67.0143888 24.9476831, 67.0136286 24.9476808)",,
236592720,2,tertiary,40,False,False,22.207,"LINESTRING (67.0135305 24.9501271, 67.013742 24.9500713)",,
236592720,2,tertiary,40,False,True,25.776,"LINESTRING (67.0135305 24.9501271, 67.0132897 24.950205)",,
691828544,,residential,,False,False,82.163,"LINESTRING (67.0135305 24.9501271, 67.0133106 24.9494156)",,
236592735,2,residential,40,False,False,31.202,"LINESTRING (67.0121516 24.9464499, 67.0123134 24.9466891)",,
239915026,,residential,,False,True,4.995,"LINESTRING (67.0121516 24.9464499, 67.0121074 24.9464702)",,
239915026,,residential,,False,False,55.894999999999996,"LINESTRING (67.0121516 24.9464499, 67.0124296 24.9463174, 67.0126425 24.9462163)",,
236592746,2,residential,40,False,False,24.952,"LINESTRING (67.0103682 24.9488799, 67.0104701 24.9490844)",,
236592746,2,residential,40,False,True,23.622,"LINESTRING (67.0103682 24.9488799, 67.0102645 24.9486894)",,
690862879,,residential,,False,True,80.964,"LINESTRING (67.0103682 24.9488799, 67.0096293 24.9491651)",,
690862879,,residential,,False,False,151.852,"LINESTRING (67.0103682 24.9488799, 67.010893 24.9486822, 67.0112336 24.9485071, 67.0117012 24.9482509)",,
"[1090122621, 236592717, 1090122622]",2,residential,40,False,False,109.71699999999998,"LINESTRING (67.015742 24.9460744, 67.015753 24.9460653, 67.0157835 24.9460364, 67.0159338 24.9458799, 67.0160303 24.9457594, 67.0163066 24.9456913, 67.0166375 24.9455885)",,yes
236592717,2,residential,40,False,True,63.22,"LINESTRING (67.015742 24.9460744, 67.0154858 24.9462775, 67.0153515 24.9465072)",,
836164945,,residential,,False,True,138.097,"LINESTRING (67.015742 24.9460744, 67.0163219 24.946247, 67.0170442 24.9464595)",,
236592735,2,residential,40,False,False,45.798,"LINESTRING (67.0158211 24.9478874, 67.0162637 24.9479801)",,
236592735,2,residential,40,False,True,59.46,"LINESTRING (67.0158211 24.9478874, 67.0154557 24.9478165, 67.0152444 24.9477755)",,
691828586,,residential,,False,True,99.06,"LINESTRING (67.0158211 24.9478874, 67.0158274 24.9483469, 67.0158333 24.9487782)",,
236592720,2,tertiary,40,False,True,22.329,"LINESTRING (67.0155878 24.9495776, 67.0153775 24.9496406)",,
236592731,2,tertiary,40,False,False,81.728,"LINESTRING (67.0155878 24.9495776, 67.0154 24.9488626)",,
895077209,2,residential,40,False,False,19.929,"LINESTRING (67.0155878 24.9495776, 67.0157771 24.949526)",,
236592721,2,residential,40,False,False,87.311,"LINESTRING (67.0162862 24.9453393, 67.0165668 24.9447477, 67.0164228 24.9446939)",,
236592743,2,residential,50,False,False,45.033,"LINESTRING (67.0162862 24.9453393, 67.016556 24.9455189, 67.0166375 24.9455885)",,
236592743,2,residential,50,False,True,113.677,"LINESTRING (67.0162862 24.9453393, 67.0159874 24.9452268, 67.0155234 24.9450833, 67.0152298 24.9449831)",,
156307706,2,residential,50,False,True,5.453,"LINESTRING (67.0172886 24.9474747, 67.0172351 24.9474675)",,
236592729,2,residential,40,False,True,81.475,"LINESTRING (67.0172886 24.9474747, 67.0174144 24.9473283, 67.0178404 24.9469408)",,
236592735,2,residential,40,False,True,13.78,"LINESTRING (67.0133213 24.9476637, 67.0132027 24.9476021)",,
236592735,2,residential,40,False,False,31.043,"LINESTRING (67.0133213 24.9476637, 67.013611 24.9476807, 67.0136286 24.9476808)",,
312632699,2,residential,40,False,False,28.7,"LINESTRING (67.0133213 24.9476637, 67.0131361 24.9478275, 67.013115 24.9478412)",,
236592746,2,residential,40,False,False,40.223,"LINESTRING (67.0097163 24.9476979, 67.0098983 24.9480198)",,
681779489,,secondary,,True,False,147.597,"LINESTRING (67.0097163 24.9476979, 67.0109649 24.9470049)",Shahrah e Qaddafi,
236592717,2,residential,40,False,False,45.738,"LINESTRING (67.0148207 24.9473283, 67.0149269 24.9469284)",,
236592717,2,residential,40,False,True,38.814,"LINESTRING (67.0148207 24.9473283, 67.0147643 24.9476736)",,
836164947,,residential,,False,True,52.099,"LINESTRING (67.0148207 24.9473283, 67.0143378 24.9471615)",,
836164947,,residential,,False,False,215.11899999999997,"LINESTRING (67.0148207 24.9473283, 67.0153396 24.9474484, 67.0161027 24.947553, 67.0165795 24.9476293, 67.0165937 24.9476287, 67.0166062 24.9476234, 67.0166177 24.9476089, 67.0166928 24.9473507)",,
236592734,2,residential,40,False,False,26.519,"LINESTRING (67.0128707 24.9490572, 67.0131234 24.948991)",,
691828543,,residential,,False,False,50.952,"LINESTRING (67.0128707 24.9490572, 67.0130833 24.9494729)",,
312632698,2,residential,40,False,True,99.95400000000001,"LINESTRING (67.0128707 24.9490572, 67.0125126 24.9482852, 67.0124814 24.9482307)",,
236592737,2,tertiary,40,False,False,26.108,"LINESTRING (67.0153222 24.9428483, 67.0155487 24.9427345)",,
236592737,2,tertiary,40,False,True,26.354,"LINESTRING (67.0153222 24.9428483, 67.0150979 24.94297)",,
752932330,,residential,,False,True,109.598,"LINESTRING (67.0153222 24.9428483, 67.0158433 24.9437133)",,
236592717,2,residential,40,False,True,27.682,"LINESTRING (67.0150406 24.9467018, 67.0149269 24.9469284)",,
236592717,2,residential,40,False,False,38.127,"LINESTRING (67.0150406 24.9467018, 67.015105 24.9466546, 67.0152149 24.9465924, 67.0153515 24.9465072)",,
836164925,,residential,,False,True,59.266000000000005,"LINESTRING (67.0150406 24.9467018, 67.0150284 24.946669, 67.0150298 24.9466276, 67.0150405 24.94659, 67.0151773 24.9461907)",,
236592739,2,residential,40,False,False,23.442,"LINESTRING (67.011638 24.9493715, 67.0117369 24.9495623)",,
689021777,,residential,,False,False,77.825,"LINESTRING (67.011638 24.9493715, 67.0123032 24.9490164)",,
689021777,,residential,,False,True,94.215,"LINESTRING (67.011638 24.9493715, 67.0107747 24.9496959)",,
236592737,2,tertiary,40,False,True,33.332,"LINESTRING (67.0158378 24.9425891, 67.0155487 24.9427345)",,
690588513,,secondary,,False,False,74.691,"LINESTRING (67.0158378 24.9425891, 67.0160168 24.9428726, 67.0161939 24.943178)",علی گڑھ روڈ,
690588513,,secondary,,False,True,85.795,"LINESTRING (67.0158378 24.9425891, 67.0156624 24.9423112, 67.0152417 24.9420699)",علی گڑھ روڈ,
236592728,2,residential,40,False,False,51.672,"LINESTRING (67.0141233 24.9487289, 67.0142805 24.9491712)",,
236592734,2,residential,40,False,False,32.261,"LINESTRING (67.0141233 24.9487289, 67.0144311 24.9486496)",,
236592734,2,residential,40,False,True,33.133,"LINESTRING (67.0141233 24.9487289, 67.0138076 24.9488117)",,
236592728,2,residential,40,False,True,83.155,"LINESTRING (67.0141233 24.9487289, 67.0140595 24.9485339, 67.0139945 24.9483349, 67.0136405 24.9483179, 67.0136246 24.9483123)",,
895077209,2,residential,40,False,True,34.29,"LINESTRING (67.0168967 24.9492541, 67.0165675 24.9493316)",,
236592720,2,tertiary,40,False,False,22.745,"LINESTRING (67.0128466 24.9503483, 67.0130591 24.9502796)",,
689021778,,residential,,False,True,79.901,"LINESTRING (67.0128466 24.9503483, 67.012625 24.9496584)",,
236592731,2,tertiary,40,False,True,81.728,"LINESTRING (67.0154 24.9488626, 67.0155878 24.9495776)",,
691828583,,residential,,False,False,22.651,"LINESTRING (67.0154 24.9488626, 67.0156139 24.9488003)",,
691828583,,residential,,False,True,25.16,"LINESTRING (67.0154 24.9488626, 67.0151572 24.9489149)",,
236592731,2,tertiary,40,False,False,122.59100000000001,"LINESTRING (67.0154 24.9488626, 67.0153061 24.9485927, 67.015274 24.9483349, 67.0152726 24.9483077, 67.0152444 24.9477755)",,
239915027,2,residential,40,False,True,28.64,"LINESTRING (67.0127785 24.944858, 67.0126451 24.9446306)",,
1090122646,2,tertiary,40,False,True,17.811,"LINESTRING (67.0127785 24.944858, 67.0126252 24.9449376)",,
"[236592737, 1090122645, 1090122646]",2,tertiary,40,False,False,125.135,"LINESTRING (67.0127785 24.944858, 67.0130719 24.9447066, 67.0135365 24.9444048, 67.0136625 24.944344, 67.0137714 24.9442831, 67.0138202 24.9442494)",,yes
236592743,2,residential,50,False,False,72.36099999999999,"LINESTRING (67.0166375 24.9455885, 67.0167921 24.9457208, 67.017122 24.9459029, 67.0172232 24.9459595)",,
236592743,2,residential,50,False,True,45.033,"LINESTRING (67.0166375 24.9455885, 67.016556 24.9455189, 67.0162862 24.9453393)",,
"[236592717, 1090122621, 1090122622]",2,residential,40,False,True,109.71700000000001,"LINESTRING (67.0166375 24.9455885, 67.0163066 24.9456913, 67.0160303 24.9457594, 67.0159338 24.9458799, 67.0157835 24.9460364, 67.015753 24.9460653, 67.015742 24.9460744)",,yes
236592720,2,tertiary,40,False,False,7.25,"LINESTRING (67.0150916 24.9497262, 67.0151599 24.9497058)",,
236592720,2,tertiary,40,False,True,17.562,"LINESTRING (67.0150916 24.9497262, 67.0149235 24.9497676)",,
689021798,,residential,,False,False,133.366,"LINESTRING (67.0150916 24.9497262, 67.0147111 24.9485775)",,
236592735,2,residential,40,False,True,24.09,"LINESTRING (67.0152444 24.9477755, 67.0150057 24.9477658)",,
236592731,2,tertiary,40,False,True,122.59100000000001,"LINESTRING (67.0152444 24.9477755, 67.0152726 24.9483077, 67.015274 24.9483349, 67.0153061 24.9485927, 67.0154 24.9488626)",,
236592735,2,residential,40,False,False,59.46,"LINESTRING (67.0152444 24.9477755, 67.0154557 24.9478165, 67.0158211 24.9478874)",,
236592746,2,residential,40,False,False,25.743,"LINESTRING (67.0108698 24.9498867, 67.0109696 24.9500998)",,
236592746,2,residential,40,False,True,23.282,"LINESTRING (67.0108698 24.9498867, 67.0107747 24.9496959)",,
690865887,,residential,,False,False,94.569,"LINESTRING (67.0108698 24.9498867, 67.0117369 24.9495623)",,
690865887,,residential,,False,True,79.249,"LINESTRING (67.0108698 24.9498867, 67.0101454 24.9501634)",,
236592737,2,tertiary,40,False,False,37.586,"LINESTRING (67.0140455 24.9436995, 67.0141635 24.9435952, 67.0143236 24.9434748)",,
236592737,2,tertiary,40,False,True,65.90899999999999,"LINESTRING (67.0140455 24.9436995, 67.0140079 24.9438625, 67.0139783 24.9439465, 67.0139221 24.9441059, 67.0138202 24.9442494)",,
"[1090122625, 1090122626, 239915031]",2,residential,40,False,True,78.2,"LINESTRING (67.0140455 24.9436995, 67.0135418 24.9435196, 67.0134345 24.9434898, 67.0133667 24.9434808, 67.0133136 24.9434868)",,yes
236592746,2,residential,40,False,False,24.333,"LINESTRING (67.009939 24.9480917, 67.0100459 24.9482879)",,
236592746,2,residential,40,False,True,8.986,"LINESTRING (67.009939 24.9480917, 67.0098983 24.9480198)",,
690862883,,residential,,False,False,148.434,"LINESTRING (67.009939 24.9480917, 67.0105832 24.9478298, 67.0112522 24.947491)",,
236577140,,secondary,,False,False,49.092,"LINESTRING (67.0106 24.9460213, 67.0108257 24.9464125)",Banaras Bazar Chowk Road,
236577140,,secondary,,False,True,28.685,"LINESTRING (67.0106 24.9460213, 67.010469 24.9457923)",Banaras Bazar Chowk Road,
1090122646,2,tertiary,40,False,False,81.545,"LINESTRING (67.0106 24.9460213, 67.0112989 24.9456522)",,
236592720,2,tertiary,40,False,False,24.883,"LINESTRING (67.0144693 24.9498794, 67.0147075 24.9498208)",,
236592720,2,tertiary,40,False,True,26.367,"LINESTRING (67.0144693 24.9498794, 67.0142182 24.9499457)",,
236592728,2,residential,40,False,True,81.076,"LINESTRING (67.0144693 24.9498794, 67.0143325 24.9493174, 67.0142805 24.9491712)",,
236592743,2,residential,50,False,False,12.493,"LINESTRING (67.0138202 24.9442494, 67.0138806 24.9443475)",,
236592737,2,tertiary,40,False,False,65.90899999999999,"LINESTRING (67.0138202 24.9442494, 67.0139221 24.9441059, 67.0139783 24.9439465, 67.0140079 24.9438625, 67.0140455 24.9436995)",,
"[236592737, 1090122645, 1090122646]",2,tertiary,40,False,True,125.13499999999999,"LINESTRING (67.0138202 24.9442494, 67.0137714 24.9442831, 67.0136625 24.944344, 67.0135365 24.9444048, 67.0130719 24.9447066, 67.0127785 24.944858)",,yes
236592735,2,residential,40,False,False,24.09,"LINESTRING (67.0150057 24.9477658, 67.0152444 24.9477755)",,
236592735,2,residential,40,False,True,26.409,"LINESTRING (67.0150057 24.9477658, 67.0147643 24.9476736)",,
689021797,,residential,,False,True,81.16499999999999,"LINESTRING (67.0150057 24.9477658, 67.0150216 24.9482449, 67.0150231 24.9482912, 67.0150299 24.9484954)",,
236592729,2,residential,40,False,False,81.475,"LINESTRING (67.0178404 24.9469408, 67.0174144 24.9473283, 67.0172886 24.9474747)",,
836164945,,residential,,False,False,96.803,"LINESTRING (67.0178404 24.9469408, 67.0173929 24.9466516, 67.0172829 24.9465677, 67.0170442 24.9464595)",,
236592743,2,residential,50,False,True,56.913,"LINESTRING (67.0177725 24.9460747, 67.0176906 24.9460515, 67.0174331 24.9460099, 67.0172232 24.9459595)",,
691828586,,residential,,False,False,78.231,"LINESTRING (67.0159981 24.9494657, 67.0158333 24.9487782)",,
895077209,2,residential,40,False,False,21.02,"LINESTRING (67.0159981 24.9494657, 67.0161999 24.9494182)",,
895077209,2,residential,40,False,True,7.36,"LINESTRING (67.0159981 24.9494657, 67.0159282 24.9494848)",,
236592735,2,residential,40,False,True,45.798,"LINESTRING (67.0162637 24.9479801, 67.0158211 24.9478874)",,
"[691828584, 236592735]",2,residential,40,False,"[False, True]",111.99700000000001,"LINESTRING (67.0162637 24.9479801, 67.0165748 24.9480652, 67.0164771 24.9482985, 67.0164074 24.9487572)",,
691828587,,residential,,False,True,89.3,"LINESTRING (67.0162637 24.9479801, 67.016166 24.9482693, 67.0161116 24.9487675)",,
689012224,,residential,,False,False,25.087,"LINESTRING (67.0164994 24.9418139, 67.0166266 24.94162)",,
689012224,,residential,,False,True,86.39599999999999,"LINESTRING (67.0164994 24.9418139, 67.0161961 24.942322, 67.016134 24.9425131)",,
236771660,,residential,,False,True,32.831,"LINESTRING (67.0167224 24.9419046, 67.0169743 24.9420917)",,
236771669,,residential,,False,True,53.093,"LINESTRING (67.0167224 24.9419046, 67.0164837 24.9423302)",,
"[236589667, 236771669]",2,residential,40,False,False,24.512999999999998,"LINESTRING (67.0167224 24.9419046, 67.0168027 24.9417708, 67.0167481 24.941724)",,
236771669,,residential,,False,False,53.093,"LINESTRING (67.0164837 24.9423302, 67.0167224 24.9419046)",,
236578386,2,secondary,40,False,False,4.339,"LINESTRING (67.0080068 24.9420338, 67.0080285 24.9420675)",Banaras Bazar Chowk Road,
236577140,,secondary,,False,False,42.637,"LINESTRING (67.0089769 24.943533, 67.009193 24.9438626)",Banaras Bazar Chowk Road,
236577140,,secondary,,False,True,29.866,"LINESTRING (67.0089769 24.943533, 67.0088267 24.9433015)",Banaras Bazar Chowk Road,
239915030,2,residential,40,False,False,34.989,"LINESTRING (67.0089769 24.943533, 67.0092493 24.9433757, 67.0092697 24.9433641)",,
239915029,2,residential,40,False,True,27.954,"LINESTRING (67.0112989 24.9456522, 67.0111563 24.9454366)",,
1090122646,2,tertiary,40,False,True,81.545,"LINESTRING (67.0112989 24.9456522, 67.0106 24.9460213)",,
1090122646,2,tertiary,40,False,False,90.47999999999999,"LINESTRING (67.0112989 24.9456522, 67.0113901 24.9456038, 67.0120686 24.9452338)",,
236577140,,secondary,,False,False,26.371,"LINESTRING (67.0098282 24.9448315, 67.0099672 24.9450324)",Banaras Bazar Chowk Road,
236577140,,secondary,,False,True,13.517,"LINESTRING (67.0098282 24.9448315, 67.0097597 24.944727)",Banaras Bazar Chowk Road,
239915023,2,residential,40,False,True,33.649,"LINESTRING (67.0098282 24.9448315, 67.0101123 24.9446727)",,
689008534,,residential,,False,False,13.123,"LINESTRING (67.0128866 24.94359, 67.01282 24.9434886)",,
239915031,2,residential,40,False,False,44.771,"LINESTRING (67.0128866 24.94359, 67.0131612 24.9435042, 67.0133136 24.9434868)",,
689008534,,residential,,False,True,163.24599999999998,"LINESTRING (67.0128866 24.94359, 67.0132988 24.9442345, 67.0132344 24.9443245, 67.0126451 24.9446306)",,
239915028,2,tertiary,40,False,True,31.826999999999998,"LINESTRING (67.0083789 24.9483125, 67.0082874 24.9481764, 67.0082146 24.9480681)",,
239915023,2,residential,40,False,False,74.161,"LINESTRING (67.0127028 24.9433103, 67.0120702 24.9436506)",,
689008534,,residential,,False,True,23.08,"LINESTRING (67.0127028 24.9433103, 67.01282 24.9434886)",,
752932344,,residential,,False,False,74.94200000000001,"LINESTRING (67.0127028 24.9433103, 67.0129988 24.9431189, 67.0131423 24.9430146, 67.0132734 24.9428827)",,
239915021,2,residential,40,False,False,29.48,"LINESTRING (67.0083272 24.9457618, 67.0084788 24.9459885)",,
239915025,2,residential,40,False,False,45.218,"LINESTRING (67.0083272 24.9457618, 67.0087114 24.945552)",,
239915023,2,residential,40,False,False,22.124,"LINESTRING (67.0105058 24.9444527, 67.010319 24.9445571)",,
239915023,2,residential,40,False,True,27.021,"LINESTRING (67.0105058 24.9444527, 67.0107357 24.9443278)",,
239915029,2,residential,40,False,False,27.706,"LINESTRING (67.0105058 24.9444527, 67.0106471 24.9446664)",,
689008512,,residential,,False,False,77.353,"LINESTRING (67.0105058 24.9444527, 67.0101326 24.9438449)",,
239915023,2,residential,40,False,False,26.27,"LINESTRING (67.0120702 24.9436506, 67.0118412 24.9437633)",,
239915023,2,residential,40,False,True,74.161,"LINESTRING (67.0120702 24.9436506, 67.0127028 24.9433103)",,
239915027,2,residential,40,False,False,24.813,"LINESTRING (67.0120702 24.9436506, 67.0121858 24.9438476)",,
239915027,2,residential,40,False,True,22.157,"LINESTRING (67.0120702 24.9436506, 67.0119515 24.9434829)",,
239915022,2,tertiary,40,False,False,17.737,"LINESTRING (67.007999 24.9444085, 67.0080855 24.9445474)",,
239915022,2,tertiary,40,False,True,6.081,"LINESTRING (67.007999 24.9444085, 67.0079693 24.9443609)",,
239915030,2,residential,40,False,False,44.185,"LINESTRING (67.0103251 24.9427657, 67.0105439 24.94311)",,
239915030,2,residential,40,False,True,28.897,"LINESTRING (67.0103251 24.9427657, 67.0100821 24.9429035)",,
689008526,,residential,,False,False,3.49,"LINESTRING (67.0103251 24.9427657, 67.0103542 24.9427487)",,
239915019,2,tertiary,40,False,False,107.423,"LINESTRING (67.0091241 24.9462042, 67.010057 24.9457375)",,
239915019,2,tertiary,40,False,True,16.257,"LINESTRING (67.0091241 24.9462042, 67.0089842 24.9462769)",,
239915022,2,tertiary,40,False,True,83.61,"LINESTRING (67.0091241 24.9462042, 67.0087114 24.945552)",,
236577140,,secondary,,False,False,25.407,"LINESTRING (67.0103529 24.9455895, 67.010469 24.9457923)",Banaras Bazar Chowk Road,
236577140,,secondary,,False,True,25.328,"LINESTRING (67.0103529 24.9455895, 67.0102193 24.9453966)",Banaras Bazar Chowk Road,
239915019,2,tertiary,40,False,True,34.071,"LINESTRING (67.0103529 24.9455895, 67.010057 24.9457375)",,
689008533,,residential,,False,False,78.244,"LINESTRING (67.0103529 24.9455895, 67.0110286 24.9452434)",,
239915020,2,residential,40,False,False,3.64,"LINESTRING (67.0106255 24.9423328, 67.0106139 24.9423018)",,
239915020,2,residential,40,False,True,24.118,"LINESTRING (67.0106255 24.9423328, 67.0107467 24.9425198)",,
689008525,,residential,,False,False,25.389,"LINESTRING (67.0106255 24.9423328, 67.0108734 24.9422927)",,
239915023,2,residential,40,False,False,26.952,"LINESTRING (67.0111683 24.9440928, 67.010939 24.9442174)",,
239915023,2,residential,40,False,True,25.955,"LINESTRING (67.0111683 24.9440928, 67.011395 24.9439822)",,
239915030,2,residential,40,False,True,93.372,"LINESTRING (67.0111683 24.9440928, 67.010706 24.9433652)",,
689008529,,residential,,False,False,28.417,"LINESTRING (67.0111683 24.9440928, 67.0113132 24.944312)",,
239915019,2,tertiary,40,False,False,27.855,"LINESTRING (67.0087449 24.9464021, 67.0089842 24.9462769)",,
239915019,2,tertiary,40,False,True,25.722,"LINESTRING (67.0087449 24.9464021, 67.0085338 24.946532)",,
239915021,2,residential,40,False,True,28.02,"LINESTRING (67.0087449 24.9464021, 67.0086084 24.9461826)",,
689008471,,residential,,False,True,51.836,"LINESTRING (67.0087449 24.9464021, 67.0090294 24.9467904)",,
752932319,,residential,,False,True,92.90499999999999,"LINESTRING (67.010578 24.9420336, 67.0107836 24.9420827, 67.0110345 24.9420329, 67.0112776 24.9417202, 67.0113032 24.9417059)",,
"[239915020, 1090122629, 1090122630]",2,residential,40,False,True,30.400999999999996,"LINESTRING (67.010578 24.9420336, 67.0105693 24.9421053, 67.010578 24.9421825, 67.0106139 24.9423018)",,yes
239915022,2,tertiary,40,False,False,83.61,"LINESTRING (67.0087114 24.945552, 67.0091241 24.9462042)",,
239915022,2,tertiary,40,False,True,25.951,"LINESTRING (67.0087114 24.945552, 67.0085848 24.9453488)",,
239915025,2,residential,40,False,True,45.218,"LINESTRING (67.0087114 24.945552, 67.0083272 24.9457618)",,
239915020,2,residential,40,False,False,46.133,"LINESTRING (67.0109787 24.9428774, 67.0107467 24.9425198)",,
689008520,,residential,,False,False,20.697,"LINESTRING (67.0109787 24.9428774, 67.0110821 24.9430382)",,
689008520,,residential,,False,True,23.787,"LINESTRING (67.0109787 24.9428774, 67.0107755 24.9429861)",,
312632697,2,residential,40,False,False,39.837,"LINESTRING (67.0109649 24.9470049, 67.0111515 24.9473207)",,
681779489,,secondary,,True,False,18.809,"LINESTRING (67.0109649 24.9470049, 67.0111267 24.9469207)",Shahrah e Qaddafi,
312632696,2,residential,40,False,True,24.633,"LINESTRING (67.0120365 24.9474532, 67.0118317 24.947574)",,
312632698,2,residential,40,False,False,28.724,"LINESTRING (67.0120365 24.9474532, 67.0121677 24.9476825)",,
"[312632696, 690862888]",2,residential,40,False,False,16.845,"LINESTRING (67.0120365 24.9474532, 67.0120557 24.9474419, 67.0121727 24.9473655)",,
312632696,2,residential,40,False,False,25.798,"LINESTRING (67.0114384 24.9478061, 67.0116529 24.9476796)",,
312632697,2,residential,40,False,False,31.297,"LINESTRING (67.0114384 24.9478061, 67.011585 24.9480542)",,
312632697,2,residential,40,False,True,18.619,"LINESTRING (67.0114384 24.9478061, 67.0113512 24.9476585)",,
312632699,2,residential,40,False,True,10.933,"LINESTRING (67.0128224 24.9480309, 67.0129106 24.9479737)",,
541342766,,residential,,False,False,13.48,"LINESTRING (67.0128224 24.9480309, 67.0127101 24.9480967)",,
236592728,2,residential,40,False,False,40.865,"LINESTRING (67.0128224 24.9480309, 67.0130719 24.948116, 67.0132011 24.9481619)",,
312632695,2,residential,40,False,False,23.873,"LINESTRING (67.0124814 24.9482307, 67.01229 24.9483571)",,
312632698,2,residential,40,False,True,68.673,"LINESTRING (67.0124814 24.9482307, 67.0121677 24.9476825)",,
541342766,,residential,,False,True,23.888,"LINESTRING (67.0124814 24.9482307, 67.0126804 24.9481141)",,
312632698,2,residential,40,False,False,99.95400000000001,"LINESTRING (67.0124814 24.9482307, 67.0125126 24.9482852, 67.0128707 24.9490572)",,
312632695,2,residential,40,False,True,19.223,"LINESTRING (67.0119116 24.9486069, 67.0120657 24.9485051)",,
312632697,2,residential,40,False,True,16.905,"LINESTRING (67.0119116 24.9486069, 67.0118324 24.9484729)",,
689021807,,residential,,False,True,157.606,"LINESTRING (67.0119116 24.9486069, 67.0118445 24.9487221, 67.0115066 24.9489021, 67.0110291 24.9491064, 67.0105676 24.9492801)",,
541342766,,residential,,False,False,3.565,"LINESTRING (67.0127101 24.9480967, 67.0126804 24.9481141)",,
541342766,,residential,,False,True,13.48,"LINESTRING (67.0127101 24.9480967, 67.0128224 24.9480309)",,
