osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry
260286854,False,2,Pakpattan-Dipalpur Road,trunk,80,yes,False,332.92499999999995,"LINESTRING (73.5168252 30.4939629, 73.5172523 30.4945312, 73.5185891 30.4965416)"
288809538,False,,Haveli Lakha-Fazika Road,primary,80,,False,497.67,"LINESTRING (73.5168252 30.4939629, 73.5172436 30.494311, 73.517612 30.4945512, 73.5181037 30.4948147, 73.5185059 30.4949751, 73.5189229 30.4951003, 73.5195387 30.495202, 73.5200214 30.4952511, 73.5205538 30.4952446, 73.5212166 30.495158, 73.5215669 30.4950531)"
206974362,False,,Sahiwal-Bunga Hayat Road,secondary,60,,True,17.931,"LINESTRING (73.5215669 30.4950531, 73.5214926 30.4952011)"
288809538,False,,Haveli Lakha-Fazika Road,primary,80,,True,497.67,"LINESTRING (73.5215669 30.4950531, 73.5212166 30.495158, 73.5205538 30.4952446, 73.5200214 30.4952511, 73.5195387 30.495202, 73.5189229 30.4951003, 73.5185059 30.4949751, 73.5181037 30.4948147, 73.517612 30.4945512, 73.5172436 30.494311, 73.5168252 30.4939629)"
206974362,False,,Sahiwal-Bunga Hayat Road,secondary,60,,False,318.724,"LINESTRING (73.5185891 30.4965416, 73.5193917 30.4961474, 73.5212502 30.4954384, 73.5214696 30.4952468, 73.5214926 30.4952011)"
260286854,False,2,Pakpattan-Dipalpur Road,trunk,80,yes,False,296.151,"LINESTRING (73.5185891 30.4965416, 73.5197384 30.4983461, 73.5200524 30.4988872)"
260286854,False,2,Pakpattan-Dipalpur Road,trunk,80,yes,True,332.92499999999995,"LINESTRING (73.5185891 30.4965416, 73.5172523 30.4945312, 73.5168252 30.4939629)"
206974362,False,,Sahiwal-Bunga Hayat Road,secondary,60,,False,17.931,"LINESTRING (73.5214926 30.4952011, 73.5215669 30.4950531)"
206974362,False,,Sahiwal-Bunga Hayat Road,secondary,60,,True,318.724,"LINESTRING (73.5214926 30.4952011, 73.5214696 30.4952468, 73.5212502 30.4954384, 73.5193917 30.4961474, 73.5185891 30.4965416)"
"[995666970, 995666971]",False,,,residential,,,True,440.64,"LINESTRING (73.5214926 30.4952011, 73.5215232 30.4952331, 73.5215362 30.4952647, 73.5216031 30.4966763, 73.5216486 30.4982773, 73.5207214 30.4986305)"
995666970,False,,,residential,,,True,70.165,"LINESTRING (73.5207214 30.4986305, 73.5200524 30.4988872)"
995666969,False,,,residential,,,False,213.664,"LINESTRING (73.5207214 30.4986305, 73.5208293 30.4987897, 73.5208753 30.4988536, 73.5209035 30.4988795, 73.5209316 30.4988949, 73.5209645 30.4989005, 73.5210049 30.4988965, 73.5210565 30.4988754, 73.5215768 30.4986214, 73.5216134 30.4986133, 73.5216387 30.4986157, 73.5216603 30.4986254, 73.5216791 30.4986465, 73.5218078 30.4988787, 73.521896 30.4990267, 73.521928 30.499047, 73.5219721 30.4990543, 73.5221036 30.499051, 73.5222979 30.4990308, 73.5223994 30.4990162)"
"[995666970, 995666971]",False,,,residential,,,False,440.64,"LINESTRING (73.5207214 30.4986305, 73.5216486 30.4982773, 73.5216031 30.4966763, 73.5215362 30.4952647, 73.5215232 30.4952331, 73.5214926 30.4952011)"
995666970,False,,,residential,,,False,70.165,"LINESTRING (73.5200524 30.4988872, 73.5207214 30.4986305)"
260286854,False,2,Pakpattan-Dipalpur Road,trunk,80,yes,True,296.151,"LINESTRING (73.5200524 30.4988872, 73.5197384 30.4983461, 73.5185891 30.4965416)"
995666969,False,,,residential,,,True,213.664,"LINESTRING (73.5223994 30.4990162, 73.5222979 30.4990308, 73.5221036 30.499051, 73.5219721 30.4990543, 73.521928 30.499047, 73.521896 30.4990267, 73.5218078 30.4988787, 73.5216791 30.4986465, 73.5216603 30.4986254, 73.5216387 30.4986157, 73.5216134 30.4986133, 73.5215768 30.4986214, 73.5210565 30.4988754, 73.5210049 30.4988965, 73.5209645 30.4989005, 73.5209316 30.4988949, 73.5209035 30.4988795, 73.5208753 30.4988536, 73.5208293 30.4987897, 73.5207214 30.4986305)"
995666972,False,,,residential,,,True,192.26800000000003,"LINESTRING (73.5223994 30.4990162, 73.5224031 30.4991651, 73.5224388 30.4993107, 73.5224989 30.4994564, 73.5225515 30.4995972, 73.5226004 30.4996984, 73.5227107 30.4999739, 73.5228046 30.5001955, 73.5228702 30.5003464, 73.5230073 30.5006553)"
995666972,False,,,residential,,,False,192.268,"LINESTRING (73.5230073 30.5006553, 73.5228702 30.5003464, 73.5228046 30.5001955, 73.5227107 30.4999739, 73.5226004 30.4996984, 73.5225515 30.4995972, 73.5224989 30.4994564, 73.5224388 30.4993107, 73.5224031 30.4991651, 73.5223994 30.4990162)"
