osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,junction
182386198,,residential,False,False,53.739,56,"LINESTRING (70.64136 30.03435, 70.64149 30.03482)",,
387627075,,residential,False,False,65.133,,"LINESTRING (70.64136 30.03435, 70.6406834 30.0343509)",,
182386198,,residential,False,True,69.619,56,"LINESTRING (70.64136 30.03435, 70.64179 30.03435, 70.6420432 30.034222)",,
182386156,,residential,False,False,153.134,56,"LINESTRING (70.6406834 30.0343509, 70.6411 30.03568)",,
387627075,,residential,False,True,65.133,,"LINESTRING (70.6406834 30.0343509, 70.64136 30.03435)",,
182386156,,residential,False,True,58.71,56,"LINESTRING (70.6406834 30.0343509, 70.64059 30.03405, 70.640341 30.0340691)",,
182386198,,residential,False,False,78.45,56,"LINESTRING (70.64149 30.03482, 70.64166 30.03551)",,
182386198,,residential,False,True,53.739,56,"LINESTRING (70.64149 30.03482, 70.64136 30.03435)",,
182386200,,residential,False,False,59.355,56,"LINESTRING (70.64149 30.03482, 70.642 30.03512)",,
182386200,,residential,False,False,123.616,56,"LINESTRING (70.642 30.03512, 70.6429929 30.035825)",,
182386200,,residential,False,True,59.355,56,"LINESTRING (70.642 30.03512, 70.64149 30.03482)",,
182386061,,residential,False,True,56.774,56,"LINESTRING (70.642 30.03512, 70.64188 30.03538, 70.64166 30.03551)",,
182385932,Khyabane Sarwar Road,residential,False,True,86.332,56,"LINESTRING (70.6436784 30.0353244, 70.64342 30.03551, 70.6429929 30.035825)",,
182386198,,residential,False,False,57.126,56,"LINESTRING (70.64166 30.03551, 70.6411 30.03568)",,
182386198,,residential,False,True,78.45,56,"LINESTRING (70.64166 30.03551, 70.64149 30.03482)",,
182386061,,residential,False,False,56.774,56,"LINESTRING (70.64166 30.03551, 70.64188 30.03538, 70.642 30.03512)",,
182386198,,residential,False,True,32.729,56,"LINESTRING (70.64076 30.03568, 70.6411 30.03568)",,
387622663,Manka Road,secondary,False,False,183.609,56,"LINESTRING (70.64076 30.03568, 70.640341 30.0340691)",,
387622663,Manka Road,secondary,False,True,58.074,56,"LINESTRING (70.64076 30.03568, 70.64089 30.03619)",,
182386156,,residential,False,False,53.739,56,"LINESTRING (70.6411 30.03568, 70.64123 30.03615)",,
182386156,,residential,False,True,153.134,56,"LINESTRING (70.6411 30.03568, 70.6406834 30.0343509)",,
182386198,,residential,False,False,32.729,56,"LINESTRING (70.6411 30.03568, 70.64076 30.03568)",,
182386198,,residential,False,True,57.126,56,"LINESTRING (70.6411 30.03568, 70.64166 30.03551)",,
182386200,,residential,False,False,39.129,56,"LINESTRING (70.6429929 30.035825, 70.6433195 30.0360345)",,
182386200,,residential,False,True,123.616,56,"LINESTRING (70.6429929 30.035825, 70.642 30.03512)",,
182385932,Khyabane Sarwar Road,residential,False,False,86.332,56,"LINESTRING (70.6429929 30.035825, 70.64342 30.03551, 70.6436784 30.0353244)",,
182385932,Khyabane Sarwar Road,residential,False,True,120.116,56,"LINESTRING (70.6429929 30.035825, 70.64265 30.03589, 70.64179 30.03611)",,
182385972,,residential,False,False,35.344,56,"LINESTRING (70.6433195 30.0360345, 70.64303 30.03623)",,
182386200,,residential,False,False,38.868,56,"LINESTRING (70.6433195 30.0360345, 70.6436341 30.0362536)",,
182386200,,residential,False,True,39.129,56,"LINESTRING (70.6433195 30.0360345, 70.6429929 30.035825)",,
182385932,Khyabane Sarwar Road,residential,False,True,54.09,56,"LINESTRING (70.64179 30.03611, 70.64123 30.03615)",,
182385951,,residential,False,False,43.719,56,"LINESTRING (70.64179 30.03611, 70.6419066 30.03649)",,
182385932,Khyabane Sarwar Road,residential,False,False,120.116,56,"LINESTRING (70.64179 30.03611, 70.64265 30.03589, 70.6429929 30.035825)",,
182385932,Khyabane Sarwar Road,residential,False,False,54.09,56,"LINESTRING (70.64123 30.03615, 70.64179 30.03611)",,
182385932,Khyabane Sarwar Road,residential,False,True,33.03,56,"LINESTRING (70.64123 30.03615, 70.64089 30.03619)",,
182386156,,residential,False,True,53.739,56,"LINESTRING (70.64123 30.03615, 70.6411 30.03568)",,
182385932,Khyabane Sarwar Road,residential,False,False,33.03,56,"LINESTRING (70.64089 30.03619, 70.64123 30.03615)",,
387622663,Manka Road,secondary,False,False,58.074,56,"LINESTRING (70.64089 30.03619, 70.64076 30.03568)",,
182385972,,residential,False,True,35.344,56,"LINESTRING (70.64303 30.03623, 70.6433195 30.0360345)",,
1173103930,,residential,False,False,111.939,56,"LINESTRING (70.64303 30.03623, 70.6419066 30.03649)",,
1173103931,,residential,False,True,38.788,56,"LINESTRING (70.64303 30.03623, 70.6431813 30.0365533)",,
182385951,,residential,False,True,43.719,56,"LINESTRING (70.6419066 30.03649, 70.64179 30.03611)",,
1173103930,,residential,False,True,111.939,56,"LINESTRING (70.6419066 30.03649, 70.64303 30.03623)",,
320740791,,residential,False,False,114.028,,"LINESTRING (70.6399756 30.0282808, 70.6387924 30.028328)",,
320740801,,residential,False,False,91.664,,"LINESTRING (70.6399756 30.0282808, 70.639973 30.028396, 70.6399653 30.0291051)",,
182386175,Manka Canal Road,residential,False,True,90.212,56,"LINESTRING (70.6387924 30.028328, 70.6389843 30.0291221)",,
320740791,,residential,False,True,114.028,,"LINESTRING (70.6387924 30.028328, 70.6399756 30.0282808)",,
182385975,,residential,False,False,94.459,,"LINESTRING (70.6399653 30.0291051, 70.6389843 30.0291221)",,
182385975,,residential,False,True,114.16,,"LINESTRING (70.6399653 30.0291051, 70.64115 30.02915)",,
320740801,,residential,False,True,91.664,,"LINESTRING (70.6399653 30.0291051, 70.639973 30.028396, 70.6399756 30.0282808)",,
680997384,Jampur Road,primary,True,False,39.982,72,"LINESTRING (70.6405569 30.0325403, 70.6406604 30.0323883, 70.6406891 30.032324, 70.640713 30.0322117)",,
1020649889,,trunk,True,False,32.265,,"LINESTRING (70.6405569 30.0325403, 70.6405407 30.0325106, 70.6405041 30.032471, 70.6404562 30.0324419, 70.6404054 30.0324264, 70.6403399 30.0324198, 70.6402796 30.0324214)",N-70,roundabout
183253766,Jampur Road,primary,False,False,40.456,,"LINESTRING (70.6406115 30.0306664, 70.6406002 30.0310301)",,
183253766,Jampur Road,primary,False,True,65.85,,"LINESTRING (70.6406115 30.0306664, 70.6407958 30.0300961)",,
998425567,,residential,False,True,115.893,,"LINESTRING (70.6406115 30.0306664, 70.639409 30.030617)",,
182385911,Drain Right Bank Road,tertiary,False,True,351.429,56,"LINESTRING (70.6397429 30.0331374, 70.64029 30.03525, 70.6405694 30.0362156)",,
871899084,Jampur Road,secondary,True,False,42.438,,"LINESTRING (70.6397429 30.0331374, 70.6398107 30.0330639, 70.6398839 30.0329943, 70.6399622 30.0329291, 70.6400465 30.0328616)",,
387623357,,tertiary,False,False,37.091,,"LINESTRING (70.6421795 30.0325014, 70.6425308 30.0323644)",,
387623357,,tertiary,False,True,36.521,,"LINESTRING (70.6421795 30.0325014, 70.641814 30.0325894)",,
1041211474,,residential,False,False,94.953,,"LINESTRING (70.6421795 30.0325014, 70.6421623 30.0316476)",,
387623357,,tertiary,False,True,37.091,,"LINESTRING (70.6425308 30.0323644, 70.6421795 30.0325014)",,
387623357,,tertiary,False,False,46.709,,"LINESTRING (70.6425308 30.0323644, 70.6427401 30.0322343, 70.642901 30.032095)",,
1041211473,,residential,False,False,100.438,,"LINESTRING (70.6425308 30.0323644, 70.6425136 30.0317312, 70.6424949 30.0314618)",,
387623357,,tertiary,False,False,40.443,,"LINESTRING (70.642901 30.032095, 70.6431778 30.0318214)",,
1041211472,,residential,False,False,76.182,,"LINESTRING (70.642901 30.032095, 70.6428623 30.0314107)",,
387623357,,tertiary,False,True,46.709,,"LINESTRING (70.642901 30.032095, 70.6427401 30.0322343, 70.6425308 30.0323644)",,
183253766,Jampur Road,primary,False,True,57.591,,"LINESTRING (70.640644 30.0319608, 70.6406227 30.0314432)",,
530466331,Jampur Road,primary,True,False,65.869,72,"LINESTRING (70.640644 30.0319608, 70.6405877 30.0321728, 70.6405358 30.0322625, 70.6404746 30.0323167, 70.6404178 30.0323476, 70.6403605 30.0323757, 70.6402796 30.0324214)",,
387623357,,tertiary,False,False,56.547,,"LINESTRING (70.640903 30.0327991, 70.6414714 30.0326708)",,
680997383,,trunk_link,False,False,67.835,,"LINESTRING (70.640903 30.0327991, 70.6408225 30.0325369, 70.6407874 30.0324277, 70.640713 30.0322117)",,
962407509,Sakhi Sarwar Road,trunk,True,False,44.669,70,"LINESTRING (70.640903 30.0327991, 70.6408095 30.032693, 70.6406934 30.0326053, 70.6405569 30.0325403)",N-70,
1173103931,,residential,False,False,38.788,56,"LINESTRING (70.6431813 30.0365533, 70.64303 30.03623)",,
962422365,,residential,False,False,118.406,,"LINESTRING (70.6413764 30.0334983, 70.6426062 30.0334792)",,
"[962421372, 962407509]",Sakhi Sarwar Road,trunk,True,False,90.21,70,"LINESTRING (70.6413764 30.0334983, 70.6411752 30.0331802, 70.6410737 30.0330576, 70.640903 30.0327991)",N-70,
998249869,,residential,False,True,124.442,,"LINESTRING (70.6407756 30.0281063, 70.6407863 30.0287797, 70.6408158 30.0288471, 70.6409204 30.0288888, 70.6412362 30.0289049)",,
183253766,Jampur Road,primary,False,False,28.489,,"LINESTRING (70.6412362 30.0289049, 70.64115 30.02915)",,
998249869,,residential,False,False,124.442,,"LINESTRING (70.6412362 30.0289049, 70.6409204 30.0288888, 70.6408158 30.0288471, 70.6407863 30.0287797, 70.6407756 30.0281063)",,
998425563,,residential,False,False,161.27,,"LINESTRING (70.6412362 30.0289049, 70.6413603 30.0290235, 70.6415561 30.0291164, 70.6417626 30.0291698, 70.6419584 30.0291931, 70.6422695 30.0292093, 70.6425753 30.0292813, 70.6427856 30.0293514)",,
182386175,Manka Canal Road,residential,False,False,61.357,56,"LINESTRING (70.6391371 30.0296578, 70.6389843 30.0291221)",,
182386175,Manka Canal Road,residential,False,True,44.858,56,"LINESTRING (70.6391371 30.0296578, 70.6392403 30.0300512)",,
"[998249899, 998249900]",,residential,False,"[False, True]",115.907,,"LINESTRING (70.6391371 30.0296578, 70.6399038 30.029683, 70.6398893 30.0300609)",,
998249901,,residential,False,False,87.355,,"LINESTRING (70.6398893 30.0300609, 70.6407958 30.0300961)",,
998249901,,residential,False,True,62.488,,"LINESTRING (70.6398893 30.0300609, 70.6392403 30.0300512)",,
"[998249899, 998249900]",,residential,False,"[False, True]",115.907,,"LINESTRING (70.6398893 30.0300609, 70.6399038 30.029683, 70.6391371 30.0296578)",,
183253766,Jampur Road,primary,False,False,65.85,,"LINESTRING (70.6407958 30.0300961, 70.6406115 30.0306664)",,
183253766,Jampur Road,primary,False,True,110.59,,"LINESTRING (70.6407958 30.0300961, 70.64115 30.02915)",,
998249901,,residential,False,True,87.355,,"LINESTRING (70.6407958 30.0300961, 70.6398893 30.0300609)",,
182386175,Manka Canal Road,residential,False,False,44.858,56,"LINESTRING (70.6392403 30.0300512, 70.6391371 30.0296578)",,
182386175,Manka Canal Road,residential,False,True,64.977,56,"LINESTRING (70.6392403 30.0300512, 70.639409 30.030617)",,
998249901,,residential,False,False,62.488,,"LINESTRING (70.6392403 30.0300512, 70.6398893 30.0300609)",,
998425566,,residential,False,True,123.641,,"LINESTRING (70.6427856 30.0293514, 70.6426925 30.0304604)",,
998425563,,residential,False,True,161.26999999999998,,"LINESTRING (70.6427856 30.0293514, 70.6425753 30.0292813, 70.6422695 30.0292093, 70.6419584 30.0291931, 70.6417626 30.0291698, 70.6415561 30.0291164, 70.6413603 30.0290235, 70.6412362 30.0289049)",,
"[1041211466, 998425566]",,residential,False,False,93.423,,"LINESTRING (70.6427856 30.0293514, 70.6428409 30.0286938, 70.6430494 30.0287046)",,
680997386,Jampur Road,secondary,True,False,418.303,72,"LINESTRING (70.6379832 30.0365726, 70.6383187 30.035883, 70.6395884 30.0333471, 70.6396438 30.0332513, 70.6397429 30.0331374)",,
998423703,,residential,False,True,252.332,,"LINESTRING (70.6379832 30.0365726, 70.6395444 30.0364055, 70.6405694 30.0362156)",,
998424096,,residential,False,True,115.453,,"LINESTRING (70.6372967 30.0347615, 70.6360978 30.0347336)",,
998424097,,residential,False,True,34.709,,"LINESTRING (70.6361276 30.0337823, 70.6361167 30.0340943)",,
998424099,,residential,False,False,60.727,,"LINESTRING (70.6361276 30.0337823, 70.635497 30.0337676)",,
998424099,,residential,False,True,72.282,,"LINESTRING (70.6361276 30.0337823, 70.6368781 30.0338026)",,
998424097,,residential,False,False,34.709,,"LINESTRING (70.6361167 30.0340943, 70.6361276 30.0337823)",,
998424097,,residential,False,True,36.153,,"LINESTRING (70.6361167 30.0340943, 70.6361113 30.0344194)",,
998424100,,residential,False,False,55.812,,"LINESTRING (70.6361167 30.0340943, 70.6355372 30.0340788)",,
998424100,,residential,False,True,71.79,,"LINESTRING (70.6361167 30.0340943, 70.6368621 30.0341143)",,
998424097,,residential,False,False,36.153,,"LINESTRING (70.6361113 30.0344194, 70.6361167 30.0340943)",,
998424097,,residential,False,True,34.962,,"LINESTRING (70.6361113 30.0344194, 70.6360978 30.0347336)",,
998424105,,residential,False,False,58.894,,"LINESTRING (70.6361113 30.0344194, 70.6354997 30.0344062)",,
998424105,,residential,False,True,161.157,,"LINESTRING (70.6361113 30.0344194, 70.6377849 30.0344553)",,
998424096,,residential,False,False,115.453,,"LINESTRING (70.6360978 30.0347336, 70.6372967 30.0347615)",,
998424097,,residential,False,False,34.962,,"LINESTRING (70.6360978 30.0347336, 70.6361113 30.0344194)",,
998424097,,residential,False,True,34.628,,"LINESTRING (70.6360978 30.0347336, 70.6360843 30.0350448)",,
998424097,,residential,False,False,34.628,,"LINESTRING (70.6360843 30.0350448, 70.6360978 30.0347336)",,
998424104,,residential,False,False,29.446,,"LINESTRING (70.6360843 30.0350448, 70.6357786 30.0350355)",,
998424104,,residential,False,True,160.966,,"LINESTRING (70.6360843 30.0350448, 70.6377554 30.0350958)",,
998424098,,residential,False,True,34.694,,"LINESTRING (70.6368781 30.0338026, 70.6368621 30.0341143)",,
998424099,,residential,False,False,72.282,,"LINESTRING (70.6368781 30.0338026, 70.6361276 30.0337823)",,
998424099,,residential,False,True,88.12,,"LINESTRING (70.6368781 30.0338026, 70.6377931 30.0338258)",,
998424098,,residential,False,False,34.694,,"LINESTRING (70.6368621 30.0341143, 70.6368781 30.0338026)",,
998424100,,residential,False,False,71.79,,"LINESTRING (70.6368621 30.0341143, 70.6361167 30.0340943)",,
998424100,,residential,False,True,89.271,,"LINESTRING (70.6368621 30.0341143, 70.637789 30.0341392)",,
998424099,,residential,False,True,60.727,,"LINESTRING (70.635497 30.0337676, 70.6361276 30.0337823)",,
998424099,,residential,False,False,88.12,,"LINESTRING (70.6377931 30.0338258, 70.6368781 30.0338026)",,
998424103,,residential,False,False,67.411,,"LINESTRING (70.6377931 30.0338258, 70.637801 30.0332196)",,
998424103,,residential,False,True,34.851,,"LINESTRING (70.6377931 30.0338258, 70.637789 30.0341392)",,
998424100,,residential,False,True,55.812,,"LINESTRING (70.6355372 30.0340788, 70.6361167 30.0340943)",,
998424100,,residential,False,False,89.271,,"LINESTRING (70.637789 30.0341392, 70.6368621 30.0341143)",,
998424103,,residential,False,False,34.851,,"LINESTRING (70.637789 30.0341392, 70.6377931 30.0338258)",,
998424103,,residential,False,True,35.151,,"LINESTRING (70.637789 30.0341392, 70.6377849 30.0344553)",,
998424105,,residential,False,False,44.43,,"LINESTRING (70.6382463 30.0344652, 70.6377849 30.0344553)",,
998424105,,residential,False,True,9.042,,"LINESTRING (70.6382463 30.0344652, 70.6383402 30.0344673)",,
998424101,,residential,False,True,84.68900000000001,,"LINESTRING (70.6382463 30.0344652, 70.6382328 30.0347278, 70.6382489 30.0347673, 70.6383026 30.0347731, 70.6387747 30.034806)",,
680997387,Jampur Road,secondary,True,False,38.314,72,"LINESTRING (70.6387747 30.034806, 70.6386163 30.0351221)",,
998424101,,residential,False,False,84.68900000000001,,"LINESTRING (70.6387747 30.034806, 70.6383026 30.0347731, 70.6382489 30.0347673, 70.6382328 30.0347278, 70.6382463 30.0344652)",,
998424102,,residential,False,True,123.118,,"LINESTRING (70.6382382 30.0333636, 70.6383402 30.0344673)",,
998424102,,residential,False,False,123.118,,"LINESTRING (70.6383402 30.0344673, 70.6382382 30.0333636)",,
998424105,,residential,False,False,9.042,,"LINESTRING (70.6383402 30.0344673, 70.6382463 30.0344652)",,
998424105,,residential,False,True,57.564,,"LINESTRING (70.6383402 30.0344673, 70.638938 30.0344801)",,
998424103,,residential,False,True,67.411,,"LINESTRING (70.637801 30.0332196, 70.6377931 30.0338258)",,
998424103,,residential,False,False,35.151,,"LINESTRING (70.6377849 30.0344553, 70.637789 30.0341392)",,
998424103,,residential,False,True,71.277,,"LINESTRING (70.6377849 30.0344553, 70.6377554 30.0350958)",,
998424105,,residential,False,False,161.157,,"LINESTRING (70.6377849 30.0344553, 70.6361113 30.0344194)",,
998424105,,residential,False,True,44.43,,"LINESTRING (70.6377849 30.0344553, 70.6382463 30.0344652)",,
998424103,,residential,False,False,71.277,,"LINESTRING (70.6377554 30.0350958, 70.6377849 30.0344553)",,
998424104,,residential,False,False,160.966,,"LINESTRING (70.6377554 30.0350958, 70.6360843 30.0350448)",,
998424104,,residential,False,True,82.925,,"LINESTRING (70.6377554 30.0350958, 70.6386163 30.0351221)",,
998424104,,residential,False,True,29.446,,"LINESTRING (70.6357786 30.0350355, 70.6360843 30.0350448)",,
998424104,,residential,False,False,82.925,,"LINESTRING (70.6386163 30.0351221, 70.6377554 30.0350958)",,
998424105,,residential,False,True,58.894,,"LINESTRING (70.6354997 30.0344062, 70.6361113 30.0344194)",,
680997387,Jampur Road,secondary,True,False,39.501,72,"LINESTRING (70.638938 30.0344801, 70.6387747 30.034806)",,
998424105,,residential,False,False,57.564,,"LINESTRING (70.638938 30.0344801, 70.6383402 30.0344673)",,
182385911,Drain Right Bank Road,tertiary,False,False,351.429,56,"LINESTRING (70.6405694 30.0362156, 70.64029 30.03525, 70.6397429 30.0331374)",,
998423703,,residential,False,False,252.332,,"LINESTRING (70.6405694 30.0362156, 70.6395444 30.0364055, 70.6379832 30.0365726)",,
998425564,,residential,False,True,183.292,,"LINESTRING (70.6418484 30.029762, 70.6424814 30.0297852, 70.642423 30.0308839)",,
998425565,,residential,False,False,22.768,,"LINESTRING (70.642423 30.0308839, 70.6426585 30.030865)",,
998425565,,residential,False,True,176.228,,"LINESTRING (70.642423 30.0308839, 70.6406002 30.0310301)",,
998425564,,residential,False,False,183.292,,"LINESTRING (70.642423 30.0308839, 70.6424814 30.0297852, 70.6418484 30.029762)",,
998425565,,residential,False,True,22.768,,"LINESTRING (70.6426585 30.030865, 70.642423 30.0308839)",,
998425566,,residential,False,False,45.108,,"LINESTRING (70.6426585 30.030865, 70.6426925 30.0304604)",,
998425566,,residential,False,True,231.522,,"LINESTRING (70.6426585 30.030865, 70.6427041 30.0310508, 70.6426893 30.0311181, 70.6426397 30.0311425, 70.6411618 30.0314037, 70.6406227 30.0314432)",,
183253766,Jampur Road,primary,False,False,57.591,,"LINESTRING (70.6406227 30.0314432, 70.640644 30.0319608)",,
183253766,Jampur Road,primary,False,True,45.986,,"LINESTRING (70.6406227 30.0314432, 70.6406002 30.0310301)",,
998425566,,residential,False,False,231.522,,"LINESTRING (70.6406227 30.0314432, 70.6411618 30.0314037, 70.6426397 30.0311425, 70.6426893 30.0311181, 70.6427041 30.0310508, 70.6426585 30.030865)",,
871899085,Jampur Road,secondary,True,False,34.525000000000006,72,"LINESTRING (70.6398225 30.0327485, 70.6397403 30.032896, 70.639675 30.0330314)",,
1020649889,,trunk,True,False,26.564,,"LINESTRING (70.6398225 30.0327485, 70.6398404 30.0327772, 70.6398754 30.032813, 70.6399393 30.0328483, 70.6400465 30.0328616)",N-70,roundabout
871899087,Sakhi Sarwar Road,trunk,True,False,14.945,70,"LINESTRING (70.6395044 30.0324561, 70.639454 30.0324408, 70.6393636 30.0324002)",N-70,
1020649889,,trunk,True,False,37.613,,"LINESTRING (70.6402796 30.0324214, 70.6402056 30.032424, 70.6401164 30.0324369, 70.6400487 30.0324542, 70.6399738 30.0324816, 70.639909 30.0325131)",N-70,roundabout
680997388,,trunk_link,True,False,52.638,,"LINESTRING (70.6395223 30.0325792, 70.639544 30.0326153, 70.6395695 30.0326652, 70.6395985 30.0327296, 70.6396196 30.032821, 70.639675 30.0330314)",,
1020649890,Sakhi Sarwar Road,trunk,True,False,34.839999999999996,70,"LINESTRING (70.6395223 30.0325792, 70.6396089 30.0326468, 70.6397036 30.0327054, 70.6398225 30.0327485)",N-70,
182386175,Manka Canal Road,residential,False,False,216.266,56,"LINESTRING (70.639909 30.0325131, 70.6398776 30.0324081, 70.639409 30.030617)",,
871899087,Sakhi Sarwar Road,trunk,True,False,39.625,70,"LINESTRING (70.639909 30.0325131, 70.6398403 30.0325053, 70.6397565 30.0325019, 70.6396533 30.0324911, 70.6395521 30.0324706, 70.6395044 30.0324561)",N-70,
1020649889,,trunk,True,False,29.817,,"LINESTRING (70.639909 30.0325131, 70.6398749 30.0325354, 70.6398442 30.0325659, 70.6398155 30.0326158, 70.6398049 30.0326749, 70.6398225 30.0327485)",N-70,roundabout
"[680997382, 182385943]",Sakhi Sarwar Road,trunk,True,False,233.05799999999996,70,"LINESTRING (70.6404247 30.0327804, 70.6405267 30.0327789, 70.6406543 30.0328025, 70.6407761 30.0328432, 70.6408695 30.0329181, 70.6409935 30.0330818, 70.6410831 30.0332297, 70.6412978 30.033553, 70.6415008 30.0338063, 70.641697 30.0339687, 70.6420432 30.034222)",N-70,
1020649889,,trunk,True,False,32.423,,"LINESTRING (70.6404247 30.0327804, 70.6404833 30.0327467, 70.6405441 30.0326871, 70.6405669 30.0326287, 70.6405682 30.0325831, 70.6405569 30.0325403)",N-70,roundabout
387622663,Manka Road,secondary,False,True,137.231,56,"LINESTRING (70.6400465 30.0328616, 70.6400683 30.0329416, 70.640341 30.0340691)",,
1020649889,,trunk,True,False,37.761,,"LINESTRING (70.6400465 30.0328616, 70.6401653 30.0328535, 70.6402876 30.0328247, 70.6403551 30.0328031, 70.6404247 30.0327804)",N-70,roundabout
962422365,,residential,False,True,6.662,,"LINESTRING (70.6448213 30.0334454, 70.6447521 30.0334464)",,
962422365,,residential,False,False,34.32,,"LINESTRING (70.6448213 30.0334454, 70.6448552 30.0334449, 70.6451778 30.0334465)",,
1040956708,,residential,False,True,180.348,,"LINESTRING (70.6448213 30.0334454, 70.6448244 30.0333015, 70.644834 30.0329108, 70.6448276 30.0324215, 70.6448223 30.0319165, 70.6448035 30.0318251)",,
1040956709,,residential,False,True,49.934,,"LINESTRING (70.6448035 30.0318251, 70.6442848 30.0318239)",,
1040956708,,residential,False,False,180.34799999999998,,"LINESTRING (70.6448035 30.0318251, 70.6448223 30.0319165, 70.6448276 30.0324215, 70.644834 30.0329108, 70.6448244 30.0333015, 70.6448213 30.0334454)",,
387623357,,tertiary,False,True,40.443,,"LINESTRING (70.6431778 30.0318214, 70.642901 30.032095)",,
1040956709,,residential,False,False,106.568,,"LINESTRING (70.6431778 30.0318214, 70.6442848 30.0318239)",,
387623357,,tertiary,False,False,209.32299999999998,,"LINESTRING (70.6431778 30.0318214, 70.643872 30.0311034, 70.6445553 30.030365)",,
"[1040957976, 1040957977]",,residential,False,True,85.741,,"LINESTRING (70.6451161 30.0306358, 70.6451353 30.0302623, 70.6451272 30.0302416, 70.6450959 30.0302356, 70.6446946 30.0302243)",,
387623357,,tertiary,False,False,64.478,,"LINESTRING (70.6446946 30.0302243, 70.6451225 30.0297782)",,
387623357,,tertiary,False,True,20.606,,"LINESTRING (70.6446946 30.0302243, 70.6445553 30.030365)",,
"[1040957976, 1040957977]",,residential,False,False,85.741,,"LINESTRING (70.6446946 30.0302243, 70.6450959 30.0302356, 70.6451272 30.0302416, 70.6451353 30.0302623, 70.6451161 30.0306358)",,
387623357,,tertiary,False,True,64.478,,"LINESTRING (70.6451225 30.0297782, 70.6446946 30.0302243)",,
1041197382,,residential,False,True,49.036,,"LINESTRING (70.6451927 30.0330057, 70.6451778 30.0334465)",,
1041197382,,residential,False,False,49.036,,"LINESTRING (70.6451778 30.0334465, 70.6451927 30.0330057)",,
962422365,,residential,False,True,34.32,,"LINESTRING (70.6451778 30.0334465, 70.6448552 30.0334449, 70.6448213 30.0334454)",,
1041197383,,residential,False,True,94.503,,"LINESTRING (70.6432405 30.0326298, 70.6433049 30.0328435, 70.6433746 30.0332034, 70.6433934 30.033467)",,
962422365,,residential,False,False,32.812,,"LINESTRING (70.6433934 30.033467, 70.6437342 30.0334619)",,
962422365,,residential,False,True,75.792,,"LINESTRING (70.6433934 30.033467, 70.6430206 30.0334727, 70.6426062 30.0334792)",,
1041197383,,residential,False,False,94.50300000000001,,"LINESTRING (70.6433934 30.033467, 70.6433746 30.0332034, 70.6433049 30.0328435, 70.6432405 30.0326298)",,
1041197384,,residential,False,True,100.467,,"LINESTRING (70.6436697 30.0325602, 70.6437153 30.0330919, 70.6437342 30.0334619)",,
