osmid,highway,maxspeed,oneway,reversed,length,geometry
79631055,secondary,70,False,False,69.583,"LINESTRING (67.7775328 26.7288125, 67.7777707 26.7294011)"
1036233002,secondary,,False,True,50.794,"LINESTRING (67.7775328 26.7288125, 67.7773436 26.7283881)"
79631055,secondary,70,False,False,87.693,"LINESTRING (67.7785021 26.7311967, 67.7787972 26.73194)"
79631055,secondary,70,False,True,212.464,"LINESTRING (67.7785021 26.7311967, 67.7777707 26.7294011)"
296586126,tertiary,,False,True,91.825,"LINESTRING (67.7785021 26.7311967, 67.779369 26.7309095)"
296585154,tertiary,,False,False,57.173,"LINESTRING (67.7785021 26.7311967, 67.7783597 26.7313182, 67.7780086 26.7314451)"
296573018,tertiary,,False,True,90.295,"LINESTRING (67.7764245 26.7319624, 67.7761285 26.7311946)"
296585154,tertiary,,False,True,167.504,"LINESTRING (67.7764245 26.7319624, 67.7780086 26.7314451)"
690078762,residential,,False,False,63.669,"LINESTRING (67.7826198 26.7300993, 67.7828977 26.7306153)"
690078762,residential,,False,True,136.553,"LINESTRING (67.7826198 26.7300993, 67.781935 26.7290344)"
296586126,tertiary,,False,False,169.496,"LINESTRING (67.7826198 26.7300993, 67.7825744 26.7301685, 67.7824675 26.7302872, 67.7823421 26.7303093, 67.7818117 26.7303431, 67.7811883 26.7303629, 67.7810254 26.7303675)"
296586126,tertiary,,False,True,220.06900000000002,"LINESTRING (67.7826198 26.7300993, 67.7826992 26.7299991, 67.7828552 26.7299507, 67.7840984 26.7298813, 67.7845731 26.7298202, 67.7847612 26.7298192)"
690078762,residential,,False,False,136.553,"LINESTRING (67.781935 26.7290344, 67.7826198 26.7300993)"
690078763,residential,,False,False,346.47700000000003,"LINESTRING (67.781935 26.7290344, 67.782222 26.7288137, 67.7827263 26.7285358, 67.7828765 26.7283825, 67.7833164 26.7274242, 67.7839386 26.7272421, 67.7843892 26.727108)"
690078763,residential,,False,True,153.01999999999998,"LINESTRING (67.781935 26.7290344, 67.7818358 26.7291107, 67.7814174 26.7296665, 67.7809963 26.7301204)"
690078762,residential,,False,False,39.298,"LINESTRING (67.7832466 26.7312476, 67.7834167 26.7315667)"
690078762,residential,,False,True,43.139,"LINESTRING (67.7832466 26.7312476, 67.7830546 26.7308996)"
1007841038,residential,,False,False,140.277,"LINESTRING (67.7832466 26.7312476, 67.7846548 26.7311493)"
1007841038,residential,,False,True,210.819,"LINESTRING (67.7832466 26.7312476, 67.7811277 26.7313626)"
690078764,residential,,False,True,134.942,"LINESTRING (67.7825512 26.7259272, 67.7821937 26.7247564)"
690078766,residential,,False,False,151.39100000000002,"LINESTRING (67.7825512 26.7259272, 67.7828443 26.725891, 67.783429 26.7256323, 67.7839494 26.7254119)"
