osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction
305046309,حافظ آباد روڈ,primary,False,True,31.108,"LINESTRING (73.6809595 32.0688172, 73.6812655 32.0689222)",,
598196451,حافظ آباد روڈ,primary,False,True,233.361,"LINESTRING (73.6861753 32.0685494, 73.687109 32.0704932)",,
305046306,حافظ آباد روڈ,primary,False,False,81.75800000000001,"LINESTRING (73.6861753 32.0685494, 73.6856621 32.0685289, 73.6855308 32.0685416, 73.6854342 32.0685652, 73.6853206 32.068601)",,
305043693,,tertiary,False,False,32.929,"LINESTRING (73.6812655 32.0689222, 73.681453 32.0691721)",,
305046306,حافظ آباد روڈ,primary,False,True,43.967,"LINESTRING (73.6812655 32.0689222, 73.6817079 32.0690479)",,
305046309,حافظ آباد روڈ,primary,False,False,31.108,"LINESTRING (73.6812655 32.0689222, 73.6809595 32.0688172)",,
1241668397,مدھریانوالہ حافظ آباد روڈ,secondary,False,False,78.24199999999999,"LINESTRING (73.6812655 32.0689222, 73.6810989 32.0687906, 73.680986 32.0686689, 73.6807224 32.0683919)",30,
305046306,حافظ آباد روڈ,primary,False,False,17.05,"LINESTRING (73.6818818 32.0690899, 73.6818025 32.0690736, 73.6817079 32.0690479)",,
305046306,حافظ آباد روڈ,primary,False,True,136.858,"LINESTRING (73.6818818 32.0690899, 73.6820289 32.0691066, 73.6822626 32.0691129, 73.6833315 32.0690684)",,
817302647,,residential,False,True,78.34700000000001,"LINESTRING (73.6818818 32.0690899, 73.6819312 32.069513, 73.6819362 32.0697924)",,
305046306,حافظ آباد روڈ,primary,False,False,100.0,"LINESTRING (73.6843909 32.0690188, 73.684262 32.0690312, 73.6833315 32.0690684)",,
305046306,حافظ آباد روڈ,primary,False,True,99.719,"LINESTRING (73.6843909 32.0690188, 73.6845222 32.068988, 73.6846762 32.0689374, 73.6853206 32.068601)",,
305046306,حافظ آباد روڈ,primary,False,False,99.71900000000001,"LINESTRING (73.6853206 32.068601, 73.6846762 32.0689374, 73.6845222 32.068988, 73.6843909 32.0690188)",,
305046306,حافظ آباد روڈ,primary,False,True,81.758,"LINESTRING (73.6853206 32.068601, 73.6854342 32.0685652, 73.6855308 32.0685416, 73.6856621 32.0685289, 73.6861753 32.0685494)",,
305043693,,tertiary,False,False,150.09699999999998,"LINESTRING (73.6819362 32.0697924, 73.682107 32.0702174, 73.6825799 32.070571, 73.6828706 32.0708423)",,
305043693,,tertiary,False,True,82.65,"LINESTRING (73.6819362 32.0697924, 73.6816547 32.069436, 73.681453 32.0691721)",,
817302647,,residential,False,False,78.34700000000001,"LINESTRING (73.6819362 32.0697924, 73.6819312 32.069513, 73.6818818 32.0690899)",,
305043694,ونیکے تارڑ روڈ,primary,False,True,177.201,"LINESTRING (73.6854201 32.0746175, 73.6864634 32.0732916)",,
305043694,ونیکے تارڑ روڈ,primary,False,False,129.516,"LINESTRING (73.6854201 32.0746175, 73.6847182 32.0755776, 73.6846981 32.0756086)",,
789629238,,residential,False,False,205.341,"LINESTRING (73.6854201 32.0746175, 73.6856432 32.0747737, 73.6856804 32.0748152, 73.6856892 32.0748789, 73.6855356 32.0761775, 73.6855366 32.0763576)",,
305043694,ونیکے تارڑ روڈ,primary,False,True,56.592,"LINESTRING (73.6842494 32.076338, 73.6845322 32.075889)",,
789629239,,residential,False,True,214.84299999999996,"LINESTRING (73.6842494 32.076338, 73.6841444 32.0763059, 73.6833346 32.0762167, 73.6829386 32.0761879, 73.6827087 32.0761698, 73.6820038 32.0760312)",,
305047632,,residential,False,False,122.651,"LINESTRING (73.6845347 32.0717635, 73.6847398 32.072255, 73.6849486 32.0727139, 73.6849887 32.0727971)",,
520385657,,tertiary,False,False,248.385,"LINESTRING (73.6845347 32.0717635, 73.6849003 32.0717827, 73.6860678 32.0716719, 73.686669 32.0716163, 73.6870951 32.0718217)",,
520385657,,tertiary,False,True,88.895,"LINESTRING (73.6845347 32.0717635, 73.6839943 32.0717352, 73.6835956 32.0716916)",,
305043694,ونیکے تارڑ روڈ,primary,False,False,34.878,"LINESTRING (73.6846981 32.0756086, 73.6845322 32.075889)",,
305043694,ونیکے تارڑ روڈ,primary,False,True,129.516,"LINESTRING (73.6846981 32.0756086, 73.6847182 32.0755776, 73.6854201 32.0746175)",,
305047632,,residential,False,True,323.097,"LINESTRING (73.6846981 32.0756086, 73.6845663 32.0755509, 73.6845593 32.0754759, 73.6847008 32.0746392, 73.6849203 32.0734756, 73.6849663 32.0729508, 73.6849887 32.0727971)",,
305043694,ونیکے تارڑ روڈ,primary,False,False,162.995,"LINESTRING (73.6874697 32.0720993, 73.6864634 32.0732916)",,
305047634,,tertiary,False,False,346.814,"LINESTRING (73.6874697 32.0720993, 73.6876644 32.0752139)",,
598196457,,secondary,True,False,144.336,"LINESTRING (73.6874697 32.0720993, 73.6873547 32.0717851, 73.6872895 32.0708176)",,
"[957264858, 682778243]",,"['residential', 'tertiary']",False,"[False, True]",204.322,"LINESTRING (73.6874697 32.0720993, 73.6876255 32.0720176, 73.6879568 32.07168, 73.6881772 32.071396, 73.6882626 32.0712771, 73.6883896 32.0711022, 73.6884094 32.0712019, 73.6883914 32.071443, 73.6884373 32.0716555)",,
305047634,,tertiary,False,False,18.938,"LINESTRING (73.6876644 32.0752139, 73.6876852 32.0753833)",,
305047634,,tertiary,False,True,346.814,"LINESTRING (73.6876644 32.0752139, 73.6874697 32.0720993)",,
789629217,,residential,False,False,158.654,"LINESTRING (73.6876644 32.0752139, 73.6893224 32.0749649)",,
305047634,,tertiary,False,True,18.938,"LINESTRING (73.6876852 32.0753833, 73.6876644 32.0752139)",,
727913965,,residential,False,True,239.88399999999996,"LINESTRING (73.6876852 32.0753833, 73.6882102 32.0754838, 73.688736 32.0754974, 73.6892241 32.0754474, 73.690199 32.0753013)",,
789629237,,residential,False,True,310.033,"LINESTRING (73.6876852 32.0753833, 73.6874639 32.0753239, 73.6868295 32.0752445, 73.6861866 32.0751453, 73.6861526 32.0751399, 73.6861313 32.0751561, 73.6861291 32.075268, 73.6859929 32.0762998, 73.6859448 32.0765876)",,
"[520385657, 305043693]",,tertiary,False,False,121.521,"LINESTRING (73.6828706 32.0708423, 73.6831432 32.0712799, 73.6833205 32.0715701, 73.683398 32.0716403, 73.6835956 32.0716916)",,
305043693,,tertiary,False,True,150.097,"LINESTRING (73.6828706 32.0708423, 73.6825799 32.070571, 73.682107 32.0702174, 73.6819362 32.0697924)",,
789629236,,residential,False,True,403.636,"LINESTRING (73.6828706 32.0708423, 73.6830444 32.0707804, 73.6839129 32.0706859, 73.6840823 32.070695, 73.6842057 32.070704, 73.684423 32.0706768, 73.6845195 32.0706904, 73.6846992 32.0706972, 73.6849621 32.0706404, 73.6855119 32.0705631, 73.686381 32.0705131, 73.6868021 32.0704904, 73.687109 32.0704932)",,
682778242,,secondary,False,False,46.188,"LINESTRING (73.6859448 32.0765876, 73.6855366 32.0763576)",,
