osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry
241583825,True,2,سیالکوٹ روڈ,trunk,60,permissive,False,354.76099999999997,"LINESTRING (74.3920997 32.3501107, 74.393414 32.3514589, 74.3945163 32.3525624)"
368620515,False,,,residential,,,True,80.894,"LINESTRING (74.385763 32.3471114, 74.3866223 32.3471587)"
368620513,False,,,residential,,,False,193.703,"LINESTRING (74.385763 32.3471114, 74.3864074 32.3486658, 74.3865195 32.3486737)"
368620514,False,,,residential,,,False,168.737,"LINESTRING (74.3865195 32.3486737, 74.3866223 32.3471587)"
368620514,False,,,residential,,,True,68.47,"LINESTRING (74.3865195 32.3486737, 74.3865092 32.3492894)"
368620513,False,,,residential,,,True,193.703,"LINESTRING (74.3865195 32.3486737, 74.3864074 32.3486658, 74.385763 32.3471114)"
368620514,False,,,residential,,,True,168.737,"LINESTRING (74.3866223 32.3471587, 74.3865195 32.3486737)"
368620515,False,,,residential,,,False,80.894,"LINESTRING (74.3866223 32.3471587, 74.385763 32.3471114)"
368620515,False,,,residential,,,True,131.323,"LINESTRING (74.3866223 32.3471587, 74.3880195 32.3471972)"
368620514,False,,,residential,,,False,68.47,"LINESTRING (74.3865092 32.3492894, 74.3865195 32.3486737)"
368620516,False,,,residential,,,False,135.94,"LINESTRING (74.3865092 32.3492894, 74.3850622 32.3492734)"
368620514,False,,,residential,,,True,557.268,"LINESTRING (74.3865092 32.3492894, 74.3865008 32.3497862, 74.390022 32.3498415, 74.3900594 32.3492891, 74.3912257 32.3493327)"
368620517,False,,,residential,,,False,192.959,"LINESTRING (74.3850158 32.3510014, 74.3849597 32.3501571, 74.3849784 32.3499204, 74.3850251 32.3497468, 74.3850622 32.3492734)"
368620516,False,,,residential,,,True,135.94,"LINESTRING (74.3850622 32.3492734, 74.3865092 32.3492894)"
368620517,False,,,residential,,,True,192.959,"LINESTRING (74.3850622 32.3492734, 74.3850251 32.3497468, 74.3849784 32.3499204, 74.3849597 32.3501571, 74.3850158 32.3510014)"
692309476,False,,,tertiary,,,True,447.841,"LINESTRING (74.3920387 32.349878, 74.392038 32.3497844, 74.3905413 32.3481348, 74.3892118 32.3466579)"
1036873016,True,2,سیالکوٹ روڈ,trunk,60,permissive,False,341.903,"LINESTRING (74.3920387 32.349878, 74.3915042 32.3492981, 74.3905635 32.3482776, 74.3898025 32.347452)"
368620515,False,,,residential,,,False,28.15,"LINESTRING (74.388319 32.3472054, 74.3880195 32.3471972)"
368620515,False,,,residential,,,True,91.669,"LINESTRING (74.388319 32.3472054, 74.3892028 32.3472059, 74.389293 32.3471905)"
368620528,False,,,residential,,,False,184.718,"LINESTRING (74.388319 32.3472054, 74.3884034 32.3478666, 74.3895802 32.3478035)"
368620528,False,,,residential,,,True,184.718,"LINESTRING (74.3895802 32.3478035, 74.3884034 32.3478666, 74.388319 32.3472054)"
368620515,False,,,residential,,,False,131.323,"LINESTRING (74.3880195 32.3471972, 74.3866223 32.3471587)"
