osmid,highway,oneway,reversed,length,geometry,bridge,ref
690073168,tertiary,False,True,98.819,"LINESTRING (68.7780823 28.2409323, 68.7788411 28.2403467)",,
393060926,tertiary,False,False,141.73000000000002,"LINESTRING (68.7780823 28.2409323, 68.777116 28.240499, 68.7767851 28.2403685)",,
690073168,tertiary,False,False,98.819,"LINESTRING (68.7788411 28.2403467, 68.7780823 28.2409323)",,
690073168,tertiary,False,True,309.305,"LINESTRING (68.7788411 28.2403467, 68.7796345 28.2396404, 68.7811354 28.2384369)",,
"[1063519833, 1063519834]",residential,False,"[False, True]",627.5629999999999,"LINESTRING (68.7788411 28.2403467, 68.7793116 28.2406236, 68.7795906 28.2408221, 68.7798427 28.2409402, 68.7805615 28.2412142, 68.7806687 28.2411008, 68.7811408 28.240033, 68.7812105 28.2398062, 68.7813875 28.2394991, 68.78212 28.238561, 68.7817415 28.2385069, 68.7811354 28.2384369)",,
1063519833,residential,False,False,192.661,"LINESTRING (68.7788411 28.2403467, 68.7785446 28.2401748, 68.7779224 28.2398818, 68.7778687 28.2398676, 68.7771285 28.2394991)",,
676936071,primary,False,False,32.539,"LINESTRING (68.7745727 28.2401948, 68.7744531 28.2399218)",,
"[776579326, 776579327]",tertiary,False,True,45.998,"LINESTRING (68.7745727 28.2401948, 68.7748778 28.2402374, 68.7750365 28.2402594)",yes,
676936071,primary,False,True,51.716,"LINESTRING (68.7742075 28.2395101, 68.7744531 28.2399218)",,
79816023,tertiary,False,False,430.966,"LINESTRING (68.7742075 28.2395101, 68.7741872 28.2394761, 68.7725013 28.2374766, 68.7715893 28.236396)",,
676936072,primary,False,True,231.45,"LINESTRING (68.7742075 28.2395101, 68.7744819 28.2393236, 68.7746518 28.2391085, 68.7749243 28.2385878, 68.7752975 28.2377064)",,S-18
393060926,tertiary,False,True,3.349,"LINESTRING (68.7750365 28.2402594, 68.77507 28.2402654)",,
"[776579326, 776579327]",tertiary,False,False,45.998,"LINESTRING (68.7750365 28.2402594, 68.7748778 28.2402374, 68.7745727 28.2401948)",yes,
1063519830,unclassified,False,False,204.228,"LINESTRING (68.7750365 28.2402594, 68.7750364 28.2399097, 68.7751651 28.2394466, 68.7756104 28.2385157)",,
397366534,primary,False,False,80.227,"LINESTRING (68.7759139 28.2362506, 68.7766564 28.236555)",,S-18
676936072,primary,False,False,124.767,"LINESTRING (68.7759139 28.2362506, 68.7754688 28.2373019)",,S-18
79873091,tertiary,False,True,319.158,"LINESTRING (68.7759139 28.2362506, 68.7764108 28.2350769, 68.7770159 28.2335497)",,
