osmid,highway,oneway,reversed,length,maxspeed,geometry,name
76246469,residential,False,False,15.362,,"LINESTRING (70.9111272 31.8240389, 70.9112898 31.8240389)",
27259254,trunk,True,False,383.791,60,"LINESTRING (70.9111272 31.8240389, 70.911176 31.824108, 70.9112746 31.8248922, 70.9114282 31.8260899, 70.9115864 31.8274608)",
27259254,trunk,True,False,10.257,60,"LINESTRING (70.9115976 31.8275581, 70.9116082 31.8276499)",
27259254,trunk,True,False,124.864,60,"LINESTRING (70.9088322 31.823579, 70.9101313 31.8237853)",
705241951,residential,False,True,11.939,,"LINESTRING (70.9088322 31.823579, 70.9088627 31.8234748)",
705241951,residential,False,False,66.048,,"LINESTRING (70.9088322 31.823579, 70.9087966 31.823888, 70.9087974 31.8241715)",
27259254,trunk,True,False,88.495,60,"LINESTRING (70.9060977 31.8232156, 70.9070231 31.8233386)",
593896180,residential,False,False,117.252,,"LINESTRING (70.9060977 31.8232156, 70.9060648 31.8242697)",
274399903,residential,False,False,9.598,,"LINESTRING (70.9121192 31.8317003, 70.9122208 31.8317007)",
27259294,trunk,True,False,171.491,60,"LINESTRING (70.9119052 31.8301688, 70.9121192 31.8317003)",Bannu Road
1256320038,residential,False,False,12.694,,"LINESTRING (70.9119052 31.8301688, 70.9120394 31.8301632)",
687239157,tertiary,True,False,10.808,,"LINESTRING (70.9116082 31.8276499, 70.9117221 31.8276408)",Shami Road
27259294,trunk,True,False,152.605,60,"LINESTRING (70.9116082 31.8276499, 70.9117361 31.8287396, 70.9117743 31.829015)",Bannu Road
27259611,tertiary,True,False,10.617,,"LINESTRING (70.9117099 31.8275546, 70.9115976 31.8275581)",Shami Road
27259612,trunk,True,False,393.037,60,"LINESTRING (70.9117099 31.8275546, 70.9115571 31.8263151, 70.9115337 31.8261219, 70.9113183 31.824146, 70.9112898 31.8240389)",
241871450,residential,False,False,12.971,,"LINESTRING (70.9101799 31.8236762, 70.9101313 31.8237853)",
27259612,trunk,True,False,126.48400000000001,60,"LINESTRING (70.9101799 31.8236762, 70.9092449 31.8235208, 70.9088627 31.8234748)",
76246469,residential,False,True,15.362,,"LINESTRING (70.9112898 31.8240389, 70.9111272 31.8240389)",
27259612,trunk,True,False,113.99000000000001,60,"LINESTRING (70.9112898 31.8240389, 70.9112329 31.8239733, 70.9109239 31.8238662, 70.9101799 31.8236762)",
76246469,residential,False,False,171.924,,"LINESTRING (70.9112898 31.8240389, 70.9122077 31.8241913, 70.9130795 31.8243179)",
27259612,trunk,True,False,9.654,60,"LINESTRING (70.9117221 31.8276408, 70.9117099 31.8275546)",
241871450,residential,False,True,12.971,,"LINESTRING (70.9101313 31.8237853, 70.9101799 31.8236762)",
27259254,trunk,True,False,98.30699999999999,60,"LINESTRING (70.9101313 31.8237853, 70.910989 31.8239906, 70.9111272 31.8240389)",
705241953,residential,False,True,101.604,,"LINESTRING (70.9101313 31.8237853, 70.9100559 31.8240806, 70.9101042 31.8243062, 70.9100609 31.8246867)",
241871424,secondary,False,True,67.52199999999999,,"LINESTRING (70.9063939 31.8308555, 70.9060967 31.8312752, 70.9060126 31.8313684)",
274393476,secondary,False,False,128.589,,"LINESTRING (70.9063939 31.8308555, 70.9065369 31.8308216, 70.9067241 31.8307753, 70.9072839 31.8305368, 70.9074975 31.8304223, 70.9076156 31.8303602)",
817275493,residential,False,True,123.684,,"LINESTRING (70.9063939 31.8308555, 70.9063537 31.830677, 70.9064164 31.8303095, 70.9064726 31.8298746, 70.9065848 31.8297989)",
241871424,secondary,False,False,114.816,,"LINESTRING (70.9048057 31.8313645, 70.9055069 31.8314209, 70.9056786 31.8314164, 70.9058347 31.8314017, 70.9060126 31.8313684)",
1236353662,residential,False,False,109.003,,"LINESTRING (70.9048057 31.8313645, 70.9047752 31.8306352, 70.9048698 31.8304888, 70.9049425 31.8304326)",
274399892,residential,False,False,29.173,,"LINESTRING (70.9060126 31.8313684, 70.9063214 31.8313696)",
241871424,secondary,False,False,67.52199999999999,,"LINESTRING (70.9060126 31.8313684, 70.9060967 31.8312752, 70.9063939 31.8308555)",
241871424,secondary,False,True,114.816,,"LINESTRING (70.9060126 31.8313684, 70.9058347 31.8314017, 70.9056786 31.8314164, 70.9055069 31.8314209, 70.9048057 31.8313645)",
274399894,residential,False,False,90.366,,"LINESTRING (70.9089627 31.8311963, 70.9093007 31.8312328, 70.9095314 31.8313376, 70.9098797 31.8313924)",
274399898,residential,False,True,179.68,,"LINESTRING (70.9089627 31.8311963, 70.9090358 31.8306677, 70.9090164 31.8303349, 70.908907 31.8301299, 70.9086217 31.8296638)",
274397715,residential,False,False,48.053,,"LINESTRING (70.9112983 31.8291673, 70.9117743 31.829015)",
274397715,residential,False,True,230.707,,"LINESTRING (70.9112983 31.8291673, 70.9116192 31.8312241)",
683435695,residential,False,True,4.778,,"LINESTRING (70.9112983 31.8291673, 70.9112484 31.8291743)",
274399892,residential,False,False,40.992,,"LINESTRING (70.9063214 31.8313696, 70.9067505 31.8313149)",
274399892,residential,False,True,29.173,,"LINESTRING (70.9063214 31.8313696, 70.9060126 31.8313684)",
274399892,residential,False,True,40.992,,"LINESTRING (70.9067505 31.8313149, 70.9063214 31.8313696)",
1236353664,residential,False,False,58.417,,"LINESTRING (70.9067505 31.8313149, 70.9068501 31.8318334)",
"[274399892, 274399893]",residential,False,False,253.69100000000003,,"LINESTRING (70.9067505 31.8313149, 70.9077063 31.8311224, 70.9077483 31.8311053, 70.9077787 31.8310905, 70.9079584 31.8308854, 70.9079763 31.830866, 70.9080228 31.8308261, 70.9081435 31.8307578, 70.9081855 31.8307338, 70.9082079 31.8307099, 70.9082955 31.8303396, 70.9083652 31.8301162, 70.9083394 31.8298817)",
274393476,secondary,False,False,36.114000000000004,,"LINESTRING (70.9083394 31.8298817, 70.9084846 31.8297843, 70.9086217 31.8296638)",
274393476,secondary,False,True,86.67099999999999,,"LINESTRING (70.9083394 31.8298817, 70.9076603 31.8303366, 70.9076156 31.8303602)",
"[274399892, 274399893]",residential,False,True,253.69100000000003,,"LINESTRING (70.9083394 31.8298817, 70.9083652 31.8301162, 70.9082955 31.8303396, 70.9082079 31.8307099, 70.9081855 31.8307338, 70.9081435 31.8307578, 70.9080228 31.8308261, 70.9079763 31.830866, 70.9079584 31.8308854, 70.9077787 31.8310905, 70.9077483 31.8311053, 70.9077063 31.8311224, 70.9067505 31.8313149)",
