osmid,highway,oneway,reversed,length,geometry,name,bridge,ref
75118230,residential,False,False,43.212,"LINESTRING (68.6466241 27.9564352, 68.6461922 27.9563612)",,,
182779178,unclassified,False,False,10.964,"LINESTRING (68.6430377 27.960371, 68.6429261 27.9603687)",,,
182779178,unclassified,False,True,145.439,"LINESTRING (68.6430377 27.960371, 68.6431613 27.9590676)",,,
829277353,residential,False,False,129.153,"LINESTRING (68.6430377 27.960371, 68.6430062 27.9608967, 68.6435038 27.9613551)",,,
182779181,tertiary,False,True,102.065,"LINESTRING (68.6441508 27.9547743, 68.6448666 27.9554397)",,,
886015748,tertiary,False,True,39.56,"LINESTRING (68.6441508 27.9547743, 68.6442832 27.9544383)",,,
75118253,residential,False,False,54.835,"LINESTRING (68.6441508 27.9547743, 68.6439387 27.9551278, 68.6439022 27.9552151)",,,
75118253,residential,False,False,73.118,"LINESTRING (68.6434529 27.9567941, 68.6433644 27.957447)",,,
75118253,residential,False,True,26.004,"LINESTRING (68.6434529 27.9567941, 68.6434956 27.9565633)",,,
828947407,residential,False,False,204.502,"LINESTRING (68.6434529 27.9567941, 68.6454641 27.95727)",,,
75118205,tertiary,False,False,126.276,"LINESTRING (68.6454641 27.95727, 68.6457539 27.9561636)",,,
75118205,tertiary,False,True,9.799,"LINESTRING (68.6454641 27.95727, 68.6454001 27.9573376)",,,
828947407,residential,False,True,204.502,"LINESTRING (68.6454641 27.95727, 68.6434529 27.9567941)",,,
182779167,residential,False,False,87.49000000000001,"LINESTRING (68.641998 27.9569735, 68.6421528 27.9567144, 68.6424223 27.9564763, 68.6425187 27.9563442)",,,
182779167,residential,False,True,110.75,"LINESTRING (68.641998 27.9569735, 68.641841 27.9575609, 68.6418062 27.957798, 68.6418568 27.9579447)",,,
75118242,residential,False,True,120.423,"LINESTRING (68.6431998 27.9586622, 68.6444133 27.958817)",,,
75118253,residential,False,True,60.171,"LINESTRING (68.6431998 27.9586622, 68.6432726 27.9581249)",,,
182779178,unclassified,False,False,45.237,"LINESTRING (68.6431998 27.9586622, 68.6431613 27.9590676)",,,
75118242,residential,False,False,92.632,"LINESTRING (68.6431998 27.9586622, 68.6423848 27.9585585, 68.6422682 27.9585825)",,,
75118205,tertiary,False,True,126.276,"LINESTRING (68.6457539 27.9561636, 68.6454641 27.95727)",,,
182779181,tertiary,False,False,17.996,"LINESTRING (68.6457539 27.9561636, 68.6456101 27.9560633)",,,
75118230,residential,False,True,49.9,"LINESTRING (68.6457539 27.9561636, 68.6459696 27.9563231, 68.6461922 27.9563612)",,,
75118226,residential,False,True,162.057,"LINESTRING (68.6422682 27.9585825, 68.6427787 27.9599684)",,,
182779167,residential,False,False,23.752,"LINESTRING (68.6422682 27.9585825, 68.6421485 27.9583969)",,,
75118242,residential,False,True,92.632,"LINESTRING (68.6422682 27.9585825, 68.6423848 27.9585585, 68.6431998 27.9586622)",,,
182779181,tertiary,False,False,52.326,"LINESTRING (68.6452203 27.9557916, 68.6448666 27.9554397)",,,
182779181,tertiary,False,True,48.771,"LINESTRING (68.6452203 27.9557916, 68.6456101 27.9560633)",,,
828854744,residential,False,True,84.637,"LINESTRING (68.6452203 27.9557916, 68.6446223 27.9558003, 68.6443832 27.9558984)",,,
660092900,primary,False,True,18.724,"LINESTRING (68.6436304 27.9612292, 68.6435038 27.9613551)",Jacobabad Road,,
75118205,tertiary,False,False,281.642,"LINESTRING (68.6436304 27.9612292, 68.6438991 27.9607428, 68.6441758 27.9601088, 68.6443702 27.9593426, 68.6444133 27.958817)",,,
"[75118208, 393480441, 660092900]",primary,False,False,341.909,"LINESTRING (68.6436304 27.9612292, 68.6438146 27.9611782, 68.6448791 27.9607942, 68.6464967 27.9601972, 68.6468456 27.960053)",Jacobabad Road,yes,
75118226,residential,False,False,46.806,"LINESTRING (68.6429261 27.9603687, 68.6427787 27.9599684)",,,
182779178,unclassified,False,True,10.964,"LINESTRING (68.6429261 27.9603687, 68.6430377 27.960371)",,,
828854722,residential,False,True,16.63,"LINESTRING (68.6429261 27.9603687, 68.6427595 27.960342)",,,
182779181,tertiary,False,False,102.065,"LINESTRING (68.6448666 27.9554397, 68.6441508 27.9547743)",,,
182779181,tertiary,False,True,52.326,"LINESTRING (68.6448666 27.9554397, 68.6452203 27.9557916)",,,
828854741,residential,False,True,39.944,"LINESTRING (68.6448666 27.9554397, 68.6449218 27.9550838)",,,
182779167,residential,False,True,57.872,"LINESTRING (68.6418568 27.9579447, 68.6421485 27.9583969)",,,
182779167,residential,False,False,110.75,"LINESTRING (68.6418568 27.9579447, 68.6418062 27.957798, 68.641841 27.9575609, 68.641998 27.9569735)",,,
182779187,residential,False,True,40.869,"LINESTRING (68.6418568 27.9579447, 68.6415454 27.957753, 68.641512 27.9577399)",,,
75118242,residential,False,False,120.423,"LINESTRING (68.6444133 27.958817, 68.6431998 27.9586622)",,,
75118242,residential,False,True,124.017,"LINESTRING (68.6444133 27.958817, 68.6456684 27.9589391)",,,
75118205,tertiary,False,False,69.116,"LINESTRING (68.6444133 27.958817, 68.64452 27.9584507, 68.6446484 27.9582354)",,,
75118205,tertiary,False,True,281.642,"LINESTRING (68.6444133 27.958817, 68.6443702 27.9593426, 68.6441758 27.9601088, 68.6438991 27.9607428, 68.6436304 27.9612292)",,,
864755262,primary,False,False,2.964,"LINESTRING (68.6487012 27.9592468, 68.6487141 27.9592227)",Jacobabad Road,,
183226784,primary,False,True,97.628,"LINESTRING (68.6487012 27.9592468, 68.6491057 27.959316, 68.6496852 27.9593635)",,,
"[75118208, 864755262]",primary,False,True,60.521,"LINESTRING (68.6487012 27.9592468, 68.648596 27.9593262, 68.6484304 27.9594134, 68.6481713 27.9595183)",Jacobabad Road,yes,
183226784,primary,False,False,47.948,"LINESTRING (68.6509227 27.9595616, 68.6504462 27.9594678)",,,
76235202,tertiary,False,True,59.241,"LINESTRING (68.6509227 27.9595616, 68.6509989 27.9597956, 68.6510785 27.9600762)",,,
76235208,unclassified,False,False,332.246,"LINESTRING (68.6509227 27.9595616, 68.6510593 27.9586046, 68.6511908 27.9570106, 68.6512551 27.956641, 68.651266 27.9565907)",,,
1063549913,secondary,False,False,92.734,"LINESTRING (68.6497967 27.9533662, 68.6507107 27.9535752)",,,S15-340
864755262,primary,False,True,37.891000000000005,"LINESTRING (68.6497967 27.9533662, 68.6497496 27.9535917, 68.64973 27.9537018)",Jacobabad Road,,
182779167,residential,False,False,63.061,"LINESTRING (68.6438105 27.9539522, 68.6440136 27.9534142)",,,
690064598,residential,False,False,48.493,"LINESTRING (68.6438105 27.9539522, 68.6433208 27.9538967)",,,
690064598,residential,False,True,61.937,"LINESTRING (68.6438105 27.9539522, 68.644424 27.954081)",,,
