osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,ref
"[510460760, 510460761, 515835679]",True,2,Achimota Forest Road,primary,False,240.73400000000004,"LINESTRING (-0.2259721 5.6199715, -0.2258232 5.6200298, -0.2257173 5.6200799, -0.2255935 5.6201571, -0.2254438 5.6202644, -0.2253855 5.6203015, -0.2252975 5.6203575, -0.2250555 5.6205023, -0.224963 5.620556, -0.2248057 5.6206397, -0.2245491 5.620762, -0.2243835 5.6208273, -0.2242997 5.6208547, -0.2242118 5.6208748, -0.2240323 5.6209196)",,
28036264,False,,Oval Circle,residential,False,116.549,"LINESTRING (-0.223263 5.6267283, -0.22353 5.6268036, -0.2240279 5.6269147, -0.2241515 5.626924, -0.224251 5.6269147, -0.2242896 5.6268994)",,
637699385,False,,,residential,False,140.93099999999998,"LINESTRING (-0.223263 5.6267283, -0.2233152 5.6265456, -0.2234736 5.6259904, -0.2235514 5.6257048, -0.2236495 5.6255252)",,
437380252,False,,,residential,True,221.569,"LINESTRING (-0.2236495 5.6255252, -0.2240616 5.6245951, -0.2242905 5.6240953, -0.2244684 5.6237069)",,
"[28036264, 448733132]",False,,Oval Circle,residential,True,197.11599999999999,"LINESTRING (-0.2236495 5.6255252, -0.2239592 5.6257786, -0.2241587 5.6259869, -0.2243282 5.6261999, -0.2244275 5.6263867, -0.2244737 5.6265848, -0.2244802 5.6266675, -0.2244473 5.6267778, -0.2243909 5.6268392, -0.2243319 5.6268826, -0.2242896 5.6268994)",,
637699385,False,,,residential,True,140.931,"LINESTRING (-0.2236495 5.6255252, -0.2235514 5.6257048, -0.2234736 5.6259904, -0.2233152 5.6265456, -0.223263 5.6267283)",,
28036292,False,,,residential,True,37.32,"LINESTRING (-0.2244684 5.6237069, -0.2241372 5.6236436)",,
28036292,False,,,residential,False,76.101,"LINESTRING (-0.2244684 5.6237069, -0.2246048 5.6237422, -0.2251422 5.6238425)",,
437380252,False,,,residential,False,221.56900000000002,"LINESTRING (-0.2244684 5.6237069, -0.2242905 5.6240953, -0.2240616 5.6245951, -0.2236495 5.6255252)",,
35332718,False,,Tetteh Okuley Avenue,tertiary,False,12.448,"LINESTRING (-0.2272887 5.6199598, -0.2272998 5.6198484)",,
35332718,False,,Tetteh Okuley Avenue,tertiary,True,10.394,"LINESTRING (-0.2272887 5.6199598, -0.2272792 5.6200528)",,
173184983,True,2,Achimota Forest Road,primary,False,71.776,"LINESTRING (-0.2272887 5.6199598, -0.226904 5.619901, -0.2266468 5.6198674)",,
35332728,False,,Tetteh Ashong Street,residential,False,9.632,"LINESTRING (-0.2266468 5.6198674, -0.2266393 5.6197811)",,
173184983,True,2,Achimota Forest Road,primary,False,75.967,"LINESTRING (-0.2266468 5.6198674, -0.2264814 5.6198835, -0.2263282 5.6198852, -0.2261937 5.6199076, -0.2259721 5.6199715)",,
515835678,False,,Tetteh Azao Street,residential,False,85.545,"LINESTRING (-0.2240323 5.6209196, -0.2236767 5.6202365)",,
515835678,False,,Tetteh Azao Street,residential,True,85.545,"LINESTRING (-0.2236767 5.6202365, -0.2240323 5.6209196)",,
28036292,False,,,residential,False,37.32,"LINESTRING (-0.2241372 5.6236436, -0.2244684 5.6237069)",,
35332705,False,,Achimota Forest Link,residential,False,303.134,"LINESTRING (-0.2241372 5.6236436, -0.2241833 5.6235112, -0.2242636 5.6231486, -0.2242917 5.6230542, -0.2243019 5.6229393, -0.2242877 5.6227699, -0.2242602 5.6226292, -0.2238393 5.6213956, -0.2238143 5.6212764, -0.2237906 5.6211606, -0.2237633 5.6210183)",,
35332718,False,,Tetteh Okuley Avenue,tertiary,False,10.394,"LINESTRING (-0.2272792 5.6200528, -0.2272887 5.6199598)",,
"[516093489, 645133517, 173184982]",True,2,Achimota Forest Road,primary,False,240.228,"LINESTRING (-0.2272792 5.6200528, -0.227852 5.6201864, -0.2281983 5.6202714, -0.2283735 5.6203116, -0.2285084 5.620336, -0.2287355 5.6203385, -0.2289148 5.6203249, -0.2293055 5.6202782, -0.2294131 5.6202643)",yes,
"[637681528, 448733130, 448733131]",False,,Golf Street,unclassified,True,730.7190000000003,"LINESTRING (-0.2272792 5.6200528, -0.2272602 5.6202082, -0.2273799 5.6202425, -0.2282771 5.6205068, -0.2282256 5.6209808, -0.2281551 5.6216292, -0.2281373 5.6217933, -0.2281343 5.6218212, -0.2280809 5.6224094, -0.2280669 5.6225631, -0.228036 5.6230302, -0.2280127 5.6231083, -0.2279851 5.6231676, -0.2279525 5.6232215, -0.2279039 5.6232713, -0.2275069 5.6235575, -0.2271843 5.623794, -0.2271402 5.623847, -0.2271013 5.6239164, -0.2270768 5.6239862, -0.2270522 5.6240949, -0.227005 5.6244236, -0.226984 5.6246114, -0.2269596 5.6248297, -0.2269397 5.6250906, -0.2269283 5.6251983, -0.2269203 5.6252813, -0.22692 5.6253542, -0.2269354 5.6254106)",,
35332705,False,,Achimota Forest Link,residential,True,303.13399999999996,"LINESTRING (-0.2237633 5.6210183, -0.2237906 5.6211606, -0.2238143 5.6212764, -0.2238393 5.6213956, -0.2242602 5.6226292, -0.2242877 5.6227699, -0.2243019 5.6229393, -0.2242917 5.6230542, -0.2242636 5.6231486, -0.2241833 5.6235112, -0.2241372 5.6236436)",,
"[513725184, 513692433, 129824085]",True,2,Achimota Forest Road,primary,False,171.84599999999998,"LINESTRING (-0.2237633 5.6210183, -0.2239833 5.6210143, -0.2241502 5.6209995, -0.2242895 5.6209749, -0.2244298 5.6209488, -0.2245244 5.6209227, -0.2246833 5.620862, -0.2248237 5.6207924, -0.2250292 5.6206731, -0.2251187 5.6205978, -0.2252029 5.6205427)",,
513725183,True,3,Nsawam Road,trunk,False,112.35299999999998,"LINESTRING (-0.2308944 5.6209622, -0.2310879 5.6212483, -0.2313375 5.6216174, -0.2314612 5.6218005)",,N6
"[173184984, 173184989, 163557159]",True,2,"['Achimota school road', 'Achimota Forest Road']",primary,False,321.527,"LINESTRING (-0.2313452 5.6214139, -0.231353 5.6212404, -0.231358 5.621195, -0.2313922 5.6210962, -0.231425 5.6209935, -0.2314518 5.6208907, -0.2314653 5.6207859, -0.2314653 5.6206625, -0.2314425 5.6205557, -0.2313683 5.6203603, -0.2312581 5.6201853, -0.2311816 5.6201099, -0.2311092 5.6200565, -0.2310207 5.6200212, -0.2309115 5.6199988, -0.2308168 5.6200018, -0.2306445 5.6200272, -0.2303089 5.6200715, -0.2299257 5.6201166, -0.2297174 5.6201419)",yes,
513935694,True,3,Nsawam Road,trunk,False,84.646,"LINESTRING (-0.2313452 5.6214139, -0.2311099 5.6210522, -0.2309339 5.6207721)",,N6
"[513959428, 173184981, 173184983]",True,2,Achimota Forest Road,primary,False,273.445,"LINESTRING (-0.2297174 5.6201419, -0.2295193 5.620166, -0.2293522 5.6201869, -0.2292937 5.6201941, -0.2289098 5.620247, -0.2287841 5.6202536, -0.2287324 5.6202572, -0.2285804 5.6202567, -0.2284376 5.6202405, -0.2282211 5.6201927, -0.2281117 5.6201672, -0.2272887 5.6199598)",yes,
172921792,True,,Achimota Forest Road,trunk_link,False,30.942,"LINESTRING (-0.2307003 5.6207619, -0.2308944 5.6209622)",,
28036292,False,,,residential,True,76.101,"LINESTRING (-0.2251422 5.6238425, -0.2246048 5.6237422, -0.2244684 5.6237069)",,
"[423313681, 448733138]",False,,Ahomka Drive,residential,False,166.95100000000002,"LINESTRING (-0.2251422 5.6238425, -0.2250715 5.6243991, -0.2250691 5.6244373, -0.2250655 5.6244929, -0.2250843 5.6245597, -0.2251229 5.6246162, -0.2251742 5.6246626, -0.2257495 5.624948)",,
448733138,False,,,residential,True,142.402,"LINESTRING (-0.2251422 5.6238425, -0.2251822 5.6235266, -0.2251889 5.6234599, -0.2251835 5.6233878, -0.2251694 5.6233338, -0.2251352 5.6232751, -0.2248935 5.6226185)",,
