osmid,lanes,highway,oneway,reversed,length,geometry,name,ref,maxspeed
401741316,2,tertiary,False,False,12.961,"LINESTRING (-0.4376277 5.5301115, -0.4376339 5.5302279)",,,
401741316,2,tertiary,False,True,50.844,"LINESTRING (-0.4376277 5.5301115, -0.4376014 5.529655)",,,
"[313805833, 313805898]",,residential,False,"[False, True]",96.84100000000001,"LINESTRING (-0.4376277 5.5301115, -0.4372309 5.5301969, -0.4371786 5.5302045, -0.4371338 5.5301795, -0.4371052 5.5300947, -0.4370569 5.5298253)",,,
313805778,,residential,False,False,82.78,"LINESTRING (-0.4397065 5.5281432, -0.4396364 5.528267, -0.4395095 5.5284091, -0.4393793 5.5285305, -0.4391781 5.5286528)",,,
313805898,,residential,False,False,68.277,"LINESTRING (-0.4368594 5.5281323, -0.4369763 5.5287352)",,,
313805962,,residential,False,True,70.143,"LINESTRING (-0.4368594 5.5281323, -0.4362935 5.5284163)",,,
313805886,,residential,False,False,68.112,"LINESTRING (-0.4388483 5.5282649, -0.4382384 5.5283467)",,,
313805936,,residential,False,True,57.204,"LINESTRING (-0.4388483 5.5282649, -0.4389474 5.5287698)",,,
313805962,,residential,False,False,70.143,"LINESTRING (-0.4362935 5.5284163, -0.4368594 5.5281323)",,,
313805962,,residential,False,True,84.37,"LINESTRING (-0.4362935 5.5284163, -0.4357705 5.5285933, -0.4355807 5.5286825)",,,
313805928,,residential,False,False,81.907,"LINESTRING (-0.4340307 5.5284257, -0.4342919 5.5291149)",,,
313805778,,residential,False,False,28.657,"LINESTRING (-0.4391781 5.5286528, -0.4389474 5.5287698)",,,
313805934,,residential,False,True,33.655,"LINESTRING (-0.4391781 5.5286528, -0.43933 5.528915)",,,
313805778,,residential,False,True,82.78,"LINESTRING (-0.4391781 5.5286528, -0.4393793 5.5285305, -0.4395095 5.5284091, -0.4396364 5.528267, -0.4397065 5.5281432)",,,
313805852,,residential,False,True,93.843,"LINESTRING (-0.4355807 5.5286825, -0.4356616 5.5295226)",,,
313805962,,residential,False,True,150.527,"LINESTRING (-0.4355807 5.5286825, -0.4342919 5.5291149)",,,
313805962,,residential,False,False,84.37,"LINESTRING (-0.4355807 5.5286825, -0.4357705 5.5285933, -0.4362935 5.5284163)",,,
313805958,,residential,False,False,87.609,"LINESTRING (-0.4400904 5.5286961, -0.43933 5.528915)",,,
313805943,,residential,False,True,139.799,"LINESTRING (-0.4400904 5.5286961, -0.4401648 5.52971, -0.440193 5.529949)",Windy Hill Road,,
313805958,,residential,False,True,27.878,"LINESTRING (-0.4400904 5.5286961, -0.440275 5.5286309, -0.440329 5.5286161)",,,
313805778,,residential,False,False,178.553,"LINESTRING (-0.4389474 5.5287698, -0.4376014 5.529655)",,,
313805778,,residential,False,True,28.657,"LINESTRING (-0.4389474 5.5287698, -0.4391781 5.5286528)",,,
313805936,,residential,False,False,57.204,"LINESTRING (-0.4389474 5.5287698, -0.4388483 5.5282649)",,,
313805934,,residential,False,False,33.655,"LINESTRING (-0.43933 5.528915, -0.4391781 5.5286528)",,,
313805958,,residential,False,True,87.609,"LINESTRING (-0.43933 5.528915, -0.4400904 5.5286961)",,,
313805934,,residential,False,True,43.716,"LINESTRING (-0.43933 5.528915, -0.4393472 5.5289751, -0.4394045 5.5293008)",,,
313805928,,residential,False,False,73.373,"LINESTRING (-0.4342919 5.5291149, -0.4344913 5.5297442)",,,
313805928,,residential,False,True,81.907,"LINESTRING (-0.4342919 5.5291149, -0.4340307 5.5284257)",,,
313805962,,residential,False,False,150.527,"LINESTRING (-0.4342919 5.5291149, -0.4355807 5.5286825)",,,
313805778,,residential,False,True,178.553,"LINESTRING (-0.4376014 5.529655, -0.4389474 5.5287698)",,,
401741316,2,tertiary,False,False,50.844,"LINESTRING (-0.4376014 5.529655, -0.4376277 5.5301115)",,,
401741316,2,tertiary,False,True,58.984,"LINESTRING (-0.4376014 5.529655, -0.4375662 5.5291257)",,,
313805869,,residential,False,False,58.006,"LINESTRING (-0.4344913 5.5297442, -0.4339909 5.5298993)",,,
313805928,,residential,False,False,65.353,"LINESTRING (-0.4344913 5.5297442, -0.4347055 5.5302919)",,,
313805928,,residential,False,True,73.373,"LINESTRING (-0.4344913 5.5297442, -0.4342919 5.5291149)",,,
631741113,,residential,False,False,133.628,"LINESTRING (-0.4344913 5.5297442, -0.4345509 5.5297404, -0.43464 5.5297363, -0.4350159 5.5296152, -0.4351844 5.5295384, -0.4353721 5.529521, -0.4356616 5.5295226)",,,
313805808,,residential,False,True,116.347,"LINESTRING (-0.4385837 5.5297795, -0.4376339 5.5302279)",,,
313805784,,residential,False,False,76.358,"LINESTRING (-0.4370569 5.5298253, -0.4364792 5.5299165, -0.4364316 5.5299218, -0.4363746 5.5299185)",,,
"[313805833, 313805898]",,residential,False,"[False, True]",96.84100000000001,"LINESTRING (-0.4370569 5.5298253, -0.4371052 5.5300947, -0.4371338 5.5301795, -0.4371786 5.5302045, -0.4372309 5.5301969, -0.4376277 5.5301115)",,,
313805898,,residential,False,True,121.704,"LINESTRING (-0.4370569 5.5298253, -0.4369989 5.5294022, -0.4369761 5.5288672, -0.4369763 5.5287352)",,,
313805830,,residential,False,True,108.198,"LINESTRING (-0.4339909 5.5298993, -0.4343142 5.5308176)",,,
313805869,,residential,False,False,53.46,"LINESTRING (-0.4339909 5.5298993, -0.4335548 5.530106)",,,
313805869,,residential,False,True,58.006,"LINESTRING (-0.4339909 5.5298993, -0.4344913 5.5297442)",,,
313805821,,residential,False,True,116.292,"LINESTRING (-0.4357044 5.5299675, -0.4347055 5.5302919)",,,
313805852,,residential,False,False,49.697,"LINESTRING (-0.4357044 5.5299675, -0.4356616 5.5295226)",,,
313805852,,residential,False,True,49.318,"LINESTRING (-0.4357044 5.5299675, -0.4358 5.5304007)",,,
313805844,,residential,False,False,76.661,"LINESTRING (-0.440193 5.529949, -0.4395039 5.5300187)",,,
313805943,,residential,False,False,139.799,"LINESTRING (-0.440193 5.529949, -0.4401648 5.52971, -0.4400904 5.5286961)",Windy Hill Road,,
313805943,,residential,False,True,158.684,"LINESTRING (-0.440193 5.529949, -0.4402708 5.530778, -0.4403324 5.5313693)",Windy Hill Road,,
313805844,,residential,False,True,76.661,"LINESTRING (-0.4395039 5.5300187, -0.440193 5.529949)",,,
313805934,,residential,False,False,80.581,"LINESTRING (-0.4395039 5.5300187, -0.4394045 5.5293008)",,,
313805934,,residential,False,True,21.557,"LINESTRING (-0.4395039 5.5300187, -0.4395278 5.5302111)",,,
630171649,,residential,False,True,68.418,"LINESTRING (-0.436354 5.5301277, -0.4358 5.5304007)",,,
"[588500123, 313805868]",,residential,False,False,23.472,"LINESTRING (-0.436354 5.5301277, -0.4363742 5.5300216, -0.4363746 5.5299185)",,,
313805868,,residential,False,True,74.34100000000001,"LINESTRING (-0.436354 5.5301277, -0.4363962 5.530562, -0.4364068 5.530794)",,,
313805878,,residential,False,False,86.928,"LINESTRING (-0.4395278 5.5302111, -0.4387477 5.5303019)",,,
313805934,,residential,False,False,21.557,"LINESTRING (-0.4395278 5.5302111, -0.4395039 5.5300187)",,,
313805934,,residential,False,True,134.578,"LINESTRING (-0.4395278 5.5302111, -0.439692 5.5314103)",,,
313805808,,residential,False,False,116.347,"LINESTRING (-0.4376339 5.5302279, -0.4385837 5.5297795)",,,
401741316,2,tertiary,False,False,19.954,"LINESTRING (-0.4376339 5.5302279, -0.4376382 5.5304073)",,,
401741316,2,tertiary,False,True,12.961,"LINESTRING (-0.4376339 5.5302279, -0.4376277 5.5301115)",,,
313805821,,residential,False,False,116.292,"LINESTRING (-0.4347055 5.5302919, -0.4357044 5.5299675)",,,
313805928,,residential,False,False,55.16,"LINESTRING (-0.4347055 5.5302919, -0.4348541 5.5307654)",,,
313805928,,residential,False,True,65.353,"LINESTRING (-0.4347055 5.5302919, -0.4344913 5.5297442)",,,
313805852,,residential,False,False,49.318,"LINESTRING (-0.4358 5.5304007, -0.4357044 5.5299675)",,,
630171649,,residential,False,False,68.418,"LINESTRING (-0.4358 5.5304007, -0.436354 5.5301277)",,,
630171650,,residential,False,True,70.025,"LINESTRING (-0.4358 5.5304007, -0.4352186 5.5306491)",,,
401741316,2,tertiary,False,False,47.959,"LINESTRING (-0.4376382 5.5304073, -0.4376219 5.5308383)",,,
401741316,2,tertiary,False,True,19.954,"LINESTRING (-0.4376382 5.5304073, -0.4376339 5.5302279)",,,
313805878,,residential,False,True,123.361,"LINESTRING (-0.4376382 5.5304073, -0.4382169 5.5303583, -0.4387477 5.5303019)",,,
313805928,,residential,False,True,55.16,"LINESTRING (-0.4348541 5.5307654, -0.4347055 5.5302919)",,,
630171652,,residential,False,False,42.364,"LINESTRING (-0.4348541 5.5307654, -0.4352186 5.5306491)",,,
630171654,,residential,False,True,60.036,"LINESTRING (-0.4348541 5.5307654, -0.4343142 5.5308176)",,,
313805830,,residential,False,False,108.198,"LINESTRING (-0.4343142 5.5308176, -0.4339909 5.5298993)",,,
630171654,,residential,False,False,60.036,"LINESTRING (-0.4343142 5.5308176, -0.4348541 5.5307654)",,,
"[630171645, 313805927]",,residential,False,True,82.292,"LINESTRING (-0.4343142 5.5308176, -0.4342778 5.5308425, -0.434241 5.530887, -0.4342201 5.530952, -0.4342116 5.5310668, -0.4342388 5.5315211)",,,
630171672,,residential,False,False,71.024,"LINESTRING (-0.4403324 5.5313693, -0.439692 5.5314103)",,,
313805826,,residential,False,False,106.41199999999999,"LINESTRING (-0.4403324 5.5313693, -0.4408447 5.531238, -0.44099 5.5311455, -0.441136 5.5309314)",,,
313805943,,residential,False,False,158.684,"LINESTRING (-0.4403324 5.5313693, -0.4402708 5.530778, -0.440193 5.529949)",Windy Hill Road,,
313805943,,residential,False,True,49.359,"LINESTRING (-0.4403324 5.5313693, -0.4403512 5.5314894, -0.4403646 5.5315749, -0.4403859 5.5317003, -0.4404016 5.5318078)",Windy Hill Road,,
313805934,,residential,False,False,134.578,"LINESTRING (-0.439692 5.5314103, -0.4395278 5.5302111)",,,
630171672,,residential,False,True,71.024,"LINESTRING (-0.439692 5.5314103, -0.4403324 5.5313693)",,,
630171672,,residential,False,False,228.60999999999999,"LINESTRING (-0.439692 5.5314103, -0.4393941 5.5314632, -0.4390374 5.531546, -0.4388899 5.5315914, -0.4386753 5.5316368, -0.4376609 5.5317677)",,,
401741316,2,tertiary,False,False,74.485,"LINESTRING (-0.4376568 5.5318306, -0.437619 5.5324994)",,,
