osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,access
1225220805,False,2,134,Triq il-President Anton Buttigieg,secondary,50,False,10.209,"LINESTRING (14.5318507 35.8502106, 14.5319621 35.8502272)",,
30299184,False,2,134,Triq il-President Anton Buttigieg,secondary,50,True,83.46799999999999,"LINESTRING (14.5318507 35.8502106, 14.5314938 35.8501669, 14.530937 35.8500885)",,
154147094,True,1,,Triq Santa Katarina,tertiary,30,False,109.675,"LINESTRING (14.5331139 35.8552408, 14.5330717 35.8552601, 14.5330622 35.8552644, 14.5330536 35.8552684, 14.5329137 35.8553328, 14.532878 35.8553491, 14.532825 35.8553733, 14.5326193 35.8554671, 14.5326146 35.8554692, 14.532524 35.8555105, 14.5324058 35.8555645, 14.5323944 35.8555697, 14.5322163 35.8556509, 14.5320537 35.855725)",,
"[351629880, 904780342, 397957831]",False,2,,"['Triq Misrah ir-Repubblika', 'Triq Il-Madonna tal-Bon Kunsill', 'Triq San Girgor']",tertiary,30,"[False, True]",185.654,"LINESTRING (14.5331139 35.8552408, 14.5331539 35.8554051, 14.5331713 35.8554816, 14.5332004 35.8556403, 14.5332244 35.8556971, 14.5332362 35.8557113, 14.5332568 35.8557269, 14.5332761 35.8557372, 14.533299 35.8557398, 14.5333371 35.8557331, 14.5334703 35.8556873, 14.5336309 35.8556266, 14.5336844 35.8556072, 14.533997 35.8554809, 14.5340472 35.8554554, 14.5341008 35.8554322, 14.5341371 35.855417, 14.5345458 35.8552456)",,
26542554,True,1,134,,secondary,30,False,19.563000000000002,"LINESTRING (14.5296429 35.8544644, 14.5295726 35.8544546, 14.5295254 35.8544588, 14.5294828 35.8544716, 14.5294435 35.8545002)",roundabout,
26542610,True,,,Triq il-Labour,tertiary,,False,23.558999999999997,"LINESTRING (14.5296429 35.8544644, 14.5296002 35.8544289, 14.5294737 35.8543031)",,
15806595,False,1,,Triq Toni Zahra,residential,30,False,119.53,"LINESTRING (14.5291948 35.8568161, 14.5299311 35.8577102)",,
15806595,False,1,,Triq Toni Zahra,residential,30,True,108.237,"LINESTRING (14.5291948 35.8568161, 14.528526 35.8560076)",,
1225220805,False,2,134,Triq il-President Anton Buttigieg,secondary,50,True,10.209,"LINESTRING (14.5319621 35.8502272, 14.5318507 35.8502106)",,
1225220804,False,2,134,Triq il-President Anton Buttigieg,secondary,50,False,428.848,"LINESTRING (14.5319621 35.8502272, 14.5320982 35.8502488, 14.5335174 35.8504849, 14.5353334 35.8508017, 14.5361176 35.8509373, 14.5366183 35.8510211)",,
514890372,True,1,134,,secondary,30,False,12.814,"LINESTRING (14.529493 35.8546458, 14.5295787 35.8546649, 14.5296317 35.8546695)",roundabout,
514878935,True,1,134,,secondary,30,False,2.131,"LINESTRING (14.5297789 35.8545983, 14.529775 35.8545794)",roundabout,
514890379,True,1,134,Triq Alfredo Cachia Zammit,secondary,50,False,25.039,"LINESTRING (14.5300399 35.8549762, 14.5299368 35.8547671)",,
15245497,False,2,134,Triq Alfredo Cachia Zammit,secondary,50,False,69.28999999999999,"LINESTRING (14.5300399 35.8549762, 14.5301445 35.8552091, 14.5302699 35.8554971, 14.5302807 35.8555302, 14.5302957 35.8555637)",,
24599619,True,1,,Triq il-Madonna tal-Bon Kunsill,tertiary,30,False,17.573,"LINESTRING (14.5316257 35.8537611, 14.5316299 35.8537275, 14.5316235 35.8536912, 14.5316118 35.8536714, 14.5315778 35.8536455, 14.5315448 35.8536378)",roundabout,
26542639,True,1,,Triq il-Madonna tal-Bon Kunsill,tertiary,30,False,120.818,"LINESTRING (14.5316257 35.8537611, 14.53168 35.8537525, 14.531731 35.8537542, 14.5317779 35.8537585, 14.5318354 35.8537749, 14.531978 35.8538293, 14.5321249 35.8538974, 14.5322558 35.8539777, 14.5323282 35.8540355, 14.5323995 35.8541028, 14.5324588 35.8541605, 14.5325057 35.8542061, 14.5325787 35.8542771, 14.5326709 35.8543668)",,
30299184,False,2,134,Triq il-President Anton Buttigieg,secondary,50,True,111.584,"LINESTRING (14.530937 35.8500885, 14.5297117 35.8499449)",,
15713827,False,,,Ta' Tnella,residential,,False,68.462,"LINESTRING (14.530937 35.8500885, 14.5307144 35.8503881, 14.530631 35.8505522, 14.530614 35.8506396)",,
30299184,False,2,134,Triq il-President Anton Buttigieg,secondary,50,False,83.46799999999999,"LINESTRING (14.530937 35.8500885, 14.5314938 35.8501669, 14.5318507 35.8502106)",,
510351607,False,,,Ta' Tnella,residential,,True,28.997,"LINESTRING (14.530771 35.8511634, 14.5306833 35.8509125)",,
377842046,False,,,Triq il-Labour,tertiary,,True,66.095,"LINESTRING (14.5276114 35.8526562, 14.5270968 35.8522327)",,
377842046,False,,,Triq il-Labour,tertiary,,False,83.074,"LINESTRING (14.5276114 35.8526562, 14.5281664 35.8531448, 14.5282355 35.853206)",,
155550799,True,,,John Borg,residential,,False,83.822,"LINESTRING (14.5283997 35.8520214, 14.5290425 35.8525662)",,
362884549,False,,,Lorenzo Gafa,residential,,True,30.211,"LINESTRING (14.5283997 35.8520214, 14.5281613 35.8522124)",,
518493342,True,1,,Triq Lorenzo Gafa,residential,30,False,110.2,"LINESTRING (14.5283997 35.8520214, 14.5293939 35.8514445)",,
492095573,True,1,,Triq il-Madonna tal-Ħniena,residential,30,False,31.592,"LINESTRING (14.5293939 35.8514445, 14.5291361 35.851252)",,
492095573,True,1,,Triq il-Madonna tal-Ħniena,residential,30,False,56.855,"LINESTRING (14.5299643 35.8518754, 14.5298265 35.8517903, 14.52963 35.8516041, 14.5295053 35.8515291)",,
536842314,False,,,Triq San Alfonsu,residential,,True,38.518,"LINESTRING (14.5299643 35.8518754, 14.5300585 35.8518273, 14.530189 35.851594)",,
362884566,False,,,2,residential,,True,42.984,"LINESTRING (14.5293804 35.8527445, 14.5294558 35.8526627, 14.5295481 35.8526195, 14.5296675 35.8525836, 14.5297818 35.8525633)",,
549081298,False,1,,Triq John Borg,residential,30,False,77.498,"LINESTRING (14.5293804 35.8527445, 14.5293595 35.8528796, 14.529344 35.8529804, 14.5292743 35.8531466, 14.5290935 35.8533895)",,
549081298,False,1,,Triq John Borg,residential,30,True,36.339,"LINESTRING (14.5293804 35.8527445, 14.5293243 35.8527149, 14.5291057 35.8525996, 14.5290828 35.8525875, 14.5290425 35.8525662)",,
15713888,False,,,Melchiore Gafa,residential,,False,21.435,"LINESTRING (14.5285579 35.8503766, 14.528524 35.8505674)",,
154109934,False,,,Emanuel Cannataci,residential,,False,23.632,"LINESTRING (14.5285579 35.8503766, 14.5282992 35.850342)",,
154109934,False,,,Emanuel Cannataci,residential,,True,27.99,"LINESTRING (14.5285579 35.8503766, 14.5288651 35.8504135)",,
15713863,True,1,,Triq Xandru Farrugia,residential,30,False,69.939,"LINESTRING (14.5281613 35.8522124, 14.5276114 35.8526562)",,
23982901,False,1,,Triq Ħal Ġwann,residential,30,False,9.424,"LINESTRING (14.5281613 35.8522124, 14.5280882 35.8521518)",,
362884549,False,,,Lorenzo Gafa,residential,,False,30.211,"LINESTRING (14.5281613 35.8522124, 14.5283997 35.8520214)",,
514878929,True,1,,,tertiary,30,False,10.328,"LINESTRING (14.5263035 35.8505613, 14.5262792 35.8505374, 14.5262469 35.8505209, 14.5262099 35.8505132)",roundabout,
518493335,False,1,,Triq il-Madonna tal-Ħniena,residential,30,False,65.346,"LINESTRING (14.5272064 35.8507451, 14.5264922 35.8506439)",,
136701462,False,1,,Triq F. Falzon,residential,30,True,79.075,"LINESTRING (14.5280306 35.8510982, 14.5279651 35.8511916, 14.5278379 35.8512538, 14.52765 35.8514051, 14.5274005 35.8515819)",,
492095573,True,1,,Triq il-Madonna tal-Ħniena,residential,30,False,84.293,"LINESTRING (14.5280306 35.8510982, 14.5279276 35.8510617, 14.5276668 35.8509692, 14.5275666 35.8509337, 14.5273649 35.8508281, 14.5272064 35.8507451)",,
154109947,False,,,Triq Ħal Bajda,residential,,False,17.562,"LINESTRING (14.529034 35.8511522, 14.5291749 35.8510431)",,
492095573,True,1,,Triq il-Madonna tal-Ħniena,residential,30,False,56.474999999999994,"LINESTRING (14.529034 35.8511522, 14.5287266 35.8511109, 14.5284119 35.8511224)",,
15713840,True,,,Triq Bisbut,residential,,False,93.619,"LINESTRING (14.5295882 35.8505072, 14.530614 35.8506396)",,
154109934,False,,,Emanuel Cannataci,residential,,False,66.0,"LINESTRING (14.5295882 35.8505072, 14.5288651 35.8504135)",,
154109947,False,,,Triq Ħal Bajda,residential,,True,70.38,"LINESTRING (14.5295882 35.8505072, 14.5294066 35.8507753, 14.5291749 35.8510431)",,
30299184,False,2,134,Triq il-President Anton Buttigieg,secondary,50,False,111.584,"LINESTRING (14.5297117 35.8499449, 14.530937 35.8500885)",,
30299184,False,2,134,Triq il-President Anton Buttigieg,secondary,50,True,151.185,"LINESTRING (14.5297117 35.8499449, 14.5295638 35.849926, 14.5282312 35.8497556, 14.5280551 35.8497314)",,
510351605,True,,,Triq Ħal Bajda,residential,,False,63.508,"LINESTRING (14.5297117 35.8499449, 14.5296814 35.8500891, 14.5295882 35.8505072)",,
133289174,True,,,San Pietru,residential,,False,130.422,"LINESTRING (14.5317773 35.851447, 14.5316371 35.8517193, 14.5314863 35.8520375, 14.5313914 35.8523288, 14.5312451 35.8525325)",,
538540924,False,1,,Triq Marsaxlokk,residential,30,False,183.609,"LINESTRING (14.5317773 35.851447, 14.5318165 35.8515418, 14.5318975 35.8521124, 14.531955 35.8524604, 14.5319693 35.8525522, 14.5321055 35.8527531, 14.5321885 35.8529436, 14.5321932 35.8530455)",,
538540924,False,1,,Triq Marsaxlokk,residential,30,True,84.827,"LINESTRING (14.5317773 35.851447, 14.531786 35.8508038, 14.5317892 35.8506842)",,
46578573,True,,134,Dun Lawrwnz Degabriele,secondary,,False,37.859,"LINESTRING (14.5366183 35.8510211, 14.5367504 35.8513443)",,
515953235,False,2,134,Triq il-President Anton Buttigieg,secondary,,False,36.085,"LINESTRING (14.5366183 35.8510211, 14.5370102 35.8510875)",,
1225220804,False,2,134,Triq il-President Anton Buttigieg,secondary,50,True,428.84799999999996,"LINESTRING (14.5366183 35.8510211, 14.5361176 35.8509373, 14.5353334 35.8508017, 14.5335174 35.8504849, 14.5320982 35.8502488, 14.5319621 35.8502272)",,
136701540,False,,,Triq Joe Attard,residential,,True,12.112,"LINESTRING (14.5320191 35.8573364, 14.5320392 35.8574441)",,
536842344,True,,,Misrah Karmenu Grima,residential,,False,36.793,"LINESTRING (14.5320191 35.8573364, 14.531611 35.8573272)",,
536842351,True,,,Triq Joe Attard,residential,30,False,144.58,"LINESTRING (14.5320191 35.8573364, 14.5320031 35.8572486, 14.5317554 35.856516, 14.5314252 35.8561519)",,
15806551,False,2,,Triq Luqa Briffa,residential,30,True,5.795,"LINESTRING (14.5370097 35.852512, 14.5370735 35.8525185)",,
983019374,True,,,Delimara,residential,,False,25.308,"LINESTRING (14.5370097 35.852512, 14.5370096 35.8527396)",,
15806551,False,2,,Triq Luqa Briffa,residential,30,False,93.449,"LINESTRING (14.5370097 35.852512, 14.5362846 35.8524375, 14.535984 35.8524837)",,
23982913,True,1,,Triq Beland,residential,30,False,65.621,"LINESTRING (14.535984 35.8524837, 14.5361285 35.8530621)",,
15806551,False,2,,Triq Luqa Briffa,residential,30,False,64.297,"LINESTRING (14.535984 35.8524837, 14.5356815 35.8526856, 14.5353855 35.8527874)",,
15806551,False,2,,Triq Luqa Briffa,residential,30,True,93.449,"LINESTRING (14.535984 35.8524837, 14.5362846 35.8524375, 14.5370097 35.852512)",,
15806551,False,2,,Triq Luqa Briffa,residential,30,False,45.379000000000005,"LINESTRING (14.5353855 35.8527874, 14.5350984 35.8528156, 14.5348841 35.8528154)",,
15806551,False,2,,Triq Luqa Briffa,residential,30,True,64.297,"LINESTRING (14.5353855 35.8527874, 14.5356815 35.8526856, 14.535984 35.8524837)",,
16298038,False,1,,Triq Anġlu Grima,residential,30,True,118.149,"LINESTRING (14.5348841 35.8528154, 14.5345671 35.8517844)",,
534767227,True,1,,Triq Luqa Briffa,residential,30,False,46.281,"LINESTRING (14.5348841 35.8528154, 14.5343706 35.8528123)",,
15806551,False,2,,Triq Luqa Briffa,residential,30,True,45.379000000000005,"LINESTRING (14.5348841 35.8528154, 14.5350984 35.8528156, 14.5353855 35.8527874)",,
15806558,False,1,,Triq Santu Wistin,residential,30,False,91.439,"LINESTRING (14.5345458 35.8552456, 14.5348885 35.8560196)",,
351629880,False,2,,Triq San Girgor,tertiary,30,False,40.15,"LINESTRING (14.5345458 35.8552456, 14.5347082 35.855159, 14.5349298 35.8550633)",,
"[351629880, 904780342, 397957831]",False,2,,"['Triq Il-Madonna tal-Bon Kunsill', 'Triq Misrah ir-Repubblika', 'Triq San Girgor']",tertiary,30,"[False, True]",185.654,"LINESTRING (14.5345458 35.8552456, 14.5341371 35.855417, 14.5341008 35.8554322, 14.5340472 35.8554554, 14.533997 35.8554809, 14.5336844 35.8556072, 14.5336309 35.8556266, 14.5334703 35.8556873, 14.5333371 35.8557331, 14.533299 35.8557398, 14.5332761 35.8557372, 14.5332568 35.8557269, 14.5332362 35.8557113, 14.5332244 35.8556971, 14.5332004 35.8556403, 14.5331713 35.8554816, 14.5331539 35.8554051, 14.5331139 35.8552408)",,
"[904780344, 904780355]",True,1,,Misraħ Wistin Abela,residential,30,False,67.396,"LINESTRING (14.5345458 35.8552456, 14.5344825 35.8551193, 14.5341957 35.8550193, 14.5339935 35.854948, 14.5339752 35.854913)",,
15806558,False,1,,Triq Santu Wistin,residential,30,False,88.452,"LINESTRING (14.5351922 35.8567634, 14.5353171 35.8575524)",,
15806558,False,1,,Triq Santu Wistin,residential,30,True,87.118,"LINESTRING (14.5351922 35.8567634, 14.5348885 35.8560196)",,
15806558,False,1,,Triq Santu Wistin,residential,30,True,88.452,"LINESTRING (14.5353171 35.8575524, 14.5351922 35.8567634)",,
