osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction,maxspeed,bridge
139439300,True,2,127,The Strand,secondary,False,25.552,"LINESTRING (14.4946893 35.8988703, 14.4945212 35.8986852)",,,
8590655,True,4,,Xatt l-Imsida,trunk,False,56.834,"LINESTRING (14.4900118 35.8959219, 14.4902068 35.8954358)",,,
15221155,True,2,,,trunk_link,False,49.660999999999994,"LINESTRING (14.4902068 35.8954358, 14.4901399 35.8953342, 14.4900648 35.8952339, 14.4899776 35.8951808, 14.4899454 35.8951673, 14.4898321 35.8951378)",,,
144132932,True,2,,Tal-Qroqq Roundabout,trunk,False,29.878,"LINESTRING (14.4850982 35.9001539, 14.48518 35.9001618, 14.4852759 35.900133, 14.4853705 35.9000418)",roundabout,,
"[16312324, 404937926]",True,3,,Xatt l-Imsida,trunk,False,109.77799999999999,"LINESTRING (14.4898321 35.8951378, 14.489696 35.8951828, 14.4894439 35.8952612, 14.4893813 35.8952814, 14.4890658 35.8953831, 14.4889294 35.895426, 14.4886993 35.8955018)",,,
16312327,True,2,,,trunk,False,38.128,"LINESTRING (14.4879445 35.895792, 14.4879199 35.8958862, 14.4879178 35.8959246, 14.487924 35.8959726, 14.4879319 35.8960126, 14.4879538 35.8960495, 14.4880042 35.8961165)",,,
156827322,True,1,,Triq Il-Wied Ta' L-Imsida,primary,False,227.60100000000003,"LINESTRING (14.4879445 35.895792, 14.4877148 35.8959303, 14.4876302 35.8959841, 14.4875369 35.8960559, 14.4874036 35.8961864, 14.4873062 35.89628, 14.487219 35.8963733, 14.4871607 35.8964189, 14.4870709 35.8964705, 14.4869978 35.8965031, 14.4869201 35.8965268, 14.4868283 35.896542, 14.4867263 35.8965528, 14.4865896 35.8965549, 14.4864779 35.8965367, 14.486348 35.8964856, 14.485921 35.8962043)",,,
47320286,True,4,,,trunk,False,74.255,"LINESTRING (14.488331 35.8961511, 14.4886837 35.896036, 14.4889298 35.8959506, 14.4890136 35.8959376, 14.4891041 35.8959295)",,,
157728196,False,2,,Triq Il-Kappillan Mifsud,tertiary,False,55.082,"LINESTRING (14.485862 35.8917813, 14.4861853 35.8916373, 14.4863916 35.891534)",,,
157728196,False,2,,Triq Il-Kappillan Mifsud,tertiary,True,90.873,"LINESTRING (14.485862 35.8917813, 14.4856003 35.8918621, 14.4852353 35.8919796, 14.4849188 35.8920709)",,,
530465012,False,,,Triq il-Frangiskani,residential,False,87.078,"LINESTRING (14.485862 35.8917813, 14.486026 35.8919958, 14.486282 35.8924844)",,,
538057624,True,,,Triq Misraħ il-Barrieri,residential,False,58.889,"LINESTRING (14.4896277 35.8939773, 14.4902659 35.8940921)",,,
16312275,False,1,,Triq San Ġużepp,residential,False,78.445,"LINESTRING (14.4926129 35.8917214, 14.4933189 35.8913084)",,30,
