osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,access,junction,bridge
544708526,False,Moghdija l-Vitorja,residential,True,6.989,,,,"LINESTRING (14.4664309 35.9039111, 14.4663914 35.903857)",,,
26617328,True,Triq Dun Karm,trunk,False,56.339,2,5,60,"LINESTRING (14.4696686 35.9017975, 14.4698058 35.9017066, 14.4701719 35.9014971)",,,
15552844,False,Triq Salvu Psaila,secondary,False,77.523,,19,40,"LINESTRING (14.4655466 35.8953097, 14.4657641 35.895355, 14.4659665 35.895369, 14.4661655 35.8953827, 14.4663987 35.895382)",,,
172800348,True,Triq Santa Maria,residential,False,117.18299999999999,,,,"LINESTRING (14.4655466 35.8953097, 14.4655821 35.8954167, 14.4660287 35.8962876)",,,
"[514619210, 172920566]",False,Triq Fleur-de-Lys,secondary,False,51.581,2,19;20,40,"LINESTRING (14.4655466 35.8953097, 14.4653532 35.8954238, 14.4651807 35.8955295, 14.4650873 35.8955867)",yes,,
15552844,False,Triq Salvu Psaila,secondary,True,77.523,,19,40,"LINESTRING (14.4663987 35.895382, 14.4661655 35.8953827, 14.4659665 35.895369, 14.4657641 35.895355, 14.4655466 35.8953097)",,,
22886361,False,Triq Karm Sammut,residential,True,54.177,,,,"LINESTRING (14.466376 35.9024028, 14.4662829 35.9024315, 14.4658229 35.9025941)",,,
334298403,False,Triq Tumas Fenech,residential,False,99.558,,,,"LINESTRING (14.466376 35.9024028, 14.4661119 35.9017548, 14.4660823 35.9016959, 14.4660391 35.9015507)",,,
334298403,False,Triq Tumas Fenech,residential,True,88.508,,,,"LINESTRING (14.466376 35.9024028, 14.4664367 35.9025029, 14.4667114 35.9028198, 14.4667786 35.9028833, 14.4669759 35.903025)",,,
222341522,True,Triq Santa Liena,residential,False,39.863,,,,"LINESTRING (14.4655292 35.8996243, 14.4659678 35.8996722)",,,
538057619,False,Triq Santa Liena,residential,True,69.571,,,,"LINESTRING (14.4655292 35.8996243, 14.465252 35.8994921, 14.4651028 35.8994422, 14.4649351 35.899354, 14.4648557 35.8993208)",,,
26617331,True,Triq il-Kbira,residential,False,14.986,,,,"LINESTRING (14.4640743 35.8987162, 14.4641713 35.8988257)",,,
334459470,False,Triq L-Imnajjar,living_street,False,26.11,,,,"LINESTRING (14.4640743 35.8987162, 14.4639248 35.8987837, 14.4638078 35.8988)",,,
156825270,False,Valley Road,primary,False,23.479,,,,"LINESTRING (14.4642397 35.896126, 14.4645002 35.8961186)",,,
30094711,False,Triq Il-Wied,primary,False,53.646,2,19;20,,"LINESTRING (14.4642397 35.896126, 14.4639416 35.8961362, 14.4636629 35.8962198)",,,
30094711,False,Triq Il-Wied,primary,True,16.924,2,19;20,,"LINESTRING (14.4634933 35.8962853, 14.4636629 35.8962198)",,,
30094711,False,Triq Il-Wied,primary,False,143.273,2,19;20,,"LINESTRING (14.4634933 35.8962853, 14.4633983 35.8963151, 14.4632231 35.8963748, 14.4631603 35.8963892, 14.462909 35.8964427, 14.4628021 35.8964639, 14.4624585 35.8965667, 14.4621479 35.8967318, 14.4620441 35.8967892)",,,
334309002,False,Triq il-Qasab,residential,False,101.781,,,,"LINESTRING (14.4634933 35.8962853, 14.4636792 35.8963482, 14.4640902 35.8963236, 14.4644263 35.8964204, 14.4645767 35.8964638)",,,
22823976,False,Triq Tumas Dingli,living_street,False,73.253,,,,"LINESTRING (14.4626737 35.8950828, 14.4618761 35.8952113)",,,
535959434,False,Knisja l-Qadima,residential,True,20.502,,,,"LINESTRING (14.4626737 35.8950828, 14.4628127 35.8952288)",,,
552345952,True,Triq il-Karmnu,residential,False,117.059,,,,"LINESTRING (14.4595205 35.8980712, 14.4594141 35.897022)",,,
595207470,False,Triq In-Naxxar,primary,False,35.531,,19,,"LINESTRING (14.4595205 35.8980712, 14.4596657 35.8980028, 14.4598668 35.8979184)",,,
30663259,False,Triq Il-Wied,secondary,True,137.183,2,20,,"LINESTRING (14.4594141 35.897022, 14.4601046 35.8970964, 14.4609293 35.8970536)",,,
552345952,True,Triq il-Karmnu,residential,False,95.911,,,,"LINESTRING (14.4596748 35.9016099, 14.4596404 35.9007478)",,,
"[355924476, 241076540]",False,Triq Kanonku Karmenu Pirotta,residential,False,76.801,,,,"LINESTRING (14.4597489 35.9030075, 14.460292 35.9030075, 14.4606009 35.9030241)",,,
22886180,True,Triq il-Karmnu,residential,False,88.26,,,,"LINESTRING (14.4597129 35.9022143, 14.4597489 35.9030075)",,,
552345952,True,Triq il-Karmnu,residential,False,67.294,,,,"LINESTRING (14.4597129 35.9022143, 14.4596748 35.9016099)",,,
552345953,False,Triq Mgr Alf Mifsud,residential,False,75.128,,,,"LINESTRING (14.4597129 35.9022143, 14.4605466 35.9021932)",,,
552345953,False,Triq Mgr Alf Mifsud,residential,False,33.011,,,,"LINESTRING (14.4609585 35.902148, 14.461325 35.90215)",,,
552345953,False,Triq Mgr Alf Mifsud,residential,True,37.439,,,,"LINESTRING (14.4609585 35.902148, 14.4605466 35.9021932)",,,
1017576371,False,Triq Anglu Mallia,residential,True,65.049,,,,"LINESTRING (14.4609585 35.902148, 14.4609562 35.901563)",,,
552345953,False,Triq Mgr Alf Mifsud,residential,True,31.877,,,,"LINESTRING (14.4616788 35.9021426, 14.461325 35.90215)",,,
"[22886187, 22886189]",False,Triq John Borg,residential,False,86.78999999999999,,,,"LINESTRING (14.4620222 35.9021441, 14.4622251 35.902123, 14.4622986 35.9020253, 14.4622614 35.9015258)",,,
334459859,False,Triq John Borg,residential,True,61.967,,,,"LINESTRING (14.461975 35.897327, 14.4620179 35.8978832)",,,
497409888,True,Triq Francesco Buhagiar,residential,False,115.535,,,,"LINESTRING (14.4609562 35.901563, 14.4596748 35.9016099)",,,
1017576370,True,Triq Francesco Buhagiar,residential,False,117.633,,,,"LINESTRING (14.4609562 35.901563, 14.4622614 35.9015258)",,,
1017576371,False,Triq Anglu Mallia,residential,False,65.049,,,,"LINESTRING (14.4609562 35.901563, 14.4609585 35.902148)",,,
348317681,True,Triq John Borg,residential,False,48.845,,,,"LINESTRING (14.4622614 35.9015258, 14.4622338 35.9010871)",,,
1017576372,False,Triq Francesco Buhagiar,residential,True,31.406,,,,"LINESTRING (14.4622614 35.9015258, 14.4626016 35.9014639)",,,
"[22886187, 22886189]",False,Triq John Borg,residential,True,86.78999999999999,,,,"LINESTRING (14.4622614 35.9015258, 14.4622986 35.9020253, 14.4622251 35.902123, 14.4620222 35.9021441)",,,
22886192,True,Triq W Ignatio Mifsud,residential,False,114.016,,,,"LINESTRING (14.4596404 35.9007478, 14.4609053 35.9007085)",,,
552345952,True,Triq il-Karmnu,residential,False,88.352,,,,"LINESTRING (14.4596404 35.9007478, 14.4595973 35.899954)",,,
22886183,True,Triq Anglu Mallia,residential,False,95.127,,,,"LINESTRING (14.4609053 35.9007085, 14.4609562 35.901563)",,,
22886192,True,Triq W Ignatio Mifsud,residential,False,117.482,,,,"LINESTRING (14.4609053 35.9007085, 14.4622076 35.9006498)",,,
22886192,True,Triq W Ignatio Mifsud,residential,False,72.855,,,,"LINESTRING (14.4622076 35.9006498, 14.4630136 35.9005948)",,,
348317681,True,Triq John Borg,residential,False,87.057,,,,"LINESTRING (14.4622076 35.9006498, 14.4621536 35.8998681)",,,
22886289,False,Triq is-Salib Imqaddes,residential,False,55.529,,,,"LINESTRING (14.4630136 35.9005948, 14.4629928 35.9000957)",,,
"[22886289, 22886294]",False,"['Melitella', 'Triq is-Salib Imqaddes']",residential,True,143.46800000000002,,,,"LINESTRING (14.4630136 35.9005948, 14.4631423 35.9006157, 14.4631711 35.9008658, 14.463156 35.9010502, 14.4622338 35.9010871)",,,
552345952,True,Triq il-Karmnu,residential,False,60.392,,,,"LINESTRING (14.4595973 35.899954, 14.4595785 35.8994111)",,,
22886183,True,Triq Anglu Mallia,residential,False,86.785,,,,"LINESTRING (14.4608717 35.8999285, 14.4609053 35.9007085)",,,
22886196,True,Triq il-Bwieraq,residential,False,114.824,,,,"LINESTRING (14.4608717 35.8999285, 14.4595973 35.899954)",,,
22886196,True,Triq il-Bwieraq,residential,False,115.659,,,,"LINESTRING (14.4621536 35.8998681, 14.4608717 35.8999285)",,,
348317681,True,Triq John Borg,residential,False,62.784,,,,"LINESTRING (14.4621536 35.8998681, 14.4621137 35.8993044)",,,
22886197,True,Triq F. S. Caruana,residential,False,115.145,,,,"LINESTRING (14.4595785 35.8994111, 14.4608554 35.8993619)",,,
552345952,True,Triq il-Karmnu,residential,False,82.581,,,,"LINESTRING (14.4595785 35.8994111, 14.459546 35.8986689)",,,
22886183,True,Triq Anglu Mallia,residential,False,63.02,,,,"LINESTRING (14.4608554 35.8993619, 14.4608717 35.8999285)",,,
22886197,True,Triq F. S. Caruana,residential,False,113.52,,,,"LINESTRING (14.4608554 35.8993619, 14.4621137 35.8993044)",,,
980629510,False,Triq F. S. Caruana,residential,False,96.538,,,,"LINESTRING (14.4621137 35.8993044, 14.4631835 35.8992518)",,,
