osmid,highway,oneway,reversed,length,geometry,name,ref,bridge,junction,lanes,maxspeed
94127341,residential,False,True,116.191,"LINESTRING (29.3685506 -3.3670549, 29.3682942 -3.3669055, 29.3679999 -3.3667218, 29.3678136 -3.3666513, 29.3676323 -3.366559)",,,,,,
29552436,tertiary,False,False,211.18900000000002,"LINESTRING (29.3673908 -3.3654057, 29.3674972 -3.3653398, 29.3676557 -3.3652597, 29.3677433 -3.3652205, 29.3678354 -3.3652014, 29.3679162 -3.3651963, 29.3680054 -3.365213, 29.3682026 -3.3652671, 29.3691532 -3.3656717)",Avenue de l'Imprimerie,,,,,
29552436,tertiary,False,True,241.23000000000002,"LINESTRING (29.3673908 -3.3654057, 29.3660569 -3.3662228, 29.3655439 -3.3665489)",Avenue de l'Imprimerie,,,,,
29886957,residential,False,False,24.472,"LINESTRING (29.3673908 -3.3654057, 29.3674684 -3.3655622, 29.3674923 -3.3656009)",,,,,,
29886957,residential,False,False,53.215,"LINESTRING (29.3673833 -3.366104, 29.3672659 -3.366568)",,,,,,
29886957,residential,False,True,57.236999999999995,"LINESTRING (29.3673833 -3.366104, 29.3674252 -3.3659177, 29.3674674 -3.3657159, 29.3674923 -3.3656009)",,,,,,
94127358,residential,False,True,40.199999999999996,"LINESTRING (29.3673833 -3.366104, 29.3676833 -3.3661757, 29.3677321 -3.366198)",,,,,,
29886957,residential,False,True,53.215,"LINESTRING (29.3672659 -3.366568, 29.3673833 -3.366104)",,,,,,
29886652,residential,False,False,45.849,"LINESTRING (29.3698084 -3.3673987, 29.3699668 -3.3670179)",Avenue Nyabihanga,,,,,
29886652,residential,False,True,49.946,"LINESTRING (29.3698084 -3.3673987, 29.3696502 -3.3678192)",Avenue Nyabihanga,,,,,
94127333,residential,False,False,112.17099999999999,"LINESTRING (29.3698084 -3.3673987, 29.3702692 -3.3675939, 29.3707429 -3.3677824)",,,,,,
94127333,residential,False,True,142.267,"LINESTRING (29.3698084 -3.3673987, 29.3692446 -3.367157, 29.3686325 -3.3668898)",,,,,,
30042460,residential,False,True,61.793,"LINESTRING (29.3712844 -3.3665389, 29.3710567 -3.367046)",,,,,,
29552436,tertiary,False,True,114.676,"LINESTRING (29.3712844 -3.3665389, 29.3708096 -3.3663515, 29.3703268 -3.366152)",Avenue de l'Imprimerie,,,,,
126064156,residential,False,False,89.794,"LINESTRING (29.3691486 -3.3618497, 29.3699159 -3.361594)",,,,,,
126064156,residential,False,True,52.25,"LINESTRING (29.3691486 -3.3618497, 29.3687048 -3.3620063)",,,,,,
29872885,residential,False,False,189.84799999999998,"LINESTRING (29.3691486 -3.3618497, 29.3693385 -3.3623751, 29.3693626 -3.3624067, 29.36939 -3.3624265, 29.3701837 -3.3624626, 29.3704663 -3.3624582)",,,,,,
126064155,trunk,True,False,23.418,"LINESTRING (29.3678669 -3.3608408, 29.3677632 -3.3610242)",Chaussée du Peuple Murundi,RN3,,,,
89207817,trunk,True,False,13.565999999999999,"LINESTRING (29.3678669 -3.3608408, 29.3679219 -3.3608675, 29.367981 -3.3608828)",,RN 1;RN 9,,roundabout,,
670272743,primary,False,False,19.777,"LINESTRING (29.3678592 -3.3598717, 29.3678961 -3.3600457)",Boulevard Général Adolphe Nshimirimana,RN 9,,,,
89207817,trunk,True,False,29.832,"LINESTRING (29.3682761 -3.3604012, 29.368231 -3.3603515, 29.3681762 -3.3603128, 29.3681142 -3.3602869, 29.368048 -3.3602752)",,RN 1;RN 9,,roundabout,,
30042460,residential,False,False,50.818,"LINESTRING (29.3705425 -3.3681933, 29.3707429 -3.3677824)",,,,,,
29886591,residential,False,True,107.435,"LINESTRING (29.3705425 -3.3681933, 29.3701753 -3.368045, 29.3696502 -3.3678192)",Avenue de Jabe,,,,,
29886652,residential,False,False,49.946,"LINESTRING (29.3696502 -3.3678192, 29.3698084 -3.3673987)",Avenue Nyabihanga,,,,,
29886652,residential,False,True,47.47,"LINESTRING (29.3696502 -3.3678192, 29.3694927 -3.3682161)",Avenue Nyabihanga,,,,,
29886591,residential,False,False,107.435,"LINESTRING (29.3696502 -3.3678192, 29.3701753 -3.368045, 29.3705425 -3.3681933)",Avenue de Jabe,,,,,
29886591,residential,False,True,165.0,"LINESTRING (29.3696502 -3.3678192, 29.3686311 -3.3673924, 29.3685653 -3.3673348, 29.3685378 -3.3672953, 29.3685216 -3.3672462, 29.3685506 -3.3670549)",Avenue de Jabe,,,,,
89207817,trunk,True,False,21.464,"LINESTRING (29.368048 -3.3602752, 29.3679836 -3.3602777, 29.3679212 -3.3602936, 29.3678634 -3.3603222)",,RN 1;RN 9,,roundabout,,
670197855,primary,True,False,30.712,"LINESTRING (29.368048 -3.3602752, 29.3679618 -3.3601676, 29.3678961 -3.3600457)",Boulevard Général Adolphe Nshimirimana,RN 9,,,,
29552436,tertiary,False,True,35.786,"LINESTRING (29.3703268 -3.366152, 29.3700318 -3.3660222)",Avenue de l'Imprimerie,,,,,
29552436,tertiary,False,False,114.676,"LINESTRING (29.3703268 -3.366152, 29.3708096 -3.3663515, 29.3712844 -3.3665389)",Avenue de l'Imprimerie,,,,,
29886652,residential,False,True,60.348,"LINESTRING (29.3703268 -3.366152, 29.3702383 -3.3663635, 29.370125 -3.3666559)",Avenue Nyabihanga,,,,,
224460999,residential,False,True,56.285,"LINESTRING (29.3643774 -3.3658003, 29.3638751 -3.3658695)",,,,,,
224460999,residential,False,False,193.84,"LINESTRING (29.3643774 -3.3658003, 29.3644398 -3.3656889, 29.3647858 -3.3655264, 29.3651343 -3.3653603, 29.3654766 -3.3651978, 29.3657806 -3.3650682, 29.3659173 -3.3650369)",,,,,,
224461000,residential,False,True,108.518,"LINESTRING (29.3643774 -3.3658003, 29.3645057 -3.3666444, 29.3645137 -3.3667663)",,,,,,
29552436,tertiary,False,True,17.929,"LINESTRING (29.3655439 -3.3665489, 29.3654161 -3.3666475)",Avenue de l'Imprimerie,,,,,
29552436,tertiary,False,False,241.23000000000002,"LINESTRING (29.3655439 -3.3665489, 29.3660569 -3.3662228, 29.3673908 -3.3654057)",Avenue de l'Imprimerie,,,,,
29639774,trunk,True,False,173.373,"LINESTRING (29.3655439 -3.3665489, 29.3656285 -3.3662124, 29.3658728 -3.365458, 29.3660013 -3.3650587)",Chaussée du Peuple Murundi,RN3,,,,
29639808,residential,False,False,105.431,"LINESTRING (29.3634121 -3.3659201, 29.3634832 -3.3668656)",3e Avenue,,,,,
224460999,residential,False,False,51.702,"LINESTRING (29.3634121 -3.3659201, 29.3638751 -3.3658695)",,,,,,
89207817,trunk,True,False,20.42,"LINESTRING (29.3677217 -3.3605956, 29.36774 -3.3606856, 29.3677842 -3.3607661)",,RN 1;RN 9,,roundabout,,
670197860,primary,True,False,44.92700000000001,"LINESTRING (29.3677217 -3.3605956, 29.3676715 -3.3606803, 29.3676004 -3.3607513, 29.3674234 -3.3608557)",Avenue de I'Oua,,,,,
89207817,trunk,True,False,53.311,"LINESTRING (29.367981 -3.3608828, 29.3680496 -3.3608856, 29.368117 -3.3608731, 29.36818 -3.3608459, 29.3682353 -3.3608055, 29.3682803 -3.3607537, 29.3683126 -3.3606933, 29.3683306 -3.3606272)",,RN 1;RN 9,,roundabout,,
89207817,trunk,True,False,22.081,"LINESTRING (29.3683341 -3.3605884, 29.3683205 -3.36049, 29.3682761 -3.3604012)",,RN 1;RN 9,,roundabout,,
670197856,trunk,True,False,55.209999999999994,"LINESTRING (29.3683341 -3.3605884, 29.3684305 -3.3605223, 29.3685043 -3.3604668, 29.3685626 -3.360432, 29.3687494 -3.3603158)",Boulevard Mwambutsa,RN 1,,,,
89207817,trunk,True,False,35.8,"LINESTRING (29.3678634 -3.3603222, 29.3678129 -3.3603623, 29.3677719 -3.360412, 29.3677423 -3.3604692, 29.3677253 -3.3605314, 29.3677217 -3.3605956)",,RN 1;RN 9,,roundabout,,
94127337,residential,False,False,193.477,"LINESTRING (29.367886 -3.3675416, 29.3694927 -3.3682161)",,,,,,
94127337,residential,False,True,11.665,"LINESTRING (29.367886 -3.3675416, 29.3679158 -3.367441)",,,,,,
669951066,residential,False,True,54.372,"LINESTRING (29.367886 -3.3675416, 29.3678458 -3.3676113, 29.367815 -3.3677184, 29.3677828 -3.3678563, 29.3677439 -3.3680069)",,,,,,
29886652,residential,False,False,47.47,"LINESTRING (29.3694927 -3.3682161, 29.3696502 -3.3678192)",Avenue Nyabihanga,,,,,
94127337,residential,False,True,193.477,"LINESTRING (29.3694927 -3.3682161, 29.367886 -3.3675416)",,,,,,
29886591,residential,False,False,15.217,"LINESTRING (29.3687943 -3.3665244, 29.368742 -3.3666509)",Avenue de Jabe,,,,,
29886591,residential,False,True,41.915,"LINESTRING (29.3687943 -3.3665244, 29.3689335 -3.366174)",Avenue de Jabe,,,,,
94127345,unclassified,False,True,141.247,"LINESTRING (29.3687943 -3.3665244, 29.3699668 -3.3670179)",avenue Nyarutiti,,,,1,20
29886652,residential,False,False,43.916,"LINESTRING (29.3699668 -3.3670179, 29.370125 -3.3666559)",Avenue Nyabihanga,,,,,
29886652,residential,False,True,45.849,"LINESTRING (29.3699668 -3.3670179, 29.3698084 -3.3673987)",Avenue Nyabihanga,,,,,
94127345,unclassified,False,False,141.247,"LINESTRING (29.3699668 -3.3670179, 29.3687943 -3.3665244)",avenue Nyarutiti,,,,1,20
94127345,unclassified,False,True,112.588,"LINESTRING (29.3699668 -3.3670179, 29.3704784 -3.3672391, 29.3708918 -3.367433)",avenue Nyarutiti,,,,1,20
30042460,residential,False,False,46.764,"LINESTRING (29.3708918 -3.367433, 29.3710567 -3.367046)",,,,,,
30042460,residential,False,True,42.221,"LINESTRING (29.3708918 -3.367433, 29.3707429 -3.3677824)",,,,,,
94127345,unclassified,False,False,112.588,"LINESTRING (29.3708918 -3.367433, 29.3704784 -3.3672391, 29.3699668 -3.3670179)",avenue Nyarutiti,,,,1,20
29886591,residential,False,False,41.915,"LINESTRING (29.3689335 -3.366174, 29.3687943 -3.3665244)",Avenue de Jabe,,,,,
29886591,residential,False,True,3.435,"LINESTRING (29.3689335 -3.366174, 29.3689459 -3.3661457)",Avenue de Jabe,,,,,
94127340,residential,False,True,136.759,"LINESTRING (29.3689335 -3.366174, 29.3679625 -3.3657619, 29.3678998 -3.3657262, 29.3678027 -3.365687)",,,,,,
94127333,residential,False,True,142.277,"LINESTRING (29.3719115 -3.3683073, 29.3713313 -3.3680316, 29.3707429 -3.3677824)",,,,,,
30042460,residential,False,False,61.793,"LINESTRING (29.3710567 -3.367046, 29.3712844 -3.3665389)",,,,,,
30042460,residential,False,True,46.764,"LINESTRING (29.3710567 -3.367046, 29.3708918 -3.367433)",,,,,,
94127324,residential,False,True,112.156,"LINESTRING (29.3710567 -3.367046, 29.3706219 -3.3668696, 29.370125 -3.3666559)",,,,,,
128891062,residential,False,False,88.747,"LINESTRING (29.3676323 -3.366559, 29.3674337 -3.3673321)",,,,,,
128891062,residential,False,True,41.642,"LINESTRING (29.3676323 -3.366559, 29.3677321 -3.366198)",,,,,,
94127341,residential,False,False,116.191,"LINESTRING (29.3676323 -3.366559, 29.3678136 -3.3666513, 29.3679999 -3.3667218, 29.3682942 -3.3669055, 29.3685506 -3.3670549)",,,,,,
29886652,residential,False,True,43.916,"LINESTRING (29.370125 -3.3666559, 29.3699668 -3.3670179)",Avenue Nyabihanga,,,,,
94127324,residential,False,True,142.65,"LINESTRING (29.370125 -3.3666559, 29.3689459 -3.3661457)",,,,,,
29886652,residential,False,False,60.348,"LINESTRING (29.370125 -3.3666559, 29.3702383 -3.3663635, 29.3703268 -3.366152)",Avenue Nyabihanga,,,,,
94127324,residential,False,False,112.156,"LINESTRING (29.370125 -3.3666559, 29.3706219 -3.3668696, 29.3710567 -3.367046)",,,,,,
30042460,residential,False,False,42.221,"LINESTRING (29.3707429 -3.3677824, 29.3708918 -3.367433)",,,,,,
30042460,residential,False,True,50.818,"LINESTRING (29.3707429 -3.3677824, 29.3705425 -3.3681933)",,,,,,
94127333,residential,False,False,142.277,"LINESTRING (29.3707429 -3.3677824, 29.3713313 -3.3680316, 29.3719115 -3.3683073)",,,,,,
94127333,residential,False,True,112.17099999999999,"LINESTRING (29.3707429 -3.3677824, 29.3702692 -3.3675939, 29.3698084 -3.3673987)",,,,,,
29886591,residential,False,False,20.486,"LINESTRING (29.3686325 -3.3668898, 29.3685506 -3.3670549)",Avenue de Jabe,,,,,
29886591,residential,False,True,29.213,"LINESTRING (29.3686325 -3.3668898, 29.368742 -3.3666509)",Avenue de Jabe,,,,,
94127333,residential,False,False,142.267,"LINESTRING (29.3686325 -3.3668898, 29.3692446 -3.367157, 29.3698084 -3.3673987)",,,,,,
94127358,residential,False,True,122.894,"LINESTRING (29.3677321 -3.366198, 29.368742 -3.3666509)",,,,,,
128891062,residential,False,False,41.642,"LINESTRING (29.3677321 -3.366198, 29.3676323 -3.366559)",,,,,,
94127358,residential,False,False,40.199999999999996,"LINESTRING (29.3677321 -3.366198, 29.3676833 -3.3661757, 29.3673833 -3.366104)",,,,,,
128891062,residential,False,True,57.371,"LINESTRING (29.3677321 -3.366198, 29.3677998 -3.3657295, 29.3678027 -3.365687)",,,,,,
29886591,residential,False,False,29.213,"LINESTRING (29.368742 -3.3666509, 29.3686325 -3.3668898)",Avenue de Jabe,,,,,
29886591,residential,False,True,15.217,"LINESTRING (29.368742 -3.3666509, 29.3687943 -3.3665244)",Avenue de Jabe,,,,,
94127358,residential,False,False,122.894,"LINESTRING (29.368742 -3.3666509, 29.3677321 -3.366198)",,,,,,
94127340,residential,False,False,136.759,"LINESTRING (29.3678027 -3.365687, 29.3678998 -3.3657262, 29.3679625 -3.3657619, 29.3689335 -3.366174)",,,,,,
94127340,residential,False,True,36.851,"LINESTRING (29.3678027 -3.365687, 29.3677664 -3.3656486, 29.3677021 -3.3656279, 29.3674923 -3.3656009)",,,,,,
128891062,residential,False,False,57.371,"LINESTRING (29.3678027 -3.365687, 29.3677998 -3.3657295, 29.3677321 -3.366198)",,,,,,
29886591,residential,False,False,3.435,"LINESTRING (29.3689459 -3.3661457, 29.3689335 -3.366174)",Avenue de Jabe,,,,,
29886591,residential,False,True,57.511,"LINESTRING (29.3689459 -3.3661457, 29.3691532 -3.3656717)",Avenue de Jabe,,,,,
94127324,residential,False,False,142.65,"LINESTRING (29.3689459 -3.3661457, 29.370125 -3.3666559)",,,,,,
29639538,residential,False,True,59.75,"LINESTRING (29.3645137 -3.3667663, 29.3639773 -3.3668111)",,,,,,
224461000,residential,False,False,108.518,"LINESTRING (29.3645137 -3.3667663, 29.3645057 -3.3666444, 29.3643774 -3.3658003)",,,,,,
224461000,residential,False,True,113.636,"LINESTRING (29.3645137 -3.3667663, 29.3644375 -3.3672666, 29.3643446 -3.3677741)",,,,,,
89207817,trunk,True,False,12.431999999999999,"LINESTRING (29.3677842 -3.3607661, 29.3678221 -3.3608072, 29.3678669 -3.3608408)",,RN 1;RN 9,,roundabout,,
29872863,residential,False,False,10.708,"LINESTRING (29.3673039 -3.3620197, 29.3673943 -3.3620533)",,,,,,
"[126064153, 126064154, 126064155]",trunk,True,False,369.167,"LINESTRING (29.3673039 -3.3620197, 29.3669858 -3.3627229, 29.3668192 -3.3630827, 29.3665751 -3.3635998, 29.3663047 -3.3641724, 29.366052 -3.3647077, 29.3659173 -3.3650369)",Chaussée du Peuple Murundi,RN3,yes,,,
224460999,residential,False,False,9.634,"LINESTRING (29.3659173 -3.3650369, 29.3660013 -3.3650587)",,,,,,
126064153,trunk,True,False,187.732,"LINESTRING (29.3659173 -3.3650369, 29.3657747 -3.3654368, 29.3655222 -3.366191, 29.3654161 -3.3666475)",Chaussée du Peuple Murundi,RN3,,,,
224460999,residential,False,True,193.84,"LINESTRING (29.3659173 -3.3650369, 29.3657806 -3.3650682, 29.3654766 -3.3651978, 29.3651343 -3.3653603, 29.3647858 -3.3655264, 29.3644398 -3.3656889, 29.3643774 -3.3658003)",,,,,,
29552436,tertiary,False,False,17.929,"LINESTRING (29.3654161 -3.3666475, 29.3655439 -3.3665489)",Avenue de l'Imprimerie,,,,,
29886957,residential,False,False,57.237,"LINESTRING (29.3674923 -3.3656009, 29.3674674 -3.3657159, 29.3674252 -3.3659177, 29.3673833 -3.366104)",,,,,,
29886957,residential,False,True,24.472,"LINESTRING (29.3674923 -3.3656009, 29.3674684 -3.3655622, 29.3673908 -3.3654057)",,,,,,
94127340,residential,False,False,36.851,"LINESTRING (29.3674923 -3.3656009, 29.3677021 -3.3656279, 29.3677664 -3.3656486, 29.3678027 -3.365687)",,,,,,
128891062,residential,False,True,16.637,"LINESTRING (29.3678686 -3.3680899, 29.3677439 -3.3680069)",,,,,,
8598267,trunk,False,False,105.511,"LINESTRING (29.3699768 -3.3597766, 29.3704368 -3.3596521, 29.3708968 -3.3595383)",Boulevard Mwambutsa,RN 1,,,,
8598267,trunk,False,True,148.97299999999998,"LINESTRING (29.3699768 -3.3597766, 29.3698588 -3.3598181, 29.3695472 -3.3599491, 29.3689689 -3.3601999, 29.3687494 -3.3603158)",Boulevard Mwambutsa,RN 1,,,,
128974442,residential,False,False,171.93599999999998,"LINESTRING (29.3699768 -3.3597766, 29.3699453 -3.3603724, 29.3699198 -3.3607868, 29.3698934 -3.3613206)",,,,,,
"[668470172, 128974445, 668470173]",residential,False,True,247.051,"LINESTRING (29.3712542 -3.365348, 29.3711858 -3.3654886, 29.3711295 -3.3656332, 29.3710383 -3.3658179, 29.3710081 -3.3658387, 29.3709645 -3.3658548, 29.3708982 -3.3658501, 29.3707922 -3.365828, 29.3706071 -3.3657537, 29.3705957 -3.3657309, 29.3705998 -3.3656961, 29.370646 -3.3655937, 29.3706487 -3.3655696, 29.3706175 -3.365534, 29.3703443 -3.365409, 29.3703106 -3.3654172, 29.3702839 -3.3654424, 29.3700318 -3.3660222)",,,,,,
29552436,tertiary,False,False,35.786,"LINESTRING (29.3700318 -3.3660222, 29.3703268 -3.366152)",Avenue de l'Imprimerie,,,,,
29552436,tertiary,False,True,105.04299999999999,"LINESTRING (29.3700318 -3.3660222, 29.3698712 -3.365965, 29.3691532 -3.3656717)",Avenue de l'Imprimerie,,,,,
"[128974445, 668470172, 668470173]",residential,False,False,247.05100000000002,"LINESTRING (29.3700318 -3.3660222, 29.3702839 -3.3654424, 29.3703106 -3.3654172, 29.3703443 -3.365409, 29.3706175 -3.365534, 29.3706487 -3.3655696, 29.370646 -3.3655937, 29.3705998 -3.3656961, 29.3705957 -3.3657309, 29.3706071 -3.3657537, 29.3707922 -3.365828, 29.3708982 -3.3658501, 29.3709645 -3.3658548, 29.3710081 -3.3658387, 29.3710383 -3.3658179, 29.3711295 -3.3656332, 29.3711858 -3.3654886, 29.3712542 -3.365348)",,,,,,
29639774,trunk,True,False,198.825,"LINESTRING (29.3652141 -3.3683064, 29.3655439 -3.3665489)",Chaussée du Peuple Murundi,RN3,,,,
184177980,residential,False,False,120.12799999999999,"LINESTRING (29.3652141 -3.3683064, 29.3653581 -3.3682676, 29.3654205 -3.3682133, 29.36547 -3.3681555, 29.365549 -3.3680486, 29.3656055 -3.3679707, 29.3656779 -3.3679165, 29.3657175 -3.3679018, 29.3657584 -3.3678978, 29.3658643 -3.3679091, 29.3659233 -3.3679366, 29.3660652 -3.3680762)",,,,,,
224460999,residential,False,False,56.285,"LINESTRING (29.3638751 -3.3658695, 29.3643774 -3.3658003)",,,,,,
224460999,residential,False,True,51.702,"LINESTRING (29.3638751 -3.3658695, 29.3634121 -3.3659201)",,,,,,
670201269,residential,False,False,105.314,"LINESTRING (29.3638751 -3.3658695, 29.3639773 -3.3668111)",2e avenue,,,,,
29639538,residential,False,False,59.75,"LINESTRING (29.3639773 -3.3668111, 29.3645137 -3.3667663)",,,,,,
29639538,residential,False,True,55.18,"LINESTRING (29.3639773 -3.3668111, 29.3634832 -3.3668656)",,,,,,
670201269,residential,False,False,113.227,"LINESTRING (29.3639773 -3.3668111, 29.3640512 -3.3678267)",2e avenue,,,,,
670201269,residential,False,True,105.314,"LINESTRING (29.3639773 -3.3668111, 29.3638751 -3.3658695)",2e avenue,,,,,
29639527,residential,False,True,50.551,"LINESTRING (29.3640512 -3.3678267, 29.3635983 -3.3678743)",,,,,,
670201269,residential,False,True,113.227,"LINESTRING (29.3640512 -3.3678267, 29.3639773 -3.3668111)",2e avenue,,,,,
29639527,residential,False,False,33.105,"LINESTRING (29.3640512 -3.3678267, 29.3641108 -3.3678134, 29.36419 -3.3677973, 29.3643446 -3.3677741)",,,,,,
184177980,residential,False,True,120.128,"LINESTRING (29.3660652 -3.3680762, 29.3659233 -3.3679366, 29.3658643 -3.3679091, 29.3657584 -3.3678978, 29.3657175 -3.3679018, 29.3656779 -3.3679165, 29.3656055 -3.3679707, 29.365549 -3.3680486, 29.36547 -3.3681555, 29.3654205 -3.3682133, 29.3653581 -3.3682676, 29.3652141 -3.3683064)",,,,,,
8598267,trunk,False,False,148.973,"LINESTRING (29.3687494 -3.3603158, 29.3689689 -3.3601999, 29.3695472 -3.3599491, 29.3698588 -3.3598181, 29.3699768 -3.3597766)",Boulevard Mwambutsa,RN 1,,,,
670197857,trunk,True,False,53.883,"LINESTRING (29.3687494 -3.3603158, 29.3685029 -3.3603905, 29.3684433 -3.3604012, 29.3683916 -3.3604032, 29.3682761 -3.3604012)",Boulevard Mwambutsa,RN 1,,,,
128976288,residential,False,True,64.575,"LINESTRING (29.368967 -3.3614879, 29.3687048 -3.3620063)",,,,,,
89207906,primary,False,True,461.159,"LINESTRING (29.3635842 -3.3624397, 29.3639304 -3.3622921, 29.3650788 -3.3618312, 29.3667179 -3.3611342, 29.3674234 -3.3608557)",Avenue de I'Oua,,,,,
126064156,residential,False,True,81.111,"LINESTRING (29.3720005 -3.3608895, 29.3713126 -3.3611355)",,,,,,
128974442,residential,False,False,30.503,"LINESTRING (29.3698934 -3.3613206, 29.3699159 -3.361594)",,,,,,
128974440,residential,False,False,189.912,"LINESTRING (29.3698934 -3.3613206, 29.3692678 -3.3610461, 29.3685343 -3.3607021, 29.3683306 -3.3606272)",,,,,,
128974442,residential,False,True,171.93599999999998,"LINESTRING (29.3698934 -3.3613206, 29.3699198 -3.3607868, 29.3699453 -3.3603724, 29.3699768 -3.3597766)",,,,,,
126064156,residential,False,False,65.214,"LINESTRING (29.370752 -3.3613109, 29.3713126 -3.3611355)",,,,,,
126064156,residential,False,True,64.26,"LINESTRING (29.370752 -3.3613109, 29.3702035 -3.3614957)",,,,,,
126064156,residential,False,False,33.744,"LINESTRING (29.3699159 -3.361594, 29.3702035 -3.3614957)",,,,,,
126064156,residential,False,True,89.794,"LINESTRING (29.3699159 -3.361594, 29.3691486 -3.3618497)",,,,,,
128974442,residential,False,True,30.503,"LINESTRING (29.3699159 -3.361594, 29.3698934 -3.3613206)",,,,,,
126064156,residential,False,False,64.26,"LINESTRING (29.3702035 -3.3614957, 29.370752 -3.3613109)",,,,,,
126064156,residential,False,True,33.744,"LINESTRING (29.3702035 -3.3614957, 29.3699159 -3.361594)",,,,,,
