osmid,oneway,lanes,ref,highway,reversed,length,geometry,name
319289069,False,2,RN 2,primary,False,80.081,"LINESTRING (29.924414 -3.4266917, 29.9245889 -3.4273904)",
319289069,False,2,RN 2,primary,True,17.504,"LINESTRING (29.924414 -3.4266917, 29.9243519 -3.426547)",
150282880,False,,,residential,True,65.744,"LINESTRING (29.924414 -3.4266917, 29.9247564 -3.4269584, 29.9248751 -3.4270625)",
150282776,False,,,residential,False,100.958,"LINESTRING (29.9243519 -3.426547, 29.9234739 -3.4267841)",3ème Avenue
319289069,False,2,RN 2,primary,False,17.504,"LINESTRING (29.9243519 -3.426547, 29.924414 -3.4266917)",
319289069,False,2,RN 2,primary,True,231.295,"LINESTRING (29.9243519 -3.426547, 29.924258 -3.4264318, 29.9240612 -3.4262144, 29.9238503 -3.4259727, 29.9236135 -3.4257287, 29.9233502 -3.4254578, 29.9230675 -3.4251631, 29.9229357 -3.4250221)",
669740712,False,,,residential,False,119.488,"LINESTRING (29.9278706 -3.4251165, 29.9270139 -3.4244658)",
27448134,False,2,RN 12,primary,True,234.997,"LINESTRING (29.9278706 -3.4251165, 29.9273644 -3.425812, 29.926604 -3.4268098)",
669740712,False,,,residential,True,101.49799999999999,"LINESTRING (29.9278706 -3.4251165, 29.928186 -3.4253617, 29.9284671 -3.4256005, 29.9285815 -3.4256903)",
150282831,False,,,residential,True,222.478,"LINESTRING (29.9270139 -3.4244658, 29.9258205 -3.4260733)",
669740712,False,,,residential,True,119.488,"LINESTRING (29.9270139 -3.4244658, 29.9278706 -3.4251165)",
150282893,False,,,residential,True,128.756,"LINESTRING (29.9223709 -3.4244313, 29.9224074 -3.4245787, 29.9224241 -3.4246952, 29.9224466 -3.4248409, 29.922536 -3.4255765)",
319289069,False,2,RN 2,primary,False,90.81400000000001,"LINESTRING (29.9223709 -3.4244313, 29.922563 -3.4246257, 29.9228151 -3.4248963, 29.9229357 -3.4250221)",
150282935,False,,,residential,True,106.459,"LINESTRING (29.9229357 -3.4250221, 29.9229853 -3.4252966, 29.9230081 -3.4254238, 29.9230295 -3.4255028, 29.923051 -3.4255523, 29.9230859 -3.4255965, 29.9231181 -3.425646, 29.9231409 -3.4257156, 29.9231919 -3.4259347)",
319289069,False,2,RN 2,primary,False,231.29500000000002,"LINESTRING (29.9229357 -3.4250221, 29.9230675 -3.4251631, 29.9233502 -3.4254578, 29.9236135 -3.4257287, 29.9238503 -3.4259727, 29.9240612 -3.4262144, 29.924258 -3.4264318, 29.9243519 -3.426547)",
319289069,False,2,RN 2,primary,True,90.81400000000001,"LINESTRING (29.9229357 -3.4250221, 29.9228151 -3.4248963, 29.922563 -3.4246257, 29.9223709 -3.4244313)",
150282893,False,,,residential,True,60.219,"LINESTRING (29.922536 -3.4255765, 29.92261 -3.426113)",
150282893,False,,,residential,False,128.756,"LINESTRING (29.922536 -3.4255765, 29.9224466 -3.4248409, 29.9224241 -3.4246952, 29.9224074 -3.4245787, 29.9223709 -3.4244313)",
150282935,False,,,residential,True,99.501,"LINESTRING (29.9231919 -3.4259347, 29.9234739 -3.4267841)",
150466548,False,,,residential,False,67.563,"LINESTRING (29.9231919 -3.4259347, 29.92261 -3.426113)",4ème Avenue
150282935,False,,,residential,False,106.459,"LINESTRING (29.9231919 -3.4259347, 29.9231409 -3.4257156, 29.9231181 -3.425646, 29.9230859 -3.4255965, 29.923051 -3.4255523, 29.9230295 -3.4255028, 29.9230081 -3.4254238, 29.9229853 -3.4252966, 29.9229357 -3.4250221)",
150282831,False,,,residential,False,222.478,"LINESTRING (29.9258205 -3.4260733, 29.9270139 -3.4244658)",
150282921,False,,,residential,True,152.025,"LINESTRING (29.9258205 -3.4260733, 29.925636 -3.4262605, 29.9248751 -3.4270625)",
150282893,False,,,residential,False,60.219,"LINESTRING (29.92261 -3.426113, 29.922536 -3.4255765)",
150466548,False,,,residential,False,18.559,"LINESTRING (29.92261 -3.426113, 29.9224495 -3.4261598)",4ème Avenue
150466548,False,,,residential,True,67.563,"LINESTRING (29.92261 -3.426113, 29.9231919 -3.4259347)",4ème Avenue
150282915,False,,,residential,True,99.615,"LINESTRING (29.9224495 -3.4261598, 29.922601 -3.4270428)",
150466548,False,,,residential,True,18.559,"LINESTRING (29.9224495 -3.4261598, 29.92261 -3.426113)",4ème Avenue
150466548,False,,,residential,False,86.95,"LINESTRING (29.9224495 -3.4261598, 29.9220797 -3.4262781, 29.9216996 -3.4263855)",4ème Avenue
150282863,False,,,residential,False,8.648,"LINESTRING (29.9291236 -3.4261395, 29.929199 -3.4261199)",
150282863,False,,,residential,True,98.66799999999999,"LINESTRING (29.9291236 -3.4261395, 29.9289819 -3.426186, 29.9282685 -3.4263814)",
344531578,False,,,residential,True,110.80000000000001,"LINESTRING (29.9291236 -3.4261395, 29.9293953 -3.4270222, 29.9294168 -3.427092)",
669740712,False,,,residential,False,78.3,"LINESTRING (29.9291236 -3.4261395, 29.9290477 -3.4260918, 29.9289845 -3.4260362, 29.9285815 -3.4256903)",
150282863,False,,,residential,True,5.896,"LINESTRING (29.9282685 -3.4263814, 29.9282169 -3.426394)",
150282863,False,,,residential,False,98.66799999999999,"LINESTRING (29.9282685 -3.4263814, 29.9289819 -3.426186, 29.9291236 -3.4261395)",
150282883,False,,,residential,True,109.593,"LINESTRING (29.9282685 -3.4263814, 29.9284999 -3.4271494, 29.9285302 -3.4273305)",
150466548,False,,,residential,False,113.609,"LINESTRING (29.9216996 -3.4263855, 29.9207162 -3.4266688)",4ème Avenue
150282891,False,,,residential,False,97.217,"LINESTRING (29.9216996 -3.4263855, 29.9218303 -3.4268445, 29.9219093 -3.4272337)",
150466548,False,,,residential,True,86.95,"LINESTRING (29.9216996 -3.4263855, 29.9220797 -3.4262781, 29.9224495 -3.4261598)",4ème Avenue
150282890,False,,,residential,False,96.132,"LINESTRING (29.9207162 -3.4266688, 29.9208791 -3.4275179)",
150466548,False,,,residential,True,113.609,"LINESTRING (29.9207162 -3.4266688, 29.9216996 -3.4263855)",4ème Avenue
150282776,False,,,residential,False,101.069,"LINESTRING (29.9234739 -3.4267841, 29.922601 -3.4270428)",3ème Avenue
150282776,False,,,residential,True,100.958,"LINESTRING (29.9234739 -3.4267841, 29.9243519 -3.426547)",3ème Avenue
150282935,False,,,residential,False,99.501,"LINESTRING (29.9234739 -3.4267841, 29.9231919 -3.4259347)",
150282935,False,,,residential,True,100.234,"LINESTRING (29.9234739 -3.4267841, 29.9236989 -3.4276571)",
150282863,False,,,residential,False,184.9,"LINESTRING (29.926604 -3.4268098, 29.9282169 -3.426394)",
27448134,False,2,RN 12,primary,False,234.997,"LINESTRING (29.926604 -3.4268098, 29.9273644 -3.425812, 29.9278706 -3.4251165)",
27448134,False,2,RN 12,primary,True,106.491,"LINESTRING (29.926604 -3.4268098, 29.9264625 -3.4269847, 29.9260217 -3.4275708)",
150282863,False,,,residential,True,162.506,"LINESTRING (29.926604 -3.4268098, 29.9252438 -3.4271324, 29.9251792 -3.4271459)",
150282776,False,,,residential,False,79.657,"LINESTRING (29.922601 -3.4270428, 29.9219093 -3.4272337)",3ème Avenue
150282776,False,,,residential,True,101.069,"LINESTRING (29.922601 -3.4270428, 29.9234739 -3.4267841)",3ème Avenue
150282915,False,,,residential,False,99.615,"LINESTRING (29.922601 -3.4270428, 29.9224495 -3.4261598)",
150282915,False,,,residential,True,97.319,"LINESTRING (29.922601 -3.4270428, 29.922829 -3.4278879)",
150282863,False,,,residential,True,23.057,"LINESTRING (29.9247351 -3.4272431, 29.9245889 -3.4273904)",
150282921,False,,,residential,False,25.392,"LINESTRING (29.9247351 -3.4272431, 29.9248751 -3.4270625)",
150282863,False,,,residential,False,50.48,"LINESTRING (29.9247351 -3.4272431, 29.9250224 -3.4271857, 29.9251792 -3.4271459)",
150282784,False,,,residential,False,103.142,"LINESTRING (29.9245889 -3.4273904, 29.9236989 -3.4276571)",2ème Avenue
150282863,False,,,residential,False,23.057,"LINESTRING (29.9245889 -3.4273904, 29.9247351 -3.4272431)",
319289069,False,2,RN 2,primary,False,52.177,"LINESTRING (29.9245889 -3.4273904, 29.9247081 -3.4278443)",
319289069,False,2,RN 2,primary,True,80.081,"LINESTRING (29.9245889 -3.4273904, 29.924414 -3.4266917)",
150466819,False,,,residential,True,101.92,"LINESTRING (29.9285302 -3.4273305, 29.9294168 -3.427092)",Boulevard du Triomphe
