osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
72389868,True,2,8,Cebu North Road,trunk,50,False,80.916,"LINESTRING (124.0272131 10.5229778, 124.0277973 10.522531)",,
164076598,False,,,J.P. Rizal Street,residential,,False,4.887,"LINESTRING (124.0272131 10.5229778, 124.0272386 10.5230139)",,
164076730,False,,,J.P. Rizal Street,residential,,True,81.458,"LINESTRING (124.0272131 10.5229778, 124.0270742 10.5227891, 124.0267759 10.5223846)",,
72389868,True,2,8,Cebu North Road,trunk,50,False,81.797,"LINESTRING (124.0277973 10.522531, 124.0283876 10.522079)",,
164070929,False,,,Duterte Street,residential,,False,5.675,"LINESTRING (124.0277973 10.522531, 124.0278343 10.5225668)",,
164070932,False,,,Duterte Street,residential,,True,80.344,"LINESTRING (124.0277973 10.522531, 124.0273428 10.5219632)",,
72389868,True,2,8,Cebu North Road,trunk,50,False,85.174,"LINESTRING (124.0266027 10.5234538, 124.0272131 10.5229778)",,
164078364,False,,,C.M. Enriquez Street,residential,,False,4.933,"LINESTRING (124.0266027 10.5234538, 124.0266279 10.5234906)",,
164078364,False,,,C.M. Enriquez Street,residential,,True,82.095,"LINESTRING (124.0266027 10.5234538, 124.0261168 10.5228909)",,
32686463,False,,,Beatriz D. Durano Street,residential,,False,91.442,"LINESTRING (124.0261168 10.5228909, 124.0267759 10.5223846)",,
32686463,False,,,Beatriz D. Durano Street,residential,,True,87.796,"LINESTRING (124.0261168 10.5228909, 124.0254854 10.5233788)",,
164078364,False,,,C.M. Enriquez Street,residential,,False,82.095,"LINESTRING (124.0261168 10.5228909, 124.0266027 10.5234538)",,
164078364,False,,,C.M. Enriquez Street,residential,,True,93.29,"LINESTRING (124.0261168 10.5228909, 124.0255759 10.522242)",,
32686462,False,,,A. Bonifacio Street,residential,,False,97.033,"LINESTRING (124.0255759 10.522242, 124.0263234 10.5217715)",,
32686462,False,,,A. Bonifacio Street,residential,,True,76.274,"LINESTRING (124.0255759 10.522242, 124.0249879 10.5226112)",,
164078364,False,,,C.M. Enriquez Street,residential,,False,93.29,"LINESTRING (124.0255759 10.522242, 124.0261168 10.5228909)",,
164078364,False,,,C.M. Enriquez Street,residential,,True,107.357,"LINESTRING (124.0255759 10.522242, 124.0249734 10.5214796)",,
32686464,False,,,A. Mabini Street,residential,,False,100.005,"LINESTRING (124.0249734 10.5214796, 124.0257421 10.5209921)",,
32686464,False,,,A. Mabini Street,residential,,True,69.347,"LINESTRING (124.0249734 10.5214796, 124.024446 10.5218261)",,
164078364,False,,,C.M. Enriquez Street,residential,,False,107.357,"LINESTRING (124.0249734 10.5214796, 124.0255759 10.522242)",,
164078364,False,,,C.M. Enriquez Street,residential,,True,91.082,"LINESTRING (124.0249734 10.5214796, 124.0244565 10.5208372)",,
32686463,False,,,Beatriz D. Durano Street,residential,,False,77.696,"LINESTRING (124.0267759 10.5223846, 124.0273428 10.5219632)",,
32686463,False,,,Beatriz D. Durano Street,residential,,True,91.442,"LINESTRING (124.0267759 10.5223846, 124.0261168 10.5228909)",,
164076930,False,,,J.P. Rizal Street,residential,,True,84.231,"LINESTRING (124.0267759 10.5223846, 124.0263234 10.5217715)",,
164076730,False,,,J.P. Rizal Street,residential,,False,81.458,"LINESTRING (124.0267759 10.5223846, 124.0270742 10.5227891, 124.0272131 10.5229778)",,
32686462,False,,,A. Bonifacio Street,residential,,True,97.033,"LINESTRING (124.0263234 10.5217715, 124.0255759 10.522242)",,
164069309,False,,,A. Bonifacio Street,residential,,False,80.209,"LINESTRING (124.0263234 10.5217715, 124.0269182 10.5213492)",,
164076930,False,,,J.P. Rizal Street,residential,,False,84.231,"LINESTRING (124.0263234 10.5217715, 124.0267759 10.5223846)",,
164076930,False,,,J.P. Rizal Street,residential,,True,107.469,"LINESTRING (124.0263234 10.5217715, 124.0257421 10.5209921)",,
32686464,False,,,A. Mabini Street,residential,,True,100.005,"LINESTRING (124.0257421 10.5209921, 124.0249734 10.5214796)",,
164068900,False,,,A. Mabini Street,residential,,False,85.548,"LINESTRING (124.0257421 10.5209921, 124.0263993 10.5205745)",,
164076930,False,,,J.P. Rizal Street,residential,,False,107.469,"LINESTRING (124.0257421 10.5209921, 124.0263234 10.5217715)",,
620778884,False,,,J.P. Rizal Street,residential,,True,77.456,"LINESTRING (124.0257421 10.5209921, 124.0253385 10.5204196)",,
149981181,False,,,Duterte Street,residential,,False,63.78,"LINESTRING (124.0261006 10.5200818, 124.0263993 10.5205745)",,
