osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge
489850945,4,421,Tanauan-Talisay National Road,primary,50,11,False,False,31.308,"LINESTRING (121.019647 14.0926372, 121.0195013 14.0926385, 121.0193573 14.0926512)",
"[489850944, 489850945, 767402042]",4,421,"['Tanauan-Talisay National Road', 'W. Trinidad Street']",primary,"['40', '50']",11,False,True,74.33,"LINESTRING (121.019647 14.0926372, 121.019746 14.0926372, 121.0198921 14.0926511, 121.0203338 14.0926888)",yes
762767158,,,,residential,,,False,True,95.241,"LINESTRING (121.019647 14.0926372, 121.019576 14.092391, 121.0195385 14.0921048, 121.0195278 14.0917926)",
320325031,2,,A. Laurel Street,residential,,6,False,True,189.697,"LINESTRING (121.02173 14.092839, 121.0218471 14.0911368)",
767402042,4,421,W. Trinidad Street,primary,40,11,False,False,76.764,"LINESTRING (121.02173 14.092839, 121.021022 14.092768)",
1085906551,2,,A. Laurel Street,residential,,,False,True,85.284,"LINESTRING (121.02173 14.092839, 121.0216604 14.093603)",
767402042,4,421,W. Trinidad Street,primary,40,11,False,True,59.462,"LINESTRING (121.02173 14.092839, 121.0219876 14.0928698, 121.0222774 14.0929029)",
320325088,2,,J. Trinidad Street,residential,,6,False,False,79.493,"LINESTRING (121.0216604 14.093603, 121.0209298 14.0935084)",
320325088,2,,J. Trinidad Street,residential,,6,False,True,59.454,"LINESTRING (121.0216604 14.093603, 121.0222093 14.0936526)",
1085906551,2,,A. Laurel Street,residential,,,False,False,85.284,"LINESTRING (121.0216604 14.093603, 121.02173 14.092839)",
1085906551,2,,A. Laurel Street,residential,,,False,True,88.717,"LINESTRING (121.0216604 14.093603, 121.0216457 14.0937347, 121.0215804 14.0943744, 121.0215769 14.0943967)",
320325062,2,,Marqueses Street,residential,,6,False,False,64.047,"LINESTRING (121.0215769 14.0943967, 121.0221587 14.0945122)",
1085906551,2,,A. Laurel Street,residential,,,False,False,88.717,"LINESTRING (121.0215769 14.0943967, 121.0215804 14.0943744, 121.0216457 14.0937347, 121.0216604 14.093603)",
320325039,2,,C. P. Laurel Street,residential,,6,False,True,54.757,"LINESTRING (121.0236565 14.0896652, 121.0231489 14.0896758)",
320325107,2,,A. Mabini Street,residential,,6,False,True,184.961,"LINESTRING (121.0236565 14.0896652, 121.0236108 14.091328)",
320325038,2,,P. Burgos Street,residential,,6,False,True,177.611,"LINESTRING (121.0231489 14.0896758, 121.0230125 14.0912676)",
320325039,2,,C. P. Laurel Street,residential,,6,False,False,54.757,"LINESTRING (121.0231489 14.0896758, 121.0236565 14.0896652)",
320325039,2,,C. P. Laurel Street,residential,,6,False,True,66.541,"LINESTRING (121.0231489 14.0896758, 121.0225329 14.0897095)",
320325039,2,,C. P. Laurel Street,residential,,6,False,False,66.541,"LINESTRING (121.0225329 14.0897095, 121.0231489 14.0896758)",
320325039,2,,C. P. Laurel Street,residential,,6,False,True,61.492,"LINESTRING (121.0225329 14.0897095, 121.0219631 14.0897293)",
320325070,2,,Rizal Street,residential,,6,False,True,166.693,"LINESTRING (121.0225329 14.0897095, 121.0224159 14.0912043)",
320325031,2,,A. Laurel Street,residential,,6,False,False,157.006,"LINESTRING (121.0219631 14.0897293, 121.0218471 14.0911368)",
320325039,2,,C. P. Laurel Street,residential,,6,False,False,61.492,"LINESTRING (121.0219631 14.0897293, 121.0225329 14.0897095)",
320325039,2,,C. P. Laurel Street,residential,,6,False,True,80.258,"LINESTRING (121.0219631 14.0897293, 121.0212309 14.0898582)",
"[767402032, 891880898, 320325031]",2,,"['General Malvar Street', 'A. Laurel Street']",residential,,6,False,True,240.904,"LINESTRING (121.0219631 14.0897293, 121.0219808 14.0896109, 121.0219964 14.089472, 121.0220088 14.0890304, 121.0219137 14.0889494, 121.0213635 14.0889686, 121.0212828 14.0889716, 121.0212092 14.0896984)",
