osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge
78484761,4,2,Route 2,trunk,80,13.2,False,False,168.23200000000003,"LINESTRING (120.3481561 16.7193019, 120.3481712 16.7193377, 120.3483107 16.7196673, 120.3484583 16.7200162, 120.3487545 16.7207021)",
"[836775378, 836775379, 97691867]",,,,unclassified,,,False,False,143.39600000000002,"LINESTRING (120.3481561 16.7193019, 120.3482137 16.7192891, 120.3485484 16.7192197, 120.3485831 16.7192125, 120.3489871 16.7191469, 120.3492714 16.7191071, 120.3493667 16.7190929, 120.3494806 16.7190724)",yes
97691950,,,,residential,,,False,True,85.864,"LINESTRING (120.3527483 16.7192991, 120.3519612 16.7194665)",
97691961,,,,unclassified,,,False,False,60.29,"LINESTRING (120.3527483 16.7192991, 120.3528173 16.7196608, 120.3528611 16.7198302)",
"[97691961, 97691867]",,,,unclassified,,,False,True,171.286,"LINESTRING (120.3527483 16.7192991, 120.3526403 16.7186203, 120.3526235 16.7185856, 120.3526074 16.7185695, 120.3525389 16.7185383, 120.3517932 16.7186342)",
913110248,2,,Consolacion Street,tertiary,30,,False,False,83.875,"LINESTRING (120.3531153 16.7209716, 120.3523339 16.7210661)",
913110248,2,,Consolacion Street,tertiary,30,,False,True,15.405,"LINESTRING (120.3531153 16.7209716, 120.3532576 16.7209467)",
97691961,,,,unclassified,,,False,True,70.435,"LINESTRING (120.3531153 16.7209716, 120.3530005 16.7204479, 120.3529808 16.7203514)",
97691963,,,,residential,,,False,False,111.406,"LINESTRING (120.3549451 16.7217186, 120.3547213 16.7207399)",
910310888,,,Dacanay Street,residential,,,False,False,12.348,"LINESTRING (120.3549451 16.7217186, 120.3550596 16.7217011)",
910310888,,,Dacanay Street,residential,,,False,True,83.057,"LINESTRING (120.3549451 16.7217186, 120.3541786 16.7218566)",
97691941,,,,residential,,,False,False,53.391,"LINESTRING (120.3503939 16.7213252, 120.3502818 16.7208572)",
913110248,2,,Consolacion Street,tertiary,30,,False,False,40.289,"LINESTRING (120.3503939 16.7213252, 120.3500211 16.7213869)",
913110248,2,,Consolacion Street,tertiary,30,,False,True,77.93,"LINESTRING (120.3503939 16.7213252, 120.3511215 16.7212504)",
97691867,,,,unclassified,,,False,False,28.665,"LINESTRING (120.3494806 16.7190724, 120.3497449 16.7190236)",
97691943,,,,residential,,,False,True,91.334,"LINESTRING (120.3494806 16.7190724, 120.3496495 16.7198777)",
"[836775378, 97691867, 836775379]",,,,unclassified,,,False,True,143.396,"LINESTRING (120.3494806 16.7190724, 120.3493667 16.7190929, 120.3492714 16.7191071, 120.3489871 16.7191469, 120.3485831 16.7192125, 120.3485484 16.7192197, 120.3482137 16.7192891, 120.3481561 16.7193019)",yes
97691943,,,,residential,,,False,False,63.17,"LINESTRING (120.3497703 16.7204339, 120.3496495 16.7198777)",
97691943,,,,residential,,,False,True,56.075,"LINESTRING (120.3497703 16.7204339, 120.349899 16.7209229)",
654207609,2,,Guerrero Avenue,secondary,40,,False,True,47.171,"LINESTRING (120.3497703 16.7204339, 120.3502075 16.7203658)",
"[912356408, 654207609, 912356407]",2,,Guerrero Avenue,secondary,40,,False,False,112.386,"LINESTRING (120.3497703 16.7204339, 120.3494418 16.7205007, 120.3493479 16.7205263, 120.3490823 16.7205957, 120.3488202 16.7206735, 120.3487545 16.7207021)",yes
