osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry
244963671,2,Santiago Street,secondary,20,False,False,21.02,"LINESTRING (124.8348534 11.5307271, 124.8349911 11.5305947)"
244963671,2,Santiago Street,secondary,20,False,True,42.348,"LINESTRING (124.835738 11.5297026, 124.8355645 11.5300434)"
542679967,,Zilmar Street,secondary,,False,False,74.943,"LINESTRING (124.835738 11.5297026, 124.8363906 11.5299156)"
908976247,2,Santiago Street,tertiary,20,False,False,51.09,"LINESTRING (124.835738 11.5297026, 124.8358847 11.5292662)"
244963675,2,Domingo Street,secondary,20,False,True,157.976,"LINESTRING (124.837281 11.5273576, 124.8370707 11.5274604, 124.8369943 11.5275145, 124.8369357 11.5275934, 124.8369129 11.5276644, 124.8368916 11.5277616, 124.8368727 11.5280993, 124.8368606 11.5282137, 124.8368395 11.5282916, 124.8367481 11.5285704)"
244963676,,Azanza Street,residential,20,False,False,72.794,"LINESTRING (124.8358847 11.5292662, 124.8365439 11.5293729)"
908976247,2,Santiago Street,tertiary,20,False,True,51.09,"LINESTRING (124.8358847 11.5292662, 124.835738 11.5297026)"
908976247,2,Santiago Street,tertiary,20,False,False,49.812000000000005,"LINESTRING (124.8358847 11.5292662, 124.8359015 11.5292167, 124.835971 11.5288268)"
244963675,2,Domingo Street,secondary,20,False,False,52.451,"LINESTRING (124.8365439 11.5293729, 124.8366527 11.5289134)"
244963675,2,Domingo Street,secondary,20,False,True,62.614,"LINESTRING (124.8365439 11.5293729, 124.8363906 11.5299156)"
244963676,,Azanza Street,residential,20,False,True,72.794,"LINESTRING (124.8365439 11.5293729, 124.8358847 11.5292662)"
246076501,,Arteche Street,residential,,False,True,31.995,"LINESTRING (124.8356832 11.5287696, 124.835971 11.5288268)"
542680028,,Los Marteres Street,residential,,False,False,78.584,"LINESTRING (124.8364073 11.53119, 124.8365414 11.5304956)"
246076514,,Lukban Street,tertiary,,False,True,207.597,"LINESTRING (124.8364073 11.53119, 124.836298 11.5311854, 124.8359768 11.5312353, 124.8356254 11.5312944, 124.8354581 11.5313049, 124.8353592 11.5312977, 124.8352875 11.5312695, 124.8352067 11.5312018, 124.8351564 11.5311203, 124.8351222 11.5310283, 124.8350663 11.5307302, 124.8349911 11.5305947)"
244963671,2,Santiago Street,secondary,20,False,False,87.526,"LINESTRING (124.8349911 11.5305947, 124.8355645 11.5300434)"
244963671,2,Santiago Street,secondary,20,False,True,21.02,"LINESTRING (124.8349911 11.5305947, 124.8348534 11.5307271)"
246076514,,Lukban Street,tertiary,,False,False,207.597,"LINESTRING (124.8349911 11.5305947, 124.8350663 11.5307302, 124.8351222 11.5310283, 124.8351564 11.5311203, 124.8352067 11.5312018, 124.8352875 11.5312695, 124.8353592 11.5312977, 124.8354581 11.5313049, 124.8356254 11.5312944, 124.8359768 11.5312353, 124.836298 11.5311854, 124.8364073 11.53119)"
542680202,,Lukban Street,residential,,False,False,112.65899999999999,"LINESTRING (124.8349911 11.5305947, 124.8348716 11.5304587, 124.8347126 11.5303297, 124.8346458 11.530305, 124.8344741 11.5302465, 124.8343333 11.5301703, 124.8341469 11.5300376)"
246076501,,Arteche Street,residential,,False,False,31.995,"LINESTRING (124.835971 11.5288268, 124.8356832 11.5287696)"
246076501,,Arteche Street,residential,,False,True,74.894,"LINESTRING (124.835971 11.5288268, 124.8366527 11.5289134)"
542680002,,Santiago Street,tertiary,20,False,False,38.588,"LINESTRING (124.835971 11.5288268, 124.8360311 11.5284848)"
908976247,2,Santiago Street,tertiary,20,False,True,49.812000000000005,"LINESTRING (124.835971 11.5288268, 124.8359015 11.5292167, 124.8358847 11.5292662)"
244963675,2,Domingo Street,secondary,20,False,False,39.531,"LINESTRING (124.8366527 11.5289134, 124.8367481 11.5285704)"
244963675,2,Domingo Street,secondary,20,False,True,52.451,"LINESTRING (124.8366527 11.5289134, 124.8365439 11.5293729)"
246076501,,Arteche Street,residential,,False,False,74.894,"LINESTRING (124.8366527 11.5289134, 124.835971 11.5288268)"
542680116,,Arteche Street,residential,,False,False,23.311,"LINESTRING (124.8366527 11.5289134, 124.8368618 11.5289578)"
244963671,2,Santiago Street,secondary,20,False,False,42.348,"LINESTRING (124.8355645 11.5300434, 124.835738 11.5297026)"
244963671,2,Santiago Street,secondary,20,False,True,87.526,"LINESTRING (124.8355645 11.5300434, 124.8349911 11.5305947)"
542679947,,Navarro Street,residential,20,False,False,81.73,"LINESTRING (124.8355645 11.5300434, 124.8362485 11.5303452)"
909503410,,,residential,,False,True,49.961999999999996,"LINESTRING (124.8355645 11.5300434, 124.8355342 11.530027, 124.8354451 11.5299765, 124.8353626 11.5299154, 124.8353089 11.5298391, 124.8352848 11.5297209)"
