osmid,lanes,name,highway,oneway,reversed,length,ref,geometry,bridge
893224184,2,R.V. Villaflores Street,secondary,False,False,154.982,,"LINESTRING (124.7509018 10.3744521, 124.7496404 10.3738172)",
244983268,2,J. P. Rizal Street,primary,False,False,303.8,692,"LINESTRING (124.7509018 10.3744521, 124.7511396 10.3741253, 124.7514731 10.3735898, 124.7524293 10.372171)",
244983268,2,J. P. Rizal Street,primary,False,True,90.106,692,"LINESTRING (124.7509018 10.3744521, 124.7507231 10.3747345, 124.7504457 10.3751266)",
599308905,,,residential,False,True,244.69799999999998,,"LINESTRING (124.7509018 10.3744521, 124.751915 10.3749687, 124.7528751 10.3754886)",
229621757,,,tertiary,False,False,216.429,,"LINESTRING (124.7491411 10.3770416, 124.7481412 10.375362)",
244983268,2,J. P. Rizal Street,primary,False,False,256.34000000000003,692,"LINESTRING (124.7491411 10.3770416, 124.7494525 10.3765893, 124.7500288 10.3757577, 124.7504457 10.3751266)",
893224184,2,R.V. Villaflores Street,secondary,False,False,12.012,,"LINESTRING (124.7496404 10.3738172, 124.7495442 10.3737651)",
893224184,2,R.V. Villaflores Street,secondary,False,True,154.982,,"LINESTRING (124.7496404 10.3738172, 124.7509018 10.3744521)",
921561637,2,C.V Alcuino Street,tertiary,False,True,12.162,,"LINESTRING (124.7496404 10.3738172, 124.7495414 10.373867)",
154953785,2,R.V. Villaflores Street,secondary,False,False,133.804,,"LINESTRING (124.7469233 10.3724307, 124.7458424 10.3718672)",
154953785,2,R.V. Villaflores Street,secondary,False,True,216.565,,"LINESTRING (124.7469233 10.3724307, 124.7486802 10.3733288)",
894906601,,,residential,False,False,72.178,,"LINESTRING (124.7469233 10.3724307, 124.7472471 10.3718651)",
154953786,,Rivera Street,residential,False,False,167.76,,"LINESTRING (124.7492407 10.3741932, 124.7504457 10.3751266)",
921561637,2,C.V Alcuino Street,tertiary,False,False,48.963,,"LINESTRING (124.7492407 10.3741932, 124.7495414 10.373867)",
"[893224185, 893224186, 921561637]",2,"['JP Rizal Street', 'C.V Alcuino Street']",tertiary,False,True,177.074,,"LINESTRING (124.7492407 10.3741932, 124.7490831 10.3743635, 124.7487507 10.3747227, 124.7486763 10.3747992, 124.7481412 10.375362)",yes
259887455,,,unclassified,False,False,98.58,,"LINESTRING (124.7514455 10.3689742, 124.752147 10.3695308)",
259887455,,,unclassified,False,True,275.603,,"LINESTRING (124.7514455 10.3689742, 124.7512981 10.3688742, 124.751188 10.3688277, 124.7510996 10.368832, 124.751019 10.3689122, 124.7504961 10.369853, 124.7500789 10.370668)",
229621757,,,tertiary,False,True,216.429,,"LINESTRING (124.7481412 10.375362, 124.7491411 10.3770416)",
"[229621757, 893224182]",,,tertiary,False,False,250.46800000000002,,"LINESTRING (124.7481412 10.375362, 124.7479749 10.3750902, 124.7479454 10.3749477, 124.7479479 10.3747747, 124.7480515 10.3745119, 124.7486802 10.3733288)",
"[893224185, 893224186, 921561637]",2,"['JP Rizal Street', 'C.V Alcuino Street']",tertiary,False,False,177.074,,"LINESTRING (124.7481412 10.375362, 124.7486763 10.3747992, 124.7487507 10.3747227, 124.7490831 10.3743635, 124.7492407 10.3741932)",yes
"[154954402, 893224187, 893224188]",,,residential,False,False,89.94800000000001,,"LINESTRING (124.7481412 10.375362, 124.7478719 10.3754684, 124.747817 10.3754918, 124.7475842 10.3755914, 124.7475026 10.3756138, 124.7474738 10.3756162, 124.7474414 10.3756138, 124.7474066 10.3756091, 124.7473718 10.3755961)",yes
921561640,,,residential,False,True,133.387,,"LINESTRING (124.7528751 10.3754886, 124.7520758 10.3763946)",
599308905,,,residential,False,False,244.69799999999998,,"LINESTRING (124.7528751 10.3754886, 124.751915 10.3749687, 124.7509018 10.3744521)",
921561640,,,residential,False,False,556.0550000000001,,"LINESTRING (124.7528751 10.3754886, 124.754514 10.3735125, 124.7524293 10.372171)",
894906605,,,residential,False,False,101.49799999999999,,"LINESTRING (124.7464286 10.3777482, 124.7467504 10.3776269, 124.7469395 10.3775108, 124.7470656 10.3773393, 124.7470764 10.3771968)",
154953785,2,R.V. Villaflores Street,secondary,False,False,216.565,,"LINESTRING (124.7486802 10.3733288, 124.7469233 10.3724307)",
893224182,,,tertiary,False,False,71.427,,"LINESTRING (124.7486802 10.3733288, 124.7489815 10.3727589)",
