osmid,highway,oneway,reversed,length,geometry,width
172095605,residential,False,False,84.511,"LINESTRING (122.5102866 11.407279, 122.5098116 11.4078797)",
172095598,residential,False,False,174.25400000000002,"LINESTRING (122.5102866 11.407279, 122.5095961 11.4067905, 122.5091211 11.4073558)",
172095598,residential,False,True,148.317,"LINESTRING (122.5102866 11.407279, 122.5112953 11.4080284, 122.5113629 11.4080939)",
172095598,residential,False,False,98.446,"LINESTRING (122.5091211 11.4073558, 122.5085753 11.4080612)",
172095599,residential,False,False,95.175,"LINESTRING (122.5091211 11.4073558, 122.5098116 11.4078797)",
172095598,residential,False,True,174.25400000000002,"LINESTRING (122.5091211 11.4073558, 122.5095961 11.4067905, 122.5102866 11.407279)",
172095599,residential,False,False,149.08,"LINESTRING (122.5098116 11.4078797, 122.5109314 11.4086495)",
172095599,residential,False,True,95.175,"LINESTRING (122.5098116 11.4078797, 122.5091211 11.4073558)",
172095605,residential,False,False,101.046,"LINESTRING (122.5098116 11.4078797, 122.5092431 11.4085975)",
172095605,residential,False,True,84.511,"LINESTRING (122.5098116 11.4078797, 122.5102866 11.407279)",
172095598,residential,False,True,98.446,"LINESTRING (122.5085753 11.4080612, 122.5091211 11.4073558)",
172095602,residential,False,False,94.098,"LINESTRING (122.5085753 11.4080612, 122.5092431 11.4085975)",
172095598,residential,False,False,218.44599999999997,"LINESTRING (122.5085753 11.4080612, 122.5078936 11.4089102, 122.5078389 11.4089946, 122.5079547 11.4090656, 122.5085312 11.4093872)",
172095598,residential,False,False,148.317,"LINESTRING (122.5113629 11.4080939, 122.5112953 11.4080284, 122.5102866 11.407279)",
273329181,primary,False,True,77.646,"LINESTRING (122.5113629 11.4080939, 122.5112364 11.4082567, 122.5109314 11.4086495)",
172095602,residential,False,False,54.363,"LINESTRING (122.5092431 11.4085975, 122.5096259 11.4089109)",
172095602,residential,False,True,94.098,"LINESTRING (122.5092431 11.4085975, 122.5085753 11.4080612)",
172095605,residential,False,False,117.183,"LINESTRING (122.5092431 11.4085975, 122.5085312 11.4093872)",
172095605,residential,False,True,101.046,"LINESTRING (122.5092431 11.4085975, 122.5098116 11.4078797)",
172095599,residential,False,True,149.08,"LINESTRING (122.5109314 11.4086495, 122.5098116 11.4078797)",
172095599,residential,False,False,519.064,"LINESTRING (122.5109314 11.4086495, 122.5114311 11.4089941, 122.5118636 11.4092568, 122.5120742 11.4093693, 122.5122598 11.4094331, 122.5124053 11.4094613, 122.5129584 11.4095419, 122.5132934 11.4095832, 122.5135537 11.4096038, 122.513812 11.4095979, 122.5139192 11.4096016, 122.5139996 11.4096617, 122.5142637 11.4099581, 122.5144398 11.4101795, 122.5144915 11.4102771, 122.5144953 11.4103202, 122.5144724 11.410399, 122.5143301 11.4107623, 122.5142914 11.4108612)",
273329181,primary,False,False,77.646,"LINESTRING (122.5109314 11.4086495, 122.5112364 11.4082567, 122.5113629 11.4080939)",
273329181,primary,False,True,112.152,"LINESTRING (122.5109314 11.4086495, 122.5106375 11.4089883, 122.5102649 11.4094179)",
172095602,residential,False,False,89.606,"LINESTRING (122.5096259 11.4089109, 122.5102649 11.4094179)",
172095602,residential,False,True,54.363,"LINESTRING (122.5096259 11.4089109, 122.5092431 11.4085975)",
172095601,residential,False,False,101.813,"LINESTRING (122.5096259 11.4089109, 122.5093753 11.4092604, 122.5091369 11.4096893)",
172095598,residential,False,False,43.285,"LINESTRING (122.5085312 11.4093872, 122.5088851 11.4095638)",
172095605,residential,False,True,117.183,"LINESTRING (122.5085312 11.4093872, 122.5092431 11.4085975)",
172095598,residential,False,True,218.446,"LINESTRING (122.5085312 11.4093872, 122.5079547 11.4090656, 122.5078389 11.4089946, 122.5078936 11.4089102, 122.5085753 11.4080612)",
172095596,primary,False,False,207.607,"LINESTRING (122.5102649 11.4094179, 122.5118054 11.4105159)",
172095602,residential,False,True,89.606,"LINESTRING (122.5102649 11.4094179, 122.5096259 11.4089109)",
172095982,secondary,False,True,87.209,"LINESTRING (122.5102649 11.4094179, 122.5097889 11.4100483)",
273329181,primary,False,False,112.152,"LINESTRING (122.5102649 11.4094179, 122.5106375 11.4089883, 122.5109314 11.4086495)",
172095598,residential,False,False,81.511,"LINESTRING (122.5091369 11.4096893, 122.5097889 11.4100483)",
172095598,residential,False,True,30.79,"LINESTRING (122.5091369 11.4096893, 122.5088851 11.4095638)",
172095601,residential,False,True,101.813,"LINESTRING (122.5091369 11.4096893, 122.5093753 11.4092604, 122.5096259 11.4089109)",
172095598,residential,False,True,81.511,"LINESTRING (122.5097889 11.4100483, 122.5091369 11.4096893)",
172095982,secondary,False,False,87.209,"LINESTRING (122.5097889 11.4100483, 122.5102649 11.4094179)",
172095598,residential,False,False,242.326,"LINESTRING (122.5097889 11.4100483, 122.5112982 11.410978, 122.5114098 11.411007, 122.5114714 11.4110101, 122.5115432 11.4109863, 122.5115918 11.4109462, 122.5116282 11.4108848, 122.5116487 11.4108382)",
172095982,secondary,False,True,254.53,"LINESTRING (122.5097889 11.4100483, 122.5094506 11.4106662, 122.5090591 11.4113776, 122.5086675 11.412056)",
172095596,primary,False,False,15.871,"LINESTRING (122.5118054 11.4105159, 122.5119213 11.4106023)",
172095596,primary,False,True,207.607,"LINESTRING (122.5118054 11.4105159, 122.5102649 11.4094179)",
172095598,residential,False,True,40.277,"LINESTRING (122.5118054 11.4105159, 122.5117085 11.4106447, 122.5116487 11.4108382)",
172095599,residential,False,False,88.404,"LINESTRING (122.5142914 11.4108612, 122.5142006 11.4110932, 122.5141164 11.4112433, 122.5138811 11.4115393)",
172095599,residential,False,True,519.0640000000001,"LINESTRING (122.5142914 11.4108612, 122.5143301 11.4107623, 122.5144724 11.410399, 122.5144953 11.4103202, 122.5144915 11.4102771, 122.5144398 11.4101795, 122.5142637 11.4099581, 122.5139996 11.4096617, 122.5139192 11.4096016, 122.513812 11.4095979, 122.5135537 11.4096038, 122.5132934 11.4095832, 122.5129584 11.4095419, 122.5124053 11.4094613, 122.5122598 11.4094331, 122.5120742 11.4093693, 122.5118636 11.4092568, 122.5114311 11.4089941, 122.5109314 11.4086495)",
172095600,residential,False,False,52.548,"LINESTRING (122.5142914 11.4108612, 122.5139761 11.4108678, 122.5138153 11.410911)",
172095600,residential,False,True,52.548,"LINESTRING (122.5138153 11.410911, 122.5139761 11.4108678, 122.5142914 11.4108612)",
172095596,primary,False,False,24.335,"LINESTRING (122.5138811 11.4115393, 122.5139168 11.4115387, 122.5141026 11.4115638)",
172095596,primary,False,True,52.328,"LINESTRING (122.5138811 11.4115393, 122.5134325 11.4115462, 122.5134012 11.4115434)",
172095599,residential,False,True,88.404,"LINESTRING (122.5138811 11.4115393, 122.5141164 11.4112433, 122.5142006 11.4110932, 122.5142914 11.4108612)",
172095596,primary,False,False,52.328,"LINESTRING (122.5134012 11.4115434, 122.5134325 11.4115462, 122.5138811 11.4115393)",
172095596,primary,False,True,194.39100000000002,"LINESTRING (122.5134012 11.4115434, 122.5132852 11.4115331, 122.5131052 11.4114581, 122.5127416 11.4112142, 122.5119213 11.4106023)",
172095603,residential,False,False,77.72200000000001,"LINESTRING (122.5134012 11.4115434, 122.5133528 11.411795, 122.5133069 11.4120408, 122.513236 11.4122209)",
172095603,residential,False,True,77.72200000000001,"LINESTRING (122.513236 11.4122209, 122.5133069 11.4120408, 122.5133528 11.411795, 122.5134012 11.4115434)",
172095596,primary,False,True,24.335,"LINESTRING (122.5141026 11.4115638, 122.5139168 11.4115387, 122.5138811 11.4115393)",
172095598,residential,False,False,40.277,"LINESTRING (122.5116487 11.4108382, 122.5117085 11.4106447, 122.5118054 11.4105159)",
172095598,residential,False,True,242.326,"LINESTRING (122.5116487 11.4108382, 122.5116282 11.4108848, 122.5115918 11.4109462, 122.5115432 11.4109863, 122.5114714 11.4110101, 122.5114098 11.411007, 122.5112982 11.410978, 122.5097889 11.4100483)",
470144641,residential,False,False,96.971,"LINESTRING (122.5116487 11.4108382, 122.5118673 11.4111057, 122.5119014 11.4112825, 122.5118991 11.4115661, 122.5119073 11.4116314)",3
470144641,residential,False,True,96.971,"LINESTRING (122.5119073 11.4116314, 122.5118991 11.4115661, 122.5119014 11.4112825, 122.5118673 11.4111057, 122.5116487 11.4108382)",3
172095982,secondary,False,False,46.492,"LINESTRING (122.5084614 11.412422, 122.5085163 11.412318, 122.5086675 11.412056)",
915411443,residential,False,True,115.03399999999999,"LINESTRING (122.5084614 11.412422, 122.5077805 11.4120001, 122.507531 11.411987)",
915411443,residential,False,False,115.03399999999999,"LINESTRING (122.507531 11.411987, 122.5077805 11.4120001, 122.5084614 11.412422)",
172095982,secondary,False,False,254.53,"LINESTRING (122.5086675 11.412056, 122.5090591 11.4113776, 122.5094506 11.4106662, 122.5097889 11.4100483)",
172095982,secondary,False,True,46.492,"LINESTRING (122.5086675 11.412056, 122.5085163 11.412318, 122.5084614 11.412422)",
915411444,residential,False,True,464.51599999999996,"LINESTRING (122.5086675 11.412056, 122.5082579 11.411824, 122.5082029 11.411732, 122.5083384 11.4112271, 122.5083169 11.4110839, 122.508211 11.4110102, 122.5077443 11.41098, 122.507645 11.4108446, 122.5076383 11.4105225, 122.5076866 11.4103109, 122.5077684 11.4102083, 122.5079361 11.4101952, 122.508333 11.4102596, 122.508439 11.4102767, 122.5085664 11.4101939, 122.5086334 11.4100269, 122.5088851 11.4095638)",
172095598,residential,False,False,30.79,"LINESTRING (122.5088851 11.4095638, 122.5091369 11.4096893)",
