osmid,oneway,name,highway,maxspeed,reversed,length,bridge,geometry,lanes
"[405450704, 622933053, 622933054]",True,Bonifacio-Don Victoriano Road,secondary,40,False,644.5909999999998,yes,"LINESTRING (123.5686331 8.2477839, 123.5690609 8.2479285, 123.5692526 8.2480015, 123.5694954 8.2480705, 123.5696469 8.2481097, 123.5697095 8.2481187, 123.5697951 8.2481269, 123.5698555 8.2481369, 123.5699225 8.2481555, 123.5699687 8.2481765, 123.570056 8.248255, 123.5700915 8.2483068, 123.5701156 8.2483625, 123.5701337 8.2484296, 123.5701431 8.2484866, 123.5701391 8.2485888, 123.5701217 8.2487249, 123.5700734 8.2488682, 123.5700023 8.2489936, 123.5699058 8.249129, 123.5698132 8.2492319, 123.5697502 8.2492836, 123.5696845 8.2493274, 123.5695624 8.2493925, 123.5693371 8.2494708, 123.5688785 8.2495597, 123.5686438 8.2495929, 123.5684815 8.2496088, 123.5682126 8.2496314, 123.5680584 8.2496506, 123.567935 8.2496725, 123.5678338 8.249701, 123.5676936 8.2497555, 123.5675059 8.2498437, 123.5670948 8.2500554, 123.566981 8.250119, 123.5669238 8.250151, 123.5668715 8.2501915, 123.56684 8.250226, 123.566811 8.250265)",
405450715,True,,residential,,False,57.63100000000001,,"LINESTRING (123.5661185 8.2494529, 123.5664149 8.2493964, 123.5664447 8.2493938, 123.5664672 8.2493964, 123.5664883 8.2494074, 123.5665064 8.2494223, 123.5665201 8.2494419, 123.5665329 8.2494658, 123.5665557 8.2495318)",
"[622933050, 622933051, 1002051431]",True,Bonifacio-Don Victoriano Road,secondary,40,False,325.63,yes,"LINESTRING (123.5661185 8.2494529, 123.5660782 8.2493706, 123.566032 8.2493102, 123.5659824 8.2492604, 123.5659294 8.2492299, 123.5658791 8.2492093, 123.5657725 8.2491867, 123.5656779 8.2491755, 123.5655425 8.2491549, 123.5653875 8.2491163, 123.5653058 8.2490932, 123.5651737 8.2490401, 123.5651153 8.2489996, 123.5650496 8.2489359, 123.5649261 8.2487991, 123.5648337 8.2486857, 123.5647518 8.2485848, 123.5646914 8.2485058, 123.5645802 8.2483453, 123.5645521 8.248259, 123.5645547 8.2481701, 123.5646044 8.2480573, 123.5646714 8.2479816, 123.5648538 8.2478409, 123.5651332 8.2477014)",
405450712,True,Bonifacio-Don Victoriano Road,secondary,40,False,7.403,,"LINESTRING (123.566811 8.250265, 123.5667459 8.2502818)",
405450714,False,Mount Malindang Eco Tourism Bypass Highway,secondary,40,True,162.344,,"LINESTRING (123.566811 8.250265, 123.5669271 8.2503732, 123.5671565 8.2505757, 123.5672564 8.2506666, 123.5674033 8.2508391, 123.5676312 8.251078, 123.5678438 8.251305)",
405450712,True,Bonifacio-Don Victoriano Road,secondary,40,False,43.422,,"LINESTRING (123.5667459 8.2502818, 123.5663665 8.2503891)",
622933051,True,Bonifacio-Don Victoriano Road,secondary,40,False,89.027,,"LINESTRING (123.5663665 8.2503891, 123.5661634 8.2496141)",
405450710,False,,residential,,True,149.986,,"LINESTRING (123.5663665 8.2503891, 123.5657336 8.2505365, 123.5656585 8.2505465, 123.5655807 8.2505465, 123.5654828 8.2505345, 123.565409 8.250516, 123.5652453 8.2504528, 123.565055 8.250368)",
851485805,False,,residential,,True,316.35100000000006,,"LINESTRING (123.5663665 8.2503891, 123.5663803 8.2504964, 123.5663968 8.2506248, 123.5664122 8.2507542, 123.5664276 8.2509626, 123.5664196 8.2510163, 123.5663988 8.2510701, 123.5663572 8.2511351, 123.5662942 8.2512201, 123.5662405 8.2512811, 123.5661855 8.2513315, 123.5660796 8.2514191, 123.5660112 8.2514536, 123.5659549 8.2514616, 123.5658972 8.2514563, 123.5658382 8.2514404, 123.5657617 8.2514178, 123.5655874 8.2513674, 123.5653943 8.2513169, 123.5652387 8.2512824, 123.5651019 8.2512585, 123.5649356 8.2512134, 123.5644528 8.2510356)",
405450714,False,Mount Malindang Eco Tourism Bypass Highway,secondary,40,False,162.344,,"LINESTRING (123.5678438 8.251305, 123.5676312 8.251078, 123.5674033 8.2508391, 123.5672564 8.2506666, 123.5671565 8.2505757, 123.5669271 8.2503732, 123.566811 8.250265)",
405450715,True,,residential,,False,86.009,,"LINESTRING (123.5665557 8.2495318, 123.566667 8.2500083, 123.5667459 8.2502818)",
622933051,True,Bonifacio-Don Victoriano Road,secondary,40,False,18.593,,"LINESTRING (123.5661634 8.2496141, 123.5661185 8.2494529)",
851545753,True,,residential,,False,44.13,,"LINESTRING (123.5661634 8.2496141, 123.5665557 8.2495318)",
405450705,False,Bonifacio-Don Victoriano Road,secondary,40,False,14.097,,"LINESTRING (123.5706543 8.2457169, 123.5706682 8.2456709, 123.5706729 8.2456344, 123.5706785 8.2455928)",2
851481708,True,Bonifacio-Don Victoriano Road,secondary,40,False,508.734,,"LINESTRING (123.5706543 8.2457169, 123.5705173 8.2458793, 123.5704154 8.2459616, 123.5703054 8.2460266, 123.5701847 8.2460757, 123.5700855 8.2461062, 123.5699433 8.2461314, 123.5698615 8.246146, 123.5697824 8.2461845, 123.5696858 8.2462589, 123.569486 8.2464805, 123.5694028 8.2465429, 123.5693599 8.2465575, 123.5692956 8.2465575, 123.5692433 8.2465509, 123.5691655 8.2465309, 123.5690971 8.246511, 123.5690086 8.2465044, 123.5688664 8.2465084, 123.5685539 8.2465402, 123.5682629 8.246592, 123.5681355 8.2466252, 123.5680242 8.2466743, 123.5679491 8.246734, 123.5678847 8.2468004, 123.5678324 8.246892, 123.5677962 8.2470074, 123.5677734 8.2471601, 123.5677814 8.2473684, 123.5678016 8.2474759, 123.5678324 8.2475489, 123.5678686 8.2476166, 123.5679209 8.2476697, 123.5679732 8.2477029, 123.5680604 8.2477294, 123.5681637 8.2477321, 123.5684435 8.2477158)",
