osmid,lanes,name,highway,oneway,reversed,length,maxspeed,ref,geometry,bridge
58493801,2,General Tirona Street,residential,False,True,54.126,,,"LINESTRING (120.9005393 14.4425712, 120.9009585 14.4428398)",
893592207,,,residential,False,False,61.051,,,"LINESTRING (120.9005393 14.4425712, 120.9008691 14.4421246)",
893592208,,,residential,False,True,44.617,,,"LINESTRING (120.8991531 14.441122, 120.8990331 14.4414389, 120.8990927 14.4414659)",
216377472,,,residential,False,True,8.458,,,"LINESTRING (120.8990627 14.4415362, 120.8990927 14.4414659)",
58493801,2,General Tirona Street,residential,False,True,159.348,,,"LINESTRING (120.8990627 14.4415362, 120.8995575 14.441835, 120.9002666 14.4423665)",
893592206,,General Tirona Street,residential,False,False,50.3,,,"LINESTRING (120.8990627 14.4415362, 120.8990175 14.441505, 120.8986822 14.4412738)",
934533090,,,residential,False,True,51.109,,,"LINESTRING (120.9056917 14.4460169, 120.9056622 14.4456909, 120.905677 14.4455593)",
24238990,2,Tanggulan Street,residential,False,False,87.387,,,"LINESTRING (120.905677 14.4455593, 120.9064885 14.4455507)",
24238990,2,Tanggulan Street,residential,False,True,33.954,,,"LINESTRING (120.905677 14.4455593, 120.9053617 14.4455552)",
934533090,,,residential,False,False,51.109,,,"LINESTRING (120.905677 14.4455593, 120.9056622 14.4456909, 120.9056917 14.4460169)",
1061537296,1,,residential,False,True,46.55800000000001,,,"LINESTRING (120.9035355 14.443198, 120.9034034 14.4430652, 120.9032566 14.4429289, 120.9032346 14.4428982)",
647441126,2,Gregoria Street,secondary,False,False,60.583999999999996,50,62,"LINESTRING (120.9032346 14.4428982, 120.903511 14.4426117, 120.9035662 14.4425398, 120.9035962 14.4424837)",
"[333288584, 24238995, 647441126]",2,Gregoria Street,secondary,False,True,95.456,50,62,"LINESTRING (120.9032346 14.4428982, 120.9031391 14.4429924, 120.903043 14.4430936, 120.9026609 14.4435518)",cantilever
1061537296,1,,residential,False,False,46.55800000000001,,,"LINESTRING (120.9032346 14.4428982, 120.9032566 14.4429289, 120.9034034 14.4430652, 120.9035355 14.443198)",
1060881244,2,,residential,False,True,11.664000000000001,,,"LINESTRING (120.9002374 14.4402226, 120.9002475 14.440198, 120.9002836 14.4401278)",
1060881245,2,Apo,residential,False,True,31.275,,,"LINESTRING (120.9040665 14.4412847, 120.9037761 14.4412802)",
