osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,width
575321981,4,Pedro Montecer Street,secondary,40,False,True,93.669,,"LINESTRING (121.1587175 14.0432754, 121.1579074 14.0429721)",
729229577,,Pedro Montecer Street,residential,,False,False,97.968,,"LINESTRING (121.1587175 14.0432754, 121.1595794 14.0435531)",
767426142,4,President Jose P. Laurel Highway,trunk,60,False,False,97.98400000000001,4,"LINESTRING (121.1587175 14.0432754, 121.1585234 14.0439801, 121.1584845 14.0441271)",
145499921,,David Street,residential,,True,False,109.059,,"LINESTRING (121.1562733 14.0465704, 121.1559488 14.0474993)",
449456430,,Latayan Street,residential,,False,False,88.303,,"LINESTRING (121.1562733 14.0465704, 121.1555088 14.0462865)",
59051360,,Latayan Street,residential,,True,False,111.89,,"LINESTRING (121.157642 14.0471372, 121.156682 14.0467561)",
338076807,,Latayan Street,residential,,False,False,100.838,,"LINESTRING (121.157642 14.0471372, 121.1585173 14.0474556)",
767426142,4,President Jose P. Laurel Highway,trunk,60,False,False,31.284,4,"LINESTRING (121.157642 14.0471372, 121.1575671 14.047409)",
767426142,4,President Jose P. Laurel Highway,trunk,60,False,True,249.325,4,"LINESTRING (121.157642 14.0471372, 121.1578219 14.0465146, 121.1582478 14.0450442, 121.1582659 14.0449782)",
59051451,,J. Lantin Street,unclassified,,False,False,165.843,,"LINESTRING (121.1573611 14.0480887, 121.1559488 14.0474993)",
767426142,4,President Jose P. Laurel Highway,trunk,60,False,False,159.002,4,"LINESTRING (121.1573611 14.0480887, 121.1569256 14.0494548)",
767426142,4,President Jose P. Laurel Highway,trunk,60,False,True,78.778,4,"LINESTRING (121.1573611 14.0480887, 121.1575671 14.047409)",
890561769,,J. Lantin Street,residential,,False,True,102.11,,"LINESTRING (121.1573611 14.0480887, 121.1582286 14.0484562)",
59051451,,J. Lantin Street,unclassified,,False,True,165.843,,"LINESTRING (121.1559488 14.0474993, 121.1573611 14.0480887)",
59051451,,J. Lantin Street,unclassified,,False,False,106.124,,"LINESTRING (121.1559488 14.0474993, 121.1557151 14.0474115, 121.1555703 14.0473608, 121.1554571 14.0473145, 121.1552765 14.0472363, 121.1550403 14.0471341)",
449456430,,Latayan Street,residential,,False,True,88.303,,"LINESTRING (121.1555088 14.0462865, 121.1562733 14.0465704)",
59051451,,J. Lantin Street,unclassified,,False,False,52.521,,"LINESTRING (121.1547166 14.0470022, 121.1542659 14.0468235)",
59051451,,J. Lantin Street,unclassified,,False,True,37.873,,"LINESTRING (121.1547166 14.0470022, 121.1550403 14.0471341)",
94342508,1,,residential,20,False,True,168.674,,"LINESTRING (121.1547166 14.0470022, 121.1544783 14.0485014)",3
729229577,,Pedro Montecer Street,residential,,False,True,97.968,,"LINESTRING (121.1595794 14.0435531, 121.1587175 14.0432754)",
94348443,,M.R. Lat Street,residential,,False,False,100.042,,"LINESTRING (121.159356 14.0444348, 121.1584845 14.0441271)",
145499961,,Esleigue Street,residential,,True,False,100.959,,"LINESTRING (121.159356 14.0444348, 121.1594106 14.0442193, 121.1595794 14.0435531)",
94348567,,,residential,,False,False,135.124,,"LINESTRING (121.1581879 14.0486824, 121.1593639 14.049101)",
145499961,,Esleigue Street,residential,,True,False,25.533,,"LINESTRING (121.1581879 14.0486824, 121.1582286 14.0484562)",
94348443,,M.R. Lat Street,residential,,False,True,101.744,,"LINESTRING (121.1567734 14.0434561, 121.1576411 14.0438148)",
"[890577056, 890577057]",,,residential,,False,"[False, True]",29.726,,"LINESTRING (121.1567734 14.0434561, 121.1567066 14.0435605, 121.1567766 14.043688)",
94348555,,,residential,,False,True,137.245,,"LINESTRING (121.1580835 14.0490136, 121.159277 14.0494413)",
145499961,,Esleigue Street,residential,,True,False,38.511,,"LINESTRING (121.1580835 14.0490136, 121.1581879 14.0486824)",
366058233,,,residential,,False,False,20.39,,"LINESTRING (121.1580835 14.0490136, 121.1580277 14.0491888)",
94348443,,M.R. Lat Street,residential,,False,False,101.744,,"LINESTRING (121.1576411 14.0438148, 121.1567734 14.0434561)",
94348443,,M.R. Lat Street,residential,,False,True,97.381,,"LINESTRING (121.1576411 14.0438148, 121.1584845 14.0441271)",
145499959,,G. Leviste Street,residential,,False,False,110.035,,"LINESTRING (121.1576411 14.0438148, 121.1573883 14.0447735)",
145499959,,G. Leviste Street,residential,,False,True,44.01,,"LINESTRING (121.1576411 14.0438148, 121.1577607 14.0434364)",
94348443,,M.R. Lat Street,residential,,False,False,97.381,,"LINESTRING (121.1584845 14.0441271, 121.1576411 14.0438148)",
94348443,,M.R. Lat Street,residential,,False,True,100.042,,"LINESTRING (121.1584845 14.0441271, 121.159356 14.0444348)",
767426142,4,President Jose P. Laurel Highway,trunk,60,False,False,88.028,4,"LINESTRING (121.1584845 14.0441271, 121.1582865 14.0448951)",
767426142,4,President Jose P. Laurel Highway,trunk,60,False,True,97.98400000000001,4,"LINESTRING (121.1584845 14.0441271, 121.1585234 14.0439801, 121.1587175 14.0432754)",
145499961,,Esleigue Street,residential,,True,False,3.833,,"LINESTRING (121.1582286 14.0484562, 121.1582392 14.0484233)",
890561769,,J. Lantin Street,residential,,False,False,102.11,,"LINESTRING (121.1582286 14.0484562, 121.1573611 14.0480887)",
145499959,,G. Leviste Street,residential,,False,False,53.999,,"LINESTRING (121.1579074 14.0429721, 121.1577607 14.0434364)",
575321981,4,Pedro Montecer Street,secondary,40,False,False,93.669,,"LINESTRING (121.1579074 14.0429721, 121.1587175 14.0432754)",
94348555,,,residential,,False,False,137.245,,"LINESTRING (121.159277 14.0494413, 121.1580835 14.0490136)",
94348567,,,residential,,False,True,135.124,,"LINESTRING (121.1593639 14.049101, 121.1581879 14.0486824)",
