osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,width,junction
446473641,2,A. Bonifacio Street,secondary,False,False,90.992,30,"LINESTRING (121.0825075 14.3389338, 121.0833521 14.3389274)",,,
446473646,2,Doctor A. Gonzales Street,tertiary,False,False,85.602,,"LINESTRING (121.0825075 14.3389338, 121.0826026 14.3381695)",,,
574937960,,Doctor A. Gonzales Street,unclassified,False,True,112.942,,"LINESTRING (121.0825075 14.3389338, 121.0824522 14.3399481)",,,
93588857,,,residential,False,False,58.098,,"LINESTRING (121.0821068 14.337569, 121.0819907 14.3375522, 121.0815734 14.337492)",,,
"[446473650, 145894807]",2,Primo Burgos Street,tertiary,False,True,152.574,30,"LINESTRING (121.0821068 14.337569, 121.0820504 14.3379242, 121.0819317 14.3389304)",,,
1008103938,,Flora Ylagan Street,residential,False,False,67.946,,"LINESTRING (121.083824 14.340021, 121.0831947 14.3399802)",,,
574937963,2,A. Mabini Street,tertiary,False,False,122.31700000000001,30,"LINESTRING (121.083824 14.340021, 121.083817 14.3404176, 121.0838598 14.3407389, 121.0839286 14.3411124)",,,
574937963,2,A. Mabini Street,tertiary,False,True,91.459,30,"LINESTRING (121.083824 14.340021, 121.0839052 14.3394944, 121.08395 14.3392076)",,,
92227616,2,F. Balagtas Street,secondary,False,True,95.474,30,"LINESTRING (121.0863244 14.3367529, 121.0865656 14.3359267)",,,
92227616,2,F. Balagtas Street,secondary,False,False,145.584,30,"LINESTRING (121.0863244 14.3367529, 121.0863154 14.3367831, 121.086136 14.337387, 121.0859599 14.3380136)",,,
93603235,,LaSoledaridad Street,residential,False,False,228.273,,"LINESTRING (121.0839286 14.3411124, 121.0845065 14.3408887, 121.0847482 14.3407987, 121.0846465 14.3400212, 121.0846444 14.3398177, 121.0847178 14.3396181)",,,
574937963,2,A. Mabini Street,tertiary,False,False,66.845,30,"LINESTRING (121.0839286 14.3411124, 121.084025 14.3413953, 121.0841239 14.341683)",,,
574937963,2,A. Mabini Street,tertiary,False,True,122.31700000000001,30,"LINESTRING (121.0839286 14.3411124, 121.0838598 14.3407389, 121.083817 14.3404176, 121.083824 14.340021)",,,
347016976,,Pedro Escueta Street,tertiary,False,True,111.904,,"LINESTRING (121.0865238 14.3390901, 121.0867492 14.3381077)",,,
347017017,,Pedro Escueta Street,tertiary,False,False,60.624,,"LINESTRING (121.0865238 14.3390901, 121.0865426 14.339635)",,,
916127751,2,A. Bonifacio Street,tertiary,False,True,85.786,,"LINESTRING (121.0865238 14.3390901, 121.0857355 14.338981)",,,
"[93601897, 894497558]",,,residential,False,"[False, True]",214.543,,"LINESTRING (121.0865238 14.3390901, 121.087494 14.338996, 121.0875978 14.3389976, 121.0876434 14.3390261, 121.0876769 14.3390677, 121.0877064 14.3391379, 121.0877144 14.339325, 121.087701 14.3395927, 121.0876742 14.3397512, 121.0876628 14.3397687, 121.0876098 14.3398109)",,,
92227616,2,F. Balagtas Street,secondary,False,False,95.474,30,"LINESTRING (121.0865656 14.3359267, 121.0863244 14.3367529)",,,
92227616,2,F. Balagtas Street,secondary,False,True,81.653,30,"LINESTRING (121.0865656 14.3359267, 121.0867794 14.3352222)",,,
140794392,,,residential,True,False,71.574,,"LINESTRING (121.0865656 14.3359267, 121.087202 14.3361115)",,,
32083693,2,M. Manabat Street,secondary,False,True,32.013,30,"LINESTRING (121.0867794 14.3352222, 121.0868706 14.3349482)",,,
92227616,2,F. Balagtas Street,secondary,False,False,81.653,30,"LINESTRING (121.0867794 14.3352222, 121.0865656 14.3359267)",,,
133267666,2,General Malvar Street,secondary,False,True,40.991,30,"LINESTRING (121.0867794 14.3352222, 121.0864707 14.3350067)",,,
92227635,,Juan Luna Street,residential,False,True,58.197,,"LINESTRING (121.0850769 14.3432636, 121.0848326 14.3427968)",,,
894894338,,,residential,False,False,93.24799999999999,,"LINESTRING (121.0850769 14.3432636, 121.0854439 14.3431164, 121.0855056 14.343093, 121.0855539 14.3430852, 121.0855841 14.3430846, 121.0856102 14.3430878, 121.0856491 14.3430878, 121.0856961 14.3430826, 121.0858221 14.3430735, 121.0859053 14.3430618)",,,
93596984,,Kanor Casubuan Street,residential,False,True,72.203,,"LINESTRING (121.0841239 14.341683, 121.0834938 14.3419043)",,,
574937963,2,A. Mabini Street,tertiary,False,False,146.417,30,"LINESTRING (121.0841239 14.341683, 121.0843316 14.3421444, 121.0845248 14.3423887, 121.0846247 14.3425109, 121.0847427 14.342672, 121.0848326 14.3427968)",,,
574937963,2,A. Mabini Street,tertiary,False,True,66.845,30,"LINESTRING (121.0841239 14.341683, 121.084025 14.3413953, 121.0839286 14.3411124)",,,
446473641,2,A. Bonifacio Street,secondary,False,False,42.028,30,"LINESTRING (121.0833521 14.3389274, 121.0837422 14.3389313)",,,
446473641,2,A. Bonifacio Street,secondary,False,True,90.992,30,"LINESTRING (121.0833521 14.3389274, 121.0825075 14.3389338)",,,
446473649,2,Pedro Paterno Street,tertiary,True,False,27.684,,"LINESTRING (121.0833521 14.3389274, 121.0833153 14.3391738)",,,
92227635,,Juan Luna Street,residential,False,False,58.197,,"LINESTRING (121.0848326 14.3427968, 121.0850769 14.3432636)",,,
936299451,2,M. H. Del Pilar Street,tertiary,False,False,77.482,,"LINESTRING (121.0848326 14.3427968, 121.0841607 14.3430454)",,,
574937963,2,A. Mabini Street,tertiary,False,True,146.417,30,"LINESTRING (121.0848326 14.3427968, 121.0847427 14.342672, 121.0846247 14.3425109, 121.0845248 14.3423887, 121.0843316 14.3421444, 121.0841239 14.341683)",,,
894522544,,,residential,False,False,14.516,,"LINESTRING (121.0800322 14.3375272, 121.0801654 14.3375469)",,,
93588822,,,residential,False,False,20.373,,"LINESTRING (121.0810172 14.3372595, 121.0812055 14.3372764)",,,
93588799,,,residential,False,False,158.511,,"LINESTRING (121.0810172 14.3372595, 121.0810147 14.3371762, 121.0809961 14.3371598, 121.080207 14.3370097, 121.0801654 14.3375469)",,,
93588799,,,residential,False,True,127.446,,"LINESTRING (121.0810172 14.3372595, 121.0809163 14.3376579, 121.0801654 14.3375469)",,,
93588835,,,residential,False,False,95.649,,"LINESTRING (121.0815734 14.337492, 121.0816297 14.3371867, 121.081235 14.3371175, 121.0812055 14.3372764)",,,
93588835,,,residential,False,True,124.667,,"LINESTRING (121.0815734 14.337492, 121.0815132 14.3377751, 121.0811233 14.3377196, 121.0812055 14.3372764)",,,
93588857,,,residential,False,True,58.098,,"LINESTRING (121.0815734 14.337492, 121.0819907 14.3375522, 121.0821068 14.337569)",,,
93588822,,,residential,False,True,20.373,,"LINESTRING (121.0812055 14.3372764, 121.0810172 14.3372595)",,,
93588835,,,residential,False,False,124.667,,"LINESTRING (121.0812055 14.3372764, 121.0811233 14.3377196, 121.0815132 14.3377751, 121.0815734 14.337492)",,,
93588835,,,residential,False,True,95.649,,"LINESTRING (121.0812055 14.3372764, 121.081235 14.3371175, 121.0816297 14.3371867, 121.0815734 14.337492)",,,
936299451,2,M. H. Del Pilar Street,tertiary,False,True,77.482,,"LINESTRING (121.0841607 14.3430454, 121.0848326 14.3427968)",,,
574937958,2,Pedro Paterno Street,tertiary,False,False,91.65899999999999,,"LINESTRING (121.0841607 14.3430454, 121.083926 14.342691, 121.0837119 14.3423452)",,,
93596984,,Kanor Casubuan Street,residential,False,False,124.056,,"LINESTRING (121.0824021 14.3422558, 121.0829466 14.3421066, 121.0834938 14.3419043)",,,
574937960,,Doctor A. Gonzales Street,unclassified,False,False,256.661,,"LINESTRING (121.0824021 14.3422558, 121.0824132 14.3417438, 121.0824522 14.3399481)",,,
148952203,,Ylagan Street,residential,False,False,80.07,,"LINESTRING (121.0831947 14.3399802, 121.0824522 14.3399481)",,,
1008103938,,Flora Ylagan Street,residential,False,True,67.946,,"LINESTRING (121.0831947 14.3399802, 121.083824 14.340021)",,,
574937981,2,Pedro Paterno Street,tertiary,False,True,219.33200000000002,,"LINESTRING (121.0831947 14.3399802, 121.0831491 14.3406782, 121.0832178 14.3410546, 121.0833611 14.3415157, 121.0834938 14.3419043)",,,
574937958,2,Pedro Paterno Street,tertiary,False,False,54.365,,"LINESTRING (121.0837119 14.3423452, 121.0834938 14.3419043)",,,
574937958,2,Pedro Paterno Street,tertiary,False,True,91.65899999999999,,"LINESTRING (121.0837119 14.3423452, 121.083926 14.342691, 121.0841607 14.3430454)",,,
1101610878,,,residential,False,False,34.297000000000004,,"LINESTRING (121.0837119 14.3423452, 121.0836777 14.3423621, 121.0834229 14.3424745)",,,
93596984,,Kanor Casubuan Street,residential,False,False,72.203,,"LINESTRING (121.0834938 14.3419043, 121.0841239 14.341683)",,,
574937958,2,Pedro Paterno Street,tertiary,False,True,54.365,,"LINESTRING (121.0834938 14.3419043, 121.0837119 14.3423452)",,,
93596984,,Kanor Casubuan Street,residential,False,True,124.056,,"LINESTRING (121.0834938 14.3419043, 121.0829466 14.3421066, 121.0824021 14.3422558)",,,
574937981,2,Pedro Paterno Street,tertiary,False,False,219.332,,"LINESTRING (121.0834938 14.3419043, 121.0833611 14.3415157, 121.0832178 14.3410546, 121.0831491 14.3406782, 121.0831947 14.3399802)",,,
148952194,,,residential,False,True,28.974,,"LINESTRING (121.0886968 14.3404437, 121.0884703 14.3405842)",,,
93601876,,,residential,False,True,231.64000000000001,,"LINESTRING (121.0887515 14.3430984, 121.0878912 14.342732, 121.0873964 14.3425504, 121.0870695 14.3425368, 121.0870702 14.3428799)",,,
148952194,,,residential,False,False,28.974,,"LINESTRING (121.0884703 14.3405842, 121.0886968 14.3404437)",,,
148952194,,,residential,False,True,29.861,,"LINESTRING (121.0884703 14.3405842, 121.0882246 14.3407085)",,,
347017017,,Pedro Escueta Street,tertiary,False,True,7.541,,"LINESTRING (121.0865841 14.34064, 121.0865799 14.3405723)",,,
1097938981,,Pedro Escueta Street,tertiary,False,False,89.109,,"LINESTRING (121.0865841 14.34064, 121.0866249 14.3414404)",,,
1097938980,,,residential,False,True,68.178,,"LINESTRING (121.0865841 14.34064, 121.0860116 14.3406794, 121.085953 14.3406853)",,,
148952205,,,residential,False,False,39.483,,"LINESTRING (121.0884075 14.3410162, 121.0882246 14.3407085)",,,
148952205,,,residential,False,True,45.342,,"LINESTRING (121.0884075 14.3410162, 121.0886652 14.3413386)",,,
93603281,,,residential,False,False,128.1,,"LINESTRING (121.0884075 14.3410162, 121.0876849 14.3409523, 121.0872255 14.3408928)",,,
93601838,,Saint Francis 7 Subdivision,residential,False,True,36.773,,"LINESTRING (121.0885453 14.3385536, 121.0882191 14.3384562)",,,
93601891,,Saint Rose Street,residential,False,False,27.987,,"LINESTRING (121.0868106 14.3428896, 121.0870702 14.3428799)",,,
347017031,,Pedro Escueta Street,tertiary,False,True,89.922,,"LINESTRING (121.0868106 14.3428896, 121.0866947 14.34252, 121.0866454 14.3421003)",,,
93601872,,,residential,False,False,54.939,,"LINESTRING (121.0872462 14.335921, 121.087742 14.3360366)",,,
93601880,2,Pedro Escueta Street,tertiary,False,False,21.711,,"LINESTRING (121.0872462 14.335921, 121.087202 14.3361115)",,,
93601880,2,Pedro Escueta Street,tertiary,False,True,115.745,,"LINESTRING (121.0872462 14.335921, 121.0874794 14.3349049)",,,
148952194,,,residential,False,False,29.861,,"LINESTRING (121.0882246 14.3407085, 121.0884703 14.3405842)",,,
148952194,,,residential,False,True,103.143,,"LINESTRING (121.0882246 14.3407085, 121.0872702 14.3406349)",,,
148952205,,,residential,False,True,39.483,,"LINESTRING (121.0882246 14.3407085, 121.0884075 14.3410162)",,,
1097938981,,Pedro Escueta Street,tertiary,False,False,73.411,,"LINESTRING (121.0866249 14.3414404, 121.0866454 14.3421003)",,,
1097938981,,Pedro Escueta Street,tertiary,False,True,89.109,,"LINESTRING (121.0866249 14.3414404, 121.0865841 14.34064)",,,
93601882,,Faraonslbd Street,residential,False,False,77.371,,"LINESTRING (121.0866249 14.3414404, 121.0866617 14.3414442, 121.0873414 14.3414878)",,,
93601891,,Saint Rose Street,residential,False,True,27.987,,"LINESTRING (121.0870702 14.3428799, 121.0868106 14.3428896)",,,
93601876,,,residential,False,False,231.64000000000001,,"LINESTRING (121.0870702 14.3428799, 121.0870695 14.3425368, 121.0873964 14.3425504, 121.0878912 14.342732, 121.0887515 14.3430984)",,,
93601872,,,residential,False,False,66.658,,"LINESTRING (121.087742 14.3360366, 121.0883452 14.3361701)",,,
93601872,,,residential,False,True,54.939,,"LINESTRING (121.087742 14.3360366, 121.0872462 14.335921)",,,
890559888,,Kaimito Street,residential,False,True,83.258,,"LINESTRING (121.087742 14.3360366, 121.0879201 14.335308)",,,
93601925,,,residential,False,False,80.663,,"LINESTRING (121.0872865 14.3395526, 121.0865426 14.339635)",,,
93601852,,,residential,False,False,93.004,,"LINESTRING (121.0866454 14.3421003, 121.0857821 14.3420955)",,,
93601852,,,residential,False,True,66.571,,"LINESTRING (121.0866454 14.3421003, 121.08726 14.3421625)",,,
1097938981,,Pedro Escueta Street,tertiary,False,True,73.411,,"LINESTRING (121.0866454 14.3421003, 121.0866249 14.3414404)",,,
347017031,,Pedro Escueta Street,tertiary,False,False,89.922,,"LINESTRING (121.0866454 14.3421003, 121.0866947 14.34252, 121.0868106 14.3428896)",,,
93601880,2,Pedro Escueta Street,tertiary,False,True,118.885,,"LINESTRING (121.0867492 14.3381077, 121.0869839 14.337063)",,,
347016976,,Pedro Escueta Street,tertiary,False,False,111.904,,"LINESTRING (121.0867492 14.3381077, 121.0865238 14.3390901)",,,
93601838,,Saint Francis 7 Subdivision,residential,False,False,163.048,,"LINESTRING (121.0867492 14.3381077, 121.0869189 14.3381402, 121.0882191 14.3384562)",,,
148952200,,,residential,False,False,85.208,,"LINESTRING (121.0873443 14.3399838, 121.0865537 14.3400062)",,,
93601925,,,residential,False,True,80.663,,"LINESTRING (121.0865426 14.339635, 121.0872865 14.3395526)",,,
347017017,,Pedro Escueta Street,tertiary,False,False,41.293,,"LINESTRING (121.0865426 14.339635, 121.0865537 14.3400062)",,,
347017017,,Pedro Escueta Street,tertiary,False,True,60.624,,"LINESTRING (121.0865426 14.339635, 121.0865238 14.3390901)",,,
894480515,,,residential,False,False,99.617,,"LINESTRING (121.0865426 14.339635, 121.0856591 14.3393706)",,,
148952205,,,residential,False,False,45.342,,"LINESTRING (121.0886652 14.3413386, 121.0884075 14.3410162)",,,
145894808,,,residential,False,True,185.87899999999996,,"LINESTRING (121.0886652 14.3413386, 121.0875812 14.3411871, 121.0872102 14.3411337, 121.0871961 14.3411148, 121.0871981 14.3410907, 121.0872255 14.3408928)",,,
93601852,,,residential,False,False,66.571,,"LINESTRING (121.08726 14.3421625, 121.0866454 14.3421003)",,,
93601852,,,residential,False,True,40.673,,"LINESTRING (121.08726 14.3421625, 121.0876242 14.3422589)",,,
93601974,,,residential,False,False,76.112,,"LINESTRING (121.08726 14.3421625, 121.0873201 14.3419652, 121.0873372 14.3418635, 121.0873403 14.3415117, 121.0873414 14.3414878)",,,
148952200,,,residential,False,True,85.208,,"LINESTRING (121.0865537 14.3400062, 121.0873443 14.3399838)",,,
347017017,,Pedro Escueta Street,tertiary,False,False,63.011,,"LINESTRING (121.0865537 14.3400062, 121.0865799 14.3405723)",,,
347017017,,Pedro Escueta Street,tertiary,False,True,41.293,,"LINESTRING (121.0865537 14.3400062, 121.0865426 14.339635)",,,
93601852,,,residential,False,False,54.589,,"LINESTRING (121.0881044 14.3424147, 121.0878368 14.3423189, 121.0876242 14.3422589)",,,
93603218,,,residential,False,False,85.785,,"LINESTRING (121.0884729 14.3354086, 121.0883452 14.3361701)",,,
93603261,,,residential,False,True,60.596,,"LINESTRING (121.0884729 14.3354086, 121.0879201 14.335308)",,,
93601852,,,residential,False,True,93.004,,"LINESTRING (121.0857821 14.3420955, 121.0866454 14.3421003)",,,
881822698,,,residential,False,True,22.912,,"LINESTRING (121.0857821 14.3420955, 121.08557 14.3421107)",,,
93601852,,,residential,False,False,160.821,,"LINESTRING (121.0857821 14.3420955, 121.0854307 14.341193, 121.0854017 14.3410739, 121.085391 14.3409649, 121.085393 14.3408465, 121.0853997 14.3407841, 121.0854208 14.3407185)",,,
93601880,2,Pedro Escueta Street,tertiary,False,False,118.885,,"LINESTRING (121.0869839 14.337063, 121.0867492 14.3381077)",,,
93601880,2,Pedro Escueta Street,tertiary,False,True,19.624,,"LINESTRING (121.0869839 14.337063, 121.0870313 14.3368926)",,,
93603219,,,residential,False,False,69.365,,"LINESTRING (121.0869839 14.337063, 121.0874507 14.3371413, 121.0876193 14.3371633)",,,
93601872,,,residential,False,True,66.658,,"LINESTRING (121.0883452 14.3361701, 121.087742 14.3360366)",,,
93603218,,,residential,False,True,85.785,,"LINESTRING (121.0883452 14.3361701, 121.0884729 14.3354086)",,,
93603261,,,residential,False,False,60.596,,"LINESTRING (121.0879201 14.335308, 121.0884729 14.3354086)",,,
890559888,,Kaimito Street,residential,False,False,83.258,,"LINESTRING (121.0879201 14.335308, 121.087742 14.3360366)",,,
890559888,,Kaimito Street,residential,False,True,51.124,,"LINESTRING (121.0879201 14.335308, 121.0880149 14.3348575)",,,
890559888,,Kaimito Street,residential,False,False,51.124,,"LINESTRING (121.0880149 14.3348575, 121.0879201 14.335308)",,,
890559888,,Kaimito Street,residential,False,True,53.054,,"LINESTRING (121.0880149 14.3348575, 121.0881026 14.334388)",,,
1097938980,,,residential,False,False,57.453,,"LINESTRING (121.0854208 14.3407185, 121.085953 14.3406853)",,,
93601852,,,residential,False,False,79.584,,"LINESTRING (121.0854208 14.3407185, 121.0854911 14.3402195, 121.0855383 14.3400124)",,,
93601852,,,residential,False,True,160.821,,"LINESTRING (121.0854208 14.3407185, 121.0853997 14.3407841, 121.085393 14.3408465, 121.085391 14.3409649, 121.0854017 14.3410739, 121.0854307 14.341193, 121.0857821 14.3420955)",,,
890008163,,,residential,False,False,33.371,,"LINESTRING (121.0876193 14.3371633, 121.0879231 14.3372219)",,,
93603219,,,residential,False,False,76.915,,"LINESTRING (121.0876193 14.3371633, 121.0876377 14.3370856, 121.0876847 14.3364753)",,,
93603219,,,residential,False,True,69.365,,"LINESTRING (121.0876193 14.3371633, 121.0874507 14.3371413, 121.0869839 14.337063)",,,
890559888,,Kaimito Street,residential,False,False,53.054,,"LINESTRING (121.0881026 14.334388, 121.0880149 14.3348575)",,,
145894808,,,residential,False,False,29.079,,"LINESTRING (121.0872702 14.3406349, 121.0872255 14.3408928)",,,
148952194,,,residential,False,False,103.143,,"LINESTRING (121.0872702 14.3406349, 121.0882246 14.3407085)",,,
148952194,,,residential,False,True,74.697,,"LINESTRING (121.0872702 14.3406349, 121.0869373 14.3406087, 121.0865799 14.3405723)",,,
93603219,,,residential,False,True,76.915,,"LINESTRING (121.0876847 14.3364753, 121.0876377 14.3370856, 121.0876193 14.3371633)",,,
93687038,,,residential,False,True,54.707,,"LINESTRING (121.0797186 14.3383693, 121.079696 14.3388608)",,,
93687038,,,residential,False,False,54.707,,"LINESTRING (121.079696 14.3388608, 121.0797186 14.3383693)",,,
93596985,2,A. Bonifacio Street,secondary,False,False,240.97899999999998,30,"LINESTRING (121.079696 14.3388608, 121.0801756 14.3388743, 121.0810288 14.3389016, 121.0819317 14.3389304)",,7,
361257727,2,Doctor A. Gonzales Street,tertiary,False,True,108.342,,"LINESTRING (121.0830553 14.33502, 121.0828938 14.3359817)",,,
916182778,2,F. Gana,tertiary,False,True,56.541,,"LINESTRING (121.0830553 14.33502, 121.0835604 14.3351581)",,,
92227622,2,Don Menong Gana Street,tertiary,False,True,61.054,,"LINESTRING (121.0835604 14.3351581, 121.0841037 14.3353143)",,,
361260924,2,General Capinpin Street,tertiary,True,False,104.31,,"LINESTRING (121.0835604 14.3351581, 121.0834846 14.3360933)",,,
916182778,2,F. Gana,tertiary,False,False,56.541,,"LINESTRING (121.0835604 14.3351581, 121.0830553 14.33502)",,,
93601880,2,Pedro Escueta Street,tertiary,False,False,19.624,,"LINESTRING (121.0870313 14.3368926, 121.0869839 14.337063)",,,
93601880,2,Pedro Escueta Street,tertiary,False,True,88.78,,"LINESTRING (121.0870313 14.3368926, 121.087202 14.3361115)",,,
140794245,,,residential,True,False,77.724,,"LINESTRING (121.0870313 14.3368926, 121.0863244 14.3367529)",,,
93601880,2,Pedro Escueta Street,tertiary,False,False,88.78,,"LINESTRING (121.087202 14.3361115, 121.0870313 14.3368926)",,,
93601880,2,Pedro Escueta Street,tertiary,False,True,21.711,,"LINESTRING (121.087202 14.3361115, 121.0872462 14.335921)",,,
141298196,,,residential,True,False,96.40599999999999,30,"LINESTRING (121.0850226 14.3389236, 121.0849783 14.3391152, 121.0848405 14.339647, 121.0847178 14.3396181)",,,
"[845556587, 92227604, 92227591]",2,A. Bonifacio Street,secondary,False,"[False, True]",77.079,30,"LINESTRING (121.0850226 14.3389236, 121.0853999 14.3389522, 121.0856832 14.3389735, 121.0857355 14.338981)",yes,,
845556587,2,A. Bonifacio Street,secondary,False,True,94.643,30,"LINESTRING (121.0850226 14.3389236, 121.0848635 14.3389138, 121.0843838 14.3388816, 121.0843375 14.3388852, 121.0842953 14.3388936, 121.0842517 14.3389073, 121.0841561 14.3389441)",,,
93601880,2,Pedro Escueta Street,tertiary,False,False,115.745,,"LINESTRING (121.0874794 14.3349049, 121.0872462 14.335921)",,,
141460516,,,residential,False,True,61.7,,"LINESTRING (121.0874794 14.3349049, 121.0869259 14.3347624)",,,
32083693,2,M. Manabat Street,secondary,False,False,21.502,30,"LINESTRING (121.0869259 14.3347624, 121.0868706 14.3349482)",,,
141460516,,,residential,False,False,61.7,,"LINESTRING (121.0869259 14.3347624, 121.0874794 14.3349049)",,,
93603235,,LaSoledaridad Street,residential,False,True,228.27300000000002,,"LINESTRING (121.0847178 14.3396181, 121.0846444 14.3398177, 121.0846465 14.3400212, 121.0847482 14.3407987, 121.0845065 14.3408887, 121.0839286 14.3411124)",,,
141298196,,,residential,True,False,81.03200000000001,30,"LINESTRING (121.0847178 14.3396181, 121.0842264 14.3393924, 121.0841887 14.3393588, 121.0841625 14.3393172, 121.084148 14.3392696, 121.0841437 14.3392159)",,,
148952203,,Ylagan Street,residential,False,False,59.154,,"LINESTRING (121.0824522 14.3399481, 121.0819041 14.3399162)",,,
148952203,,Ylagan Street,residential,False,True,80.07,,"LINESTRING (121.0824522 14.3399481, 121.0831947 14.3399802)",,,
574937960,,Doctor A. Gonzales Street,unclassified,False,False,112.942,,"LINESTRING (121.0824522 14.3399481, 121.0825075 14.3389338)",,,
574937960,,Doctor A. Gonzales Street,unclassified,False,True,256.661,,"LINESTRING (121.0824522 14.3399481, 121.0824132 14.3417438, 121.0824021 14.3422558)",,,
345990512,,,residential,False,False,252.892,,"LINESTRING (121.0860508 14.335809, 121.0859656 14.3360883, 121.0858516 14.3365925, 121.0858235 14.3366997, 121.085794 14.3368121, 121.0857714 14.3372431, 121.0857833 14.3374508, 121.0858048 14.3377051, 121.0858601 14.3378619, 121.0859599 14.3380136)",,,
894522544,,,residential,False,True,14.516,,"LINESTRING (121.0801654 14.3375469, 121.0800322 14.3375272)",,,
93588799,,,residential,False,False,127.446,,"LINESTRING (121.0801654 14.3375469, 121.0809163 14.3376579, 121.0810172 14.3372595)",,,
93588799,,,residential,False,True,158.511,,"LINESTRING (121.0801654 14.3375469, 121.080207 14.3370097, 121.0809961 14.3371598, 121.0810147 14.3371762, 121.0810172 14.3372595)",,,
92227616,2,F. Balagtas Street,secondary,False,False,110.257,30,"LINESTRING (121.0859599 14.3380136, 121.0859013 14.3382493, 121.0857355 14.338981)",,,
92227616,2,F. Balagtas Street,secondary,False,True,145.584,30,"LINESTRING (121.0859599 14.3380136, 121.086136 14.337387, 121.0863154 14.3367831, 121.0863244 14.3367529)",,,
