osmid,highway,maxspeed,oneway,reversed,length,lanes,ref,name,geometry
97695363,residential,30,False,False,131.346,,,,"LINESTRING (120.4046219 16.819438, 120.4050533 16.8192304, 120.4057234 16.8189055)"
97695361,unclassified,30,False,False,88.144,,,,"LINESTRING (120.4035753 16.8199427, 120.4032332 16.8192208)"
97695363,residential,30,False,False,124.736,,,,"LINESTRING (120.4035753 16.8199427, 120.4046219 16.819438)"
97695361,unclassified,30,False,True,126.71199999999999,,,,"LINESTRING (120.4035753 16.8199427, 120.4038498 16.8205556, 120.4038849 16.8206435, 120.4039455 16.8207782, 120.4040414 16.8209912)"
97695363,residential,30,False,True,153.931,,,,"LINESTRING (120.4035753 16.8199427, 120.4027259 16.8203355, 120.4022731 16.8205449)"
97695363,residential,30,False,True,91.978,,,,"LINESTRING (120.4022731 16.8205449, 120.4015064 16.8209265)"
777464591,trunk,30,False,True,87.526,4,2,Route 2,"LINESTRING (120.4022731 16.8205449, 120.4019571 16.8198182)"
97695363,residential,30,False,False,153.931,,,,"LINESTRING (120.4022731 16.8205449, 120.4027259 16.8203355, 120.4035753 16.8199427)"
777464591,trunk,30,False,False,76.908,4,2,Route 2,"LINESTRING (120.4022731 16.8205449, 120.402529 16.8210819, 120.4025729 16.8211742)"
97695351,residential,30,False,False,45.005,,,Resurrection Street,"LINESTRING (120.4004662 16.8214769, 120.4006143 16.821856)"
97695363,residential,30,False,False,126.506,,,,"LINESTRING (120.4004662 16.8214769, 120.4015064 16.8209265)"
"[839241710, 97695351]",residential,30,False,"[False, True]",216.963,,,Resurrection Street,"LINESTRING (120.4004662 16.8214769, 120.4001489 16.8206681, 120.4011787 16.8202094)"
97695361,unclassified,30,False,True,88.144,,,,"LINESTRING (120.4032332 16.8192208, 120.4035753 16.8199427)"
97695364,unclassified,30,False,True,151.2,,,,"LINESTRING (120.4032332 16.8192208, 120.4019571 16.8198182)"
839241709,residential,30,False,False,122.187,,,,"LINESTRING (120.4032332 16.8192208, 120.4042661 16.8187413)"
97695362,unclassified,30,False,False,79.637,,,,"LINESTRING (120.4022388 16.8225605, 120.402507 16.8232291)"
97695362,unclassified,30,False,True,66.618,,,,"LINESTRING (120.4022388 16.8225605, 120.4020083 16.8220035)"
777464589,secondary,30,False,False,95.862,,,Bacnotan-Luna-Balaoan Road,"LINESTRING (120.4022388 16.8225605, 120.4024759 16.8224681, 120.4028254 16.822332, 120.403073 16.8222355)"
777464589,secondary,30,False,True,156.621,,,Bacnotan-Luna-Balaoan Road,"LINESTRING (120.4022388 16.8225605, 120.4019502 16.822728, 120.4018897 16.8227732, 120.4018347 16.8228284, 120.4017813 16.822905, 120.4017127 16.8230043, 120.4016587 16.8231061, 120.4014103 16.8236683)"
97695351,residential,30,False,False,163.062,,,Resurrection Street,"LINESTRING (120.4008192 16.8224487, 120.4013438 16.8238265)"
97695351,residential,30,False,True,69.42,,,Resurrection Street,"LINESTRING (120.4008192 16.8224487, 120.4006143 16.821856)"
97695359,residential,30,False,False,135.901,,,,"LINESTRING (120.4008192 16.8224487, 120.4020083 16.8220035)"
97695350,residential,30,False,False,132.392,,,,"LINESTRING (120.4040414 16.8209912, 120.4051365 16.8204266)"
97695361,unclassified,30,False,True,86.28,,,,"LINESTRING (120.4040414 16.8209912, 120.4043495 16.8217089)"
97695361,unclassified,30,False,False,126.712,,,,"LINESTRING (120.4040414 16.8209912, 120.4039455 16.8207782, 120.4038849 16.8206435, 120.4038498 16.8205556, 120.4035753 16.8199427)"
97695360,unclassified,30,False,False,146.492,,,,"LINESTRING (120.4033923 16.8228923, 120.4046596 16.8223784)"
97695360,unclassified,30,False,True,101.398,,,,"LINESTRING (120.4033923 16.8228923, 120.402507 16.8232291)"
777464591,trunk,30,False,False,91.96,4,2,Route 2,"LINESTRING (120.4033923 16.8228923, 120.4037461 16.8236468)"
777464591,trunk,30,False,True,80.553,4,2,Route 2,"LINESTRING (120.4033923 16.8228923, 120.403073 16.8222355)"
97695351,residential,30,False,False,69.42,,,Resurrection Street,"LINESTRING (120.4006143 16.821856, 120.4008192 16.8224487)"
97695351,residential,30,False,True,45.005,,,Resurrection Street,"LINESTRING (120.4006143 16.821856, 120.4004662 16.8214769)"
97695365,residential,30,False,False,129.209,,,,"LINESTRING (120.4006143 16.821856, 120.4017465 16.8214368)"
97695359,residential,30,False,True,135.901,,,,"LINESTRING (120.4020083 16.8220035, 120.4008192 16.8224487)"
97695362,unclassified,30,False,False,66.618,,,,"LINESTRING (120.4020083 16.8220035, 120.4022388 16.8225605)"
97695362,unclassified,30,False,True,28.904,,,,"LINESTRING (120.4020083 16.8220035, 120.4018991 16.8217655)"
97695353,residential,30,False,False,103.582,,,,"LINESTRING (120.4028302 16.8239617, 120.4037461 16.8236468)"
97695353,residential,30,False,True,213.426,,,,"LINESTRING (120.4028302 16.8239617, 120.40095 16.8246288)"
97695362,unclassified,30,False,True,88.427,,,,"LINESTRING (120.4028302 16.8239617, 120.402507 16.8232291)"
97695362,unclassified,30,False,False,107.32400000000001,,,,"LINESTRING (120.4028302 16.8239617, 120.4032361 16.8248201, 120.4032445 16.8248416)"
97695360,unclassified,30,False,True,146.492,,,,"LINESTRING (120.4046596 16.8223784, 120.4033923 16.8228923)"
97695361,unclassified,30,False,False,81.434,,,,"LINESTRING (120.4046596 16.8223784, 120.4043495 16.8217089)"
229062268,residential,30,False,False,132.072,,,,"LINESTRING (120.4046596 16.8223784, 120.405803 16.821917)"
839241708,residential,30,False,True,94.383,,,,"LINESTRING (120.4046596 16.8223784, 120.4050064 16.8231596)"
97695350,residential,30,False,False,99.268,,,,"LINESTRING (120.4051365 16.8204266, 120.4055227 16.8212392)"
97695350,residential,30,False,True,132.392,,,,"LINESTRING (120.4051365 16.8204266, 120.4040414 16.8209912)"
97695352,residential,30,False,True,122.817,,,,"LINESTRING (120.4051365 16.8204266, 120.4046219 16.819438)"
229062272,residential,30,False,False,128.69,,,,"LINESTRING (120.4051365 16.8204266, 120.4061856 16.8198513)"
97695353,residential,30,False,False,213.426,,,,"LINESTRING (120.40095 16.8246288, 120.4028302 16.8239617)"
777464589,secondary,30,False,False,98.568,,,Bacnotan-Luna-Balaoan Road,"LINESTRING (120.40095 16.8246288, 120.4013438 16.8238265)"
97695360,unclassified,30,False,False,101.398,,,,"LINESTRING (120.402507 16.8232291, 120.4033923 16.8228923)"
97695360,unclassified,30,False,True,126.533,,,,"LINESTRING (120.402507 16.8232291, 120.4014103 16.8236683)"
97695362,unclassified,30,False,False,88.427,,,,"LINESTRING (120.402507 16.8232291, 120.4028302 16.8239617)"
97695362,unclassified,30,False,True,79.637,,,,"LINESTRING (120.402507 16.8232291, 120.4022388 16.8225605)"
97695353,residential,30,False,False,131.584,,,,"LINESTRING (120.4050064 16.8231596, 120.4061638 16.8227437)"
97695353,residential,30,False,True,144.668,,,,"LINESTRING (120.4050064 16.8231596, 120.4037461 16.8236468)"
229062275,residential,,False,False,133.574,,,,"LINESTRING (120.4050064 16.8231596, 120.4054718 16.8242752)"
839241708,residential,30,False,False,94.383,,,,"LINESTRING (120.4050064 16.8231596, 120.4046596 16.8223784)"
97695364,unclassified,30,False,False,151.2,,,,"LINESTRING (120.4019571 16.8198182, 120.4032332 16.8192208)"
97695364,unclassified,30,False,True,93.576,,,,"LINESTRING (120.4019571 16.8198182, 120.4011787 16.8202094)"
777464591,trunk,30,False,False,87.526,4,2,Route 2,"LINESTRING (120.4019571 16.8198182, 120.4022731 16.8205449)"
777464590,trunk,50,False,True,296.4460000000001,4,2,Route 2,"LINESTRING (120.4019571 16.8198182, 120.4014692 16.818535, 120.4014109 16.8183688, 120.401372 16.8182211, 120.4013514 16.8180302, 120.4013379 16.8178312, 120.4013374 16.8177789, 120.4013355 16.8175847, 120.4013456 16.8174851, 120.4013693 16.8172513)"
97695351,residential,30,False,True,163.062,,,Resurrection Street,"LINESTRING (120.4013438 16.8238265, 120.4008192 16.8224487)"
777464589,secondary,30,False,False,18.962,,,Bacnotan-Luna-Balaoan Road,"LINESTRING (120.4013438 16.8238265, 120.4014103 16.8236683)"
777464589,secondary,30,False,True,98.568,,,Bacnotan-Luna-Balaoan Road,"LINESTRING (120.4013438 16.8238265, 120.40095 16.8246288)"
97695362,unclassified,30,False,False,87.033,,,,"LINESTRING (120.4011787 16.8202094, 120.4015064 16.8209265)"
97695364,unclassified,30,False,False,93.576,,,,"LINESTRING (120.4011787 16.8202094, 120.4019571 16.8198182)"
97695362,unclassified,30,False,True,408.5199999999999,,,,"LINESTRING (120.4011787 16.8202094, 120.4011253 16.8200941, 120.401081 16.8200045, 120.4010636 16.8199644, 120.4010434 16.8199028, 120.4010072 16.8198425, 120.4009563 16.8197785, 120.4006827 16.8194525, 120.4006103 16.8193714, 120.4005352 16.8192789, 120.400452 16.8191993, 120.4004078 16.8191557, 120.4003675 16.8191339, 120.4003032 16.8191236, 120.4002432 16.8191216, 120.4001637 16.8191326, 120.3999469 16.8192309, 120.3996538 16.8194238, 120.3995615 16.8194766, 120.3994596 16.819519, 120.3993939 16.8195357, 120.3993376 16.8195421, 120.3992533 16.8195472, 120.39919 16.8195575, 120.3991312 16.8195724, 120.3990774 16.8195857, 120.3989916 16.8195909, 120.3988239 16.8195973, 120.3987877 16.8195947, 120.3987421 16.8195999, 120.3986938 16.8196101, 120.3985436 16.8196628, 120.3984779 16.8197, 120.398435 16.8197436, 120.3982042 16.8199843)"
"[839241710, 97695351]",residential,30,False,"[False, True]",216.963,,,Resurrection Street,"LINESTRING (120.4011787 16.8202094, 120.4001489 16.8206681, 120.4004662 16.8214769)"
97695352,residential,30,False,False,86.231,,,,"LINESTRING (120.4042661 16.8187413, 120.4046219 16.819438)"
97695353,residential,30,False,True,134.003,,,,"LINESTRING (120.4042661 16.8187413, 120.4053926 16.8182032)"
839241709,residential,30,False,True,122.187,,,,"LINESTRING (120.4042661 16.8187413, 120.4032332 16.8192208)"
97695362,unclassified,30,False,False,62.232,,,,"LINESTRING (120.4015064 16.8209265, 120.4017465 16.8214368)"
97695362,unclassified,30,False,True,87.033,,,,"LINESTRING (120.4015064 16.8209265, 120.4011787 16.8202094)"
97695363,residential,30,False,False,91.978,,,,"LINESTRING (120.4015064 16.8209265, 120.4022731 16.8205449)"
97695363,residential,30,False,True,126.506,,,,"LINESTRING (120.4015064 16.8209265, 120.4004662 16.8214769)"
97695350,residential,30,False,False,81.058,,,,"LINESTRING (120.4055227 16.8212392, 120.405803 16.821917)"
97695350,residential,30,False,True,99.268,,,,"LINESTRING (120.4055227 16.8212392, 120.4051365 16.8204266)"
777464588,secondary,30,False,False,135.368,,,Santol Road,"LINESTRING (120.4055227 16.8212392, 120.4050276 16.8214464, 120.4043495 16.8217089)"
777464588,secondary,30,False,True,132.766,,,Santol Road,"LINESTRING (120.4055227 16.8212392, 120.4056862 16.8211684, 120.40666 16.8207488)"
97695350,residential,30,False,True,99.624,,,,"LINESTRING (120.4061638 16.8227437, 120.405803 16.821917)"
97695353,residential,30,False,True,131.584,,,,"LINESTRING (120.4061638 16.8227437, 120.4050064 16.8231596)"
97695350,residential,30,False,False,99.624,,,,"LINESTRING (120.405803 16.821917, 120.4061638 16.8227437)"
97695350,residential,30,False,True,81.058,,,,"LINESTRING (120.405803 16.821917, 120.4055227 16.8212392)"
229062268,residential,30,False,False,138.045,,,,"LINESTRING (120.405803 16.821917, 120.4069939 16.8214253)"
229062268,residential,30,False,True,132.072,,,,"LINESTRING (120.405803 16.821917, 120.4046596 16.8223784)"
97695353,residential,30,False,False,111.593,,,,"LINESTRING (120.4072375 16.8193428, 120.4066727 16.8184973)"
229062272,residential,30,False,True,125.43299999999999,,,,"LINESTRING (120.4072375 16.8193428, 120.4070838 16.8194137, 120.4061856 16.8198513)"
97695353,residential,30,False,True,11.229,,,,"LINESTRING (120.4066159 16.8184122, 120.4066727 16.8184973)"
97695363,residential,30,False,True,109.696,,,,"LINESTRING (120.4066159 16.8184122, 120.4057234 16.8189055)"
97695353,residential,30,False,False,179.349,,,,"LINESTRING (120.4066159 16.8184122, 120.4062496 16.8178187, 120.4062427 16.8178094, 120.4062295 16.8178026, 120.4062184 16.8178015, 120.4061986 16.8178065, 120.4053926 16.8182032)"
97695353,residential,30,False,False,134.003,,,,"LINESTRING (120.4053926 16.8182032, 120.4042661 16.8187413)"
229062274,residential,30,False,False,65.346,,,,"LINESTRING (120.4053926 16.8182032, 120.4051714 16.817655)"
229062274,residential,30,False,True,85.663,,,,"LINESTRING (120.4053926 16.8182032, 120.4057234 16.8189055)"
97695353,residential,30,False,True,179.349,,,,"LINESTRING (120.4053926 16.8182032, 120.4061986 16.8178065, 120.4062184 16.8178015, 120.4062295 16.8178026, 120.4062427 16.8178094, 120.4062496 16.8178187, 120.4066159 16.8184122)"
97695363,residential,30,False,False,109.696,,,,"LINESTRING (120.4057234 16.8189055, 120.4066159 16.8184122)"
229062274,residential,30,False,False,85.663,,,,"LINESTRING (120.4057234 16.8189055, 120.4053926 16.8182032)"
229062274,residential,30,False,True,116.106,,,,"LINESTRING (120.4057234 16.8189055, 120.4061856 16.8198513)"
97695363,residential,30,False,True,131.346,,,,"LINESTRING (120.4057234 16.8189055, 120.4050533 16.8192304, 120.4046219 16.819438)"
229062272,residential,30,False,True,128.69,,,,"LINESTRING (120.4061856 16.8198513, 120.4051365 16.8204266)"
229062274,residential,30,False,False,116.106,,,,"LINESTRING (120.4061856 16.8198513, 120.4057234 16.8189055)"
229062274,residential,30,False,True,111.845,,,,"LINESTRING (120.4061856 16.8198513, 120.40666 16.8207488)"
229062272,residential,30,False,False,125.43299999999999,,,,"LINESTRING (120.4061856 16.8198513, 120.4070838 16.8194137, 120.4072375 16.8193428)"
229062268,residential,30,False,True,138.045,,,,"LINESTRING (120.4069939 16.8214253, 120.405803 16.821917)"
229062274,residential,30,False,False,83.196,,,,"LINESTRING (120.4069939 16.8214253, 120.40666 16.8207488)"
229062274,residential,30,False,False,111.845,,,,"LINESTRING (120.40666 16.8207488, 120.4061856 16.8198513)"
229062274,residential,30,False,True,83.196,,,,"LINESTRING (120.40666 16.8207488, 120.4069939 16.8214253)"
777464588,secondary,30,False,False,132.766,,,Santol Road,"LINESTRING (120.40666 16.8207488, 120.4056862 16.8211684, 120.4055227 16.8212392)"
229062274,residential,30,False,True,65.346,,,,"LINESTRING (120.4051714 16.817655, 120.4053926 16.8182032)"
229062275,residential,,False,True,133.574,,,,"LINESTRING (120.4054718 16.8242752, 120.4050064 16.8231596)"
777464590,trunk,50,False,False,296.446,4,2,Route 2,"LINESTRING (120.4013693 16.8172513, 120.4013456 16.8174851, 120.4013355 16.8175847, 120.4013374 16.8177789, 120.4013379 16.8178312, 120.4013514 16.8180302, 120.401372 16.8182211, 120.4014109 16.8183688, 120.4014692 16.818535, 120.4019571 16.8198182)"
97695362,unclassified,30,False,False,408.5200000000001,,,,"LINESTRING (120.3982042 16.8199843, 120.398435 16.8197436, 120.3984779 16.8197, 120.3985436 16.8196628, 120.3986938 16.8196101, 120.3987421 16.8195999, 120.3987877 16.8195947, 120.3988239 16.8195973, 120.3989916 16.8195909, 120.3990774 16.8195857, 120.3991312 16.8195724, 120.39919 16.8195575, 120.3992533 16.8195472, 120.3993376 16.8195421, 120.3993939 16.8195357, 120.3994596 16.819519, 120.3995615 16.8194766, 120.3996538 16.8194238, 120.3999469 16.8192309, 120.4001637 16.8191326, 120.4002432 16.8191216, 120.4003032 16.8191236, 120.4003675 16.8191339, 120.4004078 16.8191557, 120.400452 16.8191993, 120.4005352 16.8192789, 120.4006103 16.8193714, 120.4006827 16.8194525, 120.4009563 16.8197785, 120.4010072 16.8198425, 120.4010434 16.8199028, 120.4010636 16.8199644, 120.401081 16.8200045, 120.4011253 16.8200941, 120.4011787 16.8202094)"
839231973,residential,30,False,False,87.08700000000002,,,,"LINESTRING (120.3982042 16.8199843, 120.3983304 16.8200954, 120.3983907 16.8201583, 120.3984276 16.8202054, 120.3986363 16.8204923, 120.3986569 16.8205036, 120.3986777 16.8205004, 120.3987555 16.8204653)"
97695353,residential,30,False,False,11.229,,,,"LINESTRING (120.4066727 16.8184973, 120.4066159 16.8184122)"
97695353,residential,30,False,True,111.593,,,,"LINESTRING (120.4066727 16.8184973, 120.4072375 16.8193428)"
97695362,unclassified,30,False,True,107.32400000000001,,,,"LINESTRING (120.4032445 16.8248416, 120.4032361 16.8248201, 120.4028302 16.8239617)"
839231969,residential,,False,True,92.666,,,,"LINESTRING (120.402667 16.8213728, 120.4018991 16.8217655)"
777464591,trunk,30,False,False,105.21199999999999,4,2,Route 2,"LINESTRING (120.402667 16.8213728, 120.4027215 16.8214888, 120.4027638 16.8215799, 120.402903 16.8218781, 120.403073 16.8222355)"
777464591,trunk,30,False,True,24.249,4,2,Route 2,"LINESTRING (120.402667 16.8213728, 120.4026051 16.8212412, 120.4025729 16.8211742)"
97695362,unclassified,30,False,False,28.904,,,,"LINESTRING (120.4018991 16.8217655, 120.4020083 16.8220035)"
97695362,unclassified,30,False,True,30.979,,,,"LINESTRING (120.4018991 16.8217655, 120.4017821 16.8215104)"
839231969,residential,,False,False,92.666,,,,"LINESTRING (120.4018991 16.8217655, 120.402667 16.8213728)"
839231973,residential,30,False,True,87.087,,,,"LINESTRING (120.3987555 16.8204653, 120.3986777 16.8205004, 120.3986569 16.8205036, 120.3986363 16.8204923, 120.3984276 16.8202054, 120.3983907 16.8201583, 120.3983304 16.8200954, 120.3982042 16.8199843)"
