osmid,oneway,highway,maxspeed,reversed,length,lanes,name,geometry,ref,width
101954320,True,unclassified,30,False,120.855,,,"LINESTRING (124.9501989 6.3320038, 124.949441 6.3327873)",,
101954342,False,residential,30,False,95.004,,,"LINESTRING (124.9501989 6.3320038, 124.9508064 6.3326083)",,
101954342,False,residential,30,True,136.044,,,"LINESTRING (124.9501989 6.3320038, 124.9493082 6.3311593)",,
827192543,False,residential,30,False,42.725,,,"LINESTRING (124.9501989 6.3320038, 124.950469 6.3317289)",,
101954344,False,residential,30,False,156.551,2,L. Rivera Street,"LINESTRING (124.9508862 6.3303362, 124.9518518 6.3293061)",,
648715444,False,residential,30,False,165.488,2,,"LINESTRING (124.9508862 6.3303362, 124.951343 6.330787, 124.9519488 6.3313848)",,
"[648715443, 648715444]",False,residential,30,True,205.779,2,Salada Street,"LINESTRING (124.9508862 6.3303362, 124.9508435 6.3302967, 124.9505219 6.3299996, 124.9505038 6.329985, 124.9504843 6.329975, 124.9504635 6.3299716, 124.9504407 6.329981, 124.9504233 6.3299976, 124.9495634 6.3308985)",,
101954349,False,tertiary,30,False,67.448,,,"LINESTRING (124.9495634 6.3308985, 124.9491118 6.3304905)",,
648715443,False,residential,30,True,40.453,2,Salada Street,"LINESTRING (124.9495634 6.3308985, 124.9493082 6.3311593)",,
101954349,False,tertiary,30,True,136.18400000000003,,,"LINESTRING (124.9495634 6.3308985, 124.9500145 6.3313011, 124.950469 6.3317289)",,
"[648715443, 648715444]",False,residential,30,False,205.77900000000002,2,Salada Street,"LINESTRING (124.9495634 6.3308985, 124.9504233 6.3299976, 124.9504407 6.329981, 124.9504635 6.3299716, 124.9504843 6.329975, 124.9505038 6.329985, 124.9505219 6.3299996, 124.9508435 6.3302967, 124.9508862 6.3303362)",,
827192542,True,residential,30,False,67.28,2,B. Cornejo Sr. Street,"LINESTRING (124.9490069 6.3323631, 124.949441 6.3327873)",,
101954345,False,residential,30,False,311.971,,J. Rizal Street,"LINESTRING (124.9490069 6.3323631, 124.948014 6.3334159, 124.9475554 6.3339111, 124.947078 6.3344115)",,
1131536375,False,residential,30,False,164.923,2,G. Buguis Street,"LINESTRING (124.9531498 6.3279271, 124.9542415 6.3289383)",,
101954344,False,residential,30,False,159.516,2,L. Rivera Street,"LINESTRING (124.9531498 6.3279271, 124.9536453 6.3273871, 124.9539028 6.3271258, 124.9541432 6.3268868)",,
101954344,False,residential,30,True,209.98,2,L. Rivera Street,"LINESTRING (124.9531498 6.3279271, 124.95261 6.3284974, 124.9520239 6.3291225, 124.9518518 6.3293061)",,
101954347,False,residential,30,True,18.67,2,,"LINESTRING (124.9519488 6.3313848, 124.9520731 6.3314985)",,
580768358,False,trunk,50,False,147.32799999999997,6,General Santos-Koronadal Highway,"LINESTRING (124.9519488 6.3313848, 124.9515365 6.3318264, 124.9514894 6.3318769, 124.9514599 6.3319084, 124.951042 6.332356)",1,20.1
580768358,False,trunk,50,True,371.764,6,General Santos-Koronadal Highway,"LINESTRING (124.9519488 6.3313848, 124.9526085 6.3306808, 124.9533385 6.3299018, 124.9542415 6.3289383)",1,20.1
648715444,False,residential,30,True,165.488,2,,"LINESTRING (124.9519488 6.3313848, 124.951343 6.330787, 124.9508862 6.3303362)",,
101954307,False,residential,30,False,150.94,2,C. M. Recto Street,"LINESTRING (124.9530452 6.3323879, 124.9539713 6.3313902)",,
101954347,False,residential,30,False,146.022,2,,"LINESTRING (124.9530452 6.3323879, 124.9520731 6.3314985)",,
101954347,False,residential,30,True,129.597,2,,"LINESTRING (124.9530452 6.3323879, 124.9538954 6.3331906)",,
1131536381,False,residential,30,True,155.807,,C. M. Recto Street,"LINESTRING (124.9530452 6.3323879, 124.9520803 6.3334095)",,
648715443,False,residential,30,False,120.375,2,Salada Street,"LINESTRING (124.9485649 6.3319506, 124.9493082 6.3311593)",,
827192542,True,residential,30,False,67.008,2,B. Cornejo Sr. Street,"LINESTRING (124.9485649 6.3319506, 124.9490069 6.3323631)",,
827192533,False,residential,30,False,62.867000000000004,2,B. Cornejo Sr. Street,"LINESTRING (124.9485649 6.3319506, 124.9483439 6.3317577, 124.9481361 6.3315791)",,
101954313,False,residential,30,False,127.13,2,B. Cornejo Sr. Street,"LINESTRING (124.9519971 6.335194, 124.9515411 6.3347741, 124.9511828 6.3343877)",,
648715450,False,residential,30,True,155.763,2,R. Magsaysay Street,"LINESTRING (124.9519971 6.335194, 124.9524946 6.3346942, 124.9529646 6.3341759)",,
1131536377,False,residential,30,False,177.59300000000002,,,"LINESTRING (124.955656 6.3324708, 124.9546116 6.3335825, 124.9545821 6.3336078, 124.9545512 6.3336292)",,
101954342,False,residential,30,False,136.044,,,"LINESTRING (124.9493082 6.3311593, 124.9501989 6.3320038)",,
648715443,False,residential,30,False,40.453,2,Salada Street,"LINESTRING (124.9493082 6.3311593, 124.9495634 6.3308985)",,
648715443,False,residential,30,True,120.375,2,Salada Street,"LINESTRING (124.9493082 6.3311593, 124.9485649 6.3319506)",,
101954307,False,residential,30,True,74.763,2,C. M. Recto Street,"LINESTRING (124.9553217 6.3299503, 124.9548555 6.3304375)",,
1131536378,False,residential,30,True,164.099,2,G. Buguis Street,"LINESTRING (124.9553217 6.3299503, 124.9549342 6.3295651, 124.9542415 6.3289383)",,
151329103,False,residential,30,True,129.667,2,,"LINESTRING (124.9529646 6.3341759, 124.9520803 6.3334095)",,
648715450,False,residential,30,True,150.285,2,R. Magsaysay Street,"LINESTRING (124.9529646 6.3341759, 124.9538954 6.3331906)",,
648715450,False,residential,30,False,155.763,2,R. Magsaysay Street,"LINESTRING (124.9529646 6.3341759, 124.9524946 6.3346942, 124.9519971 6.335194)",,
827192542,True,residential,30,False,97.062,2,B. Cornejo Sr. Street,"LINESTRING (124.949441 6.3327873, 124.9500552 6.3333346, 124.9500958 6.333369)",,
101954313,False,residential,30,False,145.591,2,B. Cornejo Sr. Street,"LINESTRING (124.9511828 6.3343877, 124.9502259 6.3334878)",,
101954328,False,residential,30,True,172.99,2,C. M. Recto Street,"LINESTRING (124.9511828 6.3343877, 124.9501128 6.3355232)",,
1131536381,False,residential,30,False,147.206,,C. M. Recto Street,"LINESTRING (124.9511828 6.3343877, 124.9520803 6.3334095)",,
101954313,False,residential,30,True,127.13,2,B. Cornejo Sr. Street,"LINESTRING (124.9511828 6.3343877, 124.9515411 6.3347741, 124.9519971 6.335194)",,
101954345,False,residential,30,False,53.194,,J. Rizal Street,"LINESTRING (124.947078 6.3344115, 124.9467514 6.3347629)",,
101954345,False,residential,30,True,311.971,,J. Rizal Street,"LINESTRING (124.947078 6.3344115, 124.9475554 6.3339111, 124.948014 6.3334159, 124.9490069 6.3323631)",,
1131536374,False,residential,30,True,165.562,2,L. V. Balayon Sr. Street,"LINESTRING (124.947078 6.3344115, 124.9475567 6.3349208, 124.9481361 6.3354645)",,
