osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access,tunnel
338477202,2,Molino Road,secondary,50,False,True,22.98,"LINESTRING (120.9628417 14.4618511, 120.9629824 14.4616957)",,,
128185859,2,General Evangelista Street,secondary,40,False,False,37.866,"LINESTRING (120.9628417 14.4618511, 120.9627224 14.4619581, 120.9625618 14.4620547)",,,
560538898,6,Aguinaldo Highway,trunk,60,False,False,168.49599999999998,"LINESTRING (120.9628417 14.4618511, 120.9626881 14.4617518, 120.9621432 14.4614147, 120.9615253 14.4610318)",62,,
662062049,4,Aguinaldo Highway,trunk,60,False,False,61.697,"LINESTRING (120.9628417 14.4618511, 120.9630933 14.462019, 120.9633149 14.462164)",62,,
128185859,2,General Evangelista Street,secondary,40,False,True,37.866,"LINESTRING (120.9625618 14.4620547, 120.9627224 14.4619581, 120.9628417 14.4618511)",,,
245313310,2,General Evangelista Street,secondary,40,False,False,31.479,"LINESTRING (120.9625618 14.4620547, 120.9625021 14.4620785, 120.9622915 14.4621626)",,,
683472930,4,General Evangelista Street,secondary,40,False,True,52.729,"LINESTRING (120.9561331 14.4612251, 120.9556609 14.4610994)",,,
"[683472930, 1063020010]",4,General Evangelista Street,secondary,40,False,False,379.011,"LINESTRING (120.9561331 14.4612251, 120.9577593 14.4616716, 120.9581112 14.4617683, 120.9583731 14.4618402, 120.9591945 14.4620656, 120.9593808 14.4621204, 120.9595179 14.4621607)",,,
1007768875,2,Niog Road,tertiary,,False,False,158.719,"LINESTRING (120.9561331 14.4612251, 120.9562948 14.4601764, 120.9563032 14.4601354, 120.9563535 14.4598138)",,,
1065935139,2,Sunday Street,residential,,False,False,60.937,"LINESTRING (120.9563535 14.4598138, 120.9557921 14.4597445)",,,
27258652,2,Niog Road,tertiary,,False,False,186.11700000000002,"LINESTRING (120.9563535 14.4598138, 120.9564705 14.4590916, 120.9566845 14.4581719)",,,
1007768875,2,Niog Road,tertiary,,False,True,158.719,"LINESTRING (120.9563535 14.4598138, 120.9563032 14.4601354, 120.9562948 14.4601764, 120.9561331 14.4612251)",,,
"[249396544, 1065935140]",2,Jhudiel Street,residential,,False,True,46.172,"LINESTRING (120.9563535 14.4598138, 120.9564256 14.4598232, 120.9567785 14.4598691)",,,
27258652,2,Niog Road,tertiary,,False,False,31.677,"LINESTRING (120.9566845 14.4581719, 120.9567713 14.4578997)",,,
27258656,2,Saturday Street,residential,,False,False,61.368,"LINESTRING (120.9566845 14.4581719, 120.9561297 14.4580455)",,,
961323605,2,Uriel Street,residential,,False,True,48.7,"LINESTRING (120.9566845 14.4581719, 120.9571278 14.4582588)",,,
27258652,2,Niog Road,tertiary,,False,True,186.11700000000002,"LINESTRING (120.9566845 14.4581719, 120.9564705 14.4590916, 120.9563535 14.4598138)",,,
249396544,2,Jhudiel Street,residential,,False,False,92.539,"LINESTRING (120.9580821 14.4599119, 120.9580129 14.4599359, 120.9579441 14.4599545, 120.9578643 14.4599658, 120.957788 14.4599678, 120.9572327 14.4599194)",,,
249396544,2,Jhudiel Street,residential,,False,True,171.563,"LINESTRING (120.9580821 14.4599119, 120.9582026 14.4598603, 120.9583548 14.4597782, 120.9584942 14.4596985, 120.9590704 14.4593665, 120.9594131 14.4591706, 120.9594619 14.459142)",,,
938252836,,Uriel Street,residential,,False,False,183.81000000000003,"LINESTRING (120.9580821 14.4599119, 120.9579557 14.4597133, 120.9579355 14.4596708, 120.9579236 14.4596151, 120.9579084 14.4588151, 120.9579051 14.4587643, 120.9578949 14.4587038, 120.9578696 14.4586662, 120.9578138 14.4586269, 120.9575553 14.4584764)",,,
27258666,,Rafael Street,residential,,False,False,164.171,"LINESTRING (120.9572327 14.4599194, 120.9575553 14.4584764)",,,
249396544,2,Jhudiel Street,residential,,False,False,49.224,"LINESTRING (120.9572327 14.4599194, 120.9567785 14.4598691)",,,
249396544,2,Jhudiel Street,residential,,False,True,92.539,"LINESTRING (120.9572327 14.4599194, 120.957788 14.4599678, 120.9578643 14.4599658, 120.9579441 14.4599545, 120.9580129 14.4599359, 120.9580821 14.4599119)",,,
27258666,,Rafael Street,residential,,False,True,164.171,"LINESTRING (120.9575553 14.4584764, 120.9572327 14.4599194)",,,
