osmid,highway,oneway,reversed,length,geometry,lanes,name
99285435,residential,False,False,9.374,"LINESTRING (125.1252752 7.1028216, 125.1253134 7.1028969)",,
130876569,residential,False,False,34.305,"LINESTRING (125.1252752 7.1028216, 125.1255614 7.1027011)",,
99285435,residential,False,True,117.45499999999998,"LINESTRING (125.1252752 7.1028216, 125.1251827 7.1026461, 125.125136 7.1025575, 125.1248307 7.1018624)",,
99285426,residential,False,True,39.542,"LINESTRING (125.1247716 7.1040946, 125.12461 7.1037772)",,
860928671,residential,False,False,51.249,"LINESTRING (125.1247716 7.1040946, 125.1249245 7.1045298)",,
1120502955,secondary,False,False,54.632,"LINESTRING (125.1247716 7.1040946, 125.124321 7.1042982)",2,Magpet-Arakan Road
1120502955,secondary,False,True,109.693,"LINESTRING (125.1247716 7.1040946, 125.1256715 7.1036754)",2,Magpet-Arakan Road
686357980,secondary,False,True,10.491,"LINESTRING (125.1248307 7.1018624, 125.1247408 7.1018317)",2,Kidapawan-Magpet Road
99285435,residential,False,False,117.45499999999998,"LINESTRING (125.1248307 7.1018624, 125.125136 7.1025575, 125.1251827 7.1026461, 125.1252752 7.1028216)",,
686357980,secondary,False,False,123.46100000000001,"LINESTRING (125.1248307 7.1018624, 125.1250787 7.1019587, 125.1253013 7.1020531, 125.1255749 7.1021756, 125.1258524 7.1023135)",2,Kidapawan-Magpet Road
99285435,residential,False,True,40.347,"LINESTRING (125.1256715 7.1036754, 125.1255226 7.103344)",,
1120502955,secondary,False,False,109.693,"LINESTRING (125.1256715 7.1036754, 125.1247716 7.1040946)",2,Magpet-Arakan Road
903297917,residential,False,True,96.73500000000001,"LINESTRING (125.1256715 7.1036754, 125.1257 7.103715, 125.1257238 7.1037513, 125.1257466 7.1037899, 125.12576 7.1038125, 125.1257747 7.1038311, 125.1258083 7.103879, 125.1258297 7.1039296, 125.1258458 7.1039828, 125.1258579 7.1040653, 125.1258995 7.1042889, 125.1259377 7.1044892)",,
1120502955,secondary,False,True,98.28,"LINESTRING (125.1256715 7.1036754, 125.1262256 7.1034203, 125.1263144 7.1033795, 125.1264795 7.1033035)",2,Magpet-Arakan Road
1120502955,secondary,False,False,29.594,"LINESTRING (125.1207402 7.1059018, 125.1204962 7.1060123)",2,Magpet-Arakan Road
1120502955,secondary,False,True,260.991,"LINESTRING (125.1207402 7.1059018, 125.121903 7.1053921, 125.1229048 7.1049556)",2,Magpet-Arakan Road
578657169,tertiary,False,False,114.453,"LINESTRING (125.127195 7.1029741, 125.1281217 7.1034365)",2,Pangao-an Road
1120502955,secondary,False,False,87.032,"LINESTRING (125.127195 7.1029741, 125.1264795 7.1033035)",2,Magpet-Arakan Road
407988560,tertiary,False,True,122.08200000000001,"LINESTRING (125.127195 7.1029741, 125.1273385 7.1029208, 125.1274914 7.1028543, 125.1282075 7.1025322)",,Ginatilan-Bongolanon Road
686357980,secondary,False,True,165.356,"LINESTRING (125.127195 7.1029741, 125.1264212 7.1025933, 125.1258524 7.1023135)",2,Kidapawan-Magpet Road
860928665,residential,False,True,71.153,"LINESTRING (125.1261462 7.1017963, 125.1255763 7.1014969)",,
1120502956,residential,False,True,66.018,"LINESTRING (125.1261462 7.1017963, 125.1258524 7.1023135)",,
