osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,width,bridge
208374216,residential,False,True,148.165,"LINESTRING (121.6433863 18.0611705, 121.6435788 18.0617819, 121.6436579 18.0620548, 121.6437444 18.0624577)",,,,,,
836316192,unclassified,False,True,160.398,"LINESTRING (121.6433863 18.0611705, 121.6438866 18.0609965, 121.6443291 18.0607581, 121.6447194 18.0604992)",,,,,,
208374215,residential,False,True,119.843,"LINESTRING (121.6456515 18.0605145, 121.6458007 18.0615829)",,,,,,
836316192,unclassified,False,False,105.402,"LINESTRING (121.6456515 18.0605145, 121.6452973 18.0603972, 121.6450949 18.0603628, 121.6449527 18.0603685, 121.6448294 18.0604144, 121.6447194 18.0604992)",,,,,,
836316192,unclassified,False,True,45.351,"LINESTRING (121.6456515 18.0605145, 121.6458667 18.0605432, 121.6459639 18.0605388, 121.6460766 18.0605203)",,,,,,
208374209,residential,False,False,117.34200000000001,"LINESTRING (121.6429907 18.0643989, 121.6431986 18.0642675, 121.6433634 18.0641815, 121.6434524 18.064147, 121.6435705 18.0641163, 121.6437818 18.0640999, 121.6440234 18.0640909)",,,,,,
"[339317259, 339317924, 339317927]",trunk,False,False,196.745,"LINESTRING (121.6429907 18.0643989, 121.6427204 18.0639207, 121.6426549 18.0637609, 121.6425788 18.0635489, 121.6425119 18.0632871, 121.6424569 18.0630212, 121.6424091 18.0627342)",2,1,Maharlika Highway,80,6.7,yes
208374213,residential,False,True,85.165,"LINESTRING (121.6427304 18.0589539, 121.6419473 18.0591336)",,,,,,
208374216,residential,False,False,99.382,"LINESTRING (121.6427304 18.0589539, 121.6426192 18.058521, 121.6425713 18.0583769, 121.6424402 18.0581073)",,,,,,
208374216,residential,False,True,124.63,"LINESTRING (121.6427304 18.0589539, 121.6429123 18.059585, 121.6430504 18.0600326)",,,,,,
208374212,residential,False,True,53.818,"LINESTRING (121.6416873 18.0604349, 121.641205 18.0605898)",,,,,,
339317927,trunk,False,False,134.723,"LINESTRING (121.6416873 18.0604349, 121.6412808 18.0592866)",2,1,Maharlika Highway,80,6.7,
208374212,residential,False,False,150.89,"LINESTRING (121.6416873 18.0604349, 121.6422905 18.0602621, 121.6430504 18.0600326)",,,,,,
339317927,trunk,False,True,134.55,"LINESTRING (121.6416873 18.0604349, 121.6419283 18.0610582, 121.6421113 18.0615757)",2,1,Maharlika Highway,80,6.7,
208374216,residential,False,False,148.165,"LINESTRING (121.6437444 18.0624577, 121.6436579 18.0620548, 121.6435788 18.0617819, 121.6433863 18.0611705)",,,,,,
208374216,residential,False,True,183.986,"LINESTRING (121.6437444 18.0624577, 121.643786 18.0627171, 121.6438825 18.0632966, 121.6440234 18.0640909)",,,,,,
208374221,residential,False,False,195.475,"LINESTRING (121.6437444 18.0624577, 121.6445597 18.0623225, 121.6446751 18.0622906, 121.6447757 18.0622466, 121.6448354 18.0622084, 121.6450855 18.0620038, 121.6452133 18.0618884, 121.6452947 18.0617915, 121.6453296 18.061721)",,,,,,
208374221,residential,False,True,144.488,"LINESTRING (121.6437444 18.0624577, 121.6428484 18.0626336, 121.6424091 18.0627342)",,,,,,
208374216,residential,False,False,47.724,"LINESTRING (121.6408791 18.0564035, 121.6404983 18.056173)",,,,,,
208374216,residential,False,True,28.479,"LINESTRING (121.6408791 18.0564035, 121.6411055 18.0565423)",,,,,,
835707840,residential,False,False,26.439,"LINESTRING (121.6408791 18.0564035, 121.6409348 18.0561717)",,,,,,
208374209,residential,False,True,117.34199999999998,"LINESTRING (121.6440234 18.0640909, 121.6437818 18.0640999, 121.6435705 18.0641163, 121.6434524 18.064147, 121.6433634 18.0641815, 121.6431986 18.0642675, 121.6429907 18.0643989)",,,,,,
208374216,residential,False,False,183.986,"LINESTRING (121.6440234 18.0640909, 121.6438825 18.0632966, 121.643786 18.0627171, 121.6437444 18.0624577)",,,,,,
208374216,residential,False,False,229.115,"LINESTRING (121.6424402 18.0581073, 121.6422127 18.0577273, 121.6419606 18.0572836, 121.6418578 18.0571124, 121.6418198 18.0570554, 121.6416925 18.0569336, 121.6415028 18.0567857, 121.6411055 18.0565423)",,,,,,
208374216,residential,False,True,99.382,"LINESTRING (121.6424402 18.0581073, 121.6425713 18.0583769, 121.6426192 18.058521, 121.6427304 18.0589539)",,,,,,
835707839,residential,False,False,95.03299999999999,"LINESTRING (121.6424402 18.0581073, 121.6427152 18.0577749, 121.6427909 18.0576833, 121.6428858 18.0575991, 121.6429538 18.0575603, 121.6430672 18.0575163)",,,,,,
208374221,residential,False,False,8.486,"LINESTRING (121.6453296 18.061721, 121.6454063 18.0616985)",,,,,,
208374221,residential,False,True,195.47500000000002,"LINESTRING (121.6453296 18.061721, 121.6452947 18.0617915, 121.6452133 18.0618884, 121.6450855 18.0620038, 121.6448354 18.0622084, 121.6447757 18.0622466, 121.6446751 18.0622906, 121.6445597 18.0623225, 121.6437444 18.0624577)",,,,,,
835700316,residential,False,True,175.27200000000002,"LINESTRING (121.6453296 18.061721, 121.6453316 18.0616815, 121.6453276 18.0616244, 121.6452852 18.061379, 121.6452183 18.0609582, 121.6451164 18.0606095, 121.6450949 18.0605687, 121.645054 18.0605254, 121.645003 18.0604839, 121.6449277 18.0604647, 121.644883 18.0604661, 121.6447194 18.0604992)",,,,,,
835700316,residential,False,False,175.272,"LINESTRING (121.6447194 18.0604992, 121.644883 18.0604661, 121.6449277 18.0604647, 121.645003 18.0604839, 121.645054 18.0605254, 121.6450949 18.0605687, 121.6451164 18.0606095, 121.6452183 18.0609582, 121.6452852 18.061379, 121.6453276 18.0616244, 121.6453316 18.0616815, 121.6453296 18.061721)",,,,,,
836316192,unclassified,False,False,160.398,"LINESTRING (121.6447194 18.0604992, 121.6443291 18.0607581, 121.6438866 18.0609965, 121.6433863 18.0611705)",,,,,,
836316192,unclassified,False,True,105.40200000000002,"LINESTRING (121.6447194 18.0604992, 121.6448294 18.0604144, 121.6449527 18.0603685, 121.6450949 18.0603628, 121.6452973 18.0603972, 121.6456515 18.0605145)",,,,,,
208374213,residential,False,False,72.485,"LINESTRING (121.6412808 18.0592866, 121.6419473 18.0591336)",,,,,,
339317927,trunk,False,True,134.723,"LINESTRING (121.6412808 18.0592866, 121.6416873 18.0604349)",2,1,Maharlika Highway,80,6.7,
"[208374210, 208374213]",residential,False,True,178.625,"LINESTRING (121.6412808 18.0592866, 121.6409522 18.0593389, 121.640973 18.0596207, 121.6409972 18.0599446, 121.6410065 18.0601021, 121.641028 18.0601951, 121.6410937 18.0603647, 121.641205 18.0605898)",,,,,,
"[339318167, 339318168, 339317927]",trunk,False,False,367.13,"LINESTRING (121.6412808 18.0592866, 121.6411559 18.0589204, 121.6411313 18.0588633, 121.6409942 18.0585323, 121.6408278 18.0582056, 121.6406092 18.0578191, 121.6404714 18.0575746, 121.6404119 18.0574455, 121.6403918 18.0573298, 121.6403958 18.057121, 121.6404983 18.056173)",2,1,Maharlika Highway,80,6.7,yes
208374215,residential,False,False,119.843,"LINESTRING (121.6458007 18.0615829, 121.6456515 18.0605145)",,,,,,
208374221,residential,False,True,43.631,"LINESTRING (121.6458007 18.0615829, 121.6454063 18.0616985)",,,,,,
208374215,residential,False,True,238.44599999999997,"LINESTRING (121.6458007 18.0615829, 121.6457869 18.0617424, 121.6457792 18.0617672, 121.6457655 18.0617899, 121.6457299 18.06183, 121.6456971 18.0618715, 121.6456605 18.0619288, 121.6455884 18.0620364, 121.6455515 18.0621112, 121.64551 18.0622192, 121.6453973 18.0625903, 121.6453859 18.0626005, 121.6453715 18.0626014, 121.6452617 18.0625853, 121.6452436 18.0625746, 121.6452364 18.0625648, 121.6452364 18.0625434, 121.6452981 18.062327, 121.6453286 18.0622052, 121.6453578 18.0620426, 121.6453879 18.0618558, 121.6454063 18.0616985)",,,,,,
208374221,residential,False,False,43.631,"LINESTRING (121.6454063 18.0616985, 121.6458007 18.0615829)",,,,,,
208374215,residential,False,False,238.446,"LINESTRING (121.6454063 18.0616985, 121.6453879 18.0618558, 121.6453578 18.0620426, 121.6453286 18.0622052, 121.6452981 18.062327, 121.6452364 18.0625434, 121.6452364 18.0625648, 121.6452436 18.0625746, 121.6452617 18.0625853, 121.6453715 18.0626014, 121.6453859 18.0626005, 121.6453973 18.0625903, 121.64551 18.0622192, 121.6455515 18.0621112, 121.6455884 18.0620364, 121.6456605 18.0619288, 121.6456971 18.0618715, 121.6457299 18.06183, 121.6457655 18.0617899, 121.6457792 18.0617672, 121.6457869 18.0617424, 121.6458007 18.0615829)",,,,,,
208374221,residential,False,True,8.486,"LINESTRING (121.6454063 18.0616985, 121.6453296 18.061721)",,,,,,
835707839,residential,False,True,95.03299999999999,"LINESTRING (121.6430672 18.0575163, 121.6429538 18.0575603, 121.6428858 18.0575991, 121.6427909 18.0576833, 121.6427152 18.0577749, 121.6424402 18.0581073)",,,,,,
835707840,residential,False,True,26.439,"LINESTRING (121.6409348 18.0561717, 121.6408791 18.0564035)",,,,,,
835707841,residential,False,True,51.089,"LINESTRING (121.6412278 18.0561092, 121.6411762 18.0561813, 121.6411474 18.0562412, 121.6411366 18.0562992, 121.6411427 18.0563681, 121.64114 18.0564121, 121.6411055 18.0565423)",,,,,,
208374216,residential,False,False,28.479,"LINESTRING (121.6411055 18.0565423, 121.6408791 18.0564035)",,,,,,
208374216,residential,False,True,229.115,"LINESTRING (121.6411055 18.0565423, 121.6415028 18.0567857, 121.6416925 18.0569336, 121.6418198 18.0570554, 121.6418578 18.0571124, 121.6419606 18.0572836, 121.6422127 18.0577273, 121.6424402 18.0581073)",,,,,,
835707841,residential,False,False,51.089,"LINESTRING (121.6411055 18.0565423, 121.64114 18.0564121, 121.6411427 18.0563681, 121.6411366 18.0562992, 121.6411474 18.0562412, 121.6411762 18.0561813, 121.6412278 18.0561092)",,,,,,
835707842,residential,False,True,54.645,"LINESTRING (121.6416791 18.0587135, 121.6419473 18.0591336)",,,,,,
208374213,residential,False,False,85.165,"LINESTRING (121.6419473 18.0591336, 121.6427304 18.0589539)",,,,,,
208374213,residential,False,True,72.485,"LINESTRING (121.6419473 18.0591336, 121.6412808 18.0592866)",,,,,,
835707842,residential,False,False,54.645,"LINESTRING (121.6419473 18.0591336, 121.6416791 18.0587135)",,,,,,
