osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,access,width,bridge
695889196,False,2,South Sikap Street,residential,,False,80.84,"LINESTRING (121.0363266 14.5757725, 121.0363554 14.5756719, 121.0364313 14.5754806, 121.0364963 14.5753715, 121.0365877 14.5752317, 121.0366574 14.5751249)",,,,
1016539592,True,2,Boni Avenue,secondary,40,False,153.522,"LINESTRING (121.0350757 14.5762261, 121.0351363 14.5761674, 121.0352849 14.5760487, 121.035458 14.5759224, 121.0356519 14.575792, 121.0357906 14.5757372, 121.0359428 14.575711, 121.0361392 14.5757239, 121.0361888 14.5757368, 121.0362402 14.5757501, 121.0362795 14.5757599, 121.0363266 14.5757725)",,,,
771088878,False,2,Sergeant Bumatay Street,tertiary,,False,37.067,"LINESTRING (121.033888 14.5760785, 121.0338984 14.5764117)",,,,
21999831,False,2,Katarungan Street,residential,,True,128.497,"LINESTRING (121.033888 14.5760785, 121.0341738 14.5760552, 121.0343259 14.5760171, 121.0344665 14.575943, 121.0345476 14.5758851, 121.0346268 14.5757933, 121.0347881 14.5754757)",,,,
29221852,False,2,Katarungan Street,residential,,False,110.245,"LINESTRING (121.033888 14.5760785, 121.0335968 14.5759645, 121.0334924 14.5759117, 121.0334225 14.5758764, 121.0332783 14.5757885, 121.0330055 14.5755869)",,,,
696561456,False,2,Sergeant Bumatay Street,tertiary,,True,321.113,"LINESTRING (121.033888 14.5760785, 121.0338905 14.5759245, 121.033911 14.5757891, 121.0339973 14.5754866, 121.0340755 14.575291, 121.03414 14.575147, 121.0342432 14.5749453, 121.0343419 14.5747535, 121.0345581 14.5744108, 121.0346684 14.5742631, 121.0347509 14.5741573, 121.0349229 14.5739803, 121.0350137 14.5739081, 121.0350984 14.5738618, 121.035256 14.5738084, 121.0353416 14.5737828, 121.0353947 14.5737488)",,,,
34368347,False,2,Maria Clara Street,residential,,True,39.569,"LINESTRING (121.0356969 14.5739515, 121.0353947 14.5737488)",,,,
21999831,False,2,Katarungan Street,residential,,False,68.794,"LINESTRING (121.0356969 14.5739515, 121.0356467 14.5742364, 121.035629 14.5743431, 121.0355937 14.5744772, 121.0355643 14.5745554)",,,,
34368347,False,2,Maria Clara Street,residential,,False,37.024,"LINESTRING (121.0356969 14.5739515, 121.0358338 14.5739645, 121.0360393 14.5739839)",,,,
21999831,False,2,Katarungan Street,residential,,False,133.236,"LINESTRING (121.0355643 14.5745554, 121.0354891 14.5746401, 121.0354127 14.5747071, 121.0351541 14.5749447, 121.035036 14.5750663, 121.0349231 14.575243, 121.0348489 14.5753615, 121.0347881 14.5754757)",,,,
21999831,False,2,Katarungan Street,residential,,True,68.794,"LINESTRING (121.0355643 14.5745554, 121.0355937 14.5744772, 121.035629 14.5743431, 121.0356467 14.5742364, 121.0356969 14.5739515)",,,,
22000238,False,2,Kayumanggi Street,residential,,False,156.048,"LINESTRING (121.0355643 14.5745554, 121.0356526 14.5745443, 121.0360246 14.5744932, 121.0361516 14.5744902, 121.036261 14.5744935, 121.0365211 14.574522, 121.0366727 14.5745551, 121.03685 14.5746004, 121.0369947 14.5746315)",,,,
21999831,False,2,Katarungan Street,residential,,False,128.497,"LINESTRING (121.0347881 14.5754757, 121.0346268 14.5757933, 121.0345476 14.5758851, 121.0344665 14.575943, 121.0343259 14.5760171, 121.0341738 14.5760552, 121.033888 14.5760785)",,,,
21999831,False,2,Katarungan Street,residential,,True,133.236,"LINESTRING (121.0347881 14.5754757, 121.0348489 14.5753615, 121.0349231 14.575243, 121.035036 14.5750663, 121.0351541 14.5749447, 121.0354127 14.5747071, 121.0354891 14.5746401, 121.0355643 14.5745554)",,,,
695887700,False,2,Tanglaw Street,residential,,True,217.27599999999995,"LINESTRING (121.0347881 14.5754757, 121.0350442 14.5755047, 121.0351971 14.5754772, 121.0353905 14.5753877, 121.0355357 14.5752973, 121.0356271 14.5752207, 121.0357798 14.5751156, 121.0359608 14.5750302, 121.0360504 14.5750193, 121.036127 14.5750169, 121.0366026 14.5751137, 121.0366574 14.5751249)",,,,
21999838,False,2,Bulalakaw Street,residential,,False,78.779,"LINESTRING (121.0330055 14.5755869, 121.0333249 14.5750675, 121.0333799 14.5749781)",,,,
29221852,False,2,Katarungan Street,residential,,False,182.72899999999998,"LINESTRING (121.0330055 14.5755869, 121.0329732 14.5755623, 121.032729 14.5753503, 121.0324718 14.5751338, 121.032287 14.5749247, 121.0321871 14.5747246, 121.0321562 14.5745937, 121.0321529 14.5745795, 121.0321511 14.5744876, 121.0321594 14.574412, 121.032215 14.5742806)",,,,
29221852,False,2,Katarungan Street,residential,,True,110.245,"LINESTRING (121.0330055 14.5755869, 121.0332783 14.5757885, 121.0334225 14.5758764, 121.0334924 14.5759117, 121.0335968 14.5759645, 121.033888 14.5760785)",,,,
21999866,False,2,Kislap Street,residential,,False,147.416,"LINESTRING (121.032215 14.5742806, 121.03333 14.5749471, 121.0333799 14.5749781)",,,,
"[22000360, 29221852]",False,2,Katarungan Street,residential,,False,206.808,"LINESTRING (121.032215 14.5742806, 121.0324695 14.5738643, 121.032535 14.5738274, 121.0326004 14.5738205, 121.0326721 14.5738468, 121.0328257 14.5739347, 121.0336277 14.5744435, 121.0336831 14.5744787)",,,,
29221852,False,2,Katarungan Street,residential,,True,182.729,"LINESTRING (121.032215 14.5742806, 121.0321594 14.574412, 121.0321511 14.5744876, 121.0321529 14.5745795, 121.0321562 14.5745937, 121.0321871 14.5747246, 121.032287 14.5749247, 121.0324718 14.5751338, 121.032729 14.5753503, 121.0329732 14.5755623, 121.0330055 14.5755869)",,,,
696561455,False,2,Florante Street,residential,,True,9.411,"LINESTRING (121.0344041 14.5732994, 121.0343347 14.5732479)",,,,
21999838,False,2,Bulalakaw Street,residential,,False,104.223,"LINESTRING (121.0344041 14.5732994, 121.0345099 14.5732546, 121.0345733 14.5732278, 121.0347239 14.5731971, 121.0348655 14.5731864, 121.0349473 14.5731838, 121.0349614 14.5731837, 121.035045 14.5731883, 121.0352062 14.5732124, 121.0353486 14.5732392)",,,,
21999838,False,2,Bulalakaw Street,residential,,True,152.369,"LINESTRING (121.0344041 14.5732994, 121.0340018 14.5739597, 121.0336831 14.5744787)",,,,
21999838,False,2,Bulalakaw Street,residential,,False,64.408,"LINESTRING (121.0333799 14.5749781, 121.0336059 14.5746059, 121.0336831 14.5744787)",,,,
21999838,False,2,Bulalakaw Street,residential,,True,78.779,"LINESTRING (121.0333799 14.5749781, 121.0333249 14.5750675, 121.0330055 14.5755869)",,,,
21999866,False,2,Kislap Street,residential,,True,147.416,"LINESTRING (121.0333799 14.5749781, 121.03333 14.5749471, 121.032215 14.5742806)",,,,
696561455,False,2,Florante Street,residential,,False,9.411,"LINESTRING (121.0343347 14.5732479, 121.0344041 14.5732994)",,,,
21999838,False,2,Bulalakaw Street,residential,,True,104.22299999999998,"LINESTRING (121.0353486 14.5732392, 121.0352062 14.5732124, 121.035045 14.5731883, 121.0349614 14.5731837, 121.0349473 14.5731838, 121.0348655 14.5731864, 121.0347239 14.5731971, 121.0345733 14.5732278, 121.0345099 14.5732546, 121.0344041 14.5732994)",,,,
770547924,False,2,Sergeant Bumatay Street,tertiary,,False,57.074,"LINESTRING (121.0353486 14.5732392, 121.0354033 14.5736725, 121.0353947 14.5737488)",,,,
"[1191259826, 34368380]",False,,Sampaguita Street,residential,5,False,52.286,"LINESTRING (121.0353486 14.5732392, 121.0354216 14.573236, 121.0354368 14.5732351, 121.0358317 14.5731908)",,destination,,
22000238,False,2,Kayumanggi Street,residential,,True,156.048,"LINESTRING (121.0369947 14.5746315, 121.03685 14.5746004, 121.0366727 14.5745551, 121.0365211 14.574522, 121.036261 14.5744935, 121.0361516 14.5744902, 121.0360246 14.5744932, 121.0356526 14.5745443, 121.0355643 14.5745554)",,,,
695889196,False,2,South Sikap Street,residential,,False,93.47099999999999,"LINESTRING (121.0369947 14.5746315, 121.0370515 14.5745934, 121.037105 14.5745648, 121.0372876 14.5744766, 121.0374901 14.5743908, 121.0375645 14.5743468, 121.0376237 14.5742995, 121.0376953 14.5742358, 121.0377263 14.5741954)",,,,
695889196,False,2,South Sikap Street,residential,,True,65.855,"LINESTRING (121.0369947 14.5746315, 121.0369201 14.5747212, 121.0368195 14.5748738, 121.0366574 14.5751249)",,,,
22000055,False,2,South Sikap Street,residential,,False,244.469,"LINESTRING (121.0377263 14.5741954, 121.0377529 14.5741125, 121.0377434 14.5740622, 121.0377022 14.5740018, 121.0376827 14.5739731, 121.0375906 14.5738725, 121.0373962 14.5736485, 121.0373114 14.5735644, 121.0372487 14.57352, 121.037114 14.5734784, 121.0369849 14.5734803, 121.0366976 14.5735369, 121.0365459 14.5735842, 121.0364698 14.5736232, 121.0360393 14.5739839)",,,,
34368347,False,2,Maria Clara Street,residential,,True,183.11200000000002,"LINESTRING (121.0377263 14.5741954, 121.0370691 14.5741032, 121.036951 14.5740867, 121.0365754 14.574034, 121.0360393 14.5739839)",,,,
695889196,False,2,South Sikap Street,residential,,True,93.47099999999999,"LINESTRING (121.0377263 14.5741954, 121.0376953 14.5742358, 121.0376237 14.5742995, 121.0375645 14.5743468, 121.0374901 14.5743908, 121.0372876 14.5744766, 121.037105 14.5745648, 121.0370515 14.5745934, 121.0369947 14.5746315)",,,,
22000055,False,2,South Sikap Street,residential,,True,244.469,"LINESTRING (121.0360393 14.5739839, 121.0364698 14.5736232, 121.0365459 14.5735842, 121.0366976 14.5735369, 121.0369849 14.5734803, 121.037114 14.5734784, 121.0372487 14.57352, 121.0373114 14.5735644, 121.0373962 14.5736485, 121.0375906 14.5738725, 121.0376827 14.5739731, 121.0377022 14.5740018, 121.0377434 14.5740622, 121.0377529 14.5741125, 121.0377263 14.5741954)",,,,
34368347,False,2,Maria Clara Street,residential,,False,183.11200000000002,"LINESTRING (121.0360393 14.5739839, 121.0365754 14.574034, 121.036951 14.5740867, 121.0370691 14.5741032, 121.0377263 14.5741954)",,,,
34368347,False,2,Maria Clara Street,residential,,True,37.024,"LINESTRING (121.0360393 14.5739839, 121.0358338 14.5739645, 121.0356969 14.5739515)",,,,
695887700,False,2,Tanglaw Street,residential,,False,217.27599999999998,"LINESTRING (121.0366574 14.5751249, 121.0366026 14.5751137, 121.036127 14.5750169, 121.0360504 14.5750193, 121.0359608 14.5750302, 121.0357798 14.5751156, 121.0356271 14.5752207, 121.0355357 14.5752973, 121.0353905 14.5753877, 121.0351971 14.5754772, 121.0350442 14.5755047, 121.0347881 14.5754757)",,,,
695889196,False,2,South Sikap Street,residential,,False,65.855,"LINESTRING (121.0366574 14.5751249, 121.0368195 14.5748738, 121.0369201 14.5747212, 121.0369947 14.5746315)",,,,
695889196,False,2,South Sikap Street,residential,,True,80.84,"LINESTRING (121.0366574 14.5751249, 121.0365877 14.5752317, 121.0364963 14.5753715, 121.0364313 14.5754806, 121.0363554 14.5756719, 121.0363266 14.5757725)",,,,
21999838,False,2,Bulalakaw Street,residential,,False,152.369,"LINESTRING (121.0336831 14.5744787, 121.0340018 14.5739597, 121.0344041 14.5732994)",,,,
21999838,False,2,Bulalakaw Street,residential,,True,64.408,"LINESTRING (121.0336831 14.5744787, 121.0336059 14.5746059, 121.0333799 14.5749781)",,,,
"[22000360, 29221852]",False,2,Katarungan Street,residential,,True,206.80800000000002,"LINESTRING (121.0336831 14.5744787, 121.0336277 14.5744435, 121.0328257 14.5739347, 121.0326721 14.5738468, 121.0326004 14.5738205, 121.032535 14.5738274, 121.0324695 14.5738643, 121.032215 14.5742806)",,,,
22001435,True,2,Fatima Street,tertiary,,False,79.485,"LINESTRING (121.0342143 14.5796712, 121.0335603 14.579339)",,,,
680275200,False,2,San Rafael Street,tertiary,,True,130.728,"LINESTRING (121.0342143 14.5796712, 121.0341708 14.5796995, 121.0341058 14.5797423, 121.0338282 14.580022, 121.0333586 14.580502)",,,,
695883276,False,2,Doctor Jose Fabella Road,residential,,True,5.843,"LINESTRING (121.0358735 14.5794678, 121.0358994 14.5794546, 121.0359219 14.579444)",,,,
1035393982,True,2,F. Martinez Avenue,secondary,40,False,57.383,"LINESTRING (121.0358735 14.5794678, 121.0356791 14.5790556, 121.0356543 14.5789974)",,,,
22000664,False,2,North Sikap Street,residential,,False,38.111,"LINESTRING (121.0365799 14.5762721, 121.0366995 14.5765947)",,,,
22000664,False,2,North Sikap Street,residential,,True,55.845,"LINESTRING (121.0365799 14.5762721, 121.0363553 14.5759884, 121.0363099 14.5758504)",,,,
22000664,False,2,North Sikap Street,residential,,True,38.111,"LINESTRING (121.0366995 14.5765947, 121.0365799 14.5762721)",,,,
22000664,False,2,North Sikap Street,residential,,False,69.393,"LINESTRING (121.0366995 14.5765947, 121.0367601 14.5769124, 121.0367841 14.5772125)",,,,
695887169,True,2,Malaya Street,residential,,False,65.582,"LINESTRING (121.0366995 14.5765947, 121.0365313 14.5765463, 121.0364106 14.5765299, 121.0362884 14.5765273, 121.0361905 14.576535, 121.0361012 14.5765547)",,,,
22000664,False,2,North Sikap Street,residential,,False,78.308,"LINESTRING (121.0367841 14.5772125, 121.0367846 14.577371, 121.0367728 14.5774995, 121.0367385 14.5777378, 121.0367078 14.5779114)",,,,
22000664,False,2,North Sikap Street,residential,,True,69.393,"LINESTRING (121.0367841 14.5772125, 121.0367601 14.5769124, 121.0366995 14.5765947)",,,,
22000664,False,2,North Sikap Street,residential,,False,99.108,"LINESTRING (121.0367078 14.5779114, 121.0365781 14.5782666, 121.0363894 14.578638, 121.0363444 14.5787288)",,,,
22000664,False,2,North Sikap Street,residential,,True,78.30799999999999,"LINESTRING (121.0367078 14.5779114, 121.0367385 14.5777378, 121.0367728 14.5774995, 121.0367846 14.577371, 121.0367841 14.5772125)",,,,
22000664,False,2,North Sikap Street,residential,,True,99.108,"LINESTRING (121.0363444 14.5787288, 121.0363894 14.578638, 121.0365781 14.5782666, 121.0367078 14.5779114)",,,,
122127090,False,2,San Rafael Street,tertiary,,False,205.27100000000002,"LINESTRING (121.0363444 14.5787288, 121.037191 14.5785352, 121.0381955 14.5782838)",,,,
122127090,False,2,San Rafael Street,tertiary,,True,74.75500000000001,"LINESTRING (121.0363444 14.5787288, 121.0361114 14.5787935, 121.03599 14.5788346, 121.0357779 14.5789381, 121.0357 14.5789736)",,,,
22000686,True,2,Buenviaje Street,residential,,False,167.996,"LINESTRING (121.0381955 14.5782838, 121.0380591 14.5781788, 121.0379608 14.5781335, 121.0378696 14.5781011, 121.0376957 14.5780465, 121.0371305 14.5779588, 121.0367078 14.5779114)",,,,
122127090,False,2,San Rafael Street,tertiary,,True,205.27100000000002,"LINESTRING (121.0381955 14.5782838, 121.037191 14.5785352, 121.0363444 14.5787288)",,,,
676215735,False,2,Santo Rosario Street,tertiary,,True,7.803,"LINESTRING (121.0351611 14.5783136, 121.0352128 14.5782644)",,,,
"[4263561, 771098671]",True,2,F. Martinez Avenue,secondary,40,False,79.14999999999999,"LINESTRING (121.0351611 14.5783136, 121.0350249 14.5782357, 121.034934 14.5781896, 121.0348522 14.5781624, 121.0347531 14.5781486, 121.0346081 14.5781523, 121.0344662 14.5781694)",,,,
"[22001233, 771098670]",True,2,Santo Rosario Street,residential,,False,168.665,"LINESTRING (121.035572 14.5768333, 121.0356043 14.5769923, 121.0356111 14.5772438, 121.0355747 14.5775009, 121.0355015 14.5777247, 121.0354212 14.5779063, 121.0353598 14.5780304, 121.0352128 14.5782644)",,,,
676215736,True,2,Santo Rosario Street,residential,,False,78.098,"LINESTRING (121.035572 14.5768333, 121.0355011 14.5766731, 121.0354703 14.5766263, 121.0351344 14.5762833)",,,,
1059143355,False,2,Malaya Street,residential,,True,65.43299999999999,"LINESTRING (121.035572 14.5768333, 121.0357004 14.5767382, 121.0358821 14.5766276, 121.0361012 14.5765547)",,,,
29221881,False,2,Sanggumay Street,residential,,True,259.18800000000005,"LINESTRING (121.0361012 14.5765547, 121.0361574 14.5767474, 121.0362016 14.5769426, 121.0362235 14.5771578, 121.0362135 14.577388, 121.0361936 14.5775814, 121.0361477 14.5777432, 121.0360875 14.5779072, 121.0359827 14.578116, 121.0358589 14.5783081, 121.0357583 14.5784558, 121.0356112 14.5786549, 121.0355677 14.5787081)",,,,
1059143355,False,2,Malaya Street,residential,,False,65.43299999999999,"LINESTRING (121.0361012 14.5765547, 121.0358821 14.5766276, 121.0357004 14.5767382, 121.035572 14.5768333)",,,,
395299122,False,2,Santo Rosario Street,residential,,False,48.502,"LINESTRING (121.033539 14.5790023, 121.0330892 14.5789747)",,,,
"[22001352, 771098669]",True,2,Santo Rosario Street,tertiary,,False,198.11600000000004,"LINESTRING (121.033539 14.5790023, 121.0338296 14.579001, 121.0340374 14.5789762, 121.034289 14.5789142, 121.0344297 14.5788643, 121.0345303 14.5788156, 121.0346355 14.5787543, 121.0348438 14.5785989, 121.0349715 14.5784905, 121.0351611 14.5783136)",,,,
395299122,False,2,Santo Rosario Street,residential,,True,48.502,"LINESTRING (121.0330892 14.5789747, 121.033539 14.5790023)",,,,
22001376,False,2,Santo Niño Street,residential,,False,248.22899999999998,"LINESTRING (121.0330892 14.5789747, 121.0330443 14.5790335, 121.0318851 14.5800356, 121.0313845 14.5804764)",,,,
395299122,False,2,Santo Rosario Street,residential,,False,69.593,"LINESTRING (121.0330892 14.5789747, 121.0330068 14.5789305, 121.0329357 14.5788643, 121.0326354 14.578535)",,,,
695777117,False,2,Santo Rosario Street,residential,,False,9.994,"LINESTRING (121.0326354 14.578535, 121.0325754 14.5784664)",,,,
395299122,False,2,Santo Rosario Street,residential,,True,69.593,"LINESTRING (121.0326354 14.578535, 121.0329357 14.5788643, 121.0330068 14.5789305, 121.0330892 14.5789747)",,,,
"[771088864, 703802637]",True,2,Boni Avenue,secondary,40,False,251.736,"LINESTRING (121.0326354 14.578535, 121.0321633 14.5789398, 121.0310336 14.5799145, 121.0308868 14.5800388)",,,,
22001376,False,2,Santo Niño Street,residential,,True,46.633,"LINESTRING (121.0310544 14.5807481, 121.0313845 14.5804764)",,,,
22001542,False,2,San Joaquin Street,residential,,True,176.24800000000002,"LINESTRING (121.0310544 14.5807481, 121.0310891 14.5808359, 121.0311574 14.5809334, 121.0312703 14.581017, 121.0314077 14.5810568, 121.0315402 14.5810814, 121.0318157 14.5811271, 121.0320907 14.5812243, 121.0322176 14.5812896, 121.0324336 14.5814657)",,,,
771376980,False,2,San Joaquin Street,residential,,False,80.922,"LINESTRING (121.0310544 14.5807481, 121.031032 14.5806378, 121.0309274 14.5801881, 121.0308868 14.5800388)",,,,
22001435,True,2,Fatima Street,tertiary,,False,37.509,"LINESTRING (121.0335603 14.579339, 121.033539 14.5790023)",,,,
22001468,False,2,Santa Lucia Street,residential,,False,211.557,"LINESTRING (121.0335603 14.579339, 121.0321099 14.5806233)",,,,
22001468,False,2,Santa Lucia Street,residential,,True,211.557,"LINESTRING (121.0321099 14.5806233, 121.0335603 14.579339)",,,,
22001498,False,2,Santa Ana Street,residential,,False,79.798,"LINESTRING (121.0321099 14.5806233, 121.0318991 14.580571, 121.0316604 14.5805236, 121.0315597 14.5805087, 121.0313845 14.5804764)",,,,
22001498,False,2,Santa Ana Street,residential,,True,91.819,"LINESTRING (121.0321099 14.5806233, 121.0322983 14.5806924, 121.0325084 14.5807938, 121.0326728 14.5809124, 121.0328383 14.5810405)",,,,
680275200,False,2,San Rafael Street,tertiary,,False,81.979,"LINESTRING (121.0328383 14.5810405, 121.0333586 14.580502)",,,,
680275200,False,2,San Rafael Street,tertiary,,True,64.282,"LINESTRING (121.0328383 14.5810405, 121.0324336 14.5814657)",,,,
22001498,False,2,Santa Ana Street,residential,,False,91.819,"LINESTRING (121.0328383 14.5810405, 121.0326728 14.5809124, 121.0325084 14.5807938, 121.0322983 14.5806924, 121.0321099 14.5806233)",,,,
22001376,False,2,Santo Niño Street,residential,,False,46.633,"LINESTRING (121.0313845 14.5804764, 121.0310544 14.5807481)",,,,
22001376,False,2,Santo Niño Street,residential,,True,248.22899999999998,"LINESTRING (121.0313845 14.5804764, 121.0318851 14.5800356, 121.0330443 14.5790335, 121.0330892 14.5789747)",,,,
22001498,False,2,Santa Ana Street,residential,,True,79.798,"LINESTRING (121.0313845 14.5804764, 121.0315597 14.5805087, 121.0316604 14.5805236, 121.0318991 14.580571, 121.0321099 14.5806233)",,,,
680275200,False,2,San Rafael Street,tertiary,,False,64.282,"LINESTRING (121.0324336 14.5814657, 121.0328383 14.5810405)",,,,
680275200,False,2,San Rafael Street,tertiary,,True,64.379,"LINESTRING (121.0324336 14.5814657, 121.0320249 14.5818885)",,,,
22001542,False,2,San Joaquin Street,residential,,False,176.24800000000002,"LINESTRING (121.0324336 14.5814657, 121.0322176 14.5812896, 121.0320907 14.5812243, 121.0318157 14.5811271, 121.0315402 14.5810814, 121.0314077 14.5810568, 121.0312703 14.581017, 121.0311574 14.5809334, 121.0310891 14.5808359, 121.0310544 14.5807481)",,,,
29373635,False,2,San Pedro Street,residential,,True,9.639,"LINESTRING (121.0305904 14.5793058, 121.0306565 14.5792473)",,,,
98686050,True,2,San Joaquin Street,residential,,False,61.516000000000005,"LINESTRING (121.0305904 14.5793058, 121.0304824 14.579134, 121.0303943 14.5790123, 121.0302611 14.5788548)",,,5,
22650402,False,2,San Ignacio Street,residential,,False,8.218,"LINESTRING (121.0298464 14.5783707, 121.0299128 14.5783342)",,,,
22650402,False,2,San Ignacio Street,residential,,True,70.873,"LINESTRING (121.0298464 14.5783707, 121.029258 14.578657)",,,,
680275200,False,2,San Rafael Street,tertiary,,False,64.379,"LINESTRING (121.0320249 14.5818885, 121.0324336 14.5814657)",,,,
"[776324538, 22000470]",True,2,San Rafael Street,tertiary,,False,151.07399999999998,"LINESTRING (121.0320249 14.5818885, 121.031831 14.5820782, 121.0317314 14.582148, 121.0316457 14.5821932, 121.0315292 14.5822326, 121.0314255 14.5822296, 121.0313438 14.5822103, 121.0312527 14.5821591, 121.0311252 14.5820079, 121.0309901 14.5817809, 121.0309819 14.5817647)",,,,
