osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,name
126174385,secondary,40,False,False,15.662,"LINESTRING (120.5999087 15.6044226, 120.5999971 15.6043104)",,
101633638,residential,,False,True,46.242999999999995,"LINESTRING (120.5999087 15.6044226, 120.5998332 15.6043834, 120.5997875 15.6043594, 120.5997127 15.6043303, 120.5995171 15.6042484)",,
126174385,secondary,40,False,True,93.00399999999999,"LINESTRING (120.5999087 15.6044226, 120.5998307 15.6045274, 120.5997846 15.6045885, 120.599743 15.6046501, 120.5997023 15.6047135, 120.5996684 15.6047773, 120.59961 15.6048877, 120.5995428 15.6050235, 120.5994839 15.6051492)",,
101633660,residential,,False,True,49.362,"LINESTRING (120.5974342 15.6087243, 120.5970008 15.6085732)",,
101633645,residential,,False,False,177.389,"LINESTRING (120.5974342 15.6087243, 120.5976142 15.6087857, 120.5977531 15.6088384, 120.5979438 15.6089154, 120.5982315 15.609028, 120.5987196 15.6092109, 120.5989744 15.6093107)",,
388983945,secondary,40,False,False,132.428,"LINESTRING (120.5974342 15.6087243, 120.5974545 15.6086522, 120.5975136 15.6084512, 120.5976136 15.6081391, 120.5977197 15.6078208, 120.5978002 15.6075869)",2,
388983945,secondary,40,False,True,72.90100000000001,"LINESTRING (120.5974342 15.6087243, 120.597292 15.6092107, 120.5972541 15.6093565)",2,
101637260,residential,,False,True,52.991,"LINESTRING (120.5974234 15.6111451, 120.5969286 15.611149)",,
388983945,secondary,40,False,False,59.644000000000005,"LINESTRING (120.5974234 15.6111451, 120.5974209 15.6110365, 120.5974148 15.6107783, 120.5974109 15.6107147, 120.5974091 15.610686, 120.5974044 15.6106091)",2,
126174385,secondary,40,False,False,69.621,"LINESTRING (120.5992095 15.6057168, 120.5994839 15.6051492)",,
101633656,secondary,40,False,True,66.469,"LINESTRING (120.5992095 15.6057168, 120.5988926 15.605556, 120.5987984 15.6055082, 120.5987512 15.6054874, 120.598712 15.6054745, 120.5986521 15.6054568)",2,Santa Ignacia-Gerona-Pura-Guimba Road
101637242,secondary,40,False,False,136.38299999999998,"LINESTRING (120.5992095 15.6057168, 120.5995563 15.6058785, 120.5997592 15.6059748, 120.599919 15.6060525, 120.6001259 15.6061538, 120.6003468 15.6062683)",2,Santa Ignacia-Gerona-Pura-Guimba Road
388983945,secondary,40,False,True,92.31600000000002,"LINESTRING (120.5992095 15.6057168, 120.5991096 15.6059415, 120.5990247 15.6061334, 120.5989812 15.6062319, 120.5989618 15.606271, 120.5989345 15.606324, 120.5989154 15.6063532, 120.5989031 15.6063704, 120.5988894 15.6063859, 120.5988736 15.6064015, 120.5988601 15.6064106, 120.598843 15.6064196, 120.5988263 15.6064262, 120.5988081 15.6064306)",2,
656101972,residential,,False,False,11.839,"LINESTRING (120.5983663 15.6063413, 120.5983061 15.606252)",,
388983945,secondary,40,False,False,49.309,"LINESTRING (120.5983663 15.6063413, 120.5983818 15.6063352, 120.5984031 15.6063311, 120.5984574 15.6063267, 120.5985023 15.6063344, 120.598571 15.606356, 120.5986268 15.6063768, 120.5986729 15.6063913, 120.5987073 15.6064015, 120.5987447 15.6064119, 120.5987743 15.6064215, 120.5988081 15.6064306)",2,
388983945,secondary,40,False,True,104.34800000000001,"LINESTRING (120.5983663 15.6063413, 120.5983537 15.6063479, 120.5983425 15.6063538, 120.5983162 15.606369, 120.5982988 15.606382, 120.5982836 15.6063969, 120.5982684 15.6064147, 120.5982507 15.6064373, 120.5982347 15.6064637, 120.5982222 15.6064883, 120.5982078 15.6065191, 120.5981742 15.6066023, 120.5981345 15.6067025, 120.5979492 15.6071707)",2,
126174385,secondary,40,False,True,69.621,"LINESTRING (120.5994839 15.6051492, 120.5992095 15.6057168)",,
101633631,residential,,False,False,71.502,"LINESTRING (120.5994839 15.6051492, 120.5993958 15.6051066, 120.5991788 15.6049932, 120.5990421 15.6049212, 120.5989582 15.6048801, 120.5988957 15.6048452)",,
101633631,residential,,False,True,134.444,"LINESTRING (120.5994839 15.6051492, 120.5996261 15.6052103, 120.5997715 15.605265, 120.6000323 15.6053718, 120.6002788 15.6054867, 120.6004687 15.6055716, 120.6006258 15.60565)",,
