osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry
902426107,Pueblos Street,residential,False,False,114.087,,,"LINESTRING (123.7921824 9.7962348, 123.7913037 9.7967852)"
902426107,Pueblos Street,residential,False,True,93.747,,,"LINESTRING (123.7921824 9.7962348, 123.7928815 9.7957488)"
1121098415,Tagbilaran North Road,primary,False,False,148.888,850,50,"LINESTRING (123.7921824 9.7962348, 123.7928748 9.7973869)"
1121098415,Tagbilaran North Road,primary,False,False,149.537,850,50,"LINESTRING (123.7958751 9.8022982, 123.7966313 9.8034177)"
1121098417,,residential,False,False,96.87,,,"LINESTRING (123.7958751 9.8022982, 123.7966565 9.8018907)"
1121098417,,residential,False,True,87.101,,,"LINESTRING (123.7958751 9.8022982, 123.7951718 9.8026633)"
1121098415,Tagbilaran North Road,primary,False,True,121.097,850,50,"LINESTRING (123.7958751 9.8022982, 123.7955917 9.8018353, 123.7953071 9.801364)"
359695206,Garcia Street,unclassified,False,False,86.797,,,"LINESTRING (123.7945963 9.8002414, 123.795256 9.7998093)"
899091394,Garcia Street,residential,False,True,95.46,,,"LINESTRING (123.7945963 9.8002414, 123.7938903 9.8007444)"
1121098415,Tagbilaran North Road,primary,False,False,147.132,850,50,"LINESTRING (123.7945963 9.8002414, 123.7953071 9.801364)"
1121098415,Tagbilaran North Road,primary,False,True,97.627,850,50,"LINESTRING (123.7945963 9.8002414, 123.7941539 9.7994793)"
1121098415,Tagbilaran North Road,primary,False,False,38.35,850,50,"LINESTRING (123.7931721 9.7978864, 123.7933495 9.7981837)"
1121098415,Tagbilaran North Road,primary,False,True,64.39,850,50,"LINESTRING (123.7931721 9.7978864, 123.7928748 9.7973869)"
1121098418,Reverend F. Posas Street,residential,False,True,105.289,,,"LINESTRING (123.7931721 9.7978864, 123.7923772 9.7984184)"
1121098415,Tagbilaran North Road,primary,False,True,149.537,850,50,"LINESTRING (123.7966313 9.8034177, 123.7958751 9.8022982)"
662260502,,unclassified,False,False,110.032,,,"LINESTRING (123.7966313 9.8034177, 123.7970594 9.8031377, 123.797514 9.8029565)"
359695205,,residential,False,True,151.239,,,"LINESTRING (123.797514 9.8029565, 123.7966565 9.8018907)"
359695205,,residential,False,False,168.324,,,"LINESTRING (123.797514 9.8029565, 123.7982515 9.8036803, 123.7986465 9.8039748)"
662260502,,unclassified,False,True,110.032,,,"LINESTRING (123.797514 9.8029565, 123.7970594 9.8031377, 123.7966313 9.8034177)"
246969891,,residential,False,False,103.595,,,"LINESTRING (123.7936327 9.7986368, 123.7928562 9.7991683)"
1121098415,Tagbilaran North Road,primary,False,False,34.529,850,50,"LINESTRING (123.7936327 9.7986368, 123.7937968 9.7989019)"
1121098415,Tagbilaran North Road,primary,False,True,59.177,850,50,"LINESTRING (123.7936327 9.7986368, 123.7934159 9.7982843, 123.7933495 9.7981837)"
902426107,Pueblos Street,residential,False,False,57.283,,,"LINESTRING (123.7933157 9.7954619, 123.7928815 9.7957488)"
"[359695208, 902426107]",Pueblos Street,residential,False,True,221.052,,,"LINESTRING (123.7933157 9.7954619, 123.7936473 9.7952611, 123.7936932 9.7952468, 123.7937341 9.7952461, 123.793771 9.7952573, 123.7938005 9.7952881, 123.7941216 9.7957781, 123.7941813 9.7958335, 123.794243 9.7958719, 123.7948829 9.7961765)"
359695205,,residential,False,False,164.878,,,"LINESTRING (123.7928815 9.7957488, 123.7936585 9.7970186)"
902426107,Pueblos Street,residential,False,False,93.747,,,"LINESTRING (123.7928815 9.7957488, 123.7921824 9.7962348)"
902426107,Pueblos Street,residential,False,True,57.283,,,"LINESTRING (123.7928815 9.7957488, 123.7933157 9.7954619)"
359695208,,residential,False,True,104.108,,,"LINESTRING (123.7948829 9.7961765, 123.7953893 9.7969687)"
"[359695208, 902426107]",Pueblos Street,residential,False,False,221.052,,,"LINESTRING (123.7948829 9.7961765, 123.794243 9.7958719, 123.7941813 9.7958335, 123.7941216 9.7957781, 123.7938005 9.7952881, 123.793771 9.7952573, 123.7937341 9.7952461, 123.7936932 9.7952468, 123.7936473 9.7952611, 123.7933157 9.7954619)"
359695229,Relampagos Street,tertiary,False,True,165.998,,,"LINESTRING (123.7948829 9.7961765, 123.7947679 9.7963249, 123.7944199 9.7966258, 123.7940435 9.7968603, 123.7936585 9.7970186)"
359695234,,residential,False,True,142.745,,,"LINESTRING (123.7913037 9.7967852, 123.7920117 9.7978628)"
902426107,Pueblos Street,residential,False,True,114.087,,,"LINESTRING (123.7913037 9.7967852, 123.7921824 9.7962348)"
"[902426107, 662260495]",Pueblos Street,residential,False,False,202.469,,,"LINESTRING (123.7913037 9.7967852, 123.7908118 9.7970953, 123.7908049 9.7972067, 123.7908155 9.7972592, 123.7914333 9.7981516)"
359695208,,residential,False,False,104.108,,,"LINESTRING (123.7953893 9.7969687, 123.7948829 9.7961765)"
359695226,,residential,False,True,167.764,,,"LINESTRING (123.7953893 9.7969687, 123.7940131 9.7976299)"
359695226,,residential,False,False,154.37300000000002,,,"LINESTRING (123.7953893 9.7969687, 123.7955023 9.7969146, 123.7956123 9.7968908, 123.7957887 9.7968809, 123.7960227 9.7969092, 123.7961702 9.7969424, 123.7962775 9.7970071, 123.7963561 9.7970863, 123.7964183 9.7971855, 123.7965506 9.7973949)"
359695205,,residential,False,False,78.295,,,"LINESTRING (123.7936585 9.7970186, 123.7940131 9.7976299)"
359695205,,residential,False,True,164.878,,,"LINESTRING (123.7936585 9.7970186, 123.7928815 9.7957488)"
359695229,Relampagos Street,tertiary,False,True,95.138,,,"LINESTRING (123.7936585 9.7970186, 123.7928748 9.7973869)"
359695229,Relampagos Street,tertiary,False,False,165.998,,,"LINESTRING (123.7936585 9.7970186, 123.7940435 9.7968603, 123.7944199 9.7966258, 123.7947679 9.7963249, 123.7948829 9.7961765)"
359695226,,residential,False,False,68.488,,,"LINESTRING (123.7965506 9.7973949, 123.7969027 9.7979038)"
359695209,Nazareno Street,residential,False,True,258.06,,,"LINESTRING (123.7965506 9.7973949, 123.7960977 9.7977075, 123.7958698 9.7978489, 123.7944896 9.7985061)"
359695226,,residential,False,True,154.373,,,"LINESTRING (123.7965506 9.7973949, 123.7964183 9.7971855, 123.7963561 9.7970863, 123.7962775 9.7970071, 123.7961702 9.7969424, 123.7960227 9.7969092, 123.7957887 9.7968809, 123.7956123 9.7968908, 123.7955023 9.7969146, 123.7953893 9.7969687)"
359695229,Relampagos Street,tertiary,False,False,95.138,,,"LINESTRING (123.7928748 9.7973869, 123.7936585 9.7970186)"
905732132,Relampagos Street,residential,False,True,108.371,,,"LINESTRING (123.7928748 9.7973869, 123.7920117 9.7978628)"
1121098415,Tagbilaran North Road,primary,False,False,64.39,850,50,"LINESTRING (123.7928748 9.7973869, 123.7931721 9.7978864)"
1121098415,Tagbilaran North Road,primary,False,True,148.888,850,50,"LINESTRING (123.7928748 9.7973869, 123.7921824 9.7962348)"
359695205,,residential,False,False,110.537,,,"LINESTRING (123.7940131 9.7976299, 123.7944896 9.7985061)"
359695205,,residential,False,True,78.295,,,"LINESTRING (123.7940131 9.7976299, 123.7936585 9.7970186)"
359695226,,residential,False,False,167.764,,,"LINESTRING (123.7940131 9.7976299, 123.7953893 9.7969687)"
359695226,,residential,False,True,95.285,,,"LINESTRING (123.7940131 9.7976299, 123.7933495 9.7981837)"
359695234,,residential,False,False,142.745,,,"LINESTRING (123.7920117 9.7978628, 123.7913037 9.7967852)"
359695234,,residential,False,True,73.625,,,"LINESTRING (123.7920117 9.7978628, 123.7923772 9.7984184)"
905732132,Relampagos Street,residential,False,False,108.371,,,"LINESTRING (123.7920117 9.7978628, 123.7928748 9.7973869)"
905732132,Relampagos Street,residential,False,True,71.049,,,"LINESTRING (123.7920117 9.7978628, 123.7914333 9.7981516)"
359695226,,residential,False,True,68.488,,,"LINESTRING (123.7969027 9.7979038, 123.7965506 9.7973949)"
359695204,V. Mesina Street,residential,False,False,330.50199999999995,,,"LINESTRING (123.7969027 9.7979038, 123.7971973 9.7976636, 123.79735 9.7975621, 123.7975027 9.7974676, 123.7976091 9.7974449, 123.7977474 9.7974994, 123.7990818 9.7989827)"
359695204,V. Mesina Street,residential,False,True,264.4,,,"LINESTRING (123.7969027 9.7979038, 123.7966017 9.798153, 123.7963553 9.7983537, 123.796043 9.7985341, 123.7956372 9.7987083, 123.7948178 9.7990644)"
905732132,Relampagos Street,residential,False,False,71.049,,,"LINESTRING (123.7914333 9.7981516, 123.7920117 9.7978628)"
"[1121098418, 662260495]",Reverend F. Posas Street,residential,False,False,143.558,,,"LINESTRING (123.7914333 9.7981516, 123.7918063 9.7986904, 123.7919235 9.7986904, 123.7923772 9.7984184)"
"[902426107, 662260495]",Pueblos Street,residential,False,True,202.469,,,"LINESTRING (123.7914333 9.7981516, 123.7908155 9.7972592, 123.7908049 9.7972067, 123.7908118 9.7970953, 123.7913037 9.7967852)"
359695226,,residential,False,False,95.285,,,"LINESTRING (123.7933495 9.7981837, 123.7940131 9.7976299)"
1121098415,Tagbilaran North Road,primary,False,True,38.35,850,50,"LINESTRING (123.7933495 9.7981837, 123.7931721 9.7978864)"
1121098415,Tagbilaran North Road,primary,False,False,59.177,850,50,"LINESTRING (123.7933495 9.7981837, 123.7934159 9.7982843, 123.7936327 9.7986368)"
359695234,,residential,False,False,73.625,,,"LINESTRING (123.7923772 9.7984184, 123.7920117 9.7978628)"
1121098418,Reverend F. Posas Street,residential,False,False,105.289,,,"LINESTRING (123.7923772 9.7984184, 123.7931721 9.7978864)"
"[1121098418, 662260495]",Reverend F. Posas Street,residential,False,True,143.558,,,"LINESTRING (123.7923772 9.7984184, 123.7919235 9.7986904, 123.7918063 9.7986904, 123.7914333 9.7981516)"
359695205,,residential,False,False,71.744,,,"LINESTRING (123.7944896 9.7985061, 123.7948178 9.7990644)"
359695205,,residential,False,True,110.537,,,"LINESTRING (123.7944896 9.7985061, 123.7940131 9.7976299)"
359695209,Nazareno Street,residential,False,True,87.747,,,"LINESTRING (123.7944896 9.7985061, 123.7937968 9.7989019)"
359695209,Nazareno Street,residential,False,False,258.06,,,"LINESTRING (123.7944896 9.7985061, 123.7958698 9.7978489, 123.7960977 9.7977075, 123.7965506 9.7973949)"
359695209,Nazareno Street,residential,False,False,87.747,,,"LINESTRING (123.7937968 9.7989019, 123.7944896 9.7985061)"
359695209,Nazareno Street,residential,False,True,101.412,,,"LINESTRING (123.7937968 9.7989019, 123.792986 9.7993417)"
1121098415,Tagbilaran North Road,primary,False,False,75.188,850,50,"LINESTRING (123.7937968 9.7989019, 123.7941539 9.7994793)"
1121098415,Tagbilaran North Road,primary,False,True,34.529,850,50,"LINESTRING (123.7937968 9.7989019, 123.7936327 9.7986368)"
359695204,V. Mesina Street,residential,False,True,330.50199999999995,,,"LINESTRING (123.7990818 9.7989827, 123.7977474 9.7974994, 123.7976091 9.7974449, 123.7975027 9.7974676, 123.79735 9.7975621, 123.7971973 9.7976636, 123.7969027 9.7979038)"
359695206,Garcia Street,unclassified,False,True,36.037,,,"LINESTRING (123.7990818 9.7989827, 123.7989785 9.7991255, 123.7989221 9.7991863, 123.7988672 9.7992247)"
359695204,V. Mesina Street,residential,False,True,86.141,,,"LINESTRING (123.7948178 9.7990644, 123.7941539 9.7994793)"
359695205,,residential,False,False,95.74,,,"LINESTRING (123.7948178 9.7990644, 123.795256 9.7998093)"
359695205,,residential,False,True,71.744,,,"LINESTRING (123.7948178 9.7990644, 123.7944896 9.7985061)"
359695204,V. Mesina Street,residential,False,False,264.4,,,"LINESTRING (123.7948178 9.7990644, 123.7956372 9.7987083, 123.796043 9.7985341, 123.7963553 9.7983537, 123.7966017 9.798153, 123.7969027 9.7979038)"
359695206,Garcia Street,unclassified,False,False,36.037,,,"LINESTRING (123.7988672 9.7992247, 123.7989221 9.7991863, 123.7989785 9.7991255, 123.7990818 9.7989827)"
