osmid,name,highway,oneway,reversed,length,lanes,geometry,access,bridge
"[1057712768, 816392499, 1057716196]","['Ticad Bridge', 'Rizal Avenue']",secondary,False,"[False, True]",220.19400000000002,2,"LINESTRING (123.7216327 11.1685075, 123.7214145 11.1683862, 123.720943 11.1681159, 123.7207641 11.1680144, 123.7205973 11.167926, 123.7199378 11.1676025, 123.7198595 11.1675631)",,cantilever
157402569,Tereplen Street,residential,False,False,128.79,,"LINESTRING (123.7192264 11.1685782, 123.7197863 11.1675585)",,
157402536,Zamora Street,residential,False,False,113.912,,"LINESTRING (123.7192264 11.1685782, 123.7187721 11.1683502, 123.7183232 11.1680666)",,
157402569,Tereplen Street,residential,False,True,84.16,,"LINESTRING (123.7192264 11.1685782, 123.7191395 11.1687443, 123.7189372 11.169115, 123.7188647 11.1692467)",,
1057716196,Rizal Avenue,secondary,False,False,27.67,2,"LINESTRING (123.7218615 11.1686149, 123.7216327 11.1685075)",,
157402511,Capt. Manuel Tawi Street,residential,False,True,100.271,,"LINESTRING (123.7218615 11.1686149, 123.7218753 11.1685867, 123.7220275 11.1682416, 123.7222339 11.1677905)",,
1057716196,Rizal Avenue,secondary,False,True,95.081,2,"LINESTRING (123.7218615 11.1686149, 123.7221247 11.1687224, 123.7224918 11.168844, 123.7226828 11.1688989)",,
157402517,Gomez Street,residential,False,False,24.932,,"LINESTRING (123.7176357 11.1686198, 123.7178361 11.1687276)",,
1159208519,Gomez Street,residential,False,True,28.034,,"LINESTRING (123.7176357 11.1686198, 123.7174143 11.1684918)",,
157402550,,residential,False,True,91.035,,"LINESTRING (123.7176357 11.1686198, 123.7176729 11.1685389, 123.7180703 11.1679218)",,
157402517,Gomez Street,residential,False,True,24.932,,"LINESTRING (123.7178361 11.1687276, 123.7176357 11.1686198)",,
157402559,President M. L. Quezon Street,secondary,True,False,91.881,2,"LINESTRING (123.7178361 11.1687276, 123.7173457 11.1693994)",,
157402517,Gomez Street,residential,False,False,126.387,,"LINESTRING (123.7178361 11.1687276, 123.7184849 11.1690896, 123.7188647 11.1692467)",,
157402538,P. Ybañez Street,residential,False,True,90.704,,"LINESTRING (123.7167505 11.1690943, 123.7171304 11.1683687)",,
1074571453,A. Bonifacio Street,residential,False,True,34.34,,"LINESTRING (123.7167505 11.1690943, 123.7170317 11.1692331)",,
157402538,P. Ybañez Street,residential,False,False,92.327,,"LINESTRING (123.7167505 11.1690943, 123.7165591 11.1694591, 123.7163576 11.1698297)",,
"[157402564, 1074571453, 1074571454]","['A. Bonifacio Street', 'Commonwealth Street']",residential,False,False,150.602,,"LINESTRING (123.7167505 11.1690943, 123.7164975 11.1689733, 123.7161311 11.1696998, 123.7161355 11.1697257, 123.7163576 11.1698297)",,
157402414,"President S. Osmeña, Sr. Street",secondary,True,False,92.393,2,"LINESTRING (123.7170317 11.1692331, 123.7174143 11.1684918)",,
1074571453,A. Bonifacio Street,residential,False,False,34.34,,"LINESTRING (123.7170317 11.1692331, 123.7167505 11.1690943)",,
"[1053082448, 1074571453]",A. Bonifacio Street,residential,False,"[False, True]",38.983000000000004,,"LINESTRING (123.7170317 11.1692331, 123.7172045 11.1693139, 123.7173457 11.1693994)",,
157402569,Tereplen Street,residential,False,True,106.553,,"LINESTRING (123.7188647 11.1692467, 123.7184077 11.1700936)",,
157402517,Gomez Street,residential,False,True,126.387,,"LINESTRING (123.7188647 11.1692467, 123.7184849 11.1690896, 123.7178361 11.1687276)",,
157402569,Tereplen Street,residential,False,False,84.16,,"LINESTRING (123.7188647 11.1692467, 123.7189372 11.169115, 123.7191395 11.1687443, 123.7192264 11.1685782)",,
1074571454,Commonwealth Street,residential,False,False,36.23,,"LINESTRING (123.7163576 11.1698297, 123.7166544 11.1699759)",,
"[157402538, 630175322]","['G. Escario Street', 'P. Ybañez Street']",residential,False,False,122.67,,"LINESTRING (123.7163576 11.1698297, 123.7159969 11.1705319, 123.7160143 11.1705715, 123.7162643 11.1706931)",,
157402538,P. Ybañez Street,residential,False,True,92.327,,"LINESTRING (123.7163576 11.1698297, 123.7165591 11.1694591, 123.7167505 11.1690943)",,
"[157402564, 1074571453, 1074571454]","['A. Bonifacio Street', 'Commonwealth Street']",residential,False,True,150.602,,"LINESTRING (123.7163576 11.1698297, 123.7161355 11.1697257, 123.7161311 11.1696998, 123.7164975 11.1689733, 123.7167505 11.1690943)",,
157402430,,residential,False,True,45.764,,"LINESTRING (123.7231502 11.1699175, 123.7234056 11.170244)",,
670143743,,residential,False,True,100.833,,"LINESTRING (123.7231502 11.1699175, 123.7233517 11.1690325)",,
157402430,,residential,False,False,42.017,,"LINESTRING (123.7231502 11.1699175, 123.7231158 11.1699836, 123.7230281 11.1702748)",,
157402551,,residential,False,False,109.609,,"LINESTRING (123.7231502 11.1699175, 123.7231107 11.1698709, 123.7230112 11.1697649, 123.7229011 11.169746, 123.722747 11.1699377, 123.7226039 11.1701429, 123.7224332 11.170205)",,
157402414,"President S. Osmeña, Sr. Street",secondary,True,False,92.283,2,"LINESTRING (123.7166544 11.1699759, 123.7170317 11.1692331)",,
1074571454,Commonwealth Street,residential,False,False,24.674,,"LINESTRING (123.7166544 11.1699759, 123.7168599 11.1700686)",,
1074571454,Commonwealth Street,residential,False,True,36.23,,"LINESTRING (123.7166544 11.1699759, 123.7163576 11.1698297)",,
157402569,Tereplen Street,residential,False,False,106.553,,"LINESTRING (123.7184077 11.1700936, 123.7188647 11.1692467)",,
1053082448,A. Bonifacio Street,residential,False,False,49.423,,"LINESTRING (123.7184077 11.1700936, 123.7188032 11.1703104)",,
157402569,Tereplen Street,residential,False,True,75.7,,"LINESTRING (123.7184077 11.1700936, 123.7181006 11.1706827, 123.7180898 11.1706986)",,
1053082448,A. Bonifacio Street,residential,False,True,139.33499999999998,,"LINESTRING (123.7184077 11.1700936, 123.7178622 11.1697685, 123.7173457 11.1693994)",,
157402559,President M. L. Quezon Street,secondary,True,False,91.794,2,"LINESTRING (123.7168599 11.1700686, 123.7164282 11.1707772)",,
1074571454,Commonwealth Street,residential,False,True,24.674,,"LINESTRING (123.7168599 11.1700686, 123.7166544 11.1699759)",,
404009852,Commonwealth Street,residential,False,False,151.36200000000002,,"LINESTRING (123.7168599 11.1700686, 123.7171959 11.1702461, 123.7175266 11.1704104, 123.7180898 11.1706986)",,
157402551,,residential,False,True,109.609,,"LINESTRING (123.7224332 11.170205, 123.7226039 11.1701429, 123.722747 11.1699377, 123.7229011 11.169746, 123.7230112 11.1697649, 123.7231107 11.1698709, 123.7231502 11.1699175)",,
914657464,,residential,False,False,41.323,,"LINESTRING (123.7230281 11.1702748, 123.7234056 11.170244)",,
157402430,,residential,False,True,42.017,,"LINESTRING (123.7230281 11.1702748, 123.7231158 11.1699836, 123.7231502 11.1699175)",,
157402414,"President S. Osmeña, Sr. Street",secondary,True,False,90.393,2,"LINESTRING (123.7162643 11.1706931, 123.7166544 11.1699759)",,
630175322,G. Escario Street,residential,False,False,20.177,,"LINESTRING (123.7162643 11.1706931, 123.7164282 11.1707772)",,
"[157402538, 630175322]","['G. Escario Street', 'P. Ybañez Street']",residential,False,True,122.67,,"LINESTRING (123.7162643 11.1706931, 123.7160143 11.1705715, 123.7159969 11.1705319, 123.7163576 11.1698297)",,
157402495,M. Logarta Street,tertiary,True,False,57.641,,"LINESTRING (123.7200872 11.1643241, 123.7205318 11.1646042)",,
219734244,Sudlon Extension,residential,False,False,67.205,,"LINESTRING (123.7200872 11.1643241, 123.7201826 11.1641026, 123.7202979 11.1637567)",,
219734245,Sudlon Street,residential,False,False,108.225,,"LINESTRING (123.7200872 11.1643241, 123.7200277 11.1646132, 123.7199585 11.1647845, 123.7199004 11.1648664, 123.7196826 11.1651978)",,
219734244,Sudlon Extension,residential,False,True,67.205,,"LINESTRING (123.7202979 11.1637567, 123.7201826 11.1641026, 123.7200872 11.1643241)",,
401127032,Sudlon Street,residential,False,True,27.53,,"LINESTRING (123.7194792 11.1657216, 123.7193516 11.1659352)",,
1154327821,,residential,False,False,35.517,,"LINESTRING (123.7194792 11.1657216, 123.7197571 11.165888)",,
1154327822,,residential,False,True,52.686,,"LINESTRING (123.7194792 11.1657216, 123.719061 11.1654846)",,
219734245,Sudlon Street,residential,False,True,63.379000000000005,,"LINESTRING (123.7194792 11.1657216, 123.7194755 11.1656605, 123.7195303 11.1654664, 123.7196826 11.1651978)",,
234537885,President M. L. Quezon Street,tertiary,True,False,29.144,,"LINESTRING (123.7197571 11.165888, 123.7196091 11.1661062)",,
1154327821,,residential,False,True,35.517,,"LINESTRING (123.7197571 11.165888, 123.7194792 11.1657216)",,
816390297,R. Arcenas Street,unclassified,False,False,15.203,,"LINESTRING (123.7178754 11.166186, 123.7178298 11.1663152)",,
"[219734249, 219734250, 402105246]",Municipal Wharf Road,unclassified,True,False,368.60900000000004,2,"LINESTRING (123.7178754 11.166186, 123.7175041 11.1660714, 123.7170694 11.1659221, 123.7170712 11.1658923, 123.7171743 11.1655888, 123.7172671 11.1653307, 123.7173662 11.1650108, 123.7175765 11.1644489, 123.7180718 11.1646344, 123.7181962 11.1646897, 123.7184476 11.1648014)",,
157402550,,residential,False,False,99.01,,"LINESTRING (123.718517 11.1671467, 123.7180703 11.1679218)",,
630175324,I. R. Escario Street,secondary,True,False,38.051,1,"LINESTRING (123.718517 11.1671467, 123.7183785 11.1670784, 123.7182053 11.1669931)",,
46873790,P. Ybañez Street,residential,False,True,86.309,,"LINESTRING (123.7178652 11.1669331, 123.7175342 11.1676381)",,
223492361,I. R. Escario Street,unclassified,True,False,34.911,,"LINESTRING (123.7178652 11.1669331, 123.7181528 11.1670708)",,
"[854399359, 1055068911]","['R. Arcenas Street', 'I. R. Escario Street']",unclassified,False,True,77.97900000000001,2,"LINESTRING (123.7178652 11.1669331, 123.7176542 11.1668369, 123.7177138 11.1666948, 123.7178073 11.1663889)",,
46873791,"President S. Osmeña, Sr. Street",tertiary,True,False,104.947,,"LINESTRING (123.7193511 11.1649794, 123.7198672 11.1641829)",,
401127031,,residential,False,False,43.561,,"LINESTRING (123.7193511 11.1649794, 123.7196826 11.1651978)",,
401127031,,residential,False,False,44.344,,"LINESTRING (123.7196826 11.1651978, 123.7200187 11.1654221)",,
401127031,,residential,False,True,43.561,,"LINESTRING (123.7196826 11.1651978, 123.7193511 11.1649794)",,
219734245,Sudlon Street,residential,False,False,63.379,,"LINESTRING (123.7196826 11.1651978, 123.7195303 11.1654664, 123.7194755 11.1656605, 123.7194792 11.1657216)",,
219734245,Sudlon Street,residential,False,True,108.225,,"LINESTRING (123.7196826 11.1651978, 123.7199004 11.1648664, 123.7199585 11.1647845, 123.7200277 11.1646132, 123.7200872 11.1643241)",,
234537885,President M. L. Quezon Street,tertiary,True,False,59.146,,"LINESTRING (123.7200187 11.1654221, 123.7197571 11.165888)",,
401127031,,residential,False,True,44.344,,"LINESTRING (123.7200187 11.1654221, 123.7196826 11.1651978)",,
401127032,Sudlon Street,residential,False,False,27.53,,"LINESTRING (123.7193516 11.1659352, 123.7194792 11.1657216)",,
630175329,Cong. N. Escario Street,secondary,True,False,33.921,2,"LINESTRING (123.7193516 11.1659352, 123.7196091 11.1661062)",,
402580172,Rizal Avenue,secondary,True,False,102.19,,"LINESTRING (123.7190132 11.1670912, 123.7198435 11.1675167)",,
630175327,,secondary,True,False,8.432,1,"LINESTRING (123.7190132 11.1670912, 123.7189739 11.1671565)",,
402580172,Rizal Avenue,secondary,True,False,5.447,,"LINESTRING (123.7198435 11.1675167, 123.7198595 11.1675631)",,
816392498,,tertiary,False,False,7.781,2,"LINESTRING (123.7198435 11.1675167, 123.7197863 11.1675585)",,
219734242,Rizal Avenue,secondary,True,False,8.002,,"LINESTRING (123.7198595 11.1675631, 123.7197863 11.1675585)",,
"[1057712768, 816392499, 1057716196]","['Ticad Bridge', 'Rizal Avenue']",secondary,False,"[False, True]",220.19400000000002,2,"LINESTRING (123.7198595 11.1675631, 123.7199378 11.1676025, 123.7205973 11.167926, 123.7207641 11.1680144, 123.720943 11.1681159, 123.7214145 11.1683862, 123.7216327 11.1685075)",,cantilever
157402414,"President S. Osmeña, Sr. Street",secondary,True,False,10.366,2,"LINESTRING (123.7181528 11.1670708, 123.7182053 11.1669931)",,
670143743,,residential,False,False,100.833,,"LINESTRING (123.7233517 11.1690325, 123.7231502 11.1699175)",,
1057716196,Rizal Avenue,secondary,False,False,74.468,2,"LINESTRING (123.7233517 11.1690325, 123.7231232 11.1689883, 123.7226828 11.1688989)",,
670374772,M. Logarta Street,residential,False,True,55.192,,"LINESTRING (123.7194389 11.1639187, 123.7198672 11.1641829)",,
670374773,,residential,False,True,106.785,,"LINESTRING (123.7213714 11.1655989, 123.7209611 11.1654502, 123.7209141 11.1654463, 123.7208699 11.1654502, 123.7208162 11.1654923, 123.7207344 11.1655134, 123.7204536 11.1654197)",,
157402482,L. Aguilar Street,residential,False,False,82.925,2,"LINESTRING (123.7204536 11.1654197, 123.720752 11.1647338)",,
157402482,L. Aguilar Street,residential,False,True,115.224,2,"LINESTRING (123.7204536 11.1654197, 123.7201087 11.1661292, 123.7199818 11.1663462)",,
670374773,,residential,False,False,106.785,,"LINESTRING (123.7204536 11.1654197, 123.7207344 11.1655134, 123.7208162 11.1654923, 123.7208699 11.1654502, 123.7209141 11.1654463, 123.7209611 11.1654502, 123.7213714 11.1655989)",,
1053082448,A. Bonifacio Street,residential,False,True,49.423,,"LINESTRING (123.7188032 11.1703104, 123.7184077 11.1700936)",,
816390297,R. Arcenas Street,unclassified,False,True,8.555,,"LINESTRING (123.7178073 11.1663889, 123.7178298 11.1663152)",,
"[1055068911, 854399359]","['R. Arcenas Street', 'I. R. Escario Street']",unclassified,False,False,77.979,2,"LINESTRING (123.7178073 11.1663889, 123.7177138 11.1666948, 123.7176542 11.1668369, 123.7178652 11.1669331)",,
38518993,"President S. Osmeña, Sr. Street",secondary,True,False,6.923,3,"LINESTRING (123.7183911 11.1666732, 123.7184225 11.1666191)",,
854399360,P. Lozada Street,unclassified,True,False,71.101,,"LINESTRING (123.7183911 11.1666732, 123.7178073 11.1663889)",,
157402569,Tereplen Street,residential,False,False,75.7,,"LINESTRING (123.7180898 11.1706986, 123.7181006 11.1706827, 123.7184077 11.1700936)",,
404009852,Commonwealth Street,residential,False,True,151.362,,"LINESTRING (123.7180898 11.1706986, 123.7175266 11.1704104, 123.7171959 11.1702461, 123.7168599 11.1700686)",,
157402430,,residential,False,False,45.764,,"LINESTRING (123.7234056 11.170244, 123.7231502 11.1699175)",,
914657464,,residential,False,True,41.323,,"LINESTRING (123.7234056 11.170244, 123.7230281 11.1702748)",,
1154327822,,residential,False,False,52.686,,"LINESTRING (123.719061 11.1654846, 123.7194792 11.1657216)",,
46873791,"President S. Osmeña, Sr. Street",tertiary,True,False,64.48,,"LINESTRING (123.719061 11.1654846, 123.7191623 11.1653069, 123.7193327 11.165009, 123.7193416 11.164994, 123.7193511 11.1649794)",,
157402511,Capt. Manuel Tawi Street,residential,False,False,78.08699999999999,,"LINESTRING (123.7222948 11.1670939, 123.7222894 11.1671623, 123.722284 11.1672412, 123.7222921 11.1673781, 123.7222652 11.1675754, 123.7222626 11.1676702, 123.7222339 11.1677905)",,
1266342035,,residential,False,False,68.857,,"LINESTRING (123.7165596 11.1681053, 123.7167701 11.1681908, 123.7169994 11.1683053, 123.7171304 11.1683687)",,
1266342036,,residential,False,False,59.496,,"LINESTRING (123.7170544 11.1673837, 123.7173314 11.167531, 123.7175342 11.1676381)",,
