osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,width,access
"[737493744, 146155205]",,residential,False,True,151.571,"LINESTRING (120.2366388 14.8780162, 120.2367454 14.8780613, 120.2367561 14.8780892, 120.2367561 14.878119, 120.236753 14.8781468, 120.2366681 14.8784824, 120.236637 14.8786104, 120.2366245 14.8786491, 120.2365986 14.8787512, 120.2365561 14.8788882, 120.2365449 14.8789432, 120.2364889 14.8791832, 120.2364741 14.8792775)",,,,,
146155202,Custodio Street,residential,False,True,4.048,"LINESTRING (120.2326135 14.8780564, 120.2326127 14.87802)",,,,,
146155168,,residential,False,False,183.66,"LINESTRING (120.2326135 14.8780564, 120.2323921 14.8781026, 120.2320548 14.8781827, 120.2317654 14.8782584, 120.2315986 14.878301, 120.2309514 14.8784392)",,,,,
505954308,Custodio Street,residential,False,False,55.962999999999994,"LINESTRING (120.2326135 14.8780564, 120.2326377 14.8782568, 120.2326933 14.8785535)",,,,,
146155205,,residential,False,False,46.349,"LINESTRING (120.2364846 14.8796942, 120.2364741 14.8792775)",,,,,
146155205,,residential,False,True,27.275,"LINESTRING (120.2364846 14.8796942, 120.2364779 14.8799394)",,,,,
737482599,,residential,False,True,45.303,"LINESTRING (120.2364846 14.8796942, 120.2367666 14.8796251, 120.2368915 14.8795881)",,,,,
146155160,,residential,False,False,64.332,"LINESTRING (120.2358871 14.8800326, 120.2361891 14.8799837, 120.2364779 14.8799394)",,,,,
705036873,Rizal Street,residential,False,False,83.928,"LINESTRING (120.2322833 14.8802585, 120.2315289 14.8804537)",,,,,
146155159,Ponco Street,residential,False,True,144.693,"LINESTRING (120.2322833 14.8802585, 120.2324002 14.8808083, 120.2325594 14.8815321)",,,,,
705036873,Rizal Street,residential,False,True,81.507,"LINESTRING (120.2322833 14.8802585, 120.2327266 14.8801576, 120.2330229 14.8800963)",,,,,
705036873,Rizal Street,residential,False,True,83.928,"LINESTRING (120.2315289 14.8804537, 120.2322833 14.8802585)",,,,,
"[146155204, 300886885, 303140799]",Macedo Street,residential,False,False,177.257,"LINESTRING (120.2315289 14.8804537, 120.2314569 14.8802252, 120.2314142 14.8800571, 120.2313981 14.880003, 120.2313728 14.879927, 120.2313271 14.8797731, 120.2312913 14.8796548, 120.2312373 14.8794624, 120.2312045 14.8793534, 120.2311682 14.8792374, 120.2310753 14.8789213)",,,yes,,
146155204,Macedo Street,residential,False,True,144.685,"LINESTRING (120.2315289 14.8804537, 120.2316707 14.8809569, 120.2318993 14.8817046)",,,,,
295178929,Afable Street,residential,False,True,27.902,"LINESTRING (120.2371434 14.8804239, 120.2370702 14.8804432, 120.2368926 14.8804888)",,,,,
146155206,Sison Street Extension,residential,False,True,32.99,"LINESTRING (120.2368926 14.8804888, 120.2369659 14.8807769)",,,,,
295178929,Afable Street,residential,False,True,44.666,"LINESTRING (120.2368926 14.8804888, 120.2364899 14.8805882)",,,,,
295178929,Afable Street,residential,False,False,27.902,"LINESTRING (120.2368926 14.8804888, 120.2370702 14.8804432, 120.2371434 14.8804239)",,,,,
295178929,Afable Street,residential,False,False,44.666,"LINESTRING (120.2364899 14.8805882, 120.2368926 14.8804888)",,,,,
146155205,,residential,False,False,72.179,"LINESTRING (120.2364899 14.8805882, 120.2364893 14.8801273, 120.2364779 14.8799394)",,,,,
"[295178929, 295179201, 255488534]",Afable Street,residential,False,True,73.821,"LINESTRING (120.2364899 14.8805882, 120.2362776 14.880651, 120.2361137 14.8806931, 120.2361011 14.8806968, 120.2360541 14.8807093, 120.2358294 14.8807703)",,,yes,,
146155143,Mahogany Street,residential,False,True,89.28200000000001,"LINESTRING (120.2370349 14.8810512, 120.2364832 14.8812241, 120.2364189 14.8812436, 120.2362466 14.8813044)",,,,,
146155206,Sison Street Extension,residential,False,False,31.444,"LINESTRING (120.2370349 14.8810512, 120.2370308 14.8810246, 120.2370021 14.880887, 120.2369659 14.8807769)",,,,,
146155206,Sison Street Extension,residential,False,True,69.945,"LINESTRING (120.2370349 14.8810512, 120.2370672 14.8812991, 120.2370632 14.8814423, 120.2370559 14.8815142, 120.2370387 14.8815884, 120.2370083 14.8816302, 120.2370007 14.881666)",,,,,
146155173,Yakal Street,residential,False,True,33.197,"LINESTRING (120.2359119 14.881058, 120.2358294 14.8807703)",,,,,
146155163,Narra Street,residential,False,True,117.51500000000001,"LINESTRING (120.2359119 14.881058, 120.236389 14.8809384, 120.2369659 14.8807769)",,,,,
146155167,,residential,False,True,16.435,"LINESTRING (120.2331095 14.8814221, 120.2331457 14.8815657)",,,,,
705011179,Afable Street,residential,False,False,24.08,"LINESTRING (120.2331095 14.8814221, 120.2333289 14.8813781)",,,,,
705011179,Afable Street,residential,False,True,41.217,"LINESTRING (120.2331095 14.8814221, 120.232735 14.8815021)",,,,,
705011179,Afable Street,residential,False,False,19.164,"LINESTRING (120.2325594 14.8815321, 120.232735 14.8815021)",,,,,
146155159,Ponco Street,residential,False,False,144.693,"LINESTRING (120.2325594 14.8815321, 120.2324002 14.8808083, 120.2322833 14.8802585)",,,,,
"[705011737, 284980129]",Afable Street,residential,False,True,73.662,"LINESTRING (120.2325594 14.8815321, 120.2324966 14.8815423, 120.2324064 14.881558, 120.2323136 14.8815785, 120.2321297 14.8816253, 120.2320725 14.8816408, 120.2320172 14.8816613, 120.2318993 14.8817046)",,,,,
146155204,Macedo Street,residential,False,False,144.685,"LINESTRING (120.2318993 14.8817046, 120.2316707 14.8809569, 120.2315289 14.8804537)",,,,,
"[284980129, 705011737]",Afable Street,residential,False,False,73.662,"LINESTRING (120.2318993 14.8817046, 120.2320172 14.8816613, 120.2320725 14.8816408, 120.2321297 14.8816253, 120.2323136 14.8815785, 120.2324064 14.881558, 120.2324966 14.8815423, 120.2325594 14.8815321)",,,,,
"[284980128, 284980129, 146155211]",Afable Street,residential,False,True,45.0,"LINESTRING (120.2318993 14.8817046, 120.2317288 14.8817802, 120.231669 14.8818133, 120.2315324 14.8818979)",,,yes,,
146155206,Sison Street Extension,residential,False,False,69.94500000000001,"LINESTRING (120.2370007 14.881666, 120.2370083 14.8816302, 120.2370387 14.8815884, 120.2370559 14.8815142, 120.2370632 14.8814423, 120.2370672 14.8812991, 120.2370349 14.8810512)",,,,,
"[284980128, 284980129, 146155211]",Afable Street,residential,False,False,45.0,"LINESTRING (120.2315324 14.8818979, 120.231669 14.8818133, 120.2317288 14.8817802, 120.2318993 14.8817046)",,,yes,,
146155167,,residential,False,False,16.435,"LINESTRING (120.2331457 14.8815657, 120.2331095 14.8814221)",,,,,
146155401,,residential,False,True,119.549,"LINESTRING (120.2298997 14.8791559, 120.2299378 14.8796944, 120.2299829 14.880228)",,,,,
705040025,Burgos Street,tertiary,False,True,129.003,"LINESTRING (120.2298997 14.8791559, 120.2303615 14.8790637, 120.2306283 14.8790118, 120.2310753 14.8789213)",,,,,
146155401,,residential,False,False,119.549,"LINESTRING (120.2299829 14.880228, 120.2299378 14.8796944, 120.2298997 14.8791559)",,,,,
146310085,Battad Street,residential,False,True,18.897,"LINESTRING (120.2346222 14.8735478, 120.2347979 14.8735545)",,,,,
"[750383315, 146310085]",Battad Street,residential,False,"[False, True]",184.81500000000005,"LINESTRING (120.2346222 14.8735478, 120.2344543 14.8735449, 120.2342254 14.8735508, 120.2341986 14.8735578, 120.2341735 14.8735669, 120.234155 14.8735876, 120.2341494 14.8736148, 120.234095 14.8741295, 120.2340629 14.8743909, 120.2340549 14.8744555, 120.2340574 14.8744651, 120.2340635 14.8744724, 120.2340721 14.8744791, 120.2340999 14.874495, 120.2341146 14.8745047, 120.2341225 14.8745099, 120.234125 14.874515, 120.2341243 14.874526, 120.2341234 14.8745415, 120.2341109 14.8747463)",,,,,
146310085,Battad Street,residential,False,False,18.897,"LINESTRING (120.2347979 14.8735545, 120.2346222 14.8735478)",,,,,
146310085,Battad Street,residential,False,True,42.515,"LINESTRING (120.2347979 14.8735545, 120.2351933 14.8735423)",,,,,
146309992,Recella Street,residential,False,True,50.67999999999999,"LINESTRING (120.2347979 14.8735545, 120.2347624 14.8738525, 120.2347515 14.8739338, 120.2347433 14.8740072)",,,,,
146309992,Recella Street,residential,False,True,63.811,"LINESTRING (120.2347018 14.874758, 120.2346931 14.8753318)",,,,,
146309992,Recella Street,residential,False,False,83.618,"LINESTRING (120.2347018 14.874758, 120.2347228 14.8744217, 120.2347268 14.8742452, 120.2347433 14.8740072)",,,,,
146310069,Del Carmen Street,residential,False,True,42.469,"LINESTRING (120.2347018 14.874758, 120.2347627 14.8747612, 120.2350968 14.8747681)",,,,,
764086223,Del Carmen Street,residential,False,False,63.519,"LINESTRING (120.2347018 14.874758, 120.2345118 14.8747563, 120.2341109 14.8747463)",,,,,
"[750383315, 146310085]",Battad Street,residential,False,"[False, True]",184.81500000000003,"LINESTRING (120.2341109 14.8747463, 120.2341234 14.8745415, 120.2341243 14.874526, 120.234125 14.874515, 120.2341225 14.8745099, 120.2341146 14.8745047, 120.2340999 14.874495, 120.2340721 14.8744791, 120.2340635 14.8744724, 120.2340574 14.8744651, 120.2340549 14.8744555, 120.2340629 14.8743909, 120.234095 14.8741295, 120.2341494 14.8736148, 120.234155 14.8735876, 120.2341735 14.8735669, 120.2341986 14.8735578, 120.2342254 14.8735508, 120.2344543 14.8735449, 120.2346222 14.8735478)",,,,,
750383315,,residential,False,True,63.608999999999995,"LINESTRING (120.2341109 14.8747463, 120.2340372 14.8750783, 120.2339886 14.875306)",,,,,
764086223,Del Carmen Street,residential,False,True,63.519,"LINESTRING (120.2341109 14.8747463, 120.2345118 14.8747563, 120.2347018 14.874758)",,,,,
146155140,Zambales Highway,primary,False,False,136.7,"LINESTRING (120.2350968 14.8747681, 120.2351114 14.8745886, 120.2351355 14.8743197, 120.2351548 14.8740672, 120.2351628 14.8739671, 120.2351692 14.873872, 120.2351885 14.8736144, 120.2351933 14.8735423)",2,306,,,
146155140,Zambales Highway,primary,False,True,61.836,"LINESTRING (120.2350968 14.8747681, 120.2350917 14.8748497, 120.2350641 14.8751909, 120.235059 14.8752686, 120.2350547 14.8753227)",2,306,,,
146310069,Del Carmen Street,residential,False,False,42.469,"LINESTRING (120.2350968 14.8747681, 120.2347627 14.8747612, 120.2347018 14.874758)",,,,,
146310052,Layda Street,residential,False,True,75.791,"LINESTRING (120.2339886 14.875306, 120.2342181 14.8753223, 120.2343549 14.8753271, 120.2345003 14.8753296, 120.2346931 14.8753318)",,,,,
750383315,,residential,False,False,63.608999999999995,"LINESTRING (120.2339886 14.875306, 120.2340372 14.8750783, 120.2341109 14.8747463)",,,,,
"[750383315, 146310100]",,residential,False,True,73.99,"LINESTRING (120.2339886 14.875306, 120.2339809 14.8753282, 120.2339752 14.8753482, 120.2338894 14.8756912, 120.2338642 14.8757799, 120.2338293 14.8758975, 120.2338145 14.8759496)",,,,,
146309992,Recella Street,residential,False,False,63.811,"LINESTRING (120.2346931 14.8753318, 120.2347018 14.874758)",,,,,
146309992,Recella Street,residential,False,True,113.40099999999998,"LINESTRING (120.2346931 14.8753318, 120.2347046 14.8755998, 120.2347129 14.8757906, 120.2347286 14.8759924, 120.2347322 14.8761183, 120.2347349 14.8763506)",,,,,
146310052,Layda Street,residential,False,False,75.791,"LINESTRING (120.2346931 14.8753318, 120.2345003 14.8753296, 120.2343549 14.8753271, 120.2342181 14.8753223, 120.2339886 14.875306)",,,,,
146310052,Layda Street,residential,False,True,38.873999999999995,"LINESTRING (120.2346931 14.8753318, 120.2347519 14.8753304, 120.2350547 14.8753227)",,,,,
146155140,Zambales Highway,primary,False,False,61.836,"LINESTRING (120.2350547 14.8753227, 120.235059 14.8752686, 120.2350641 14.8751909, 120.2350917 14.8748497, 120.2350968 14.8747681)",2,306,,,
146155140,Zambales Highway,primary,False,True,31.463,"LINESTRING (120.2350547 14.8753227, 120.2350449 14.8754482, 120.235032 14.8756048)",2,306,,,
146310052,Layda Street,residential,False,False,38.873999999999995,"LINESTRING (120.2350547 14.8753227, 120.2347519 14.8753304, 120.2346931 14.8753318)",,,,,
146309992,Recella Street,residential,False,False,113.40100000000001,"LINESTRING (120.2347349 14.8763506, 120.2347322 14.8761183, 120.2347286 14.8759924, 120.2347129 14.8757906, 120.2347046 14.8755998, 120.2346931 14.8753318)",,,,,
705040024,Macedo Street,residential,False,False,55.236,"LINESTRING (120.2310753 14.8789213, 120.2309514 14.8784392)",,,,,
"[146155204, 300886885, 303140799]",Macedo Street,residential,False,True,177.257,"LINESTRING (120.2310753 14.8789213, 120.2311682 14.8792374, 120.2312045 14.8793534, 120.2312373 14.8794624, 120.2312913 14.8796548, 120.2313271 14.8797731, 120.2313728 14.879927, 120.2313981 14.880003, 120.2314142 14.8800571, 120.2314569 14.8802252, 120.2315289 14.8804537)",,,yes,,
705036874,Burgos Street,tertiary,False,True,178.632,"LINESTRING (120.2310753 14.8789213, 120.2315351 14.8788189, 120.2322753 14.8786457, 120.2326334 14.8785682, 120.2326933 14.8785535)",,,,,
705040025,Burgos Street,tertiary,False,False,129.003,"LINESTRING (120.2310753 14.8789213, 120.2306283 14.8790118, 120.2303615 14.8790637, 120.2298997 14.8791559)",,,,,
705040024,Macedo Street,residential,False,True,55.236,"LINESTRING (120.2309514 14.8784392, 120.2310753 14.8789213)",,,,,
146155168,,residential,False,True,183.65999999999997,"LINESTRING (120.2309514 14.8784392, 120.2315986 14.878301, 120.2317654 14.8782584, 120.2320548 14.8781827, 120.2323921 14.8781026, 120.2326135 14.8780564)",,,,,
705040024,Macedo Street,residential,False,False,44.589,"LINESTRING (120.2309514 14.8784392, 120.2309396 14.8783843, 120.2308612 14.8780478)",,,,,
146155202,Custodio Street,residential,False,False,4.048,"LINESTRING (120.2326127 14.87802, 120.2326135 14.8780564)",,,,,
146155202,Custodio Street,residential,False,True,41.236,"LINESTRING (120.2326127 14.87802, 120.2325466 14.8776547)",,,,,
"[146155187, 255631676]",,"['unclassified', 'residential']",False,"[False, True]",206.099,"LINESTRING (120.2326127 14.87802, 120.2334374 14.8778389, 120.2339477 14.8777326, 120.2339925 14.877799, 120.2341211 14.8780264, 120.2342071 14.8782008)",,,,,
146155140,Zambales Highway,primary,False,False,31.463,"LINESTRING (120.235032 14.8756048, 120.2350449 14.8754482, 120.2350547 14.8753227)",2,306,,,
"[737786756, 146155139, 146155140]",Zambales Highway,primary,False,True,155.86599999999999,"LINESTRING (120.235032 14.8756048, 120.2349984 14.8759941, 120.234928 14.8763331, 120.2348984 14.8767074, 120.2348677 14.8769958)","['2', '4']",306,yes,17.62,
"[259669432, 269794160, 259669911]",,residential,False,False,140.248,"LINESTRING (120.235032 14.8756048, 120.2357791 14.8756348, 120.235945 14.8756478, 120.2359957 14.8756537, 120.2360266 14.8756619, 120.2360562 14.8756697, 120.2361177 14.8756821, 120.2361786 14.8756871, 120.2362344 14.8756901, 120.2363316 14.8756906)",,,yes,,permissive
259670800,,residential,False,False,26.012,"LINESTRING (120.2363768 14.8754218, 120.2364137 14.8751906)",,,,,
259670800,,residential,False,True,30.281,"LINESTRING (120.2363768 14.8754218, 120.2363316 14.8756906)",,,,,
259670502,,residential,False,False,124.13,"LINESTRING (120.2363768 14.8754218, 120.2372012 14.8755084, 120.2372208 14.8755137, 120.2372362 14.8755312, 120.2373073 14.8757946)",,,,,
259669911,,residential,False,False,27.443,"LINESTRING (120.2373073 14.8757946, 120.2375596 14.8758327)",,,,,
259669911,,residential,False,True,105.55799999999999,"LINESTRING (120.2373073 14.8757946, 120.2367774 14.8757214, 120.2363316 14.8756906)",,,,,
259670502,,residential,False,True,124.13,"LINESTRING (120.2373073 14.8757946, 120.2372362 14.8755312, 120.2372208 14.8755137, 120.2372012 14.8755084, 120.2363768 14.8754218)",,,,,
259670310,,residential,False,False,29.71,"LINESTRING (120.2376499 14.8753055, 120.2375769 14.8750478)",,,,,
259670503,,residential,False,True,27.362,"LINESTRING (120.2376499 14.8753055, 120.2373966 14.8752806)",,,,,
"[259671165, 259670310, 259669911]",,residential,False,True,101.886,"LINESTRING (120.2376499 14.8753055, 120.2378149 14.8756942, 120.2378819 14.8758653, 120.2375596 14.8758327)",,,,,
146155197,Rizal Street,residential,False,False,123.185,"LINESTRING (120.2345227 14.8797021, 120.2334161 14.879991)",,,,,
737786756,Zambales Highway,primary,False,False,170.59199999999998,"LINESTRING (120.2345227 14.8797021, 120.2345044 14.8796318, 120.2344717 14.879464, 120.2344093 14.8791607, 120.2343432 14.8788958, 120.2343398 14.878876, 120.2343184 14.8787507, 120.234281 14.8786131, 120.2342772 14.8785949, 120.2342136 14.8783296, 120.2342071 14.8782008)",2,306,,,
737786756,Zambales Highway,primary,False,True,76.505,"LINESTRING (120.2345227 14.8797021, 120.2345902 14.8799904, 120.2346896 14.8803709)",2,306,,,
369632460,,residential,False,True,14.806000000000001,"LINESTRING (120.2355628 14.8772692, 120.2355426 14.8773383, 120.2355216 14.8773962)",,,,,
737482599,,residential,False,False,45.303,"LINESTRING (120.2368915 14.8795881, 120.2367666 14.8796251, 120.2364846 14.8796942)",,,,,
903998852,,residential,False,True,23.868,"LINESTRING (120.2333713 14.8815888, 120.2333289 14.8813781)",,,,,
705011179,Afable Street,residential,False,False,41.217,"LINESTRING (120.232735 14.8815021, 120.2331095 14.8814221)",,,,,
705011179,Afable Street,residential,False,True,19.164,"LINESTRING (120.232735 14.8815021, 120.2325594 14.8815321)",,,,,
264408995,,residential,False,False,37.656,"LINESTRING (120.232735 14.8815021, 120.2327864 14.8817255, 120.2328156 14.8818316)",,,,,
264408995,,residential,False,True,37.656,"LINESTRING (120.2328156 14.8818316, 120.2327864 14.8817255, 120.232735 14.8815021)",,,,,
297311014,,residential,False,False,12.229,"LINESTRING (120.2347433 14.8740072, 120.2346296 14.8740029)",,,,,
146309992,Recella Street,residential,False,False,50.67999999999999,"LINESTRING (120.2347433 14.8740072, 120.2347515 14.8739338, 120.2347624 14.8738525, 120.2347979 14.8735545)",,,,,
146309992,Recella Street,residential,False,True,83.618,"LINESTRING (120.2347433 14.8740072, 120.2347268 14.8742452, 120.2347228 14.8744217, 120.2347018 14.874758)",,,,,
146155206,Sison Street Extension,residential,False,False,32.99,"LINESTRING (120.2369659 14.8807769, 120.2368926 14.8804888)",,,,,
146155163,Narra Street,residential,False,False,117.51500000000001,"LINESTRING (120.2369659 14.8807769, 120.236389 14.8809384, 120.2359119 14.881058)",,,,,
146155206,Sison Street Extension,residential,False,True,31.444000000000003,"LINESTRING (120.2369659 14.8807769, 120.2370021 14.880887, 120.2370308 14.8810246, 120.2370349 14.8810512)",,,,,
146155205,,residential,False,True,46.349,"LINESTRING (120.2364741 14.8792775, 120.2364846 14.8796942)",,,,,
"[737493744, 146155205]",,residential,False,False,151.57099999999997,"LINESTRING (120.2364741 14.8792775, 120.2364889 14.8791832, 120.2365449 14.8789432, 120.2365561 14.8788882, 120.2365986 14.8787512, 120.2366245 14.8786491, 120.236637 14.8786104, 120.2366681 14.8784824, 120.236753 14.8781468, 120.2367561 14.878119, 120.2367561 14.8780892, 120.2367454 14.8780613, 120.2366388 14.8780162)",,,,,
"[271668793, 737498066]",,residential,False,False,72.365,"LINESTRING (120.2364741 14.8792775, 120.2363218 14.8792655, 120.2361752 14.8792421, 120.2359745 14.8792167, 120.2358054 14.8792045)",,,,,
146155205,,residential,False,False,27.275,"LINESTRING (120.2364779 14.8799394, 120.2364846 14.8796942)",,,,,
146155160,,residential,False,True,64.332,"LINESTRING (120.2364779 14.8799394, 120.2361891 14.8799837, 120.2358871 14.8800326)",,,,,
146155205,,residential,False,True,72.179,"LINESTRING (120.2364779 14.8799394, 120.2364893 14.8801273, 120.2364899 14.8805882)",,,,,
146153944,Burgos Street,tertiary,False,True,167.358,"LINESTRING (120.2326933 14.8785535, 120.2338289 14.8782976, 120.2342071 14.8782008)",,,,,
505954308,Custodio Street,residential,False,True,55.962999999999994,"LINESTRING (120.2326933 14.8785535, 120.2326377 14.8782568, 120.2326135 14.8780564)",,,,,
705036874,Burgos Street,tertiary,False,False,178.632,"LINESTRING (120.2326933 14.8785535, 120.2326334 14.8785682, 120.2322753 14.8786457, 120.2315351 14.8788189, 120.2310753 14.8789213)",,,,,
"[705036875, 146155197]","['Rizal Street', 'Custodio Street']",residential,False,"[False, True]",178.205,"LINESTRING (120.2326933 14.8785535, 120.2327863 14.8790474, 120.2328664 14.8794847, 120.2329082 14.8796951, 120.2329275 14.8797806, 120.2329943 14.8801009, 120.2330229 14.8800963)",,,,,
146155173,Yakal Street,residential,False,False,33.197,"LINESTRING (120.2358294 14.8807703, 120.2359119 14.881058)",,,,,
"[295179201, 295178929, 255488534]",Afable Street,residential,False,False,73.821,"LINESTRING (120.2358294 14.8807703, 120.2360541 14.8807093, 120.2361011 14.8806968, 120.2361137 14.8806931, 120.2362776 14.880651, 120.2364899 14.8805882)",,,yes,,
295179201,Afable Street,residential,False,True,106.424,"LINESTRING (120.2358294 14.8807703, 120.2357096 14.8807997, 120.2348823 14.8810494)",,,,,
"[293808256, 146155174]",,residential,False,"[False, True]",122.12400000000001,"LINESTRING (120.2298183 14.8782947, 120.2299376 14.8781619, 120.2299714 14.8781275, 120.2300505 14.8780649, 120.2301283 14.878042, 120.2302183 14.8780261, 120.2307622 14.877986, 120.230847 14.8779863)",,,,,
"[705040027, 705040028]",Cabral Street,residential,False,False,115.47300000000001,"LINESTRING (120.2298183 14.8782947, 120.2300236 14.8782346, 120.2302439 14.878176, 120.2303351 14.8781609, 120.230496 14.8781248, 120.2308612 14.8780478)",,,,,
295179201,Afable Street,residential,False,False,106.424,"LINESTRING (120.2348823 14.8810494, 120.2357096 14.8807997, 120.2358294 14.8807703)",,,,,
705011179,Afable Street,residential,False,True,170.90699999999998,"LINESTRING (120.2348823 14.8810494, 120.2344166 14.8811551, 120.2339994 14.8812346, 120.2333289 14.8813781)",,,,,
737786756,Zambales Highway,primary,False,False,78.266,"LINESTRING (120.2348823 14.8810494, 120.2348642 14.8809679, 120.2348382 14.8808694, 120.2348216 14.8808107, 120.2347704 14.8806503, 120.2347266 14.8805064, 120.2346896 14.8803709)",2,306,,,
146155208,Aroma Street,residential,False,True,82.75399999999999,"LINESTRING (120.2368293 14.8772956, 120.2367772 14.8775435, 120.2367562 14.8776149, 120.2367541 14.8776222, 120.2367038 14.8777942, 120.2366799 14.8778757, 120.2366388 14.8780162)",,,,,
260052952,,residential,False,False,36.812,"LINESTRING (120.2368293 14.8772956, 120.236784 14.8772932, 120.2367186 14.8772759, 120.2366939 14.8772541, 120.2366843 14.8772101, 120.2366794 14.8770658)",,,,,
