osmid,lanes,highway,oneway,reversed,length,geometry,name
32837140,2,tertiary,False,False,41.648,"LINESTRING (124.1073526 12.6472294, 124.1070797 12.646966)",
151011564,,residential,False,False,140.028,"LINESTRING (124.1073526 12.6472294, 124.1083123 12.6480714)",
908035455,2,residential,False,False,33.579,"LINESTRING (124.1073526 12.6472294, 124.1075722 12.6470166)",
908616960,2,tertiary,False,True,128.49200000000002,"LINESTRING (124.1073526 12.6472294, 124.1069739 12.6475695, 124.1065031 12.6480341)",
32837140,2,tertiary,False,False,89.717,"LINESTRING (124.1067197 12.6466293, 124.1061363 12.6460575)",
32837140,2,tertiary,False,True,54.105,"LINESTRING (124.1067197 12.6466293, 124.1070797 12.646966)",
247229133,,residential,False,False,37.968,"LINESTRING (124.1067197 12.6466293, 124.1069678 12.6463885)",
247229126,,residential,False,False,99.79,"LINESTRING (124.1051969 12.6451238, 124.1058956 12.6445402)",
32837140,2,tertiary,False,True,65.334,"LINESTRING (124.1051969 12.6451238, 124.1056119 12.6455329, 124.1056207 12.6455412)",
151011563,,residential,False,False,85.766,"LINESTRING (124.1081556 12.6464826, 124.108656 12.6470797)",Santa Magdalena Road
151011563,,residential,False,True,45.95,"LINESTRING (124.1081556 12.6464826, 124.1078816 12.6461675)",Santa Magdalena Road
908035455,2,residential,False,True,49.919,"LINESTRING (124.1081556 12.6464826, 124.1078135 12.6467828)",
151011563,,residential,False,True,51.901,"LINESTRING (124.1097922 12.6481296, 124.1093952 12.6478692)",Santa Magdalena Road
734415681,,residential,False,True,58.59,"LINESTRING (124.1097922 12.6481296, 124.1094609 12.6485457)",
151011563,,residential,False,False,242.968,"LINESTRING (124.1097922 12.6481296, 124.110387 12.6485117, 124.1108423 12.6488386, 124.1113903 12.649447, 124.1114649 12.6495531)",Santa Magdalena Road
908616960,2,tertiary,False,False,128.49200000000002,"LINESTRING (124.1065031 12.6480341, 124.1069739 12.6475695, 124.1073526 12.6472294)",
247229129,,residential,False,False,88.965,"LINESTRING (124.1056207 12.6455412, 124.1062483 12.6450263)",
32837140,2,tertiary,False,False,65.334,"LINESTRING (124.1056207 12.6455412, 124.1056119 12.6455329, 124.1051969 12.6451238)",
32837140,2,tertiary,False,True,80.163,"LINESTRING (124.1056207 12.6455412, 124.1057007 12.6456173, 124.1061363 12.6460575)",
151011563,,residential,False,False,159.982,"LINESTRING (124.1066044 12.6447574, 124.1075764 12.6458393)",Santa Magdalena Road
151011563,,residential,False,True,67.951,"LINESTRING (124.1066044 12.6447574, 124.1061853 12.6443033)",Santa Magdalena Road
247229129,,residential,False,True,48.855,"LINESTRING (124.1066044 12.6447574, 124.1062483 12.6450263)",
247229129,,residential,False,False,48.855,"LINESTRING (124.1062483 12.6450263, 124.1066044 12.6447574)",
247229129,,residential,False,True,88.965,"LINESTRING (124.1062483 12.6450263, 124.1056207 12.6455412)",
247229130,,residential,False,False,66.227,"LINESTRING (124.1062483 12.6450263, 124.1058956 12.6445402)",
247231157,,residential,False,False,56.845,"LINESTRING (124.1062483 12.6450263, 124.1065629 12.6454351)",
247229126,,residential,False,False,41.011,"LINESTRING (124.1058956 12.6445402, 124.1061853 12.6443033)",
247229126,,residential,False,True,99.79,"LINESTRING (124.1058956 12.6445402, 124.1051969 12.6451238)",
247229130,,residential,False,True,66.227,"LINESTRING (124.1058956 12.6445402, 124.1062483 12.6450263)",
151011563,,residential,False,False,49.278,"LINESTRING (124.1075764 12.6458393, 124.1078816 12.6461675)",Santa Magdalena Road
151011563,,residential,False,True,159.982,"LINESTRING (124.1075764 12.6458393, 124.1066044 12.6447574)",Santa Magdalena Road
247229133,,residential,False,True,50.932,"LINESTRING (124.1075764 12.6458393, 124.107224 12.6461419)",
247229133,,residential,False,False,50.932,"LINESTRING (124.107224 12.6461419, 124.1075764 12.6458393)",
247229133,,residential,False,True,39.046,"LINESTRING (124.107224 12.6461419, 124.1069678 12.6463885)",
247229134,,residential,False,False,50.885,"LINESTRING (124.107224 12.6461419, 124.1075395 12.6464805)",
247229134,,residential,False,False,44.874,"LINESTRING (124.1075395 12.6464805, 124.1078135 12.6467828)",
247229134,,residential,False,True,50.885,"LINESTRING (124.1075395 12.6464805, 124.107224 12.6461419)",
247231155,,residential,False,False,50.882,"LINESTRING (124.1075395 12.6464805, 124.1078816 12.6461675)",
247231155,,residential,False,True,36.529,"LINESTRING (124.1075395 12.6464805, 124.1072991 12.6467105)",
247229134,,residential,False,False,83.143,"LINESTRING (124.1078135 12.6467828, 124.1083364 12.6473294)",
247229134,,residential,False,True,44.874,"LINESTRING (124.1078135 12.6467828, 124.1075395 12.6464805)",
908035455,2,residential,False,False,49.919,"LINESTRING (124.1078135 12.6467828, 124.1081556 12.6464826)",
