osmid,lanes,name,highway,oneway,reversed,length,bridge,geometry,junction
740861826,2,,tertiary,False,False,104.055,,"LINESTRING (123.3384153 7.615858, 123.3392448 7.6154111)",
740861826,2,,tertiary,False,True,112.069,,"LINESTRING (123.3384153 7.615858, 123.3375307 7.616355)",
"[158958339, 166099645]",,,residential,False,"[False, True]",113.05199999999999,,"LINESTRING (123.3384153 7.615858, 123.3386115 7.616215, 123.3389167 7.6167449)",
158958421,,Zamboanga del Sur Coastal Road,secondary,False,True,114.417,,"LINESTRING (123.3361217 7.6159831, 123.3366508 7.6168684)",
740861818,2,Zamboanga del Sur Coastal Road,secondary,False,False,112.56,,"LINESTRING (123.3361217 7.6159831, 123.3370074 7.6154791)",
"[740861816, 1005328269, 158958183]",2,,residential,False,"[False, True]",293.96000000000004,yes,"LINESTRING (123.3361217 7.6159831, 123.3358562 7.6156694, 123.3356443 7.6154753, 123.3352768 7.6152334, 123.3351483 7.615176, 123.334987 7.615104, 123.3344252 7.6149329, 123.3338284 7.6147708)",
158958421,,Zamboanga del Sur Coastal Road,secondary,False,False,114.417,,"LINESTRING (123.3366508 7.6168684, 123.3361217 7.6159831)",
158958421,,Zamboanga del Sur Coastal Road,secondary,False,True,111.692,,"LINESTRING (123.3366508 7.6168684, 123.3371396 7.6177483)",
"[158958276, 740861813, 166099646]",,,residential,False,True,340.807,,"LINESTRING (123.3366508 7.6168684, 123.3357932 7.6173748, 123.3357798 7.6173981, 123.3357751 7.61743, 123.3357777 7.6174738, 123.3361395 7.6182403, 123.33617 7.6182568, 123.3362002 7.6182555, 123.3362465 7.6182442, 123.3371396 7.6177483)",
740861826,2,,tertiary,False,False,112.533,,"LINESTRING (123.3366508 7.6168684, 123.3375307 7.616355)",
158958421,,Zamboanga del Sur Coastal Road,secondary,False,False,111.692,,"LINESTRING (123.3371396 7.6177483, 123.3366508 7.6168684)",
"[158958276, 740861813, 166099646]",,,residential,False,False,340.80699999999996,,"LINESTRING (123.3371396 7.6177483, 123.3362465 7.6182442, 123.3362002 7.6182555, 123.33617 7.6182568, 123.3361395 7.6182403, 123.3357777 7.6174738, 123.3357751 7.61743, 123.3357798 7.6173981, 123.3357932 7.6173748, 123.3366508 7.6168684)",
740861811,,,residential,False,True,111.183,,"LINESTRING (123.3371396 7.6177483, 123.3380202 7.6172605)",
166099649,,,residential,False,False,182.507,,"LINESTRING (123.3361512 7.611974, 123.3363886 7.6119872, 123.3366568 7.6120311, 123.3368848 7.6121162, 123.3371343 7.6122239, 123.3373328 7.6123236, 123.3374816 7.6124153, 123.3376747 7.6125442)",
166099649,,,residential,False,True,156.327,,"LINESTRING (123.3361512 7.611974, 123.3363202 7.6124073, 123.3364087 7.6126067, 123.3366206 7.6129962, 123.336779 7.6132292)",
844954712,,,residential,False,True,92.064,,"LINESTRING (123.3361512 7.611974, 123.3359031 7.6119567, 123.335655 7.6119607, 123.3353198 7.6120072)",
158958137,2,Zamboanga del Sur Coastal Road,secondary,False,True,10.38,,"LINESTRING (123.3376747 7.6125442, 123.3377164 7.6126279)",
166099649,,,residential,False,True,182.50699999999998,,"LINESTRING (123.3376747 7.6125442, 123.3374816 7.6124153, 123.3373328 7.6123236, 123.3371343 7.6122239, 123.3368848 7.6121162, 123.3366568 7.6120311, 123.3363886 7.6119872, 123.3361512 7.611974)",
158958357,,,residential,False,False,123.08,,"LINESTRING (123.336779 7.6132292, 123.3369771 7.6131108, 123.3377164 7.6126279)",
158958357,,,residential,False,True,367.831,,"LINESTRING (123.336779 7.6132292, 123.3359255 7.613734, 123.3338284 7.6147708)",
166099649,,,residential,False,False,156.327,,"LINESTRING (123.336779 7.6132292, 123.3366206 7.6129962, 123.3364087 7.6126067, 123.3363202 7.6124073, 123.3361512 7.611974)",
158958339,,,residential,False,True,115.608,,"LINESTRING (123.3379161 7.6149436, 123.3384153 7.615858)",
740861818,2,Zamboanga del Sur Coastal Road,secondary,False,True,116.516,,"LINESTRING (123.3379161 7.6149436, 123.3370074 7.6154791)",
740861818,2,Zamboanga del Sur Coastal Road,secondary,False,False,102.21000000000001,,"LINESTRING (123.3379161 7.6149436, 123.3385386 7.614599, 123.3387235 7.6144915)",
166099648,,,residential,False,False,113.192,,"LINESTRING (123.3370074 7.6154791, 123.3375307 7.616355)",
740861818,2,Zamboanga del Sur Coastal Road,secondary,False,False,116.516,,"LINESTRING (123.3370074 7.6154791, 123.3379161 7.6149436)",
740861818,2,Zamboanga del Sur Coastal Road,secondary,False,True,112.56,,"LINESTRING (123.3370074 7.6154791, 123.3361217 7.6159831)",
166099648,,,residential,False,False,114.23,,"LINESTRING (123.3375307 7.616355, 123.3380202 7.6172605)",
166099648,,,residential,False,True,113.192,,"LINESTRING (123.3375307 7.616355, 123.3370074 7.6154791)",
740861826,2,,tertiary,False,False,112.069,,"LINESTRING (123.3375307 7.616355, 123.3384153 7.615858)",
740861826,2,,tertiary,False,True,112.533,,"LINESTRING (123.3375307 7.616355, 123.3366508 7.6168684)",
166099648,,,residential,False,True,114.23,,"LINESTRING (123.3380202 7.6172605, 123.3375307 7.616355)",
740861811,,,residential,False,False,111.183,,"LINESTRING (123.3380202 7.6172605, 123.3371396 7.6177483)",
740861811,,,residential,False,True,114.236,,"LINESTRING (123.3380202 7.6172605, 123.3389167 7.6167449)",
166099645,,,residential,False,True,113.661,,"LINESTRING (123.339428 7.6176326, 123.3389167 7.6167449)",
158958364,,,residential,False,False,324.37399999999997,,"LINESTRING (123.3406869 7.6179517, 123.3404039 7.6173761, 123.3401154 7.6168899, 123.3396422 7.616113, 123.3394261 7.6157583, 123.3392448 7.6154111)",
166099645,,,residential,False,False,113.661,,"LINESTRING (123.3389167 7.6167449, 123.339428 7.6176326)",
740861811,,,residential,False,False,114.236,,"LINESTRING (123.3389167 7.6167449, 123.3380202 7.6172605)",
"[158958339, 166099645]",,,residential,False,"[False, True]",113.05199999999999,,"LINESTRING (123.3389167 7.6167449, 123.3386115 7.616215, 123.3384153 7.615858)",
740861820,2,Zamboanga del Sur Coastal Road,secondary,True,False,69.33500000000001,,"LINESTRING (123.3379514 7.6130453, 123.3380497 7.6131526, 123.3382874 7.6135692)",
"[158958137, 1121952370, 740861819]",2,Zamboanga del Sur Coastal Road,secondary,False,False,53.14999999999999,yes,"LINESTRING (123.3379514 7.6130453, 123.3377896 7.6127579, 123.3377367 7.6126639, 123.3377164 7.6126279)",
1005328270,1,,unclassified,True,False,48.621,,"LINESTRING (123.3392154 7.6141731, 123.3395974 7.6139544)",
1121952367,1,,unclassified,False,True,6.146,,"LINESTRING (123.3392154 7.6141731, 123.3392427 7.6142213)",
740861826,2,,tertiary,False,True,5.07,,"LINESTRING (123.3392841 7.6153874, 123.3392448 7.6154111)",
1121952366,2,,residential,False,False,108.793,,"LINESTRING (123.3392841 7.6153874, 123.3401478 7.6149137)",
882251999,2,,tertiary,False,False,111.988,,"LINESTRING (123.3392841 7.6153874, 123.3388988 7.6147043, 123.3387883 7.6145083)",
844954712,,,residential,False,False,92.064,,"LINESTRING (123.3353198 7.6120072, 123.335655 7.6119607, 123.3359031 7.6119567, 123.3361512 7.611974)",
158958359,,,residential,False,False,6.807,,"LINESTRING (123.3382345 7.6136008, 123.3382874 7.6135692)",
1005328271,2,Zamboanga del Sur Coastal Road,secondary,True,False,69.50200000000001,,"LINESTRING (123.3382345 7.6136008, 123.3379958 7.6131871, 123.3379514 7.6130453)",
158958359,,,residential,False,True,6.807,,"LINESTRING (123.3382874 7.6135692, 123.3382345 7.6136008)",
740861820,2,Zamboanga del Sur Coastal Road,secondary,True,False,49.511,,"LINESTRING (123.3382874 7.6135692, 123.3385085 7.6139568)",
158958359,,,residential,False,False,106.357,,"LINESTRING (123.3382874 7.6135692, 123.3387265 7.6133052, 123.3391224 7.6130902)",
1121952369,1,,unclassified,True,False,4.783,,"LINESTRING (123.3396323 7.6139599, 123.3396244 7.6140022)",
158958445,,,residential,False,False,107.299,,"LINESTRING (123.3396323 7.6139599, 123.3402255 7.6136356, 123.3404991 7.6135234)",
740861810,,,residential,False,False,109.43,,"LINESTRING (123.3395974 7.6139544, 123.3391224 7.6130902)",
863570021,2,,residential,False,True,6.091,,"LINESTRING (123.3395974 7.6139544, 123.3396244 7.6140022)",
1005328270,1,,unclassified,True,False,3.895,,"LINESTRING (123.3395974 7.6139544, 123.3396323 7.6139599)",
863570021,2,,residential,False,False,6.091,,"LINESTRING (123.3396244 7.6140022, 123.3395974 7.6139544)",
863570021,2,,residential,False,True,116.621,,"LINESTRING (123.3396244 7.6140022, 123.3401478 7.6149137)",
1121952369,1,,unclassified,True,False,48.614,,"LINESTRING (123.3396244 7.6140022, 123.3392427 7.6142213)",
1121952367,1,,unclassified,False,False,6.146,,"LINESTRING (123.3392427 7.6142213, 123.3392154 7.6141731)",
1121952369,1,,unclassified,True,False,54.78,,"LINESTRING (123.3392427 7.6142213, 123.3388126 7.6144682)",
1005328270,1,,unclassified,True,False,55.012,,"LINESTRING (123.3387851 7.6144238, 123.3392154 7.6141731)",
1005328272,2,Dinas Rotunda,secondary,False,False,1.423,,"LINESTRING (123.3387851 7.6144238, 123.3387728 7.6144199)",circular
1005328272,2,Dinas Rotunda,secondary,False,True,6.114,,"LINESTRING (123.3387851 7.6144238, 123.3387967 7.6144314, 123.3388056 7.6144419, 123.338811 7.6144545, 123.3388126 7.6144682)",circular
1005328272,2,Dinas Rotunda,secondary,False,False,6.113999999999999,,"LINESTRING (123.3388126 7.6144682, 123.338811 7.6144545, 123.3388056 7.6144419, 123.3387967 7.6144314, 123.3387851 7.6144238)",circular
1005328272,2,Dinas Rotunda,secondary,False,True,5.414,,"LINESTRING (123.3388126 7.6144682, 123.3388094 7.6144841, 123.338801 7.614498, 123.3387883 7.6145083)",circular
882251999,2,,tertiary,False,True,111.988,,"LINESTRING (123.3387883 7.6145083, 123.3388988 7.6147043, 123.3392841 7.6153874)",
1005328272,2,Dinas Rotunda,secondary,False,False,5.414,,"LINESTRING (123.3387883 7.6145083, 123.338801 7.614498, 123.3388094 7.6144841, 123.3388126 7.6144682)",circular
1005328272,2,Dinas Rotunda,secondary,False,True,8.13,,"LINESTRING (123.3387883 7.6145083, 123.3387745 7.6145134, 123.3387597 7.6145142, 123.3387455 7.6145105, 123.338733 7.6145027, 123.3387235 7.6144915)",circular
740861818,2,Zamboanga del Sur Coastal Road,secondary,False,True,102.21000000000001,,"LINESTRING (123.3387235 7.6144915, 123.3385386 7.614599, 123.3379161 7.6149436)",
1005328272,2,Dinas Rotunda,secondary,False,False,8.129999999999999,,"LINESTRING (123.3387235 7.6144915, 123.338733 7.6145027, 123.3387455 7.6145105, 123.3387597 7.6145142, 123.3387745 7.6145134, 123.3387883 7.6145083)",circular
1005328272,2,Dinas Rotunda,secondary,False,True,5.374,,"LINESTRING (123.3387235 7.6144915, 123.3387186 7.6144804, 123.3387166 7.6144685, 123.3387177 7.6144565, 123.3387218 7.6144451)",circular
740861820,2,Zamboanga del Sur Coastal Road,secondary,True,False,59.163,,"LINESTRING (123.3385085 7.6139568, 123.3387728 7.6144199)",
1121952368,2,,secondary_link,False,True,6.549,,"LINESTRING (123.3385085 7.6139568, 123.3384569 7.613986)",
1005328271,2,Zamboanga del Sur Coastal Road,secondary,True,False,49.35,,"LINESTRING (123.3384569 7.613986, 123.3382345 7.6136008)",
1121952368,2,,secondary_link,False,False,6.549,,"LINESTRING (123.3384569 7.613986, 123.3385085 7.6139568)",
1005328272,2,Dinas Rotunda,secondary,False,True,1.423,,"LINESTRING (123.3387728 7.6144199, 123.3387851 7.6144238)",circular
1005328272,2,Dinas Rotunda,secondary,False,False,6.694,,"LINESTRING (123.3387728 7.6144199, 123.3387576 7.6144197, 123.3387431 7.6144242, 123.3387308 7.614433, 123.3387218 7.6144451)",circular
1005328271,2,Zamboanga del Sur Coastal Road,secondary,True,False,58.809,,"LINESTRING (123.3387218 7.6144451, 123.3384569 7.613986)",
1005328272,2,Dinas Rotunda,secondary,False,False,5.3740000000000006,,"LINESTRING (123.3387218 7.6144451, 123.3387177 7.6144565, 123.3387166 7.6144685, 123.3387186 7.6144804, 123.3387235 7.6144915)",circular
1005328272,2,Dinas Rotunda,secondary,False,True,6.694,,"LINESTRING (123.3387218 7.6144451, 123.3387308 7.614433, 123.3387431 7.6144242, 123.3387576 7.6144197, 123.3387728 7.6144199)",circular
