osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,bridge
667141910,tertiary,False,True,202.447,,,,"LINESTRING (123.5079725 10.1159157, 123.5092473 10.1145967)",
157041808,trunk,False,False,38.495,2,830,Samboan-Barili Road,"LINESTRING (123.5079725 10.1159157, 123.5077715 10.1157698, 123.5076895 10.1157102)",
"[157041808, 800308536, 800308535]",trunk,False,True,96.888,2,"['83', '830']","['Carcar - Barili Road', 'Samboan-Barili Road']","LINESTRING (123.5079725 10.1159157, 123.5083615 10.1162044, 123.5084283 10.116254, 123.5086052 10.1163853, 123.5086792 10.1164403)",yes
156906778,trunk,False,True,343.02899999999994,2,83,Carcar - Barili Road,"LINESTRING (123.5138986 10.1167977, 123.5134238 10.1170776, 123.5132247 10.1171412, 123.5125201 10.1172311, 123.5122061 10.1172915, 123.5119719 10.1173744, 123.5111161 10.1178098, 123.5109964 10.1178552)",
897471780,residential,False,False,174.183,,,,"LINESTRING (123.5138986 10.1167977, 123.5136223 10.1167502, 123.5128847 10.1161217, 123.5130858 10.1158577)",
156906778,trunk,False,False,34.42400000000001,2,83,Carcar - Barili Road,"LINESTRING (123.5106877 10.1178609, 123.510839 10.1178875, 123.5109964 10.1178552)",
"[799038984, 156906785, 156906778]",trunk,False,True,113.57900000000001,2,83,Carcar - Barili Road,"LINESTRING (123.5106877 10.1178609, 123.5105492 10.1177872, 123.5103074 10.117614, 123.5098379 10.1172769)",yes
156906792,residential,False,False,43.603,,,,"LINESTRING (123.5106877 10.1178609, 123.5106243 10.1180876, 123.5105352 10.1182178)",
156906792,residential,False,True,43.603,,,,"LINESTRING (123.5105352 10.1182178, 123.5106243 10.1180876, 123.5106877 10.1178609)",
156906797,residential,False,False,213.44,,,,"LINESTRING (123.5105352 10.1182178, 123.5105738 10.1182897, 123.511116 10.1191059, 123.511396 10.1194356, 123.5116377 10.1197976)",
156906797,residential,False,True,39.732,,,,"LINESTRING (123.5118154 10.1201091, 123.5116503 10.1198164, 123.5116377 10.1197976)",
157041806,secondary,False,False,178.318,,,Felix Paras Street,"LINESTRING (123.512365 10.1127505, 123.511222 10.1138931)",
667141908,residential,False,False,78.144,,,,"LINESTRING (123.512365 10.1127505, 123.5128628 10.1132542)",
667141909,tertiary,False,True,106.998,,,,"LINESTRING (123.512365 10.1127505, 123.5116661 10.1120778)",
157041806,secondary,False,False,120.414,,,Felix Paras Street,"LINESTRING (123.511222 10.1138931, 123.5104506 10.1146651)",
157041806,secondary,False,True,178.318,,,Felix Paras Street,"LINESTRING (123.511222 10.1138931, 123.512365 10.1127505)",
157041819,residential,False,False,44.476,,,,"LINESTRING (123.511222 10.1138931, 123.5114877 10.1141957)",
157041819,residential,False,True,102.432,,,,"LINESTRING (123.511222 10.1138931, 123.5106025 10.1132027)",
157041806,secondary,False,False,87.011,,,Felix Paras Street,"LINESTRING (123.5104506 10.1146651, 123.509895 10.1152247)",
157041806,secondary,False,True,120.414,,,Felix Paras Street,"LINESTRING (123.5104506 10.1146651, 123.511222 10.1138931)",
157041818,residential,False,False,43.918,,,,"LINESTRING (123.5104506 10.1146651, 123.51071 10.1149664)",
157041818,residential,False,True,100.839,,,,"LINESTRING (123.5104506 10.1146651, 123.5098196 10.1140044)",
157041806,secondary,False,False,189.693,,,Felix Paras Street,"LINESTRING (123.509895 10.1152247, 123.5086792 10.1164403)",
157041806,secondary,False,True,87.011,,,Felix Paras Street,"LINESTRING (123.509895 10.1152247, 123.5104506 10.1146651)",
157041817,residential,False,False,44.305,,,,"LINESTRING (123.509895 10.1152247, 123.5101733 10.115514)",
157041817,residential,False,True,99.516,,,,"LINESTRING (123.509895 10.1152247, 123.5092473 10.1145967)",
157041806,secondary,False,True,189.693,,,Felix Paras Street,"LINESTRING (123.5086792 10.1164403, 123.509895 10.1152247)",
799038984,trunk,False,False,43.857,2,83,Carcar - Barili Road,"LINESTRING (123.5086792 10.1164403, 123.5089999 10.1166767)",
"[800308536, 157041808, 800308535]",trunk,False,False,96.888,2,"['83', '830']","['Carcar - Barili Road', 'Samboan-Barili Road']","LINESTRING (123.5086792 10.1164403, 123.5086052 10.1163853, 123.5084283 10.116254, 123.5083615 10.1162044, 123.5079725 10.1159157)",yes
157041812,residential,False,True,360.119,,,,"LINESTRING (123.5098379 10.1172769, 123.5099829 10.1171077, 123.5109442 10.1161269, 123.5110494 10.1160145, 123.5112799 10.1157681, 123.5120826 10.11491)",
"[799038984, 156906785, 156906778]",trunk,False,False,113.57900000000001,2,83,Carcar - Barili Road,"LINESTRING (123.5098379 10.1172769, 123.5103074 10.117614, 123.5105492 10.1177872, 123.5106877 10.1178609)",yes
799038984,trunk,False,True,113.441,2,83,Carcar - Barili Road,"LINESTRING (123.5098379 10.1172769, 123.5092941 10.1168874, 123.5089999 10.1166767)",
799038984,trunk,False,True,43.857,2,83,Carcar - Barili Road,"LINESTRING (123.5089999 10.1166767, 123.5086792 10.1164403)",
157041811,residential,False,False,182.247,,,Manuel Soza Street,"LINESTRING (123.5089999 10.1166767, 123.509544 10.1161376, 123.5098174 10.1158667, 123.5101733 10.115514)",
799038984,trunk,False,False,113.441,2,83,Carcar - Barili Road,"LINESTRING (123.5089999 10.1166767, 123.5092941 10.1168874, 123.5098379 10.1172769)",
157041815,residential,False,False,208.834,,,,"LINESTRING (123.5076895 10.1157102, 123.5088832 10.1142452)",
157041808,trunk,False,False,142.244,2,830,Samboan-Barili Road,"LINESTRING (123.5076895 10.1157102, 123.5069715 10.1151889, 123.5066108 10.1150027)",
157041808,trunk,False,True,38.495,2,830,Samboan-Barili Road,"LINESTRING (123.5076895 10.1157102, 123.5077715 10.1157698, 123.5079725 10.1159157)",
157041808,trunk,False,False,9.222,2,830,Samboan-Barili Road,"LINESTRING (123.5066108 10.1150027, 123.5065266 10.1150001)",
678069899,residential,False,False,226.553,,,,"LINESTRING (123.5066108 10.1150027, 123.5077357 10.1132925)",
157041808,trunk,False,True,142.244,2,830,Samboan-Barili Road,"LINESTRING (123.5066108 10.1150027, 123.5069715 10.1151889, 123.5076895 10.1157102)",
157041808,trunk,False,True,115.724,2,830,Samboan-Barili Road,"LINESTRING (123.5054702 10.1150052, 123.5059716 10.1149833, 123.5065266 10.1150001)",
157041866,residential,False,False,160.35999999999999,,,,"LINESTRING (123.5054702 10.1150052, 123.5054494 10.1152441, 123.5054009 10.1153055, 123.5052812 10.1153215, 123.504862 10.1162386)",
157041817,residential,False,True,44.305,,,,"LINESTRING (123.5101733 10.115514, 123.509895 10.1152247)",
157041811,residential,False,False,84.613,,,Manuel Soza Street,"LINESTRING (123.5101733 10.115514, 123.5106334 10.1150438, 123.51071 10.1149664)",
157041811,residential,False,True,182.247,,,Manuel Soza Street,"LINESTRING (123.5101733 10.115514, 123.5098174 10.1158667, 123.509544 10.1161376, 123.5089999 10.1166767)",
157041811,residential,False,False,120.796,,,Manuel Soza Street,"LINESTRING (123.51071 10.1149664, 123.5114877 10.1141957)",
157041818,residential,False,True,43.918,,,,"LINESTRING (123.51071 10.1149664, 123.5104506 10.1146651)",
157041811,residential,False,True,84.613,,,Manuel Soza Street,"LINESTRING (123.51071 10.1149664, 123.5106334 10.1150438, 123.5101733 10.115514)",
157041811,residential,False,False,154.196,,,Manuel Soza Street,"LINESTRING (123.5114877 10.1141957, 123.5126441 10.1134039)",
157041811,residential,False,True,120.796,,,Manuel Soza Street,"LINESTRING (123.5114877 10.1141957, 123.51071 10.1149664)",
157041819,residential,False,False,102.711,,,,"LINESTRING (123.5114877 10.1141957, 123.5120826 10.11491)",
157041819,residential,False,True,44.476,,,,"LINESTRING (123.5114877 10.1141957, 123.511222 10.1138931)",
157041811,residential,False,True,29.159,,,Manuel Soza Street,"LINESTRING (123.5128628 10.1132542, 123.5126441 10.1134039)",
667141908,residential,False,True,78.144,,,,"LINESTRING (123.5128628 10.1132542, 123.512365 10.1127505)",
157041819,residential,False,True,102.711,,,,"LINESTRING (123.5120826 10.11491, 123.5114877 10.1141957)",
157041812,residential,False,False,360.119,,,,"LINESTRING (123.5120826 10.11491, 123.5112799 10.1157681, 123.5110494 10.1160145, 123.5109442 10.1161269, 123.5099829 10.1171077, 123.5098379 10.1172769)",
667141909,tertiary,False,False,106.998,,,,"LINESTRING (123.5116661 10.1120778, 123.512365 10.1127505)",
667141910,tertiary,False,False,170.885,,,,"LINESTRING (123.5116661 10.1120778, 123.5106025 10.1132027)",
157041819,residential,False,False,102.432,,,,"LINESTRING (123.5106025 10.1132027, 123.511222 10.1138931)",
157041819,residential,False,True,75.762,,,,"LINESTRING (123.5106025 10.1132027, 123.5101588 10.1126798)",
667141910,tertiary,False,False,123.659,,,,"LINESTRING (123.5106025 10.1132027, 123.5098196 10.1140044)",
667141910,tertiary,False,True,170.885,,,,"LINESTRING (123.5106025 10.1132027, 123.5116661 10.1120778)",
157041818,residential,False,False,100.839,,,,"LINESTRING (123.5098196 10.1140044, 123.5104506 10.1146651)",
157041818,residential,False,True,64.166,,,,"LINESTRING (123.5098196 10.1140044, 123.5094327 10.1135709)",
667141910,tertiary,False,False,90.898,,,,"LINESTRING (123.5098196 10.1140044, 123.5092473 10.1145967)",
667141910,tertiary,False,True,123.659,,,,"LINESTRING (123.5098196 10.1140044, 123.5106025 10.1132027)",
157041817,residential,False,False,99.516,,,,"LINESTRING (123.5092473 10.1145967, 123.509895 10.1152247)",
157041817,residential,False,True,55.823,,,,"LINESTRING (123.5092473 10.1145967, 123.5088832 10.1142452)",
667141910,tertiary,False,False,202.447,,,,"LINESTRING (123.5092473 10.1145967, 123.5079725 10.1159157)",
667141910,tertiary,False,True,90.898,,,,"LINESTRING (123.5092473 10.1145967, 123.5098196 10.1140044)",
157041815,residential,False,False,96.126,,,,"LINESTRING (123.5088832 10.1142452, 123.5094327 10.1135709)",
157041815,residential,False,True,208.834,,,,"LINESTRING (123.5088832 10.1142452, 123.5076895 10.1157102)",
157041817,residential,False,False,55.823,,,,"LINESTRING (123.5088832 10.1142452, 123.5092473 10.1145967)",
157041817,residential,False,True,164.32,,,,"LINESTRING (123.5088832 10.1142452, 123.5077357 10.1132925)",
157041815,residential,False,False,127.027,,,,"LINESTRING (123.5094327 10.1135709, 123.5101588 10.1126798)",
157041815,residential,False,True,96.126,,,,"LINESTRING (123.5094327 10.1135709, 123.5088832 10.1142452)",
157041818,residential,False,False,64.166,,,,"LINESTRING (123.5094327 10.1135709, 123.5098196 10.1140044)",
157041818,residential,False,True,177.225,,,,"LINESTRING (123.5094327 10.1135709, 123.508333 10.1124012)",
