osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
"[1148005611, 1148005612, 43321939, 966111613, 520623166]",2,241,Malasiqui-Calasiao Road,primary,"['60', '50']",False,True,381.84,viaduct,"LINESTRING (120.357609 16.009509, 120.3576462 16.009367, 120.35767 16.0092765, 120.3578332 16.0086545, 120.3579591 16.0082681, 120.3581057 16.0077101, 120.358146 16.0075771, 120.3582123 16.0073514, 120.3584852 16.0063651, 120.3585286 16.0061914)"
43324542,,,Mamaradlo Street,primary,30,False,False,140.05599999999998,,"LINESTRING (120.357609 16.009509, 120.3574917 16.0094458, 120.3573567 16.0093977, 120.3570986 16.0093065, 120.3569116 16.0092586, 120.356833 16.0092417, 120.3563538 16.0091847)"
108849755,2,241,Puesta Street,primary,50,False,True,110.56700000000001,,"LINESTRING (120.357609 16.009509, 120.3579924 16.0097269, 120.3584899 16.0100301)"
108849761,2,241,,primary,50,True,False,22.965,,"LINESTRING (120.3584899 16.0100301, 120.3584935 16.0102366)"
520598244,2,,Gabon Road,secondary,50,False,True,31.94,,"LINESTRING (120.3584899 16.0100301, 120.3587436 16.0101819)"
108849755,2,241,Puesta Street,primary,50,False,False,110.56700000000001,,"LINESTRING (120.3584899 16.0100301, 120.3579924 16.0097269, 120.357609 16.009509)"
520598239,4,241,Calasiao-Dagupan Road,primary,50,True,False,119.297,,"LINESTRING (120.3584935 16.0102366, 120.3580772 16.0110192, 120.3579884 16.0111933)"
520586446,,,San Miguel Street,tertiary,,False,False,80.662,,"LINESTRING (120.3579884 16.0111933, 120.3572884 16.0109222)"
520595668,,,San Miguel Street,residential,,False,True,154.3,,"LINESTRING (120.3579884 16.0111933, 120.3587673 16.0115451, 120.3589126 16.0116107, 120.3592955 16.0117824)"
"[43321760, 43321759]",,,,residential,,False,"[False, True]",355.3649999999999,,"LINESTRING (120.3612328 16.0066335, 120.361594 16.0053567, 120.3615942 16.0053314, 120.3615907 16.0053094, 120.3615796 16.0052864, 120.3615546 16.0052719, 120.3615214 16.0052577, 120.3611851 16.0051649, 120.3611535 16.0051633, 120.3611307 16.0051697, 120.3611142 16.0051807, 120.3611047 16.0051925, 120.361098 16.0052094, 120.360754 16.0064614)"
47228822,,,,residential,,False,False,54.644999999999996,,"LINESTRING (120.3612328 16.0066335, 120.3611275 16.0065994, 120.360754 16.0064614)"
"[43321760, 43321759]",,,,residential,,False,"[False, True]",355.3649999999999,,"LINESTRING (120.360754 16.0064614, 120.361098 16.0052094, 120.3611047 16.0051925, 120.3611142 16.0051807, 120.3611307 16.0051697, 120.3611535 16.0051633, 120.3611851 16.0051649, 120.3615214 16.0052577, 120.3615546 16.0052719, 120.3615796 16.0052864, 120.3615907 16.0053094, 120.3615942 16.0053314, 120.361594 16.0053567, 120.3612328 16.0066335)"
47228822,,,,residential,,False,True,54.644999999999996,,"LINESTRING (120.360754 16.0064614, 120.3611275 16.0065994, 120.3612328 16.0066335)"
"[47228827, 47228828, 47228822]",,,,residential,,False,False,238.90499999999997,yes,"LINESTRING (120.360754 16.0064614, 120.3601451 16.0062326, 120.3597981 16.0061271, 120.3593786 16.0060281, 120.35929 16.0060035, 120.3591406 16.0059704, 120.3586159 16.0058479)"
520623166,,241,Malasiqui-Calasiao Road,primary,60,False,False,39.319,,"LINESTRING (120.3586159 16.0058479, 120.3585286 16.0061914)"
"[47228827, 47228828, 47228822]",,,,residential,,False,True,238.90500000000003,yes,"LINESTRING (120.3586159 16.0058479, 120.3591406 16.0059704, 120.35929 16.0060035, 120.3593786 16.0060281, 120.3597981 16.0061271, 120.3601451 16.0062326, 120.360754 16.0064614)"
520623166,,241,Malasiqui-Calasiao Road,primary,60,False,True,152.038,,"LINESTRING (120.3586159 16.0058479, 120.3587385 16.0052955, 120.3589628 16.0045492, 120.3589704 16.0045246)"
520623166,,241,Malasiqui-Calasiao Road,primary,60,False,False,152.038,,"LINESTRING (120.3589704 16.0045246, 120.3589628 16.0045492, 120.3587385 16.0052955, 120.3586159 16.0058479)"
520623166,,241,Malasiqui-Calasiao Road,primary,60,False,True,39.319,,"LINESTRING (120.3585286 16.0061914, 120.3586159 16.0058479)"
43321928,,,,unclassified,,False,False,395.18500000000006,,"LINESTRING (120.3585286 16.0061914, 120.3584822 16.0062171, 120.3583373 16.00627, 120.3582354 16.0063177, 120.3581375 16.0063396, 120.3580382 16.0063473, 120.3577834 16.0063473, 120.3574803 16.0063319, 120.3569359 16.0062996, 120.3561205 16.006221, 120.3554821 16.006145, 120.3552447 16.0061011, 120.355112 16.0060805, 120.3548813 16.0060521)"
"[1148005611, 1148005612, 43321939, 966111613, 520623166]",2,241,Malasiqui-Calasiao Road,primary,"['60', '50']",False,False,381.84,viaduct,"LINESTRING (120.3585286 16.0061914, 120.3584852 16.0063651, 120.3582123 16.0073514, 120.358146 16.0075771, 120.3581057 16.0077101, 120.3579591 16.0082681, 120.3578332 16.0086545, 120.35767 16.0092765, 120.3576462 16.009367, 120.357609 16.009509)"
47160885,,,,residential,,False,False,57.942,,"LINESTRING (120.3548813 16.0060521, 120.3550221 16.0055489)"
43321928,,,,unclassified,,False,False,112.69300000000001,,"LINESTRING (120.3548813 16.0060521, 120.3542362 16.0059181, 120.3538513 16.0058356)"
43321928,,,,unclassified,,False,True,395.18499999999995,,"LINESTRING (120.3548813 16.0060521, 120.355112 16.0060805, 120.3552447 16.0061011, 120.3554821 16.006145, 120.3561205 16.006221, 120.3569359 16.0062996, 120.3574803 16.0063319, 120.3577834 16.0063473, 120.3580382 16.0063473, 120.3581375 16.0063396, 120.3582354 16.0063177, 120.3583373 16.00627, 120.3584822 16.0062171, 120.3585286 16.0061914)"
47160900,,,,residential,,False,False,42.277,,"LINESTRING (120.3526899 16.005666, 120.3526717 16.0052862)"
43321928,,,,unclassified,,False,True,69.382,,"LINESTRING (120.3526899 16.005666, 120.3531151 16.0057241, 120.3533323 16.0057556)"
520595668,,,San Miguel Street,residential,,False,False,101.974,,"LINESTRING (120.3601398 16.0122095, 120.3592955 16.0117824)"
520595668,,,San Miguel Street,residential,,False,True,9.842,,"LINESTRING (120.3601398 16.0122095, 120.3602236 16.0122462)"
43323897,,,,residential,,False,False,117.772,,"LINESTRING (120.3601398 16.0122095, 120.3599737 16.0126132, 120.3598098 16.0130274, 120.3597468 16.0131989)"
47160997,,,,residential,,False,False,64.42,,"LINESTRING (120.3597468 16.0131989, 120.3603027 16.0134228)"
43323897,,,,residential,,False,True,117.77199999999999,,"LINESTRING (120.3597468 16.0131989, 120.3598098 16.0130274, 120.3599737 16.0126132, 120.3601398 16.0122095)"
43323900,2,,Gabon Road,secondary,50,False,False,64.994,,"LINESTRING (120.3610564 16.0114161, 120.360994 16.0113813, 120.3608445 16.011302, 120.3608189 16.0112885, 120.3605247 16.0111325)"
43323905,,,,residential,,False,True,124.32,,"LINESTRING (120.3610564 16.0114161, 120.360975 16.011548, 120.360463 16.0123777)"
43323900,2,,Gabon Road,secondary,50,False,True,25.196,,"LINESTRING (120.3598066 16.0107361, 120.3600144 16.0108431)"
43323903,,,,residential,,False,True,128.53,,"LINESTRING (120.3598066 16.0107361, 120.3592955 16.0117824)"
43323900,2,,Gabon Road,secondary,50,False,False,129.273,,"LINESTRING (120.3598066 16.0107361, 120.3595849 16.0106119, 120.3593129 16.0104775, 120.3587436 16.0101819)"
47160929,1,,W.A. Jones Street,primary,30,True,False,23.474,,"LINESTRING (120.3563706 16.0133884, 120.3564479 16.0131908)"
