osmid,lanes,highway,oneway,reversed,length,geometry,bridge,name
246021843,,residential,False,True,64.101,"LINESTRING (122.6859231 11.3947732, 122.6854081 11.3950515)",,
114654486,,residential,False,True,92.657,"LINESTRING (122.6859231 11.3947732, 122.686144 11.3952481, 122.6862721 11.395533)",,
246021843,,residential,False,False,72.652,"LINESTRING (122.6859231 11.3947732, 122.6860014 11.3947389, 122.6865276 11.394498)",,
246021820,,tertiary,False,False,61.494,"LINESTRING (122.6854081 11.3950515, 122.6851586 11.3945555)",,
246021820,,tertiary,False,True,90.423,"LINESTRING (122.6854081 11.3950515, 122.6857989 11.3957688)",,
246021843,,residential,False,False,64.101,"LINESTRING (122.6854081 11.3950515, 122.6859231 11.3947732)",,
246021821,,residential,False,False,87.46,"LINESTRING (122.6868363 11.395224, 122.6865276 11.394498)",,
246021821,,residential,False,True,95.737,"LINESTRING (122.6868363 11.395224, 122.6871975 11.3960088)",,
246021837,,residential,False,True,70.447,"LINESTRING (122.6868363 11.395224, 122.6862721 11.395533)",,
114654486,,residential,False,True,96.231,"LINESTRING (122.6862721 11.395533, 122.6866955 11.3962924)",,
246021837,,residential,False,False,70.447,"LINESTRING (122.6862721 11.395533, 122.6868363 11.395224)",,
114654486,,residential,False,False,92.657,"LINESTRING (122.6862721 11.395533, 122.686144 11.3952481, 122.6859231 11.3947732)",,
246021837,,residential,False,True,57.862,"LINESTRING (122.6862721 11.395533, 122.6860509 11.3956435, 122.6857989 11.3957688)",,
246021822,2,tertiary,False,True,478.05999999999995,"LINESTRING (122.680787 11.3956028, 122.6809815 11.3954818, 122.6814106 11.3952715, 122.6817687 11.3951085, 122.6827209 11.3947456, 122.6848085 11.393899)",,
246021820,,tertiary,False,False,90.423,"LINESTRING (122.6857989 11.3957688, 122.6854081 11.3950515)",,
246021820,,tertiary,False,True,99.446,"LINESTRING (122.6857989 11.3957688, 122.6862144 11.396565)",,
246021837,,residential,False,False,57.862,"LINESTRING (122.6857989 11.3957688, 122.6860509 11.3956435, 122.6862721 11.395533)",,
246021821,,residential,False,False,95.737,"LINESTRING (122.6871975 11.3960088, 122.6868363 11.395224)",,
246021841,,residential,False,True,63.156,"LINESTRING (122.6871975 11.3960088, 122.6866955 11.3962924)",,
"[583825098, 246021821]",,residential,False,True,144.40200000000002,"LINESTRING (122.6871975 11.3960088, 122.6877381 11.3971199, 122.6876784 11.3971538)",,Santo Niño Street
114654486,,residential,False,False,96.231,"LINESTRING (122.6866955 11.3962924, 122.6862721 11.395533)",,
246021841,,residential,False,False,63.156,"LINESTRING (122.6866955 11.3962924, 122.6871975 11.3960088)",,
246021841,,residential,False,True,60.571,"LINESTRING (122.6866955 11.3962924, 122.6862144 11.396565)",,
246021820,,tertiary,False,False,99.446,"LINESTRING (122.6862144 11.396565, 122.6857989 11.3957688)",,
246021820,,tertiary,False,True,111.644,"LINESTRING (122.6862144 11.396565, 122.6866674 11.3974655)",,
246021841,,residential,False,False,60.571,"LINESTRING (122.6862144 11.396565, 122.6866955 11.3962924)",,
246021820,,tertiary,False,False,111.644,"LINESTRING (122.6866674 11.3974655, 122.6862144 11.396565)",,
583825098,,residential,False,False,115.523,"LINESTRING (122.6866674 11.3974655, 122.6876784 11.3971538)",,Santo Niño Street
370339262,,residential,False,False,114.705,"LINESTRING (122.6839936 11.3896197, 122.6842392 11.3894665, 122.6847472 11.3900222)",,
370339262,,residential,False,True,171.681,"LINESTRING (122.6839936 11.3896197, 122.6837249 11.3898234, 122.6830414 11.3901429, 122.6828536 11.3902717, 122.6826552 11.390419)",,
370339264,,residential,False,False,16.833,"LINESTRING (122.6847472 11.3900222, 122.6848666 11.3899262)",,
370339262,,residential,False,True,114.705,"LINESTRING (122.6847472 11.3900222, 122.6842392 11.3894665, 122.6839936 11.3896197)",,
370339264,,residential,False,True,76.511,"LINESTRING (122.6847472 11.3900222, 122.6846849 11.3901798, 122.684666 11.3905432, 122.6846336 11.3906951)",,
114654483,2,tertiary,False,False,140.329,"LINESTRING (122.6826552 11.390419, 122.6834796 11.3913883)",,
370339262,,residential,False,False,171.681,"LINESTRING (122.6826552 11.390419, 122.6828536 11.3902717, 122.6830414 11.3901429, 122.6837249 11.3898234, 122.6839936 11.3896197)",,
114654483,2,tertiary,False,False,34.596,"LINESTRING (122.6844072 11.3931876, 122.6845658 11.3934571)",,
114654483,2,tertiary,False,True,28.504,"LINESTRING (122.6844072 11.3931876, 122.6842962 11.3929555)",,
370339226,,residential,False,False,93.023,"LINESTRING (122.6844072 11.3931876, 122.68368 11.3936254)",,
370339226,,residential,False,True,93.023,"LINESTRING (122.68368 11.3936254, 122.6844072 11.3931876)",,
370339231,,unclassified,False,False,87.083,"LINESTRING (122.6897412 11.3936222, 122.6897905 11.3940189, 122.6897861 11.3944024)",,
370339231,,unclassified,False,True,293.183,"LINESTRING (122.6897412 11.3936222, 122.6890842 11.3928481, 122.6889813 11.3925372, 122.6890256 11.3921432, 122.6889765 11.3919816, 122.688486 11.391422)",,
370339250,,residential,False,False,38.998,"LINESTRING (122.6897861 11.3944024, 122.6894587 11.3945438)",,
370339231,,unclassified,False,True,87.083,"LINESTRING (122.6897861 11.3944024, 122.6897905 11.3940189, 122.6897412 11.3936222)",,
370339250,,residential,False,True,38.998,"LINESTRING (122.6894587 11.3945438, 122.6897861 11.3944024)",,
370339250,,residential,False,False,129.859,"LINESTRING (122.6894587 11.3945438, 122.6895106 11.3950494, 122.6894173 11.3954321, 122.6891885 11.3955755)",,
905282521,,residential,False,True,44.79,"LINESTRING (122.6894587 11.3945438, 122.6892856 11.3945786, 122.6892024 11.394626, 122.6890965 11.3947127)",,
370339250,,residential,False,True,129.859,"LINESTRING (122.6891885 11.3955755, 122.6894173 11.3954321, 122.6895106 11.3950494, 122.6894587 11.3945438)",,
583825098,,residential,False,True,115.523,"LINESTRING (122.6876784 11.3971538, 122.6866674 11.3974655)",,Santo Niño Street
"[583825098, 246021821]",,residential,False,False,144.40200000000002,"LINESTRING (122.6876784 11.3971538, 122.6877381 11.3971199, 122.6871975 11.3960088)",,Santo Niño Street
114654486,,residential,False,False,74.386,"LINESTRING (122.6845171 11.3915337, 122.6842842 11.3909049)",,
114654486,,residential,False,True,71.56,"LINESTRING (122.6845171 11.3915337, 122.6847898 11.3921191)",,
246021847,,residential,False,True,44.358,"LINESTRING (122.6845171 11.3915337, 122.6841625 11.3917294)",,
246021847,,residential,False,False,52.853,"LINESTRING (122.6845171 11.3915337, 122.6847969 11.3914109, 122.6849503 11.3913218)",,
246021847,,residential,False,False,44.358,"LINESTRING (122.6841625 11.3917294, 122.6845171 11.3915337)",,
246021847,,residential,False,True,49.394,"LINESTRING (122.6841625 11.3917294, 122.6837605 11.3919344)",,
773714290,,residential,False,False,71.818,"LINESTRING (122.6841625 11.3917294, 122.6844897 11.39229)",,
246021836,,residential,False,False,52.373,"LINESTRING (122.6844897 11.39229, 122.6840631 11.3925067)",,
246021836,,residential,False,True,37.831,"LINESTRING (122.6844897 11.39229, 122.6847898 11.3921191)",,
773714290,,residential,False,True,71.818,"LINESTRING (122.6844897 11.39229, 122.6841625 11.3917294)",,
905281296,,residential,False,False,61.827,"LINESTRING (122.6843195 11.3902323, 122.6846078 11.3906504, 122.6846336 11.3906951)",,
905281297,,residential,False,True,73.3,"LINESTRING (122.6850222 11.3905439, 122.6849994 11.3901495, 122.6849833 11.3900759, 122.6849484 11.3900206, 122.6848666 11.3899262)",,
370339264,,residential,False,True,16.833,"LINESTRING (122.6848666 11.3899262, 122.6847472 11.3900222)",,
905281297,,residential,False,False,73.3,"LINESTRING (122.6848666 11.3899262, 122.6849484 11.3900206, 122.6849833 11.3900759, 122.6849994 11.3901495, 122.6850222 11.3905439)",,
905282521,,residential,False,False,44.79,"LINESTRING (122.6890965 11.3947127, 122.6892024 11.394626, 122.6892856 11.3945786, 122.6894587 11.3945438)",,
