osmid,oneway,name,highway,reversed,length,bridge,geometry,lanes,ref,maxspeed
24429487,False,General Luna Street,primary,False,62.230999999999995,,"LINESTRING (121.6511502 14.7461705, 121.6510692 14.7459426, 121.6510144 14.745788, 121.6509622 14.7456412)",,601,40
24429473,False,Arellano,residential,False,35.849,,"LINESTRING (121.6513387 14.7467186, 121.6510236 14.7468239)",,,
24429487,False,General Luna Street,primary,False,64.228,,"LINESTRING (121.6513387 14.7467186, 121.6511502 14.7461705)",,601,40
24429487,False,General Luna Street,primary,True,53.646,,"LINESTRING (121.6513387 14.7467186, 121.6515031 14.7471741)",,601,40
276514383,False,20 de Julio Street,primary,False,41.622,,"LINESTRING (121.6492708 14.7444957, 121.6489042 14.7446158)",2,601,40
276514383,False,20 de Julio Street,primary,True,48.384,,"LINESTRING (121.6492708 14.7444957, 121.6496965 14.7443548)",2,601,40
829962339,False,J. P. Rizal Street,residential,False,86.116,,"LINESTRING (121.6492708 14.7444957, 121.6490222 14.7437595)",,,
830006438,True,J. P. Rizal Street,tertiary,False,83.439,,"LINESTRING (121.6492708 14.7444957, 121.6495117 14.745209)",,,
24429473,False,Arellano,residential,False,49.168,,"LINESTRING (121.6510236 14.7468239, 121.650592 14.7469699)",,,
24429473,False,Arellano,residential,True,35.849,,"LINESTRING (121.6510236 14.7468239, 121.6513387 14.7467186)",,,
829962324,False,Gomez Street,residential,False,63.653,,"LINESTRING (121.6510236 14.7468239, 121.6508166 14.7462876)",,,
829962324,False,Gomez Street,residential,True,53.873,,"LINESTRING (121.6510236 14.7468239, 121.6511917 14.7472803)",,,
830006428,False,Mabini Street,tertiary,False,23.927,,"LINESTRING (121.6495547 14.7465017, 121.6496236 14.7467063)",,,
830006432,False,Mabini Street,tertiary,True,41.997,,"LINESTRING (121.6495547 14.7465017, 121.649434 14.7461425)",,,
830006434,False,,tertiary,True,34.558,,"LINESTRING (121.6495547 14.7465017, 121.649255 14.7466139)",,,
24429472,False,V. Ruanto Street,tertiary,False,50.185,,"LINESTRING (121.6487706 14.7430044, 121.6492129 14.7428604)",2,,
829962339,False,J. P. Rizal Street,residential,True,88.215,,"LINESTRING (121.6487706 14.7430044, 121.6490222 14.7437595)",,,
24429472,False,V. Ruanto Street,tertiary,True,46.946,,"LINESTRING (121.6487706 14.7430044, 121.6485751 14.743068, 121.6483584 14.7431434)",2,,
24429473,False,Arellano,residential,False,48.597,,"LINESTRING (121.650592 14.7469699, 121.6501652 14.7471136)",,,
24429473,False,Arellano,residential,True,49.168,,"LINESTRING (121.650592 14.7469699, 121.6510236 14.7468239)",,,
829962341,True,Bonifacio Street,unclassified,False,63.128,,"LINESTRING (121.650592 14.7469699, 121.6504124 14.7464294)",,,
24429495,False,General Malvar Street,residential,False,37.663,,"LINESTRING (121.6506389 14.744816, 121.6503101 14.7449327)",,,
829962342,False,General Luna Street,primary,True,44.954,,"LINESTRING (121.6506389 14.744816, 121.6507896 14.7451931)",,601,40
829962342,False,General Luna Street,primary,False,80.185,,"LINESTRING (121.6506389 14.744816, 121.6505826 14.7446749, 121.65037 14.7441434)",,601,40
24429473,False,Arellano,residential,False,40.451,,"LINESTRING (121.6501652 14.7471136, 121.6498099 14.7472331)",,,
24429473,False,Arellano,residential,True,48.597,,"LINESTRING (121.6501652 14.7471136, 121.650592 14.7469699)",,,
24429494,True,J. P. Rizal Street,tertiary,False,54.231,,"LINESTRING (121.6501652 14.7471136, 121.650324 14.7475765)",,,
24429493,False,,residential,False,38.394,,"LINESTRING (121.6489679 14.7458886, 121.6493 14.7457618)",,,
24429499,True,Plaridel Street,tertiary,False,51.667,,"LINESTRING (121.6489679 14.7458886, 121.648799 14.7454536)",2,,
24429495,False,General Malvar Street,residential,False,49.656,,"LINESTRING (121.6499469 14.7450597, 121.6495117 14.745209)",,,
24429495,False,General Malvar Street,residential,True,41.531,,"LINESTRING (121.6499469 14.7450597, 121.6503101 14.7449327)",,,
829962340,False,Bonifacio Street,residential,False,82.877,,"LINESTRING (121.6499469 14.7450597, 121.6496965 14.7443548)",,,
830006437,False,Bonifacio Street,residential,True,47.144,,"LINESTRING (121.6499469 14.7450597, 121.6500859 14.7454618)",,,
24429473,False,Arellano,residential,True,40.451,,"LINESTRING (121.6498099 14.7472331, 121.6501652 14.7471136)",,,
830006431,False,Mabini Street,tertiary,True,61.909,,"LINESTRING (121.6498099 14.7472331, 121.6496236 14.7467063)",,,
"[830006440, 830006431]",False,"['Paterno Street', 'Mabini Street']",tertiary,"[False, True]",92.38999999999999,,"LINESTRING (121.6498099 14.7472331, 121.649947 14.7476352, 121.6499551 14.7476585, 121.6499704 14.7476768, 121.6499926 14.7476806, 121.6500221 14.7476773, 121.650324 14.7475765)",,,
24429493,False,,residential,False,49.778,,"LINESTRING (121.6496553 14.7456261, 121.6500859 14.7454618)",,,
24429493,False,,residential,True,41.078,,"LINESTRING (121.6496553 14.7456261, 121.6493 14.7457618)",,,
24429494,True,J. P. Rizal Street,tertiary,False,46.297,,"LINESTRING (121.6496553 14.7456261, 121.6497905 14.7460214)",,,
24429487,False,General Luna Street,primary,False,53.646,,"LINESTRING (121.6515031 14.7471741, 121.6513387 14.7467186)",,601,40
24429487,False,General Luna Street,primary,True,18.429,,"LINESTRING (121.6515031 14.7471741, 121.6515586 14.7473309)",,601,40
24429493,False,,residential,False,43.03,,"LINESTRING (121.6500859 14.7454618, 121.6504581 14.7453197)",,,
24429493,False,,residential,True,49.778,,"LINESTRING (121.6500859 14.7454618, 121.6496553 14.7456261)",,,
830006437,False,Bonifacio Street,residential,False,47.144,,"LINESTRING (121.6500859 14.7454618, 121.6499469 14.7450597)",,,
830006437,False,Bonifacio Street,residential,True,48.891,,"LINESTRING (121.6500859 14.7454618, 121.6502313 14.7458784)",,,
24429494,True,J. P. Rizal Street,tertiary,False,48.883,,"LINESTRING (121.6495117 14.745209, 121.6496553 14.7456261)",,,
24429495,False,General Malvar Street,residential,False,41.039,,"LINESTRING (121.6495117 14.745209, 121.6491521 14.7453326)",,,
24429495,False,General Malvar Street,residential,True,49.656,,"LINESTRING (121.6495117 14.745209, 121.6499469 14.7450597)",,,
24429475,True,Paterno Street,tertiary,False,35.507,,"LINESTRING (121.6511917 14.7472803, 121.6515031 14.7471741)",,,
829962324,False,Gomez Street,residential,False,53.873,,"LINESTRING (121.6511917 14.7472803, 121.6510236 14.7468239)",,,
829962324,False,Gomez Street,residential,True,86.687,,"LINESTRING (121.6511917 14.7472803, 121.6514622 14.7480147)",,,
24429485,False,Gomez Street,residential,False,45.881,,"LINESTRING (121.6504581 14.7453197, 121.6503101 14.7449327)",,,
24429485,False,Gomez Street,residential,True,50.921,,"LINESTRING (121.6504581 14.7453197, 121.650619 14.7457504)",,,
24429493,False,,residential,False,38.326,,"LINESTRING (121.6504581 14.7453197, 121.6507896 14.7451931)",,,
24429493,False,,residential,True,43.03,,"LINESTRING (121.6504581 14.7453197, 121.6500859 14.7454618)",,,
829962327,False,Balagtas Street,residential,False,77.695,,"LINESTRING (121.6521782 14.7452775, 121.651487 14.745481)",,,
829976346,False,20 de Julio Street,tertiary,False,73.694,,"LINESTRING (121.6510212 14.7439369, 121.65037 14.7441434)",,,
829976346,False,20 de Julio Street,tertiary,True,76.577,,"LINESTRING (121.6510212 14.7439369, 121.6516206 14.7437525, 121.6516998 14.7437281)",,,
24429493,False,,residential,False,41.078,,"LINESTRING (121.6493 14.7457618, 121.6496553 14.7456261)",,,
24429493,False,,residential,True,38.394,,"LINESTRING (121.6493 14.7457618, 121.6489679 14.7458886)",,,
24429501,False,Mabini Street,residential,False,44.717,,"LINESTRING (121.6493 14.7457618, 121.649434 14.7461425)",,,
24429501,False,Mabini Street,residential,True,50.305,,"LINESTRING (121.6493 14.7457618, 121.6491521 14.7453326)",,,
24429477,False,Niebres Street,residential,False,50.031,,"LINESTRING (121.6494657 14.7436235, 121.6490222 14.7437595)",,,
829962335,False,Bonifacio Street,tertiary,False,89.101,,"LINESTRING (121.6494657 14.7436235, 121.6492129 14.7428604)",,,
829962335,False,Bonifacio Street,tertiary,True,85.02,,"LINESTRING (121.6494657 14.7436235, 121.6496965 14.7443548)",,,
614343251,False,,residential,False,13.742,,"LINESTRING (121.6510494 14.7483475, 121.6511735 14.748318)",,,
614343251,False,,residential,True,47.266,,"LINESTRING (121.6510494 14.7483475, 121.6506258 14.748461)",,,
"[614343248, 614343249, 614343250, 830006425, 614343262]",False,Bonifacio Street,residential,False,106.874,yes,"LINESTRING (121.6510494 14.7483475, 121.6510425 14.7483244, 121.6509691 14.7480994, 121.6509609 14.7480797, 121.650948 14.7480399, 121.6507454 14.7474325)",,,
614343251,False,,residential,False,47.266,,"LINESTRING (121.6506258 14.748461, 121.6510494 14.7483475)",,,
"[830006439, 614343252, 1058772943]",False,J. P. Rizal Street,"['unclassified', 'tertiary']",False,103.59100000000001,yes,"LINESTRING (121.6506258 14.748461, 121.6506085 14.7484068, 121.6505259 14.7481923, 121.6505115 14.7481482, 121.650324 14.7475765)",,,
"[614343253, 1065379135]",False,,tertiary,True,62.439,,"LINESTRING (121.6506258 14.748461, 121.6506659 14.7486129, 121.6506755 14.7486604, 121.6506782 14.7487064, 121.6506737 14.7487559, 121.6506376 14.7488705, 121.6505853 14.7490019)",,,
614343253,False,,tertiary,True,19.792,,"LINESTRING (121.6499129 14.7506205, 121.6498545 14.7507893)",,,
614343253,False,,tertiary,False,194.03799999999998,,"LINESTRING (121.6499129 14.7506205, 121.6500622 14.7502687, 121.6503118 14.7496474, 121.6504191 14.7494087, 121.6505083 14.7491616, 121.6505853 14.7490019)",,,
24429475,True,Paterno Street,tertiary,False,50.888,,"LINESTRING (121.6507454 14.7474325, 121.6511917 14.7472803)",,,
829962341,True,Bonifacio Street,unclassified,False,54.019,,"LINESTRING (121.6507454 14.7474325, 121.650592 14.7469699)",,,
"[614343248, 614343249, 614343250, 830006425, 614343262]",False,Bonifacio Street,residential,True,106.87400000000002,yes,"LINESTRING (121.6507454 14.7474325, 121.650948 14.7480399, 121.6509609 14.7480797, 121.6509691 14.7480994, 121.6510425 14.7483244, 121.6510494 14.7483475)",,,
24429493,False,,residential,True,38.326,,"LINESTRING (121.6507896 14.7451931, 121.6504581 14.7453197)",,,
829962342,False,General Luna Street,primary,False,44.954,,"LINESTRING (121.6507896 14.7451931, 121.6506389 14.744816)",,601,40
829962342,False,General Luna Street,primary,True,53.171,,"LINESTRING (121.6507896 14.7451931, 121.6509622 14.7456412)",,601,40
276514380,False,Real - Infanta Road,primary,False,180.123,,"LINESTRING (121.6462006 14.7424714, 121.6470975 14.7438395)",2,601,40
786102886,False,,residential,False,271.00100000000003,,"LINESTRING (121.6462006 14.7424714, 121.645813 14.7426445, 121.6454543 14.7429552, 121.6454107 14.7430557, 121.6454181 14.7431893, 121.6455589 14.7435265, 121.6460665 14.7442022, 121.6460645 14.7442489, 121.6460337 14.7443125)",,,
786102886,False,,residential,True,271.001,,"LINESTRING (121.6460337 14.7443125, 121.6460645 14.7442489, 121.6460665 14.7442022, 121.6455589 14.7435265, 121.6454181 14.7431893, 121.6454107 14.7430557, 121.6454543 14.7429552, 121.645813 14.7426445, 121.6462006 14.7424714)",,,
786102887,False,,residential,False,88.583,,"LINESTRING (121.6460337 14.7443125, 121.6458881 14.7444165, 121.6453784 14.7447952)",,,
"[829976353, 880891685]",False,,residential,False,252.417,,"LINESTRING (121.6460337 14.7443125, 121.6462104 14.7444632, 121.6462979 14.7444973, 121.6463649 14.7445277, 121.6464045 14.7445718, 121.6465943 14.7448954, 121.6466318 14.7449447, 121.6466928 14.7450083, 121.6468021 14.7450841, 121.6468149 14.7451081, 121.6468115 14.7451321, 121.6467887 14.7451989, 121.6467867 14.7452223, 121.6467921 14.7452437, 121.6468169 14.7452852, 121.646896 14.7453961, 121.647242 14.7457851, 121.6474459 14.7459161, 121.6475156 14.7459395)",,,
786102887,False,,residential,True,88.583,,"LINESTRING (121.6453784 14.7447952, 121.6458881 14.7444165, 121.6460337 14.7443125)",,,
829962327,False,Balagtas Street,residential,False,59.178,,"LINESTRING (121.651487 14.745481, 121.6509622 14.7456412)",,,
829962327,False,Balagtas Street,residential,True,77.695,,"LINESTRING (121.651487 14.745481, 121.6521782 14.7452775)",,,
787379375,False,Junterial Street,residential,False,119.42599999999999,,"LINESTRING (121.651487 14.745481, 121.6513753 14.7452391, 121.651204 14.7449911, 121.6510698 14.7447329, 121.6509902 14.7445248)",,,
787379376,False,,residential,False,152.157,,"LINESTRING (121.6526625 14.7434058, 121.6532178 14.7446644)",,,
829976346,False,20 de Julio Street,tertiary,True,57.946,,"LINESTRING (121.6526625 14.7434058, 121.6531721 14.7432364)",,,
829976346,False,20 de Julio Street,tertiary,False,109.55199999999999,,"LINESTRING (121.6526625 14.7434058, 121.6521572 14.7435725, 121.6516998 14.7437281)",,,
787379376,False,,residential,True,152.157,,"LINESTRING (121.6532178 14.7446644, 121.6526625 14.7434058)",,,
24429472,False,V. Ruanto Street,tertiary,True,50.185,,"LINESTRING (121.6492129 14.7428604, 121.6487706 14.7430044)",2,,
829962335,False,Bonifacio Street,tertiary,True,89.101,,"LINESTRING (121.6492129 14.7428604, 121.6494657 14.7436235)",,,
"[787379377, 829962334, 830006447]",False,V. Ruanto Street,residential,True,193.768,,"LINESTRING (121.6492129 14.7428604, 121.6497247 14.7427501, 121.649946 14.7434033, 121.650068 14.7437243, 121.6498652 14.7437878)",,,
829976346,False,20 de Julio Street,tertiary,False,76.577,,"LINESTRING (121.6516998 14.7437281, 121.6516206 14.7437525, 121.6510212 14.7439369)",,,
829976346,False,20 de Julio Street,tertiary,True,109.55199999999999,,"LINESTRING (121.6516998 14.7437281, 121.6521572 14.7435725, 121.6526625 14.7434058)",,,
829962337,False,,residential,True,89.09299999999999,,"LINESTRING (121.6521022 14.7469303, 121.6521531 14.7470859, 121.6521236 14.7471365, 121.6515586 14.7473309)",,,
24429487,False,General Luna Street,primary,False,18.429,,"LINESTRING (121.6515586 14.7473309, 121.6515031 14.7471741)",,601,40
"[829962319, 24429487]",False,"['General Luna Street', 'Dinahican Road']",primary,"[False, True]",241.08099999999996,,"LINESTRING (121.6515586 14.7473309, 121.6516744 14.7476579, 121.6517293 14.7477629, 121.6517569 14.7477975, 121.6518514 14.7478278, 121.6519599 14.7478517, 121.6525026 14.7479525, 121.6534367 14.748141)",,601,40
829962337,False,,residential,False,89.09299999999999,,"LINESTRING (121.6515586 14.7473309, 121.6521236 14.7471365, 121.6521531 14.7470859, 121.6521022 14.7469303)",,,
614343251,False,,residential,True,13.742,,"LINESTRING (121.6511735 14.748318, 121.6510494 14.7483475)",,,
829976352,False,,residential,False,71.065,,"LINESTRING (121.6475156 14.7459395, 121.6477878 14.7457709, 121.6479434 14.7457203, 121.6481134 14.745687)",,,
"[829976353, 880891685]",False,,residential,True,252.41700000000003,,"LINESTRING (121.6475156 14.7459395, 121.6474459 14.7459161, 121.647242 14.7457851, 121.646896 14.7453961, 121.6468169 14.7452852, 121.6467921 14.7452437, 121.6467867 14.7452223, 121.6467887 14.7451989, 121.6468115 14.7451321, 121.6468149 14.7451081, 121.6468021 14.7450841, 121.6466928 14.7450083, 121.6466318 14.7449447, 121.6465943 14.7448954, 121.6464045 14.7445718, 121.6463649 14.7445277, 121.6462979 14.7444973, 121.6462104 14.7444632, 121.6460337 14.7443125)",,,
787379375,False,Junterial Street,residential,True,119.426,,"LINESTRING (121.6509902 14.7445248, 121.6510698 14.7447329, 121.651204 14.7449911, 121.6513753 14.7452391, 121.651487 14.745481)",,,
"[787379377, 829962334, 830006447]",False,V. Ruanto Street,residential,False,193.768,,"LINESTRING (121.6498652 14.7437878, 121.650068 14.7437243, 121.649946 14.7434033, 121.6497247 14.7427501, 121.6492129 14.7428604)",,,
