osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,bridge,geometry
246092923,Arellano Street,residential,False,False,144.687,,,,,"LINESTRING (123.7287784 13.3613657, 123.7300386 13.3618014)"
426533763,National Road,primary,False,True,52.644,4,630,40,,"LINESTRING (123.7287784 13.3613657, 123.7285128 13.3617624)"
"[785278570, 246087909, 329730358]",Ziga Avenue,primary,False,False,80.643,2,630,,yes,"LINESTRING (123.7287784 13.3613657, 123.7289165 13.3611214, 123.7289752 13.3610201, 123.7291343 13.3607285)"
478971221,Karangahan Boulevard,primary,False,True,225.937,,636,40,,"LINESTRING (123.7287784 13.3613657, 123.728262 13.3611674, 123.7276161 13.3609189, 123.7271679 13.3607466, 123.7268364 13.3606183)"
426533763,National Road,primary,False,False,52.644,4,630,40,,"LINESTRING (123.7285128 13.3617624, 123.7287784 13.3613657)"
92430866,M.H. Del Pilar Street,residential,False,True,164.318,,,,,"LINESTRING (123.7285128 13.3617624, 123.7287731 13.3618695, 123.729041 13.3619798, 123.7299193 13.36232)"
"[426533763, 426533764, 437217397]",National Road,primary,False,True,219.77800000000002,4,630,40,,"LINESTRING (123.7285128 13.3617624, 123.7282822 13.3621108, 123.7280595 13.3624657, 123.7279831 13.3625805, 123.7277229 13.3629745, 123.7274265 13.3634325)"
329730357,Ziga Avenue,primary,False,False,13.476,2,630,,,"LINESTRING (123.7299357 13.3579562, 123.7299674 13.357839)"
32836470,A.A. Berces Street,tertiary,False,False,204.45000000000002,,,,,"LINESTRING (123.7299357 13.3579562, 123.7295688 13.3577752, 123.729362 13.3576524, 123.7283293 13.3569914)"
329730357,Ziga Avenue,primary,False,True,44.266,2,630,,,"LINESTRING (123.7299357 13.3579562, 123.7298715 13.3582104, 123.7298381 13.3583428)"
329730357,Ziga Avenue,primary,False,False,8.474,2,630,,,"LINESTRING (123.7295736 13.359461, 123.729591 13.3593867)"
88813855,Rizal Street,unclassified,False,False,95.572,,,,,"LINESTRING (123.7295736 13.359461, 123.7296928 13.3594814, 123.7300187 13.3595373, 123.7302249 13.3595726, 123.7304436 13.3596101)"
329730357,Ziga Avenue,primary,False,True,89.007,2,630,,,"LINESTRING (123.7295736 13.359461, 123.7295331 13.3596037, 123.7293253 13.360224)"
163441399,A.A. Berces  Street,tertiary,False,False,49.343,,,,,"LINESTRING (123.7283293 13.3569914, 123.727946 13.3567509)"
330054010,,unclassified,False,True,64.831,,,,,"LINESTRING (123.7283293 13.3569914, 123.7280432 13.3575037)"
32836470,A.A. Berces Street,tertiary,False,True,204.45,,,,,"LINESTRING (123.7283293 13.3569914, 123.729362 13.3576524, 123.7295688 13.3577752, 123.7299357 13.3579562)"
163457735,A.A. Berces  Street,tertiary,False,True,115.197,,,,,"LINESTRING (123.7270587 13.3561782, 123.727946 13.3567509)"
163458121,P. Zamora  Street,tertiary,False,True,82.522,,,,,"LINESTRING (123.7270587 13.3561782, 123.7266639 13.3568132)"
163458175,P. Zamora  Street,residential,False,False,99.303,,,,,"LINESTRING (123.7270587 13.3561782, 123.7273679 13.3556647, 123.727524 13.3554084)"
163432116,Herrera,residential,True,False,89.361,,,,,"LINESTRING (123.7298381 13.3583428, 123.7299485 13.3583795, 123.7306197 13.3586027)"
163432117,Tomas Cabiles Street,primary,False,True,34.153999999999996,,636,,,"LINESTRING (123.7298381 13.3583428, 123.7297246 13.358297, 123.7295465 13.3582251)"
329730357,Ziga Avenue,primary,False,False,44.266,2,630,,,"LINESTRING (123.7298381 13.3583428, 123.7298715 13.3582104, 123.7299357 13.3579562)"
329730357,Ziga Avenue,primary,False,True,67.666,2,630,,,"LINESTRING (123.7298381 13.3583428, 123.729815 13.3584387, 123.7296955 13.3589353)"
163419846,Rizal Street,unclassified,False,True,21.517,,,,,"LINESTRING (123.7331987 13.3600571, 123.7330024 13.360026)"
163429161,Demetriou Street,residential,False,True,124.918,,,,,"LINESTRING (123.7331987 13.3600571, 123.7325202 13.3591481)"
163419846,Rizal Street,unclassified,False,False,167.656,,,,,"LINESTRING (123.7331987 13.3600571, 123.7335512 13.3601167, 123.7347283 13.360299)"
163432117,Tomas Cabiles Street,primary,False,False,167.817,,636,,,"LINESTRING (123.7266639 13.3568132, 123.7280432 13.3575037)"
