osmid,lanes,ref,name,highway,oneway,reversed,length,bridge,geometry
"[1127869602, 662559626, 316120340]",2,670,Allen-Catarman Road,primary,False,False,80.87,yes,"LINESTRING (124.3327712 12.5354024, 124.3327181 12.5353865, 124.332418 12.5352856, 124.3320585 12.5351919)"
909576556,,,,residential,False,True,71.285,,"LINESTRING (124.3327712 12.5354024, 124.3327072 12.535553, 124.3326871 12.5356656, 124.3327166 12.5360282)"
582745557,,,,residential,False,True,22.365,,"LINESTRING (124.3296828 12.5346467, 124.3294874 12.5345829)"
1127869602,2,670,Allen-Catarman Road,primary,False,False,25.833,,"LINESTRING (124.3296828 12.5346467, 124.329561 12.5346772, 124.3294631 12.5347308)"
1127869602,2,670,Allen-Catarman Road,primary,False,True,28.21,,"LINESTRING (124.3296828 12.5346467, 124.3298212 12.5346536, 124.3299403 12.5346761)"
153585646,,,,residential,False,False,139.29199999999997,,"LINESTRING (124.3274223 12.5366546, 124.3274025 12.5367646, 124.3273596 12.536868, 124.3272811 12.5369649, 124.3269994 12.5371589, 124.3268037 12.5372902, 124.3266682 12.5374028, 124.3265713 12.5375366)"
316120339,2,670,Allen-Catarman Road,primary,False,False,142.59,,"LINESTRING (124.3274223 12.5366546, 124.3271269 12.5368739, 124.3263341 12.5373715)"
"[1127869601, 1127869602, 316120339]",2,670,Allen-Catarman Road,primary,False,True,96.155,yes,"LINESTRING (124.3274223 12.5366546, 124.3275962 12.5364715, 124.3277554 12.5363204, 124.3278588 12.5362222, 124.3280479 12.5360427)"
909567055,,,,residential,False,True,31.621,,"LINESTRING (124.3265713 12.5375366, 124.3263341 12.5373715)"
153585646,,,,residential,False,True,139.292,,"LINESTRING (124.3265713 12.5375366, 124.3266682 12.5374028, 124.3268037 12.5372902, 124.3269994 12.5371589, 124.3272811 12.5369649, 124.3273596 12.536868, 124.3274025 12.5367646, 124.3274223 12.5366546)"
582745557,,,,residential,False,False,22.365,,"LINESTRING (124.3294874 12.5345829, 124.3296828 12.5346467)"
582745557,,,,residential,False,True,39.096,,"LINESTRING (124.3294874 12.5345829, 124.3291352 12.5345093)"
1016409048,,,Calle BB. Chávez,residential,False,True,16.656,,"LINESTRING (124.3294874 12.5345829, 124.3294631 12.5347308)"
1016409048,,,Calle BB. Chávez,residential,False,False,76.69,,"LINESTRING (124.3294874 12.5345829, 124.329523 12.5342077, 124.3295496 12.5338959)"
153586856,,,,residential,False,False,311.53999999999996,,"LINESTRING (124.3262001 12.5340605, 124.3262055 12.5343433, 124.3262243 12.5345056, 124.3262834 12.5345424, 124.3263933 12.534503, 124.3268278 12.5341169, 124.3270062 12.5339663, 124.3271537 12.5339244, 124.3272892 12.5339349, 124.3274072 12.5339702, 124.3275131 12.5340409, 124.3277049 12.5341457, 124.3279114 12.5342203, 124.3283191 12.5343237)"
582745557,,,,residential,False,False,39.096,,"LINESTRING (124.3291352 12.5345093, 124.3294874 12.5345829)"
582745560,,,,residential,False,True,123.913,,"LINESTRING (124.3291352 12.5345093, 124.3284455 12.5353973)"
"[153586856, 582745557, 582745558]",,,,residential,False,True,90.999,,"LINESTRING (124.3291352 12.5345093, 124.32882 12.5344255, 124.3287669 12.5344131, 124.3283191 12.5343237)"
153587417,,,,unclassified,False,True,95.139,,"LINESTRING (124.3280323 12.5351322, 124.3283191 12.5343237)"
"[153587664, 153587665]",,,,unclassified,False,"[False, True]",114.304,,"LINESTRING (124.3280323 12.5351322, 124.3279242 12.5354306, 124.3278714 12.5355997, 124.3278376 12.5357297, 124.3278288 12.5357997, 124.3278503 12.5358619, 124.32794 12.5359448, 124.3280479 12.5360427)"
"[316629176, 582745553, 582745554]",,,,residential,False,False,53.688,,"LINESTRING (124.3280323 12.5351322, 124.3280966 12.5351701, 124.3282071 12.5352453, 124.3282796 12.5352947, 124.3284455 12.5353973)"
582745553,,,,residential,False,False,22.946,,"LINESTRING (124.3284455 12.5353973, 124.3286008 12.5355373)"
582745560,,,,residential,False,False,123.913,,"LINESTRING (124.3284455 12.5353973, 124.3291352 12.5345093)"
